Time (s),Percentage (%),Time To Empty (minutes),Voltage (V),Current (mA),Is Charger Connected (Boolean)
46.835196018,100.0117,15372286728.0913,4.164375,-0.3125,1
47.889847755,100.0117,15372286728.0913,4.165625,-0.625,1
48.944726944,100.0117,15372286728.0913,4.164375,-0.3125,1
49.999411583,100.0117,15372286728.0913,4.1675,0,1
50.878416538,100.0117,15372286728.0913,4.165,0,1
51.933332920,100.0117,15372286728.0913,4.166875,0.9375,1
52.987990379,100.0117,15372286728.0913,4.16625,0.3125,1
53.867007732,100.0117,15372286728.0913,4.165625,-0.625,1
54.921929359,100.0117,15372286728.0913,4.165625,0,1
55.976561069,100.0117,15372286728.0913,4.16625,0.9375,1
56.855683327,100.0117,15372286728.0913,4.16625,1.25,1
57.910339355,100.0117,15372286728.0913,4.165625,-0.3125,1
58.965132713,100.0117,15372286728.0913,4.165625,0,1
59.844220161,100.0117,15372286728.0913,4.166875,0.625,1
60.898899078,100.0117,15372286728.0913,4.165,0.9375,1
61.953702450,100.0117,15372286728.0913,4.16625,-0.625,1
62.832720280,100.0117,15372286728.0913,4.1675,0,1
63.887475014,100.0117,15372286728.0913,4.165625,0.3125,1
64.942392349,100.0117,15372286728.0913,4.165,0.625,1
65.997046471,100.0117,15372286728.0913,4.165,0.625,1
66.876052380,100.0117,15372286728.0913,4.1675,0.625,1
67.930939198,100.0117,15372286728.0913,4.165,-0.3125,1
68.985625267,100.0117,15372286728.0913,4.16375,-0.625,1
69.864725113,100.0117,15372286728.0913,4.165625,-0.3125,1
70.919396400,100.0117,15372286728.0913,4.166875,-0.625,1
71.974203110,100.0117,15372286728.0913,4.165,-0.625,1
72.853284836,100.0117,15372286728.0913,4.165,0.9375,1
73.907966614,100.0117,15372286728.0913,4.16625,-0.625,1
74.962794304,100.0117,15372286728.0913,4.16625,0.625,1
75.841904163,100.0117,15372286728.0913,4.165625,0.625,1
76.896521091,100.0117,15372286728.0913,4.165,-0.625,1
77.951398849,100.0117,15372286728.0913,4.16625,-0.625,1
78.830334664,100.0117,15372286728.0913,4.165,0.3125,1
79.885097027,100.0117,15372286728.0913,4.165,0.9375,1
80.940001965,100.0117,15372286728.0913,4.165625,0,1
81.994714737,100.0117,15372286728.0913,4.165,-1.25,1
82.873697281,100.0117,15372286728.0913,4.165625,-0.9375,1
83.928576946,100.0117,15372286728.0913,4.165,0,1
84.983242512,100.0117,15372286728.0913,4.16625,-0.3125,1
85.862330437,100.0117,15372286728.0913,4.166875,-0.625,1
86.917019367,100.0117,15372286728.0913,4.16625,-0.9375,1
87.971832275,100.0117,15372286728.0913,4.165625,0,1
88.850956917,100.0117,15372286728.0913,4.165,-0.3125,1
89.905585289,100.0117,15372286728.0913,4.165625,-1.25,1
90.960411549,100.0117,15372286728.0913,4.165,1.5625,1
91.839417934,100.0117,15372286728.0913,4.166875,0.9375,1
92.894186497,100.0117,15372286728.0913,4.163125,-0.625,1
93.949058056,100.0117,15372286728.0913,4.165625,1.25,1
94.827958584,100.0117,15372286728.0913,4.165625,-1.25,1
95.882734776,100.0117,15372286728.0913,4.16625,0.625,1
96.937603950,100.0117,15372286728.0913,4.165625,-0.3125,1
97.992359161,100.0117,15372286728.0913,4.16375,0.625,1
98.871408939,100.0117,15372286728.0913,4.165625,-1.25,1
99.926125526,100.0117,15372286728.0913,4.165,-0.3125,1
100.980890274,100.0117,15372286728.0913,4.16625,0,1
101.859986782,100.0117,15372286728.0913,4.165625,0.9375,1
102.914664268,100.0117,15372286728.0913,4.166875,-0.625,1
103.969434738,100.0117,15372286728.0913,4.1675,-0.3125,1
104.848602295,100.0117,15372286728.0913,4.16625,-0.3125,1
105.903224945,100.0117,15372286728.0913,4.165625,0,1
106.958093643,100.0117,15372286728.0913,4.165,0,1
107.837033272,100.0117,15372286728.0913,4.164375,-0.625,1
108.891820908,100.0117,15372286728.0913,4.16625,-0.3125,1
109.946722031,100.0117,15372286728.0913,4.16625,-0.3125,1
111.001374722,100.0117,15372286728.0913,4.164375,-1.25,1
111.880375862,100.0117,15372286728.0913,4.16625,1.25,1
112.935264111,100.0117,15372286728.0913,4.165,0.625,1
113.989924431,100.0117,15372286728.0913,4.165625,0,1
114.869019031,100.0117,15372286728.0913,4.165625,-0.3125,1
115.923758984,100.0117,15372286728.0913,4.166875,-0.3125,1
116.978543282,100.0117,15372286728.0913,4.165625,0.625,1
117.857596397,100.0117,15372286728.0913,4.165625,-0.9375,1
118.912272930,100.0117,15372286728.0913,4.165,1.25,1
119.967066765,100.0117,15372286728.0913,4.165625,-0.3125,1
120.846077442,100.0117,15372286728.0913,4.165625,-0.3125,1
121.900883675,100.0117,15372286728.0913,4.165625,-2.5,1
122.955752850,100.0117,15372286728.0913,4.165625,1.25,1
123.834630966,100.0117,15372286728.0913,4.165625,0,1
124.889425278,100.0117,15372286728.0913,4.16625,0.3125,1
125.944304943,100.0117,15372286728.0913,4.1675,0.625,1
126.999038696,100.0117,15372286728.0913,4.1675,-0.3125,1
127.878124714,100.0117,15372286728.0913,4.165625,-0.3125,1
128.932767391,100.0117,15372286728.0913,4.165,1.25,1
129.987565041,100.0117,15372286728.0913,4.166875,0.3125,1
130.866711616,100.0117,15372286728.0913,4.165625,-0.3125,1
131.921347141,100.0117,15372286728.0913,4.16625,0.625,1
132.976162434,100.0117,15372286728.0913,4.165625,0.9375,1
133.855133533,100.0117,15372286728.0913,4.16375,-0.3125,1
134.909913540,100.0117,15372286728.0913,4.165625,0,1
135.964831829,100.0117,15372286728.0913,4.1675,0,1
136.843698978,100.0117,15372286728.0913,4.165,0.9375,1
137.898460388,100.0117,15372286728.0913,4.165,0,1
138.953411102,100.0117,15372286728.0913,4.165625,0.3125,1
139.832280159,100.0117,15372286728.0913,4.165,0.9375,1
140.887137413,100.0117,15372286728.0913,4.165,-0.3125,1
141.941843510,100.0117,15372286728.0913,4.165625,-1.5625,1
142.996670723,100.0117,15372286728.0913,4.165,-0.3125,1
143.875728130,100.0117,15372286728.0913,4.166875,0.625,1
144.930442810,100.0117,15372286728.0913,4.165,0.3125,1
145.985221863,100.0117,15372286728.0913,4.165,-1.25,1
146.864313126,100.0117,15372286728.0913,4.165,1.5625,1
147.918996334,100.0117,15372286728.0913,4.165625,0.9375,1
148.973817825,100.0117,15372286728.0913,4.16625,0.625,1
149.852751255,100.0117,15372286728.0913,4.166875,0.625,1
150.907536983,100.0117,15372286728.0913,4.16625,0.9375,1
151.962473869,100.0117,15372286728.0913,4.16625,0.9375,1
152.841315746,100.0117,15372286728.0913,4.164375,0,1
153.896129131,100.0117,15372286728.0913,4.165625,-1.25,1
154.951012135,100.0117,15372286728.0913,4.165625,-0.3125,1
155.829920769,100.0117,15372286728.0913,4.165625,-0.3125,1
156.884809494,100.0117,15372286728.0913,4.165,0.625,1
157.939469337,100.0117,15372286728.0913,4.166875,0.625,1
158.994233608,100.0117,15372286728.0913,4.16625,0,1
159.873422146,100.0117,15372286728.0913,4.164375,0,1
160.928032398,100.0117,15372286728.0913,4.1675,0,1
161.982801914,100.0117,15372286728.0913,4.16625,1.875,1
162.861797810,100.0117,15372286728.0913,4.165,1.5625,1
163.916646481,100.0117,15372286728.0913,4.165,-0.625,1
164.971538544,100.0117,15372286728.0913,4.16625,0,1
165.850370407,100.0117,15372286728.0913,4.16625,0,1
166.905207157,100.0117,15372286728.0913,4.165625,-0.625,1
167.960102558,100.0117,15372286728.0913,4.165,0.3125,1
168.838957787,100.0117,15372286728.0913,4.165625,2.1875,1
169.893878460,100.0117,15372286728.0913,4.166875,-0.3125,1
170.948515415,100.0117,15372286728.0913,4.165,0,1
171.827524185,100.0117,15372286728.0913,4.165625,-0.3125,1
172.882460594,100.0117,15372286728.0913,4.165625,0.3125,1
173.937119007,100.0117,15372286728.0913,4.165625,0,1
174.991914272,100.0117,15372286728.0913,4.16375,0.3125,1
175.871025562,100.0117,15372286728.0913,4.16625,-0.3125,1
176.925665855,100.0117,15372286728.0913,4.165625,1.25,1
177.980557442,100.0117,15372286728.0913,4.16375,0.625,1
178.859460354,100.0117,15372286728.0913,4.165,0,1
179.914219856,100.0117,15372286728.0913,4.165,-0.3125,1
180.969115257,100.0117,15372286728.0913,4.16625,-0.625,1
181.848042488,100.0117,15372286728.0913,4.165625,0,1
182.902859211,100.0117,15372286728.0913,4.166875,0.9375,1
183.957732201,100.0117,15372286728.0913,4.165625,0,1
184.836603641,100.0117,15372286728.0913,4.165625,1.25,1
185.891480446,100.0117,15372286728.0913,4.165625,-0.3125,1
186.946143627,100.0117,15372286728.0913,4.165,-0.9375,1
188.000935555,100.0117,15372286728.0913,4.166875,0,1
188.880036354,100.0117,15372286728.0913,4.165625,1.25,1
189.934770584,100.0117,15372286728.0913,4.165625,0,1
190.989565372,100.0117,15372286728.0913,4.165625,0.625,1
191.868511200,100.0117,15372286728.0913,4.16375,-0.3125,1
192.923272133,100.0117,15372286728.0913,4.165,-0.625,1
193.978196144,100.0117,15372286728.0913,4.165625,0,1
194.857105732,100.0117,15372286728.0913,4.16625,-0.3125,1
195.911843300,100.0117,15372286728.0913,4.165,0.9375,1
196.966782570,100.0117,15372286728.0913,4.16625,-0.3125,1
197.845624447,100.0117,15372286728.0913,4.165625,0.625,1
198.900583744,100.0117,15372286728.0913,4.165625,-0.3125,1
199.955209255,100.0117,15372286728.0913,4.16625,-0.625,1
200.834234238,100.0117,15372286728.0913,4.165625,0.625,1
201.889093399,100.0117,15372286728.0913,4.165,-1.25,1
202.943779469,100.0117,15372286728.0913,4.16625,0.625,1
203.998588085,100.0117,15372286728.0913,4.16625,-0.625,1
204.877571583,100.0117,15372286728.0913,4.164375,1.875,1
205.932339668,100.0117,15372286728.0913,4.16625,-1.5625,1
206.987242699,100.0117,15372286728.0913,4.165625,0.9375,1
207.866139412,100.0117,15372286728.0913,4.165625,0.625,1
208.920909405,100.0117,15372286728.0913,4.164375,0,1
