Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
30.000452042,-4.577613,-0.6031605,40.14022,-0.09388716,-0.02157848,0.9942195,-3.469303,-2.945136,-27.3386,996.8628
31.001704216,-3.093728,0.04843738,40.14022,-0.09012175,-0.0456534,0.9836901,-2.437775,-14.62974,-27.62521,996.8616
32.000483990,-5.134069,0.2261459,43.55513,-0.09093019,-0.03057225,0.966805,-9.628744,-22.31055,-28.79664,996.8704
33.001736641,-3.402871,-0.2477435,36.54237,-0.06568459,0.002554638,0.9969471,-21.33569,-25.34676,-29.98817,996.8673
34.000516415,-1.362529,0.8185076,14.34547,-0.08697475,-0.0243466,0.9893537,-29.1375,-23.18732,-29.97429,996.8608
35.001769066,0.1831838,0.04843738,-3.460839,-0.0892963,-0.03167183,0.9949492,-30.96981,-21.78506,-29.97845,996.8615
36.000548840,-0.2496159,-0.1292711,0.441913,-0.0843149,-0.04021959,0.9799493,-30.21095,-22.45596,-30.41853,996.8598
37.001801491,0.05952671,1.055452,-1.997307,-0.0852783,-0.0388313,0.9885775,-30.21856,-22.14832,-30.42105,996.853
38.000582218,0.1831838,0.04843738,0.07602999,-0.0778741,-0.04016438,0.9880358,-30.20936,-22.45654,-29.97598,996.8463
39.001834869,-2.970071,-0.1292711,34.59099,-0.07647586,-0.03577504,0.9857289,-32.46955,-21.4254,-30.86043,996.8625
40.000615120,-3.773842,-0.1292711,42.88434,-0.0720951,-0.03089535,0.9905797,-38.58088,-12.30105,-30.0261,996.8644
41.001867771,-3.773842,0.04843738,41.66473,-0.07257416,-0.03424669,0.9828745,-37.33402,-2.446879,-29.29103,996.8595
42.000648499,-3.279214,0.5815629,42.21355,-0.07517639,-0.02461943,0.9845129,-27.96327,4.57493,-29.83003,996.8687
43.001901627,-4.021156,1.410869,28.6149,-0.08877374,-0.03550199,0.9891394,-15.85843,6.506794,-29.01029,996.8622
44.000682354,0.1213552,0.1076736,-0.8386775,-0.1078275,-0.04594861,0.9871169,-11.40039,4.322259,-28.18845,996.8626
45.001935482,0.1213552,-0.1885073,-0.8386775,-0.1031848,-0.05942772,0.9877786,-11.42024,5.061186,-28.63705,996.8648
46.000716209,-0.1877874,-0.2477435,0.6248544,-0.109829,-0.04309044,0.989572,-11.80123,5.427689,-28.63854,996.8652
46.999497414,0.3068408,-0.1292711,0.197991,-0.1035154,-0.03766475,0.9886934,-11.41706,5.06002,-27.75194,996.8692
48.000750542,-0.3114444,-0.9585775,23.43156,-0.1233144,-0.1002982,0.9722589,-11.02235,3.956838,-29.00885,996.8692
48.999531746,-4.70127,-0.8993413,49.40925,-0.0789681,-0.03054826,0.9958743,-2.33547,-3.675474,-27.33716,996.8693
50.000785828,-3.279214,-1.787884,40.811,-0.07305401,-0.02856076,1.003047,-3.518564,-16.05282,-27.67222,996.8582
50.999566555,-3.526528,0.6407991,41.72571,-0.06812507,-0.03181963,0.9938837,-13.25953,-23.44372,-29.21499,996.8658
52.000819683,-2.784585,-0.6623967,32.02981,-0.07377397,-0.04788912,0.9964558,-24.63733,-24.63249,-29.60131,996.8679
52.999600410,-0.49693,-0.07003496,-1.082599,-0.08220324,-0.04795404,0.984559,-29.89193,-22.82291,-30.41679,996.8701
54.000854015,-0.1877874,-0.01079878,0.01504949,-0.08337122,-0.03350112,0.9924949,-30.20023,-22.82571,-29.97295,996.8667
54.999635220,0.4923264,-0.6031605,-0.1069115,-0.08282008,-0.0364113,0.995299,-30.18355,-23.56347,-30.40946,996.8648
56.000888824,-0.002301808,0.1669097,0.07602999,-0.08041214,-0.03488761,0.9891093,-29.88121,-23.19266,-29.97121,996.8618
56.999670029,0.05952671,-0.1885073,0.07602999,-0.08494604,-0.02913685,0.9863822,-29.51849,-22.82082,-29.97577,996.8583
58.000923157,-3.712013,-0.01079878,42.21355,-0.065565,-0.03807166,0.994223,-34.76461,-18.85721,-30.87238,996.8622
58.999704361,-3.897499,-0.2477435,43.86003,-0.06811392,-0.03611222,0.9828144,-39.38563,-9.784214,-29.66436,996.8658
60.000958443,-3.650185,-0.6623967,42.33551,-0.07549693,-0.03337547,0.9919798,-34.47889,-0.2098637,-30.14311,996.8641
60.999739647,-3.402871,-0.1885073,38.67669,-0.07257226,-0.03282197,0.9876783,-24.32336,5.33893,-29.40865,996.8558
62.000993252,-1.238872,-1.313995,17.69939,-0.09144486,-0.02865312,0.9682786,-13.58163,4.676946,-29.00439,996.8491
62.999775410,-2.351786,3.424899,-3.948683,-0.05949178,-0.04536392,1.103879,-13.20065,4.310442,-29.0029,996.8438
64.001029491,-0.3114444,1.825523,3.186036,-0.0827359,-0.0611649,0.8362622,-13.20842,4.679115,-28.62659,996.8408
64.999810696,-0.3114444,-0.6031605,-0.533775,-0.08480255,-0.03975676,0.9823487,-13.19929,4.309943,-28.62357,996.8517
66.001064301,0.4923264,0.7592714,-0.533775,-0.09459165,-0.04377734,0.9818404,-12.82879,4.313111,-29.00444,996.85
66.999846458,-3.526528,-0.07003496,33.43236,-0.08007745,-0.0547527,0.9949179,-11.38508,3.584997,-29.00429,996.8539
68.001100063,-3.959327,-0.3069797,42.76238,-0.07607252,-0.0294874,0.9872853,-1.901211,-6.195479,-27.31803,996.8575
68.999882221,-4.082985,-0.4846882,42.7014,-0.0770079,-0.03241012,0.9881866,-4.216618,-17.90401,-27.65402,996.8545
70.001136303,-4.082985,-0.5439243,42.3965,-0.07198943,-0.03671794,0.9938052,-14.71956,-24.56191,-29.19977,996.8492
70.999917984,-1.7335,-0.3662158,18.43116,-0.08345778,-0.0272238,0.994531,-25.75585,-24.63941,-30.41858,996.8531
72.001172066,0.4923264,0.93698,-2.302209,-0.08980721,-0.03356159,0.9853633,-29.87367,-23.56125,-30.41074,996.8425
72.999953747,0.2450123,-1.07705,-3.155936,-0.07500122,-0.03622512,0.9838021,-28.7581,-23.55325,-30.41535,996.8425
74.001207829,-0.6824155,0.2261459,-0.167892,-0.07207531,-0.03234376,0.990073,-29.49109,-23.92834,-29.9667,996.8391
74.999989510,0.05952671,0.1076736,-0.7167165,-0.08035295,-0.03875704,0.9890316,-29.13614,-23.18782,-29.59496,996.8412
76.001244068,-2.722757,-0.3662158,24.65117,-0.06221219,-0.0627169,0.9980104,-28.38624,-23.55058,-30.41689,996.8342
77.000026226,-3.526528,-0.1292711,42.3965,-0.06612822,-0.03514831,0.9890316,-37.75657,-15.61768,-30.4445,996.8359
78.001280308,-3.588356,-0.1292711,42.7014,-0.06374522,-0.03121938,0.9852779,-38.37051,-5.715319,-29.70225,996.8364
79.000062943,-3.650185,-0.425452,42.57944,-0.0582436,-0.03693633,0.9846579,-31.55429,2.02485,-28.90913,996.8475
80.001317501,-2.908242,-0.5439243,29.52961,-0.07000372,-0.03575404,1.000022,-20.24048,5.736873,-28.98604,996.8532
81.000099182,-0.3114444,-0.01079878,-1.570443,-0.07349575,-0.03528206,0.9924091,-14.3224,4.670527,-28.17943,996.8409
82.001353741,-0.3732729,-0.1885073,-0.1069115,-0.07346116,-0.03769784,0.991883,-15.43797,4.662522,-28.17481,996.8427
83.000136375,0.05952671,-0.1292711,-0.045931,-0.07839441,-0.03586106,0.9957651,-14.34225,5.409453,-28.62803,996.8356
84.001390934,0.2450123,-0.07003496,0.01504949,-0.07693391,-0.03724692,0.9880894,-14.70339,5.037031,-28.18091,996.8502
85.000173569,-0.49693,0.2261459,0.8077959,-0.07662763,-0.05850779,0.9838419,-14.32399,4.67111,-28.62198,996.8488
86.001428604,-3.712013,-0.3069797,42.76238,-0.06271101,-0.02840456,1.003953,-5.394102,-0.3736944,-27.79464,996.8453
87.000211239,-3.526528,-0.01079878,42.76238,-0.06264807,-0.03608291,0.9928156,-2.128477,-12.04337,-27.26859,996.8492
88.001465797,-3.526528,-0.3069797,42.94532,-0.06907541,-0.0332992,0.9962465,-9.616661,-22.6808,-27.97172,996.8439
89.000248432,-3.279214,-0.07003496,37.51805,-0.06127752,-0.02833412,0.9953513,-21.70755,-25.34943,-29.98664,996.8458
90.001502991,0.3686694,0.04843738,3.368977,-0.07892846,0.03898546,1.021143,-28.36639,-24.2895,-29.96829,996.8516
91.000285625,-0.002301808,-0.1292711,0.9297569,-0.07305974,-0.03283492,0.9886355,-28.00389,-23.91758,-30.03607,996.8423
91.999068737,-0.1259589,0.04843738,0.07602999,-0.07156289,-0.03473605,0.9866797,-28.73825,-24.29217,-29.96675,996.8427
93.000323772,-0.06413033,-0.07003496,-0.045931,-0.07453679,-0.03238221,0.9900848,-28.37575,-23.92025,-30.03454,996.8431
93.999105930,0.1831838,0.1076736,0.197991,-0.07641219,-0.03869817,0.9894903,-28.37711,-23.91975,-30.41387,996.8471
95.000361443,-3.093728,-0.2477435,42.27453,-0.06074772,-0.03217219,0.9909741,-34.35464,-20.33181,-30.41926,996.84
95.999144077,-3.650185,-0.1885073,43.0063,-0.06461483,-0.03611629,0.9933023,-39.00306,-10.1513,-29.22032,996.84
97.000399113,-3.959327,-0.1885073,42.09159,-0.06124967,-0.03216935,0.9890664,-35.5657,-1.325883,-29.7501,996.8365
97.999182701,-3.526528,-0.07003496,40.5061,-0.07066194,-0.02987335,0.9848624,-25.37559,5.330871,-29.02496,996.8299
99.000437737,-0.9915582,-0.1292711,14.16253,-0.07546285,-0.03436388,0.9957802,-16.56267,5.023688,-28.17322,996.8212
99.999220848,-0.002301808,0.1669097,0.319952,-0.07640013,-0.03871133,0.9918776,-15.82968,5.39878,-28.62188,996.8195
101.000476360,-0.002301808,-0.01079878,-0.167892,-0.07693391,-0.03724692,0.9880894,-15.82809,5.398197,-28.17932,996.8199
101.999259472,-0.1259589,0.1076736,0.319952,-0.07896984,-0.03244877,0.9896284,-15.81141,4.660437,-28.61583,996.8221
103.000514507,0.1831838,-0.01079878,0.2589715,-0.07302997,-0.03524543,0.9871545,-16.19081,5.026357,-28.17476,996.8098
103.999298573,-3.959327,-0.1885073,40.75002,-0.06337336,-0.05397866,0.9895957,-12.12743,3.579162,-28.62187,996.8142
105.000554085,-3.650185,-0.1885073,42.88434,-0.0637094,-0.03030728,0.9953241,-2.643335,-6.201399,-26.8724,996.8137
105.999337196,-3.402871,-0.1292711,42.76238,-0.07100585,-0.03384785,1.002453,-6.004795,-18.28609,-27.64356,996.8195
107.000593185,-3.526528,0.04843738,41.84767,-0.06119513,-0.03650931,0.9865916,-16.93243,-25.31627,-29.18449,996.8178
107.999376297,-1.300701,-0.425452,14.65037,-0.06564381,-0.03322959,0.9933653,-26.13388,-24.27399,-29.59818,996.8161
109.000631332,-0.3732729,-0.4846882,-0.7167165,-0.07740916,-0.03774882,0.9899919,-27.9854,-24.65601,-29.9668,996.8125
109.999414921,0.2450123,-0.07003496,-0.4727945,-0.07457259,-0.0332943,0.9800385,-27.23278,-25.01976,-30.03007,996.8217
111.000670910,-0.002301808,-0.07003496,0.01504949,-0.07304028,-0.03333176,0.9910132,-27.99317,-24.28733,-29.59049,996.8287
111.999454021,0.05952671,-0.07003496,0.07602999,-0.07407924,-0.02948296,0.9920506,-27.62426,-24.28358,-30.41392,996.8305
113.000710011,-2.5991,-0.2477435,34.04217,-0.06339622,-0.05062448,0.9953934,-28.75674,-23.55374,-30.03602,996.834
113.999493122,-3.341042,-0.3069797,42.82336,-0.05865517,-0.04036136,0.9903219,-38.10873,-16.29824,-29.61553,996.8323
115.000749111,-4.082985,-0.1885073,42.94532,-0.06641366,-0.04774748,0.991646,-38.38878,-4.976975,-29.7083,996.8419
115.999533176,-3.279214,-0.1885073,42.82336,-0.05819589,-0.03556161,0.9985337,-31.20076,2.704916,-29.35877,996.8486
117.000788689,-1.609843,0.1076736,16.66273,-0.07894506,-0.03437823,0.9886345,-20.61256,5.734288,-29.04772,996.8416
117.999572754,0.677812,0.1669097,-3.338878,-0.07842866,-0.03439686,0.9934069,-16.58252,5.762614,-28.62183,996.8516
119.000828743,0.05952671,-0.07003496,-0.2288725,-0.07699741,-0.03479958,0.9828858,-16.58252,5.762614,-28.62183,996.8552
119.999612808,-0.1259589,0.1076736,-0.045931,-0.0764397,-0.03581451,0.9928909,-16.95438,5.759946,-28.62029,996.85
121.000869274,-0.2496159,0.04843738,0.07602999,-0.07201903,-0.03478322,0.9938441,-16.56426,5.024271,-28.61578,996.8503
121.999653339,0.2450123,-0.1885073,1.173679,-0.07100435,-0.03812992,0.9894742,-16.93771,5.022185,-29.0568,996.8474
123.000908852,-3.402871,-0.1292711,42.64042,-0.06124692,-0.03312355,0.9866596,-6.84831,0.7240915,-28.17715,996.853
123.999693394,-3.650185,-0.425452,42.94532,-0.06267834,-0.03224505,0.9986228,-2.51701,-11.30828,-26.83055,996.8477
125.000949383,-3.341042,-0.2477435,42.82336,-0.06554089,-0.03809798,0.9989977,-8.528553,-21.62623,-28.42746,996.8389
125.999733448,-3.155557,-0.1885073,37.3961,-0.06866417,-0.0289226,0.9934669,-20.9716,-24.97542,-29.61341,996.8283
127.000989914,-0.1877874,0.1669097,4.527606,-0.08192865,0.02709998,0.9750769,-27.24032,-24.65117,-29.59054,996.8283
127.999773979,0.05952671,-0.1292711,0.6858349,-0.07451167,-0.03526323,0.9862066,-27.25105,-24.28141,-30.03612,996.8342
129.001030445,-0.06413033,0.04843738,0.1370105,-0.07599904,-0.03289685,0.9915144,-27.24945,-24.282,-29.59357,996.8306
129.999814510,0.1213552,-0.07003496,0.2589715,-0.07256021,-0.03283513,0.9900656,-26.50574,-24.27666,-29.59665,996.8253
131.001070976,-0.002301808,0.04843738,-0.167892,-0.07739952,-0.03775935,0.9919018,-26.48907,-25.01442,-30.03315,996.8306
131.999855518,-3.279214,-0.1292711,42.03061,-0.05677994,-0.03356961,0.9923585,-32.08561,-21.79298,-30.03706,996.8328
132.998639584,-3.464699,-0.1885073,43.18924,-0.06457884,-0.03567999,1.001906,-38.95137,-12.30422,-29.64523,996.8276
133.999896049,-3.588356,-0.1885073,43.12826,-0.06111458,-0.03945087,0.9936953,-36.67055,-1.703644,-29.2999,996.8205
134.998680592,-3.341042,-0.07003496,40.32316,-0.06373267,-0.03265989,0.9833389,-26.47426,4.585021,-29.39363,996.8192
135.999937057,-1.609843,-0.2477435,14.58939,-0.08200897,-0.02954808,0.9815838,-18.4434,5.749855,-29.05669,996.8122
136.998722076,-0.1877874,0.04843738,0.5028935,-0.078391,-0.0387184,0.9875898,-17.70723,6.123781,-28.62024,996.8143
137.999979019,0.05952671,-0.1292711,-0.045931,-0.0740395,-0.03285557,0.9895952,-18.06241,5.383351,-29.0552,996.8143
138.998763561,-0.1877874,-0.07003496,-0.1069115,-0.07941549,-0.03488539,0.991492,-17.68737,5.384854,-28.17164,996.8148
140.000020504,-0.002301808,-0.01079878,0.1370105,-0.07447775,-0.03577586,0.9914491,-17.30956,5.019517,-29.05526,996.8221
140.998805046,-3.83567,-0.01079878,40.75002,-0.06160636,-0.04088591,0.9893713,-13.19929,4.309943,-28.62357,996.8241
142.000061989,-3.464699,-0.3069797,43.06728,-0.07009907,-0.03184512,0.9929382,-2.268528,-6.199813,-26.05205,996.8228
142.998846531,-3.402871,0.1669097,43.12826,-0.06231754,-0.02828897,0.9843742,-4.95874,-17.90993,-27.20839,996.8193
144.000103951,-3.279214,-0.2477435,42.03061,-0.05937011,-0.02395551,0.9963843,-14.71956,-24.56191,-29.19977,996.8303
144.998888493,-0.6824155,-0.1292711,14.10154,-0.07056452,-0.03283333,0.9953084,-24.31831,-24.99944,-29.59957,996.8391
146.000145912,-0.3732729,-0.01079878,-0.8386775,-0.07499948,-0.03432461,0.9900482,-26.88832,-23.90957,-30.04069,996.8404
146.998930454,0.05952671,-0.07003496,-0.411814,-0.07595722,-0.03532051,0.9924208,-26.11721,-25.01175,-30.03469,996.8466
148.000187397,-0.1877874,-0.07003496,0.01504949,-0.07297128,-0.03768751,0.9914032,-26.49661,-24.64583,-29.59362,996.8306
148.998972416,0.1213552,-0.1292711,0.1370105,-0.07601142,-0.03193212,0.9920114,-26.12634,-24.64258,-30.03771,996.8342
150.000229359,-2.660928,0.3446183,34.10315,-0.06645257,-0.0467538,0.9868908,-28.01143,-23.54899,-29.59654,996.8381
150.999014854,-3.588356,-0.4846882,43.06728,-0.06318767,-0.03175853,0.996725,-37.34057,-17.39934,-30.43142,996.8311
152.000271797,-3.464699,-0.1292711,43.0063,-0.0621472,-0.03988939,0.9827086,-38.73165,-6.087742,-29.25514,996.8364
152.999056339,-3.773842,-0.4846882,43.55513,-0.06199332,-0.04576461,0.9954836,-31.56213,2.332577,-28.97487,996.8312
154.000314236,-2.042643,-0.1885073,18.06528,-0.06170031,-0.03412491,0.9914172,-20.96616,4.993277,-29.04013,996.8298
154.999099255,0.4923264,0.2261459,-3.216917,-0.0773572,-0.04161036,0.9884816,-18.05923,5.382186,-28.1701,996.8293
156.000357151,-0.002301808,-0.01079878,-0.3508335,-0.07644436,-0.03628504,0.9904938,-18.06082,5.382769,-28.61265,996.8262
156.999142170,0.05952671,-0.1885073,-0.167892,-0.07203332,-0.03524321,0.9895372,-18.80612,5.378015,-29.05213,996.8354
158.000399590,-0.1259589,0.1076736,0.197991,-0.07056127,-0.03521488,0.9885752,-18.80453,5.377432,-28.60958,996.8354
158.999185562,-1.671672,-0.3069797,21.60215,-0.06216405,-0.06942789,0.9868926,-18.05328,5.01418,-29.05218,996.8307
160.000442505,-3.650185,-0.1885073,42.94532,-0.06360357,-0.03660565,0.9971076,-6.136225,-0.3796139,-27.34901,996.8289
160.999228001,-3.526528,-0.3662158,43.0063,-0.05966005,-0.03750097,0.9951596,-2.110214,-12.78171,-27.26254,996.8311
162.000485897,-3.464699,-0.2477435,43.25022,-0.05986381,-0.02681527,0.9872565,-9.263136,-22.00074,-28.42136,996.8505
162.999270916,-2.722757,-0.3069797,29.10275,-0.07155342,-0.03427079,0.9900318,-20.96406,-25.34401,-30.05293,996.85
164.000528812,-0.4351014,-0.425452,-0.533775,-0.07111035,-0.03135576,0.9891328,-26.10808,-25.38092,-30.03166,996.8505
164.999314308,-0.06413033,-0.01079878,0.1370105,-0.07745905,-0.03293834,0.9948637,-26.49661,-24.64583,-29.59362,996.8539
166.000572205,0.1831838,-0.01079878,0.319952,-0.07108539,-0.033761,0.9866968,-24.99251,-25.37292,-30.03628,996.8505
166.999358177,0.05952671,-0.01079878,-0.045931,-0.07108624,-0.03138208,0.9939075,-26.12634,-24.64258,-30.03771,996.8561
168.000615120,0.05952671,0.1669097,1.356621,-0.0694755,-0.04196839,0.987957,-25.76203,-24.27132,-29.59972,996.858
168.999401093,-3.650185,-0.3069797,42.51846,-0.0578096,-0.02877977,0.99819,-33.6018,-20.69564,-30.41931,996.8548
169.998187065,-3.217385,-0.1292711,42.82336,-0.06457251,-0.03996731,0.9898823,-39.35817,-10.83078,-29.21324,996.8601
170.999444962,-3.588356,0.04843738,42.51846,-0.06611499,-0.03849197,0.9813241,-35.94669,-0.9593792,-29.75159,996.8461
171.998230934,-2.104472,-0.2477435,36.96923,-0.06760197,-0.0008618785,0.9968884,-26.11312,4.957445,-29.84075,996.85
172.999488831,-0.1259589,0.1076736,2.576231,-0.09497244,0.0133046,0.9829851,-18.80612,5.378015,-29.05213,996.8522
173.998274803,-0.1877874,-0.8993413,0.9907374,-0.06271707,-0.03172715,0.9924255,-19.48786,5.373122,-29.04931,996.8544
174.999532700,-0.002301808,-0.6623967,0.01504949,-0.07104067,-0.03761465,0.9837542,-19.48627,5.37254,-28.60676,996.858
175.998318672,-0.1259589,0.2261459,-0.045931,-0.0690656,-0.03378551,0.9967143,-19.47873,5.003951,-29.04629,996.8603
176.999577045,-0.06413033,-0.01079878,-0.167892,-0.07254557,-0.0333267,0.9914883,-18.7954,5.008261,-28.60655,996.862
177.998363018,-3.0319,-0.01079878,42.27453,-0.05579742,-0.03450317,0.988992,-12.80758,3.573687,-28.1765,996.8603
178.999621868,-3.464699,-0.2477435,43.0063,-0.05470337,-0.03746093,1.001821,-3.387049,-6.206737,-26.86932,996.855
179.998407841,-3.093728,-0.1292711,43.0063,-0.05440709,-0.02820279,0.9910213,-5.97876,-19.3931,-28.01382,996.8396
180.999666214,-3.341042,-0.3069797,40.32316,-0.05832632,-0.02780957,0.9963018,-15.826,-24.93909,-29.19213,996.8356
181.998452187,-1.053387,0.04843738,14.52841,-0.0709706,-0.03816676,0.9961587,-24.62065,-25.37025,-30.03781,996.8325
182.999710560,0.3068408,-0.1885073,0.197991,-0.06659108,-0.03661494,0.9904372,-25.7529,-24.64049,-29.5967,996.8329
183.998497486,0.2450123,-0.1885073,-0.3508335,-0.06959663,-0.03327531,0.9905193,-25.74376,-25.00966,-29.59367,996.8167
184.999755383,0.2450123,-0.3069797,-0.045931,-0.06807311,-0.03568117,0.9923736,-25.37191,-25.007,-29.59521,996.8181
185.998541832,-0.49693,1.233161,-0.2288725,-0.06807176,-0.03948745,0.9808366,-26.11721,-25.01175,-30.03469,996.8154
186.999800205,-2.846414,0.1076736,34.71295,-0.05161973,-0.05039784,0.9876977,-28.0023,-23.91816,-29.59352,996.821
187.998586178,-3.464699,-0.425452,42.94532,-0.04737422,-0.03776086,0.9893616,-37.33603,-17.401,-29.16698,996.821
188.999845028,-3.0319,-0.2477435,42.94532,-0.05233848,-0.03684143,0.9841523,-39.43747,-7.570266,-28.86062,996.814
189.998631477,-3.217385,-0.2477435,43.18924,-0.05150619,-0.02857454,0.9790608,-33.03417,1.645587,-29.34251,996.8232
190.999889851,-1.424358,0.04843738,18.73606,-0.06446223,-0.01576246,0.9879786,-23.19571,4.976683,-28.58835,996.8167
191.998676777,0.2450123,0.1076736,-3.155936,-0.06417175,-0.03320126,0.9924034,-19.48627,5.37254,-28.60676,996.8238
192.999935150,-0.1259589,-0.07003496,-0.3508335,-0.06760767,-0.03469297,0.9900033,-20.24825,6.105546,-28.60973,996.8238
193.998722553,-0.2496159,-0.1292711,-0.045931,-0.06414682,-0.0356065,0.9899675,-20.59112,4.99478,-28.15656,996.8097
194.999980927,-0.1259589,-0.1885073,0.1370105,-0.06414008,-0.03418704,0.9957262,-19.86726,5.739043,-28.60824,996.8308
195.998767853,0.1213552,-0.2477435,-0.045931,-0.06707148,-0.03616,0.994269,-20.61256,5.734288,-29.04772,996.8374
197.000026703,-0.06427521,-0.1886272,-0.0461309,-0.06568064,-0.03128698,0.9919719,-20.22085,4.998031,-28.60066,996.8463
197.998813629,-0.002032693,-0.06468395,0.01146684,-0.06567498,-0.03367116,0.9857162,-19.48627,5.37254,-28.60676,996.8448
199.000072479,0.1230967,-0.001361109,-0.05381723,-0.06811941,-0.03420381,0.987628,-20.23158,5.367785,-29.04624,996.8502
199.998859882,0.1854284,-0.05626812,-0.1178657,-0.06713274,-0.0332395,0.9909851,-19.85813,5.369871,-28.60522,996.852
201.000119209,0.06231441,-0.1116163,-0.05884586,-0.06512625,-0.03657871,0.9880428,-19.849,5.0007,-28.60219,996.8578
201.998906612,0.1248799,0.1292568,0.2436786,-0.06965017,-0.03179006,0.9843413,-19.86726,5.739043,-28.60824,996.8581
203.000165462,-0.1229924,-0.1640351,0.05849124,-0.06759752,-0.03613085,0.9875868,-20.2284,5.366619,-28.16113,996.8621
203.998952866,-0.004010441,-0.3894458,-0.1250818,-0.06666349,-0.02940184,0.9982225,-19.87639,6.108215,-28.61127,996.8603
205.000212669,-0.1211195,0.01473177,-0.00422205,-0.06816156,-0.03082858,0.9896059,-19.86726,5.739043,-28.60824,996.8569
