Time (s),X (g),Y (g),Z (g)
107.000593185,0.02072444,-0.02898523,-0.00472712
107.999376297,0.02449924,-0.01376618,0.00239883
109.000631332,0.007849047,-0.01505808,0.0003137699
109.999414921,0.004561754,-0.005912282,-0.009794717
111.000670910,0.004095524,-0.00269018,0.0009744519
111.999454021,0.0008917181,0.002694411,0.001965206
113.000710011,0.01611813,-0.007295433,0.005231543
113.999493122,0.02056468,0.02532943,-0.0009292382
115.000749111,0.01395379,0.03235257,0.001106127
115.999533176,-0.02191175,0.0324369,0.006775724
117.000788689,-0.01186434,0.01661186,-0.001095586
117.999572754,-0.009798853,0.01218757,0.00367507
119.000828743,-0.005111678,0.007295497,-0.006751315
119.999612808,-0.003602439,0.004816367,0.003165635
121.000869274,-0.005940954,0.001527466,0.003745063
121.999653339,-0.005556293,0.00323013,-0.0005337214
123.000908852,-0.0176382,-0.02118162,-0.004511618
123.999693394,-0.007325483,-0.03331112,0.007201124
125.000949383,0.004208539,-0.03348747,0.007969474
125.999733448,0.01977566,-0.01492571,0.002656911
127.000989914,-0.0009361778,0.04417716,-0.01528887
127.999773979,0.007126456,-0.01021779,-0.003676039
129.001030445,0.002024024,-0.0043889,0.001676197
129.999814510,0.002950929,-0.001947403,-9.317839E-06
131.001070976,-0.002408725,-0.00554873,0.002332273
131.999855518,0.01942045,0.0194733,0.0008872305
133.001111984,0.006632997,0.02859085,-0.009192418
133.999896049,-0.003304357,0.03654386,0.002387795
135.001152515,-0.02211717,0.0250995,0.003575111
135.999937057,-0.007306206,0.009312911,-0.007841134
137.001194477,-0.006770378,0.00963449,-0.00296148
137.999979019,-0.006483073,0.003617041,-0.000388131
139.001235485,-0.002771304,0.005243305,0.004093438
140.000020504,-0.002454551,0.002179727,0.001602402
141.001277447,-0.0153196,-0.002512936,-0.002207739
142.000061989,-0.009209848,-0.02266573,0.002328831
143.001319408,0.008488895,-0.03679531,0.0005503003
144.000103951,0.02675056,-0.02049411,0.004561861
144.998888493,0.018223,-0.01513863,0.004760052
146.000145912,0.008588924,-0.01227202,9.510398E-05
146.998930454,0.003665149,-0.008233173,0.002623315
148.000187397,0.003910558,-0.007290121,0.001487448
148.998972416,-0.001202453,0.0001343009,0.0021496
150.000229359,0.01123165,-0.00619083,-0.003100828
150.999014854,0.01194921,0.02569421,0.00551531
152.000271797,0.006984269,0.03378444,-0.008344065
152.999056339,-0.01151058,0.0383492,0.004356251
154.000314236,-0.02867406,0.01755119,8.186675E-05
154.999099255,-0.009633184,0.02038387,-0.001140442
156.000357151,-0.005224187,0.008645511,0.0007774956
156.999142170,-0.0064504,0.004366625,-0.0005130647
158.000399590,-0.006362383,0.002217758,-0.001563952
158.999185562,-0.01600206,0.02866337,-0.002511512
160.000442505,-0.01867533,-0.02014088,0.006113332
160.999228001,-0.01107129,-0.03586663,0.00364317
162.000485897,0.01754679,-0.02879862,-0.004389727
162.999270916,0.01528901,-0.01875256,-0.0003602892
164.000528812,0.01423465,-0.01079376,-0.00124151
164.999314308,0.002825507,-0.00774138,0.005081721
166.000572205,0.005270033,-0.004811659,-0.003439444
166.999358177,0.003641948,-0.0001516251,0.003642657
168.000615120,0.004006225,-0.008941072,-0.002015941
168.999401093,0.01631659,0.02451905,0.006523457
170.000658989,0.01001297,0.03252983,-0.001507319
170.999444962,-0.002044163,0.03044997,-0.009381166
172.000702858,-0.03251273,-0.0132528,0.003204744
172.999488831,0.007957367,-0.03055496,-0.006080891
174.000746727,-0.01445027,0.007903674,0.001042024
174.999532700,-0.003805065,0.008338754,-0.006233693
176.000791073,-0.002387722,0.003814416,0.00507465
176.999577045,0.001204464,4.177784E-05,0.001420711
178.000835896,-0.01391499,-0.01036672,0.0001749643
178.999621868,-0.01822645,-0.03153406,0.01000952
180.000880241,0.003732285,-0.03615921,0.006698248
180.999666214,0.02155536,-0.02008143,0.004654599
182.000924587,0.01313987,-0.01757196,-0.0009808274
182.999710560,0.009349217,-0.01401492,-6.236893E-05
183.998497486,0.002937194,-0.005839827,0.0002299489
184.999755383,0.002432338,-0.005736777,0.002046583
185.998541832,-0.0007555943,-0.008619112,-0.009251966
186.999800205,0.01697676,-0.008677899,-0.003101703
187.998586178,0.02243432,0.02568677,-0.002629803
188.999845028,0.005957292,0.03405451,-0.007596314
189.998631477,-0.02040905,0.02667957,-0.01292602
190.999889851,-0.01822391,0.0006235095,-0.003209117
191.998676777,-0.01395093,0.01247948,0.001576994
192.999935150,-0.005452332,0.007680395,-0.0003926542
193.998722553,-0.005872816,0.005185796,-0.0006096531
194.999980927,-0.004594612,0.001737443,0.005063587
195.998767853,-0.0006192172,0.002460233,0.003889544
197.000026703,-0.0009306661,-0.002990348,0.001357103
197.998813629,-0.0001791786,-0.0006873658,-0.004757485
199.000072479,0.002074519,-0.0005457165,-0.002683829
199.998859882,0.0008495432,-0.001717072,0.000542076
201.000119209,-0.000942583,0.001605782,-0.002388058
201.998906612,0.003938806,-0.00299525,-0.005922723
203.000165462,0.001442267,0.00120459,-0.002692122
203.998952866,0.001092485,-0.005275323,0.007547613
205.000212669,0.001436606,-0.004452073,-0.0008412603
205.999000072,0.000306358,0.01953837,-0.01279748
207.000259399,0.02377501,-0.004481664,0.02683122
207.999047279,-0.002344374,-0.002495086,0.003064681
209.000306606,0.001259247,0.00695183,-0.003852929
