Time (s),W,X,Y,Z
0.002472401,0.1668459,-0.03624491,-0.02399078,0.9833112
1.001250744,0.1673443,-0.03554465,-0.02405626,0.9832504
2.002501011,0.1662387,-0.03556706,-0.02388505,0.9834414
3.001278877,0.1651001,-0.03672389,-0.02381575,0.9835923
4.002529621,0.1669937,-0.03586276,-0.02440903,0.9832898
5.001307487,0.1657689,-0.03599496,-0.0242841,0.9834953
6.002558231,0.165745,-0.03962409,-0.02468425,0.9833498
7.001336575,0.1638289,-0.05103305,-0.03312709,0.9828967
8.000115395,0.1563524,-0.05301859,-0.03045145,0.9840953
9.001365662,0.1694998,-0.05288301,-0.03317109,0.9818354
10.000144482,0.1819608,-0.0529649,-0.03299114,0.9796042
11.001395702,0.4430061,-0.04182114,-0.0403967,0.8927442
12.000174522,0.6726996,-0.02668151,-0.04436648,0.7358143
13.001425743,0.860469,-0.01579472,-0.05194119,0.5032627
14.000204086,0.9721345,-0.0006684535,-0.05247582,0.2209705
15.001454830,0.9949178,0.01365884,-0.04913603,-0.06453885
16.000234127,0.9845341,0.0177766,-0.04527611,-0.1579695
17.001485348,0.9848683,0.0200983,-0.0421616,-0.1564627
18.000263691,0.9849052,0.02136842,-0.04016746,-0.156586
19.001514912,0.9849027,0.02214883,-0.03917822,-0.1567446
20.000294209,0.9814318,0.02667753,-0.0379372,-0.1768284
21.001546383,0.8721249,0.03870523,-0.03074033,-0.4833041
22.000325680,0.6395425,0.05082678,-0.01743757,-0.7646735
23.001576900,0.3143049,0.04929303,0.001716346,-0.9462596
24.000356674,-0.02487338,0.04578551,0.01457066,-0.9968452
25.001608372,-0.1457533,0.04618007,0.01591261,-0.9864065
26.000387669,-0.1436149,0.04314008,0.01994584,-0.9867845
27.001640320,-0.1387509,0.04237921,0.0216245,-0.9874777
28.000420094,-0.1385832,0.0487339,0.02794993,-0.9870492
29.001672268,-0.1466954,0.04849984,0.02944496,-0.9858443
30.000452042,-0.4106658,0.04686728,0.04296233,-0.9077109
31.001704216,-0.7087885,0.03437788,0.05242703,-0.7002258
32.000483990,-0.8882324,0.02082977,0.05355446,-0.4520719
33.001736641,-0.9878911,0.005849215,0.04942507,-0.1349879
34.000516415,-0.9914096,-0.01067165,0.05042057,0.1052551
35.001769066,-0.9889357,-0.0181188,0.04403517,0.127931
36.000548840,-0.9893228,-0.0190254,0.04117003,0.1257416
37.001801491,-0.9894395,-0.02005241,0.04006839,0.1250191
38.000582218,-0.989508,-0.02090183,0.03973976,0.1244409
39.001834869,-0.9766197,-0.02677116,0.03785791,0.2017218
40.000615120,-0.8409888,-0.0418859,0.03264778,0.5352991
41.001867771,-0.5896384,-0.05028926,0.02002355,0.8037563
42.000648499,-0.2581138,-0.05314321,0.003207864,0.9628969
43.001901627,0.05099827,-0.05470717,-0.01549654,0.9953862
44.000682354,0.1231497,-0.05655655,-0.02245327,0.988817
45.001935482,0.1183866,-0.05407476,-0.02519069,0.9894714
46.000716209,0.1197748,-0.0526706,-0.0268644,0.989336
47.001969337,0.1191365,-0.05185037,-0.02773499,0.9894325
48.000750542,0.1366896,-0.05316285,-0.03158949,0.986975
49.002003670,0.4606296,-0.04321405,-0.04305164,0.8835877
50.000785828,0.743021,-0.02468328,-0.04788174,0.6645642
51.002038479,0.9324246,-0.007791518,-0.05084611,0.352939
52.000819683,0.9968948,0.008608906,-0.0490784,0.018589
53.002072811,0.9900044,0.01494958,-0.0447419,-0.1195569
54.000854015,0.9907771,0.01770081,-0.04156641,-0.1137863
54.999635220,0.9907756,0.01943609,-0.04017504,-0.1140156
56.000888824,0.9908478,0.02051293,-0.0387394,-0.1136965
56.999670029,0.9908041,0.02110486,-0.03860974,-0.1140116
58.000923157,0.9451974,0.03403306,-0.03550396,-0.317507
58.999704361,0.7641701,0.04539112,-0.02723578,-0.6402106
60.000958443,0.4760171,0.05106142,-0.01287699,-0.875935
60.999739647,0.1313396,0.05088179,0.003409161,-0.9883203
62.000993252,-0.08982831,0.05259821,0.01544978,-0.9927504
62.999775410,-0.1013046,0.04899511,0.01771658,-0.9917917
64.001029491,-0.1011305,0.0507456,0.02199087,-0.9916358
64.999810696,-0.1022107,0.04826717,0.02100084,-0.9916703
66.001064301,-0.09710836,0.04761507,0.02122048,-0.9922098
66.999846458,-0.1732296,0.04391478,0.02847695,-0.9817738
68.001100063,-0.5107353,0.0373385,0.04292432,-0.8558857
68.999882221,-0.7880121,0.02324605,0.05106563,-0.6103413
70.001136303,-0.956354,0.004854182,0.05327952,-0.2813403
70.999917984,-0.9966493,-0.01009603,0.05022746,0.02633101
72.001172066,-0.9924971,-0.01498726,0.04667372,0.09578274
72.999953747,-0.9930605,-0.01769627,0.03827378,0.09316913
74.001207829,-0.9931266,-0.0181733,0.03660287,0.09304466
74.999989510,-0.9932454,-0.01935602,0.03686472,0.09141961
76.001244068,-0.990862,-0.02382924,0.03510021,0.1141061
77.000026226,-0.8957339,-0.03703355,0.03190845,0.4380623
78.001280308,-0.6717575,-0.04591828,0.0214041,0.7367516
79.000062943,-0.3602495,-0.04930716,0.006262353,0.929719
80.001317501,-0.02548265,-0.04703144,-0.008759947,0.9968399
81.000099182,0.09071526,-0.04328556,-0.01433809,0.9931361
82.001353741,0.08445206,-0.04050176,-0.01670797,0.9937686
83.000136375,0.08365267,-0.03877337,-0.01841715,0.9938749
84.001390934,0.08397118,-0.03768318,-0.01936757,0.9938719
85.000173569,0.08439586,-0.03695145,-0.02018782,0.9938471
86.001428604,0.3627595,-0.03471736,-0.03457491,0.9287801
87.000211239,0.6766111,-0.02536884,-0.04372019,0.7323046
88.001465797,0.8984556,-0.01059627,-0.04809897,0.4324109
89.000248432,0.9936842,0.005653454,-0.046669,0.08372191
90.001502991,0.9934069,0.01241758,-0.04305504,-0.08810569
91.000285625,0.9941311,0.01561827,-0.03981008,-0.08063678
92.001541138,0.9942568,0.01753314,-0.03797503,-0.07957114
93.000323772,0.9942531,0.01862643,-0.03684521,-0.07990033
94.001578808,0.9942382,0.01929834,-0.03621693,-0.08021306
95.000361443,0.9544342,0.03205963,-0.0346445,-0.2888858
95.999144077,0.7836698,0.04279393,-0.02693628,-0.6163865
97.000399113,0.5044242,0.04784724,-0.01315354,-0.8600706
97.999182701,0.1611768,0.04844135,0.002977916,-0.9840195
99.000437737,-0.05572578,0.04470894,0.01240943,-0.9956753
99.999220848,-0.06851827,0.04149639,0.01498921,-0.9949805
101.000476360,-0.07069008,0.03933275,0.01733959,-0.9948783
101.999259472,-0.07119528,0.03816371,0.01864071,-0.9948643
103.000514507,-0.07134139,0.03719207,0.01932764,-0.9948775
103.999298573,-0.208113,0.03616456,0.02901036,-0.9752779
105.000554085,-0.5499659,0.03035266,0.0401546,-0.8316438
105.999337196,-0.8157533,0.01759351,0.0466373,-0.5733145
107.000593185,-0.9688755,0.001190529,0.04794737,-0.235812
107.999376297,-0.996962,-0.01018005,0.04452907,0.02465522
109.000631332,-0.9957054,-0.01331405,0.04114253,0.05769213
109.999414921,-0.9956526,-0.01593133,0.03882146,0.05952243
111.000670910,-0.9956709,-0.01737009,0.03748885,0.0596661
111.999454021,-0.9956874,-0.01826528,0.03663802,0.05965132
113.000710011,-0.9885932,-0.02449387,0.03551126,0.1321
113.999493122,-0.8770618,-0.03803194,0.03143864,0.4742946
115.000749111,-0.6425517,-0.04585587,0.02008794,0.7623968
115.999533176,-0.3185416,-0.04853332,0.004330253,0.9448729
117.000788689,-0.02043146,-0.0460756,-0.008221658,0.9970053
117.999572754,0.05451522,-0.04272448,-0.01294932,0.9958226
119.000828743,0.05212869,-0.04027557,-0.01575976,0.9960119
119.999612808,0.05166521,-0.03889157,-0.01735437,0.9960645
121.000869274,0.05190878,-0.03793058,-0.01830059,0.9960721
121.999653339,0.05247382,-0.03725065,-0.01920527,0.9960511
