Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
44.998009682,-1.253513,-0.005337186,13.96586,-0.06701195,-0.04098101,0.991307,-38.00645,-15.55776,-30.57043,997.1022
45.999176979,-1.129856,0.05389899,13.05116,-0.06665234,-0.03369443,0.9871532,-39.94799,-12.3095,-31.03201,997.1066
47.000344753,-0.5733997,-0.4792266,-0.6084769,-0.065702,-0.03221486,0.9847903,-40.00744,-9.787912,-30.23079,997.1022
47.999040127,-0.01694299,0.05389899,0.0623086,-0.06361512,-0.03801985,0.990394,-40.02707,-9.049069,-30.61618,997.0994
49.000207901,0.04488553,0.05389899,-0.1206329,-0.0636251,-0.03705775,0.9913683,-39.62645,-10.15442,-30.22931,997.102
49.998903751,-0.01694299,-0.1830457,-0.1206329,-0.06363524,-0.03561987,0.9937848,-39.6202,-10.46156,-30.60612,997.0939
51.000072479,0.1685426,-0.06457336,5.367612,-0.06371769,-0.03410303,0.9818773,-39.26509,-9.782076,-30.61321,997.0895
51.998768330,-1.068028,-0.005337186,13.90488,-0.06017388,-0.03796077,0.9894226,-39.6995,-7.201041,-30.25351,997.0839
52.999937057,-1.191685,0.05389899,14.39273,-0.0567407,-0.03551486,0.9942294,-37.92225,-3.926182,-30.66725,997.0828
53.998634338,-0.7588853,-0.1238095,13.72194,-0.06414081,-0.03894226,0.9808276,-36.8722,-1.333392,-31.1356,997.0807
54.999802589,-1.253513,-0.06457336,14.08782,-0.06164628,-0.03703752,0.9932688,-33.659,1.582026,-31.17288,997.0799
55.998499870,-0.9443708,0.3500798,14.08782,-0.06617194,-0.03414937,0.9833214,-29.66707,3.087621,-31.20164,997.0862
56.999669075,-1.068028,-0.06457336,14.20978,-0.05928979,-0.03307964,0.9842629,-26.41728,4.587297,-30.78477,997.0836
57.998367310,-1.129856,-0.1830457,14.20978,-0.06224081,-0.03407997,0.9818703,-21.65136,4.928686,-30.42769,997.0723
58.999536514,-1.191685,0.05389899,14.02684,-0.06413875,-0.03799332,0.9841892,-16.14304,5.336859,-30.01098,997.0781
59.998234272,-0.7588853,-0.005337186,14.33175,-0.06169274,-0.03508438,0.9899654,-12.02378,4.319142,-29.19744,997.0953
60.999404430,-0.9443708,0.1723713,14.27076,-0.05680489,-0.03116437,0.9947944,-7.931412,1.763849,-29.19292,997.0963
61.998102188,-1.129856,0.05389899,14.51469,-0.06664404,-0.02989869,1.0006,-4.154675,-2.948697,-28.34733,997.095
62.999272823,-1.006199,-0.005337186,13.11213,-0.06065943,-0.03654899,0.9951837,-3.319574,-6.574131,-27.87811,997.0908
63.997970581,-0.2024285,0.2316075,-2.19397,-0.0659799,-0.04577349,0.9859529,-2.10371,-10.56599,-27.47062,997.0881
64.999141216,0.04488553,-0.06457336,0.1842696,-0.06510663,-0.03755134,0.9889783,-2.873299,-9.525336,-27.47611,997.0829
65.997839928,-0.01694299,0.1723713,0.1232891,-0.05915795,-0.0379796,0.995625,-2.495262,-9.890758,-28.29651,997.0891
66.999010563,-0.07877151,-0.005337186,0.0623086,-0.06808291,-0.03519486,0.9919058,-2.49231,-9.89184,-27.47463,997.0847
67.997708797,-0.2642571,0.1723713,0.0623086,-0.06309132,-0.03852215,0.9951566,-2.867119,-9.893426,-28.29498,997.0905
68.998879433,-1.006199,-0.005337186,12.74625,-0.06120353,-0.03317092,0.9952541,-2.822981,-11.67776,-28.28036,997.0804
70.000050545,-0.9443708,0.05389899,14.45371,-0.06712843,-0.03181741,0.9962663,-3.830488,-16.05429,-28.23994,997.0901
70.998750210,-1.068028,0.3500798,13.90488,-0.06560374,-0.03755376,0.9880257,-6.346704,-19.76303,-29.46337,997.0943
71.999920845,-1.006199,0.05389899,14.20978,-0.05824718,-0.03360321,0.9942753,-9.940895,-22.31194,-29.42757,997.0964
72.998620033,-1.068028,0.05389899,14.33175,-0.05918979,-0.03651803,0.9937443,-13.93418,-23.81704,-29.77814,997.1022
73.999791622,-0.7588853,-0.1830457,13.78292,-0.06616297,-0.03225676,0.9909999,-17.92921,-25.26052,-30.19244,997.1013
74.998490810,-0.9443708,-0.06457336,14.39273,-0.05675533,-0.03502328,0.9928069,-22.7105,-24.92559,-30.17573,997.1019
75.999662399,-0.6970567,0.05389899,14.1488,-0.05824752,-0.03265163,0.9971596,-26.06618,-24.64147,-30.54375,997.0919
76.998362064,-1.068028,-0.2422819,13.90488,-0.06815865,-0.03225857,0.9857571,-30.51215,-22.82719,-30.54067,997.0945
77.999534130,-0.9443708,-0.1238095,14.27076,-0.05964475,-0.03989569,0.9908139,-34.2144,-21.00757,-30.54067,997.105
78.998234272,-1.253513,-0.06457336,13.8439,-0.0635955,-0.03899247,0.9913294,-37.20953,-17.76687,-30.9979,997.0969
79.999405861,-1.253513,-0.005337186,13.8439,-0.06124126,-0.03550773,0.9804041,-39.14653,-14.52028,-30.19505,997.1035
80.998106480,-0.8825423,0.05389899,11.28272,-0.0638247,-0.02447417,0.9901887,-39.5928,-11.56907,-30.59705,997.1164
81.999279022,-0.01694299,-0.1830457,0.3062306,-0.05919428,-0.03746434,0.9899051,-39.98293,-10.8334,-30.60156,997.1081
82.997979641,0.04488553,-0.005337186,-0.1206329,-0.06607143,-0.03901513,0.9884763,-40.34429,-11.20574,-30.21766,997.1125
83.999152184,0.04488553,-0.1238095,-0.0596524,-0.05972356,-0.03505362,0.9899561,-39.62781,-10.15392,-30.60864,997.0972
84.997853756,0.04488553,0.05389899,-0.0596524,-0.06264582,-0.03560976,0.9947351,-40.35183,-10.83715,-29.77813,997.1027
85.999026775,-0.5733997,-0.06457336,11.3437,-0.05675517,-0.03549907,0.9913647,-39.99672,-10.15767,-29.78522,997.1182
86.997727871,-1.006199,-0.3607543,14.08782,-0.05768729,-0.04080335,0.9855328,-39.31852,-7.567545,-30.25202,997.1138
87.998901367,-1.006199,-0.06457336,14.1488,-0.06312422,-0.04086424,0.9812614,-37.9193,-3.927265,-29.84537,997.1122
88.997603416,-0.8207138,0.05389899,13.78292,-0.06071039,-0.03554216,0.9880412,-35.85202,0.08874416,-30.709,997.1153
89.998776913,-1.068028,-0.1238095,14.57567,-0.05720357,-0.03698149,0.9956351,-32.91528,1.587362,-31.17595,997.1181
90.997478962,-1.006199,-0.005337186,14.69763,-0.05782703,-0.03399235,0.978507,-28.9478,4.199391,-30.3919,997.1165
91.998653412,-1.129856,0.1723713,14.69763,-0.058146,-0.0403721,0.9936618,-24.92849,4.597472,-30.41159,997.1206
92.999828339,-1.191685,0.05389899,14.63665,-0.06455996,-0.04140782,0.9879433,-19.79826,5.310119,-29.61652,997.1162
93.998530865,-1.315342,0.05389899,14.51469,-0.06030672,-0.03020609,0.9867133,-15.75307,4.662212,-29.62763,997.1136
94.999705315,-1.006199,-0.005337186,14.20978,-0.05971425,-0.03411258,0.9947501,-10.93366,2.850017,-29.18969,997.116
95.998407841,-1.006199,-0.005337186,14.27076,-0.05670146,-0.03746011,0.9961004,-7.131477,-0.3853989,-28.35646,997.1204
96.999583244,-0.8207138,-0.06457336,14.02684,-0.06416368,-0.03558808,0.9866251,-4.145542,-3.317869,-28.34431,997.1187
97.998286247,-0.8207138,0.05389899,11.77056,-0.05828832,-0.03308268,0.9876006,-2.550055,-7.675727,-28.31466,997.1139
98.999461174,0.1685426,0.05389899,-1.889067,-0.06452089,-0.04287729,0.9912564,-2.882431,-9.156164,-27.47914,997.1167
99.998165131,0.04488553,0.05389899,-0.3035744,-0.06406368,-0.03902648,0.9961064,-2.501442,-9.522668,-27.47765,997.1184
100.999340057,-0.01694299,-0.005337186,0.001328103,-0.06366209,-0.03463935,0.9914169,-2.518343,-8.784824,-27.10437,997.1176
101.998043537,0.1685426,0.1131352,0.0623086,-0.06513655,-0.03466505,0.9919015,-2.884022,-9.155582,-27.92169,997.112
102.999219418,-0.7588853,-0.1238095,8.660559,-0.06745671,-0.03913819,1.006627,-2.865757,-9.893926,-27.91564,997.1091
103.997923374,-1.068028,0.1131352,13.66096,-0.05921955,-0.03410752,0.9952253,-3.156948,-13.15761,-27.88738,997.1061
104.999099255,-1.129856,-0.06457336,14.88057,-0.06165059,-0.03845961,0.9879876,-4.917301,-17.17031,-27.84692,997.1013
105.997803211,-1.315342,-0.005337186,13.8439,-0.06568754,-0.03223065,0.9876552,-8.124321,-20.45382,-28.6285,997.1119
106.998979092,-1.006199,-0.06457336,14.57567,-0.06023615,-0.03218555,0.9947914,-10.68302,-22.31786,-28.98194,997.1237
107.997683048,-1.006199,-0.06457336,13.78292,-0.06469039,-0.03365579,0.9857115,-14.28777,-24.55805,-29.77056,997.1243
108.998859406,-1.006199,-0.005337186,14.45371,-0.05880382,-0.02878462,0.9962847,-19.03406,-25.63828,-29.74225,997.1063
109.997564316,-1.006199,-0.1238095,14.33175,-0.06416161,-0.03463915,0.9899869,-23.07482,-25.29685,-30.61372,997.1059
110.998740673,-1.191685,0.05389899,14.51469,-0.06129372,-0.03021884,0.9862405,-28.24312,-24.28836,-30.15846,997.1156
111.997445107,-1.129856,-0.5384628,14.39273,-0.05931025,-0.02972809,0.9905381,-31.64621,-22.09677,-30.60533,997.1193
112.998621941,-1.315342,-0.005337186,14.63665,-0.06411947,-0.03801438,0.988009,-35.35902,-19.96842,-31.42974,997.1201
113.997327328,-0.9443708,-0.1830457,14.33175,-0.05821618,-0.03268585,1.003367,-37.28841,-17.02947,-30.62436,997.1263
114.998504162,-0.6352282,0.1723713,12.44135,-0.05973578,-0.03456468,0.9890108,-39.17393,-13.41276,-30.20413,997.1228
115.997209549,-0.2024285,-0.06457336,-1.462204,-0.05681128,-0.0335354,0.9861513,-39.98156,-10.8339,-30.22222,997.1181
116.998386860,0.1067141,-0.9531159,0.1842696,-0.0641513,-0.03655281,0.9861282,-39.97243,-11.20307,-30.2192,997.1143
117.999564648,0.9723134,-0.9531159,-0.0596524,-0.05632224,-0.03114616,0.9928823,-39.96194,-11.57274,-29.83684,997.1206
118.998270035,0.04488553,0.05389899,-0.3035744,-0.05974851,-0.03264838,0.992392,-39.97107,-11.20357,-29.83986,997.1179
119.999448776,0.2921996,-0.4199904,5.733495,-0.05997286,-0.04769227,0.9997324,-39.9633,-11.57224,-30.21617,997.119
120.998154640,-0.7588853,-0.4199904,13.90488,-0.06565122,-0.03274591,0.9933751,-40.39461,-9.053319,-29.41342,997.1147
121.999332905,-1.068028,0.1723713,14.27076,-0.06416751,-0.03843752,0.9770175,-39.73467,-5.724854,-29.88628,997.1153
122.998039246,-1.253513,0.1131352,13.539,-0.06067256,-0.04033948,0.980782,-36.89469,-2.811606,-30.30136,997.0986
123.999217510,-0.9443708,-0.005337186,14.63665,-0.06322366,-0.03219484,0.988121,-34.74286,0.4649229,-29.95797,997.0978
124.997924805,-1.006199,-0.005337186,14.39273,-0.05778539,-0.03594023,0.9808554,-31.14242,2.706694,-30.37058,997.0972
125.999104023,-1.006199,0.05389899,14.08782,-0.05867462,-0.03986452,0.9879443,-27.53149,4.578793,-30.40082,997.098
126.997810841,-1.006199,-0.2422819,14.45371,-0.05977793,-0.03118945,0.9909888,-23.07698,4.979486,-30.04297,997.1003
127.998990059,-1.253513,0.1131352,13.96586,-0.06459954,-0.03851101,0.9889565,-18.68564,5.319206,-30.44302,997.107
128.997697830,-0.6970567,-0.005337186,14.45371,-0.05780876,-0.03115869,0.9909794,-14.26564,4.672886,-29.63379,997.1061
129.998877048,-1.253513,-0.005337186,14.94155,-0.05975797,-0.03311364,0.98904,-9.05475,2.124517,-28.812,997.1028
130.997584820,-1.068028,-0.06457336,14.33175,-0.05434499,-0.03350222,0.9870946,-5.686399,-1.114011,-27.97698,997.1002
131.998764992,-0.8207138,-0.005337186,12.74625,-0.06077457,-0.03119167,0.988606,-3.354738,-5.097944,-27.51088,997.1153
132.997472763,-0.5733997,-0.4199904,-0.2425939,-0.05981218,-0.02972525,0.9886305,-3.281683,-8.051318,-27.48668,997.1034
133.998652935,-0.07877151,-0.005337186,0.3672111,-0.05682658,-0.03114068,0.9904972,-2.928091,-7.310306,-27.49426,997.1005
134.997360706,-0.01694299,0.2316075,-0.1206329,-0.06365469,-0.03512303,0.9914072,-2.53797,-8.04598,-27.48975,997.0991
135.998541355,-0.1406,-0.1238095,-0.1206329,-0.06218021,-0.03509733,0.9909228,-2.918959,-7.679478,-27.49124,997.0768
136.997249126,-0.3879141,-0.06457336,5.306632,-0.06110252,-0.03946403,0.9960826,-2.53956,-8.045398,-27.93231,997.0807
137.998429775,-0.8207138,-0.1238095,13.72194,-0.05432379,-0.03209855,0.9957182,-2.830751,-11.30908,-27.90405,997.076
138.997138500,-0.8825423,-0.005337186,15.00253,-0.06210896,-0.03897993,0.9932323,-3.478485,-15.3127,-28.69008,997.0928
139.998319149,-0.9443708,-0.005337186,13.96586,-0.06271175,-0.03315977,0.989054,-6.369562,-18.65718,-28.208,997.0858
140.997027397,-0.9443708,-0.1830457,14.45371,-0.05479339,-0.03498463,0.991365,-9.587301,-21.57093,-29.43516,997.0938
141.998209000,-1.068028,-0.005337186,14.69763,-0.05578745,-0.03546527,0.9880177,-13.19069,-23.81161,-29.84444,997.0942
142.996917248,-1.068028,0.05389899,13.78292,-0.05920958,-0.03506962,0.9942508,-16.89236,-24.57615,-30.20234,997.0864
143.998098850,-0.8825423,-0.005337186,14.39273,-0.05780103,-0.03259394,0.9880854,-22.01963,-25.28988,-30.17552,997.083
144.999279976,-1.253513,-0.06457336,14.20978,-0.06019915,-0.03460395,0.9947428,-26.05569,-25.01114,-30.16139,997.0958
145.997989178,-1.006199,-0.06457336,14.02684,-0.0572645,-0.03501255,0.9894668,-29.74881,-23.56069,-30.15837,997.0897
146.999170303,-0.8207138,0.05389899,14.63665,-0.05525177,-0.03550495,0.9966097,-33.85191,-20.63564,-30.60846,997.087
147.997879505,-0.8207138,-0.005337186,14.57567,-0.05539168,-0.02821817,0.991026,-36.88757,-18.1349,-30.17427,997.0837
148.999061584,-0.6352282,-0.06457336,12.56331,-0.05483986,-0.03303149,0.9880617,-38.75793,-15.19443,-30.19104,997.0881
149.997771263,0.3540282,-0.005337186,1.220938,-0.06648131,0.01857419,0.9853335,-39.55355,-13.04676,-29.82628,997.0822
150.998953342,0.04488553,0.1723713,0.0623086,-0.06220016,-0.03317314,0.9928715,-39.57182,-12.30842,-29.83233,997.072
151.997663498,0.1067141,0.1131352,0.001328103,-0.05718844,-0.03890041,0.9927314,-39.94504,-12.31059,-30.21012,997.084
152.998846054,-0.1406,0.1723713,-0.0596524,-0.05925639,-0.03216491,0.9938318,-39.55355,-13.04676,-29.82628,997.0793
153.997556686,0.04488553,0.2316075,-0.2425939,-0.06018851,-0.03746919,0.988,-39.94504,-12.31059,-30.21012,997.0675
154.998739243,-0.8207138,0.1131352,12.86821,-0.06123711,-0.03360986,0.9871274,-39.9802,-10.8344,-29.84289,997.074
155.997449398,-0.4497426,-0.3607543,13.8439,-0.05239229,-0.02774626,1.001526,-39.32629,-7.198873,-29.87572,997.0817
156.998631954,-0.8825423,-0.1830457,14.02684,-0.05918996,-0.03604225,0.9951864,-38.35472,-3.929795,-30.28613,997.0958
157.997343540,-1.068028,0.2316075,14.27076,-0.06170305,-0.03317071,0.9938241,-36.93899,-0.9662466,-29.93715,997.0906
158.998526573,-1.068028,0.2316075,14.20978,-0.06221396,-0.03506048,0.9842381,-32.96676,1.217246,-30.79334,997.1003
159.997238159,-1.191685,-0.005337186,14.33175,-0.05777143,-0.03452867,0.9880465,-29.3014,3.458379,-30.38432,997.0959
160.998421669,-0.8825423,0.05389899,14.51469,-0.06178136,-0.029756,0.9886399,-26.05183,4.958138,-30.03067,997.1114
161.997133732,-1.129856,0.05389899,14.57567,-0.05917157,-0.04034273,0.9855496,-20.92455,5.671868,-30.05749,997.1084
162.998317719,-1.068028,-0.06457336,14.39273,-0.06070383,-0.03364691,0.9952421,-16.87777,5.023379,-29.62605,997.1091
163.997029781,-1.191685,0.05389899,14.27076,-0.05880456,-0.03353984,0.9813861,-11.32242,3.585193,-28.81487,997.1059
164.998213291,-1.068028,-0.06457336,14.45371,-0.0616437,-0.03751594,0.9923042,-7.220915,0.6607275,-28.80733,997.1173
165.996926308,-0.9443708,0.05389899,14.1488,-0.05882485,-0.03066407,0.986219,-4.14259,-3.318951,-27.52242,997.1145
166.998109818,-0.7588853,0.3500798,9.636247,-0.05884789,-0.02683411,0.9934589,-2.573135,-6.569793,-27.12252,997.1131
167.996822834,0.1685426,-0.005337186,0.9770161,-0.05825475,-0.03264374,0.9957272,-2.944992,-6.572462,-27.12098,997.1223
168.998007298,0.1067141,-0.1238095,0.1842696,-0.05731164,-0.03115627,0.991932,-2.946354,-6.571962,-27.50031,997.1211
169.996719837,-0.07877151,-0.1238095,0.001328103,-0.05484311,-0.03064993,0.9947947,-2.957077,-6.202208,-27.94589,997.1147
170.997904301,0.04488553,0.05389899,0.1232891,-0.06224938,-0.0302658,0.9919748,-3.690067,-6.577299,-27.49724,997.1133
171.996616840,-0.8207138,-0.005337186,11.83154,-0.05332923,-0.03304527,0.9947391,-2.512165,-9.152913,-27.92323,997.116
172.997802258,-1.129856,-0.1238095,14.51469,-0.05675376,-0.03264699,1.000495,-2.792633,-12.78635,-27.44939,997.1164
173.998986721,-0.8825423,0.1131352,13.72194,-0.06309114,-0.03899794,0.9937145,-4.937155,-16.43139,-28.29553,997.1047
174.997700214,-1.068028,-0.1238095,14.57567,-0.06317169,-0.03605638,0.9866107,-7.0966,-19.40027,-28.64143,997.11
175.998884678,-0.8825423,-0.005337186,13.66096,-0.06414232,-0.0346602,0.9938066,-10.67411,-22.68695,-29.04214,997.1183
176.997597694,-1.006199,-0.1238095,14.02684,-0.05865085,-0.03893927,0.9956032,-14.30467,-23.82021,-29.39727,997.1147
177.998783112,-0.9443708,-0.005337186,14.33175,-0.06027679,-0.03309238,0.9837901,-18.30731,-24.95605,-29.81409,997.1245
178.997496128,-0.8825423,-0.1238095,14.20978,-0.05330445,-0.03497472,0.9937453,-22.69985,-25.3563,-30.1722,997.1105
179.998681545,-1.006199,-0.06457336,13.90488,-0.06172957,-0.03314177,0.9885719,-27.18198,-24.64939,-30.60235,997.1
180.997395515,-1.191685,0.1131352,14.45371,-0.05780309,-0.03354288,0.9847237,-31.26522,-22.46327,-30.60384,997.0988
181.998580933,-1.068028,0.05389899,14.57567,-0.06365918,-0.03606934,0.987568,-34.60164,-20.33392,-30.16535,997.09
182.997294903,-0.9443708,-0.005337186,13.8439,-0.05679183,-0.03403224,0.988529,-37.65114,-17.40131,-30.6198,997.1019
183.998480797,-0.8825423,-0.1830457,12.19743,-0.05871021,-0.03459404,0.9971231,-39.14517,-14.52078,-29.81572,997.0829
184.997193813,0.04488553,0.1131352,0.2452501,-0.0597707,-0.03119734,0.9924212,-39.90556,-13.78835,-29.37613,997.065
185.998380661,-0.07877151,-0.1238095,0.0623086,-0.06071605,-0.03315797,0.9942968,-39.18465,-13.04301,-30.64971,997.0836
186.997094154,0.04488553,0.05389899,0.0623086,-0.06172474,-0.03314703,0.9895269,-39.53665,-13.7846,-30.19956,997.0897
187.998281002,0.1067141,0.05389899,-0.1816134,-0.05819197,-0.0398463,0.986032,-39.56269,-12.67759,-29.8293,997.0797
188.996995449,-1.006199,-0.1238095,10.85586,-0.05762327,-0.04467805,0.98641,-39.58254,-11.93866,-30.27791,997.0786
189.998182297,-1.129856,-0.005337186,14.45371,-0.06120735,-0.03602036,0.9856465,-39.63263,-9.786326,-29.41044,997.079
190.996896267,-1.129856,-0.1238095,13.90488,-0.05877356,-0.03262248,0.9904775,-39.72554,-6.094026,-29.88325,997.0641
191.998083115,-1.253513,-0.1830457,14.1488,-0.05869974,-0.03698349,0.9918224,-38.01803,-2.450939,-29.92043,997.0814
192.996798038,-0.8207138,0.05389899,14.69763,-0.06564331,-0.03465695,0.9890389,-34.73524,0.15728,-29.95545,997.0805
193.997984886,-0.7588853,-0.06457336,13.96586,-0.0602556,-0.03168871,0.9924138,-31.88477,2.700857,-29.98817,997.0723
194.996700287,-0.8825423,-0.1238095,14.69763,-0.05678168,-0.03547012,0.9861125,-28.2663,4.204366,-30.45794,997.071
195.997888088,-0.8825423,0.05389899,13.90488,-0.05769553,-0.03794074,0.9927532,-24.2077,5.647714,-29.60135,997.0702
196.996603489,-0.8207138,-0.1830457,14.88057,-0.05677737,-0.03404802,0.9913938,-19.06368,5.684628,-29.62262,997.0724
197.997791290,-0.8825423,-0.06457336,13.90488,-0.05884962,-0.02873462,0.9872129,-14.27183,5.040977,-28.81493,997.0612
198.996507168,-0.8825423,0.05389899,14.94155,-0.05621383,-0.03792294,0.993701,-9.426607,2.121849,-28.81046,997.0668
199.997695446,-1.068028,-0.3015181,14.27076,-0.06117859,-0.03557616,0.9928182,-6.067389,-0.7475071,-27.97846,997.0709
200.996411324,-1.191685,0.1131352,12.44135,-0.06367414,-0.03462619,0.9890296,-3.380842,-4.051874,-27.58267,997.0714
201.997599602,-0.1406,-0.2422819,-0.7304379,-0.06300269,-0.04385053,0.996482,-2.963257,-5.834118,-27.12703,997.0666
202.996315479,-0.01694299,0.2316075,-0.5474964,-0.06067889,-0.03605215,0.9928061,-2.955715,-6.202707,-27.56656,997.071
203.997504234,0.1685426,-0.06457336,0.2452501,-0.06215353,-0.03560207,0.9947327,-2.972389,-5.464946,-27.13006,997.0698
