Time (s),W,X,Y,Z
310.996749878,0.6028082,-0.01858089,-0.03613039,0.7947323
311.995478153,0.6956626,-0.0195997,-0.0430696,0.7144524
312.996677876,0.7797163,-0.01418177,-0.0437654,0.6217343
313.995406628,0.8509211,-0.009127889,-0.04466967,0.5200791
314.996606827,0.9082381,-0.00355826,-0.04424401,0.4120207
315.995335102,0.9522001,0.0004224651,-0.04331435,0.2967597
316.996535301,0.9811589,0.007471359,-0.04261578,0.1791168
317.995264053,0.9959098,0.01282843,-0.04137857,0.05398891
318.996465206,0.994682,0.0189301,-0.03813067,-0.07364187
319.995193958,0.9789958,0.02323756,-0.03522291,-0.1908255
320.996394634,0.9480762,0.02655021,-0.03192828,-0.3099272
321.995123863,0.9104635,0.02955238,-0.02856556,-0.4074243
322.996325016,0.9090343,0.02833704,-0.02605364,-0.4108559
323.997526169,0.9093829,0.02816013,-0.02451294,-0.4101908
324.996255398,0.9093897,0.02805571,-0.02348703,-0.4102428
325.997456551,0.9094561,0.02796492,-0.02284147,-0.4101384
326.996186733,0.888185,0.03082395,-0.02164357,-0.4542427
327.997388363,0.8284591,0.03429863,-0.01982761,-0.5556201
328.996118069,0.7515428,0.0374287,-0.0169524,-0.6558376
329.997320652,0.6614141,0.03809088,-0.01215609,-0.7466998
330.996050358,0.5657344,0.03933524,-0.007544282,-0.8215644
331.997252941,0.4557221,0.04011169,-0.002952909,-0.8873147
332.995983601,0.3409302,0.04011849,0.001886834,-0.9374333
333.997186184,0.2204269,0.03957786,0.006738373,-0.9728453
334.995916843,0.0979408,0.03839873,0.01153533,-0.9926871
335.997119904,-0.02947486,0.03664533,0.01611203,-0.9970739
336.995850563,-0.1524584,0.03435794,0.02044363,-0.985792
337.997053623,-0.27726,0.03148875,0.02455007,-0.9582068
338.995785236,-0.3832695,0.02838153,0.02759011,-0.920959
339.996988297,-0.3953479,0.02597707,0.02699073,-0.9159282
340.995719433,-0.3955089,0.02419494,0.02688006,-0.9159108
341.996922970,-0.3957347,0.02310841,0.02690104,-0.9158407
342.995654106,-0.3958174,0.02243071,0.02683267,-0.9158238
343.996858120,-0.3958698,0.02203014,0.02691296,-0.9158084
344.995589256,-0.395948,0.0217797,0.0268711,-0.9157819
345.996793270,-0.3959928,0.02168594,0.02690326,-0.9157638
346.995524883,-0.394082,0.02188767,0.02420473,-0.9166582
347.996728897,-0.3991809,0.0219833,0.03468426,-0.9141093
348.995460987,-0.3985246,0.02133243,0.03556294,-0.9143774
349.996664524,-0.4003671,0.02086145,0.03605447,-0.9135638
350.995397568,-0.3983347,0.02068068,0.0357892,-0.9144664
