Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
13.997939587,0.0984454,-0.9073761,14.28659,0.02886117,-0.06509814,0.9855621,17.02064,32.71532,-31.51127,1007.869
14.999207020,0.03661687,-0.3150144,13.85973,0.02733855,-0.05841284,0.9971645,18.84081,31.62236,-32.77407,1007.875
15.998002052,0.407588,-0.9666122,14.5915,0.02353422,-0.06955952,0.9897978,21.13111,29.05592,-34.08978,1007.881
16.999270439,0.03661687,-0.3150144,14.22561,0.01703787,-0.06242006,0.9928387,23.04848,26.54817,-35.27802,1007.88
17.998067379,0.2221025,-0.7889037,12.03032,0.02394479,-0.06327978,0.9927865,24.18562,23.23269,-34.87582,1007.885
18.999336720,-0.2106972,0.04040271,0.0171574,0.02698731,-0.03948089,0.9851295,24.5682,22.8656,-34.43178,1007.89
19.998133659,0.03661687,-0.01883347,-0.1048036,0.01946717,-0.05996848,0.9938306,24.56661,22.86618,-34.87433,1007.895
20.999403000,-0.2725257,0.158875,0.0781379,0.01684774,-0.04937122,0.9950112,24.55748,23.23536,-34.87736,1007.874
21.998200417,-0.2725257,-0.4927229,13.55483,0.02223612,-0.04830613,0.9926174,24.61234,21.08127,-34.41715,1007.878
22.999469280,0.4694165,-0.2557782,13.67679,0.02430648,-0.05504427,0.9919945,23.63339,18.11975,-33.94604,1007.892
23.998266697,0.4694165,-0.551959,13.55483,0.01947115,-0.05759482,1.001996,21.84098,15.52112,-33.09529,1007.897
24.999535084,0.2221025,-0.07806963,13.98169,0.02110285,-0.07296003,0.9854441,18.9194,13.34627,-33.06534,1007.888
25.998332500,-0.4580113,-0.2557782,14.40855,0.01203628,-0.05813067,0.9905624,17.13281,12.96362,-32.61233,1007.891
26.999601364,0.3457595,-0.2557782,12.64012,0.03228179,-0.06121172,0.9923081,13.42337,12.56777,-32.59393,1007.896
27.998396873,0.407588,-1.025848,8.127563,0.07036408,-0.04409582,0.9795641,10.14159,12.54311,-31.75845,1007.897
28.999665737,0.1602739,0.04040271,-0.2877451,0.0239324,-0.06231505,0.9932834,10.14913,12.17452,-32.19798,1007.891
29.998461723,-0.1488687,-0.196542,-0.1657841,0.01902168,-0.06288088,0.9942521,9.769732,12.54044,-31.75691,1007.897
30.999730110,-0.2106972,-0.07806963,-0.0438231,0.02289652,-0.06037202,0.9890298,10.14913,12.17452,-32.19798,1007.896
31.998525620,0.407588,-0.6704314,14.46953,0.02039346,-0.05180423,1.00736,8.64662,12.90103,-31.31277,1007.89
32.999793530,0.1602739,0.04040271,14.10365,0.02867569,-0.05157878,0.9901316,6.035853,13.25102,-30.9257,1007.894
33.998588562,0.2221025,-0.4334867,13.92071,0.01999472,-0.0642797,0.9875336,2.707047,15.07272,-30.48469,1007.895
34.999856472,-0.1488687,-0.2557782,14.22561,0.01016554,-0.06397612,0.992365,0.4164562,17.5783,-29.67424,1007.894
35.998651505,0.1602739,-0.196542,14.10365,0.02374019,-0.05021515,0.9920941,-0.7415962,19.41499,-28.79965,1007.899
36.999918938,0.03661687,0.2181112,12.03032,0.01700345,-0.06048008,0.9919228,-2.224909,21.92577,-27.54998,1007.914
37.998714924,0.3457595,-0.01883347,0.2000989,0.05476929,-0.05688069,0.9727017,-1.235237,24.51753,-27.57551,1007.92
38.997509956,-0.08704017,-0.01883347,0.1391184,0.0174615,-0.05900819,0.9895623,-1.907843,24.14347,-27.56967,1007.918
39.998777866,0.03661687,0.04040271,0.0171574,0.02048343,-0.06093888,0.9971488,-1.907843,24.14347,-27.56967,1007.921
40.997573853,0.2221025,0.09963887,1.236768,-0.00808055,-0.1009174,0.9716616,-2.261436,23.40246,-27.56208,1007.913
41.998841763,0.1602739,-0.2557782,14.5915,0.02215627,-0.07682463,0.9872715,-2.688086,25.61482,-27.5787,1007.893
42.997637749,-0.3961828,-0.6704314,14.34757,0.02633916,-0.05746086,0.9971887,-1.322084,28.14664,-26.78338,1007.9
43.998905659,0.3457595,-0.6111952,14.28659,0.0204772,-0.0637857,0.9870636,0.122633,30.00209,-25.98277,1007.898
44.997701645,0.0984454,-0.196542,14.46953,0.01591046,-0.05371867,0.9911086,1.925762,32.23096,-26.38794,1007.909
45.998969555,0.03661687,-0.551959,14.10365,0.02443019,-0.06421576,0.9884675,4.800522,33.72914,-26.85464,1007.904
46.997765541,0.2221025,-0.3742505,11.84737,0.01703479,-0.06051429,0.9981298,6.985936,35.53006,-27.32104,1007.906
47.999033451,0.1602739,-0.07806963,-1.141472,0.02819253,-0.05016964,0.9963701,8.862122,34.80556,-27.70201,1007.907
48.997828484,0.1602739,-0.01883347,-0.1048036,0.01745393,-0.05804873,0.9910141,8.869664,34.43697,-28.14154,1007.903
49.999096394,0.2221025,-0.01883347,-0.1657841,0.023819,-0.05505722,0.9929518,8.488676,34.80347,-28.14303,1007.911
50.997891903,0.3457595,-0.2557782,0.8708844,-0.004255929,-0.09264652,0.9741954,8.479544,35.17264,-28.14606,1007.909
51.999159813,0.0984454,-0.01883347,14.46953,0.01749541,-0.05952082,0.9948047,11.03588,34.45362,-28.9724,1007.905
52.997954845,0.407588,-0.8481399,14.28659,0.0201205,-0.07250226,0.9873683,14.75904,34.1128,-30.2492,1007.899
53.999222755,0.283931,-0.07806963,13.73777,0.01647366,-0.05664201,0.9963,17.33966,32.34837,-31.50952,1007.898
54.998018265,-0.3343543,0.2181112,14.16463,0.02085161,-0.05746648,0.9828903,19.22775,30.88786,-33.65466,1007.907
55.999286175,0.2221025,-0.4334867,13.61581,0.02043679,-0.05850995,0.9952874,21.1496,28.31749,-34.02051,1007.904
56.998082161,0.4694165,0.04040271,11.66443,0.01404862,-0.06432986,0.9799224,23.07724,25.44016,-34.88961,1007.896
57.999350071,0.3457595,-0.4334867,-1.141472,0.02421454,-0.05399269,0.9767349,24.15823,24.3402,-34.8849,1007.9
58.998145103,0.407588,0.158875,0.0171574,0.02184517,-0.05555849,0.990564,24.53167,24.34229,-34.44388,1007.905
59.999413013,-0.02521165,0.09963887,-0.0438231,0.02229116,-0.05407345,0.9858162,23.83921,24.70715,-34.88663,1007.894
60.998208523,-0.02521165,-0.4927229,8.371485,-0.06617039,-0.1837683,0.9163367,24.16441,23.97211,-35.70375,1007.891
61.999476433,-0.08704017,-0.3150144,13.92071,0.02157642,-0.06770029,0.9979628,24.96745,21.76075,-34.42424,1007.899
62.998271465,0.03661687,-0.4927229,14.16463,0.02344285,-0.06327694,0.990879,24.32426,17.75547,-33.94584,1007.895
63.999538898,0.0984454,-0.7296675,14.65248,0.02293043,-0.06088465,0.9942722,21.10329,15.20873,-33.53225,1007.885
64.998333454,0.4694165,-0.6704314,14.40855,0.02923357,-0.0530695,0.9986944,18.53841,13.71278,-33.06683,1007.887
65.999599934,0.283931,-0.4927229,14.34757,0.02447408,-0.06569049,0.9927356,15.66365,12.21461,-32.60013,1007.881
66.998394012,0.3457595,0.3958197,11.78639,0.01688115,-0.0484565,1.00458,12.67966,12.56243,-32.59085,1007.89
67.997187614,-0.02521165,0.158875,-0.5316671,-0.002945243,-0.07912515,0.9825776,11.2647,12.18253,-32.20259,1007.896
68.998453617,-0.1488687,0.09963887,-0.0438231,0.01796344,-0.05901103,0.9914697,10.90198,11.81069,-32.19803,1007.893
69.997246742,0.0984454,0.09963887,0.0171574,0.01553414,-0.06146261,0.9904779,11.2647,12.18253,-32.20259,1007.894
70.998512268,-0.1488687,0.04040271,12.0913,0.002243703,-0.06595226,0.9775622,11.2647,12.18253,-32.20259,1007.896
71.997305393,-0.08704017,-0.551959,13.73777,0.01925895,-0.079786,0.9896147,6.784159,12.88885,-32.19019,1007.884
72.998570442,0.5312451,-0.3742505,13.98169,0.0366362,-0.05677887,0.9904646,5.334489,13.98497,-31.30826,1007.89
73.997363091,0.4694165,-0.2557782,14.04267,0.0154717,-0.05521161,0.9972889,2.307728,16.11662,-30.93427,1007.892
74.998627663,0.2221025,-0.2557782,13.85973,0.0170136,-0.06191796,0.9895062,-0.3348007,17.94156,-29.23164,1007.901
75.997419834,0.0984454,-0.4927229,14.22561,0.0156023,-0.06343944,0.9980785,-1.069742,20.15111,-28.80441,1007.896
76.998684406,0.6549021,-0.2557782,10.13992,0.02272466,-0.04448953,1.003675,-2.244762,22.6647,-27.99859,1007.91
77.997477055,-0.02521165,0.09963887,-0.3487256,0.01835006,-0.05318075,0.9882417,-2.252304,23.03329,-27.55906,1007.904
78.998741627,0.0984454,0.04040271,0.0171574,0.01601712,-0.06239596,0.9856814,-1.508591,23.03862,-27.56213,1007.901
79.997534275,0.1602739,0.2181112,0.0781379,0.01701085,-0.06096376,0.9919131,-1.869953,22.66629,-27.17824,1007.908
80.998798847,0.9640447,-0.7296675,13.73777,0.02140484,-0.05942773,0.9890563,-2.279699,24.1408,-27.56813,1007.906
81.997590542,0.03661687,-0.7889037,14.04267,0.0168923,-0.05274909,0.9935106,-1.587828,26.36009,-26.76747,1007.902
82.998855114,0.5312451,-0.4334867,14.22561,0.0224433,-0.06184918,0.9923453,-0.595047,28.88974,-26.34995,1007.9
83.997647285,0.283931,-0.4334867,14.34757,0.02099601,-0.06380696,0.9923134,0.4657307,31.11277,-26.37271,1007.898
84.998911858,0.6549021,-0.2557782,13.79875,0.02190644,-0.05847899,0.993848,2.661705,32.60498,-26.01471,1007.894
85.997703552,0.03661687,-0.7889037,14.04267,0.01752002,-0.06097449,0.9952528,4.86561,33.66747,-26.41184,1007.904
86.998968124,0.3457595,-0.3150144,9.042271,0.02779519,-0.05979304,0.9856737,7.022464,34.05338,-27.30894,1007.907
87.997760296,-0.3343543,0.3958197,-0.4706866,0.01931728,-0.0517196,0.9892212,7.366924,35.16356,-27.31956,1007.908
88.999024868,0.03661687,-0.1373058,0.1391184,0.02234503,-0.05651027,0.9891099,7.738781,35.16623,-27.3211,1007.905
89.997816563,-0.08704017,-0.01883347,-0.0438231,0.01692946,-0.05564328,0.99202,7.376057,34.79439,-27.31653,1007.92
90.999080658,-0.3961828,-0.7296675,14.46953,0.01851184,-0.06096701,0.9966807,8.860533,34.80614,-28.14457,1007.92
91.997872353,0.7167306,0.04040271,13.98169,0.02147301,-0.06140456,0.9966568,12.52172,34.46488,-29.42111,1007.93
92.999136448,0.1602739,-0.3742505,14.5915,0.02002897,-0.0657439,0.9898919,15.12772,34.11663,-31.13584,1007.93
93.997928143,-0.2106972,-0.3742505,14.40855,0.02254565,-0.07194856,0.9816368,18.07883,32.35537,-32.77704,1007.928
94.999192238,0.407588,-0.4927229,14.16463,0.02196905,-0.06520578,0.9855949,20.36935,29.78884,-34.02953,1007.918
95.997984886,0.0984454,-0.4927229,12.27424,0.02717835,-0.0482503,0.9964137,22.66131,27.28276,-34.46065,1007.906
96.999248505,-0.7053254,1.106654,-2.909907,0.005492257,-0.08192284,0.987254,24.13083,25.44772,-34.89397,1007.902
97.998040676,0.0984454,-0.01883347,0.2610794,0.0183888,-0.05369865,0.9944391,23.76833,25.07579,-34.82618,1007.898
98.996832371,0.0984454,0.4550559,-0.0438231,0.02038017,-0.05511893,0.9944006,23.44019,25.81191,-34.83095,1007.898
99.998096943,0.407588,-0.196542,8.005602,-0.07572836,-0.1646672,0.9349138,24.1112,26.18656,-35.27935,1007.896
100.996888161,0.6549021,-0.1373058,14.22561,0.01463593,-0.06727952,0.9898885,24.94006,22.86827,-34.43331,1007.905
101.998152733,0.283931,-0.4927229,14.16463,0.02093782,-0.06279222,0.9837384,24.28155,19.60025,-33.13908,1007.904
102.996943951,0.2221025,-0.6704314,13.92071,0.0269624,-0.06663257,0.9950917,22.92779,16.63714,-33.48831,1007.899
103.998208046,0.03661687,-0.9666122,14.10365,0.02256393,-0.0691149,0.9941093,20.37807,14.46496,-33.4599,1007.897
104.996999264,-0.3961828,-0.196542,14.5915,0.0145079,-0.05953011,0.9881341,17.82368,12.59934,-32.61212,1007.903
105.998262405,-0.2725257,-0.4334867,12.27424,0.01158805,-0.06008887,0.9933906,14.17781,12.20335,-32.15142,1007.909
106.997053146,-0.5816684,-0.3150144,0.6269624,0.01875497,-0.04451683,0.9974863,13.06224,12.19534,-32.1468,1007.909
107.998316288,0.03661687,0.09963887,-0.1048036,0.01840892,-0.05609863,0.9910482,12.69792,11.82409,-32.5848,1007.916
108.997107029,0.2221025,0.3958197,-0.0438231,0.02474939,-0.05165344,0.9925377,12.68125,12.56185,-32.14829,1007.903
109.998368740,-0.08704017,-1.61821,12.7011,-0.007028267,-0.06523626,0.9967248,13.05906,12.19651,-33.03191,1007.903
110.997159481,0.0984454,-0.2557782,14.28659,0.0174333,-0.05422139,0.9987313,9.015526,12.90478,-32.1362,1007.906
111.998421192,0.283931,-0.3150144,14.40855,0.01226666,-0.07597946,0.9816083,6.02377,13.62127,-31.75061,1007.9
112.997211456,0.283931,-0.6111952,14.40855,0.02309921,-0.07486136,0.9849184,2.698076,15.38087,-30.86654,1007.896
113.998473167,0.3457595,-0.7296675,14.28659,0.027911,-0.0670535,0.9864829,1.169529,17.21439,-29.61107,1007.891
114.997262955,0.1602739,-0.6111952,13.85973,0.0266962,-0.04969587,0.9939995,-0.3788719,19.78683,-28.80421,1007.906
115.998525143,0.03661687,-0.1373058,8.554426,0.02733474,-0.06126229,0.9875568,-2.217367,21.55718,-27.98951,1007.914
116.997314453,0.5312451,0.04040271,0.2610794,0.01894354,-0.05994196,0.9876258,-1.491917,22.30086,-27.99864,1007.917
117.998576164,-0.08704017,0.3365836,-0.1048036,0.01800833,-0.06334046,0.987085,-1.857594,21.93011,-28.81596,1007.917
118.997365952,0.03661687,0.04040271,-0.1048036,0.01942294,-0.05754218,0.9924468,-1.112291,21.93486,-28.37648,1007.922
119.998628139,1.14953,0.2181112,12.82306,0.01693047,-0.05849798,0.9833671,-1.129192,22.6727,-28.0032,1007.93
120.997417927,0.407588,-0.4927229,13.55483,0.01751105,-0.0628671,0.9875745,-1.5513,24.8834,-26.75537,1007.923
121.998680115,-0.2106972,-0.4334867,13.73777,0.01855192,-0.06529118,0.9913411,-1.240257,27.40816,-26.33503,1007.911
122.997469902,0.1602739,-0.7296675,14.40855,0.02823743,-0.05449908,0.9919855,-0.6224422,29.99726,-26.35902,1007.906
123.998731613,-0.08704017,-0.6111952,14.5915,0.01560813,-0.06629941,0.9903807,1.561449,31.85971,-26.82593,1007.919
124.997520924,0.3457595,-0.3150144,14.40855,0.02136028,-0.05604986,0.9905567,3.369051,34.02597,-26.40871,1007.924
125.998783112,0.407588,0.04040271,9.469134,0.01654849,-0.06385774,0.9889922,5.515411,34.78154,-27.68817,1007.924
126.997572899,0.4694165,-0.3150144,0.2610794,0.02438871,-0.06274366,0.984677,6.278977,34.04795,-27.24264,1007.913
127.998834610,0.1602739,-0.01883347,-0.1048036,0.01793625,-0.05707894,0.9919862,6.269618,34.41721,-27.30889,1007.904
128.997624874,-0.1488687,-0.1373058,0.0781379,0.01988822,-0.05607819,0.9915187,6.271207,34.41663,-26.86634,1007.895
129.998886585,0.283931,0.3958197,12.64012,0.01845388,-0.05376971,1.007331,7.0042,34.79172,-27.31499,1007.887
130.997675896,0.283931,-0.4927229,13.73777,0.02226123,-0.05118716,0.9887394,9.954888,35.55358,-28.97712,1007.903
131.996465683,0.5930736,0.2181112,14.16463,0.01888384,-0.05464516,0.99203,14.01827,34.10638,-29.42423,1007.91
132.997727871,0.5312451,-0.3150144,14.10365,0.01937064,-0.05272907,0.9968412,16.64124,33.08124,-31.0702,1007.912
133.996517658,0.283931,-0.4927229,13.06698,0.01916002,-0.07254396,0.9921478,18.84835,31.25377,-33.2136,1007.918
134.997779369,-0.7053254,-0.6704314,11.84737,0.01069791,-0.0682926,0.9870231,20.74875,29.42292,-34.4706,1007.919
135.996569633,0.03661687,-0.196542,8.066583,0.04280183,-0.04167957,0.9897805,22.65995,27.28326,-34.83997,1007.918
136.997831821,-0.2106972,-0.07806963,-0.0438231,0.0221391,-0.03963936,0.9999545,22.28809,27.28059,-34.83844,1007.906
137.996622562,0.3457595,0.09963887,-0.0438231,0.02040495,-0.05704839,0.9934067,23.05007,26.54758,-34.83546,1007.892
138.997885704,0.283931,0.2773474,0.1391184,0.01839911,-0.05561231,0.9905805,22.66908,26.91409,-34.83695,1007.898
139.996676445,0.283931,-0.7296675,14.34757,0.03152436,-0.04047906,1.003233,23.44932,25.44274,-34.82793,1007.902
140.997939110,-0.2106972,-0.7296675,14.10365,0.03082435,-0.06173163,0.9946927,24.5682,22.8656,-34.43178,1007.905
141.996729374,0.0984454,-0.4927229,14.5915,0.0208482,-0.05460914,0.9910657,24.29845,18.8624,-33.51236,1007.915
142.997992992,0.1602739,-0.3742505,14.34757,0.01406348,-0.05863886,1.00057,22.19457,16.26214,-33.10287,1007.896
143.996782780,-0.3343543,-0.3150144,14.22561,0.01850719,-0.06143753,0.9942836,20.00757,14.46179,-33.07903,1007.901
144.998045444,-0.5198398,-0.7889037,12.21326,0.01664103,-0.07347081,0.977816,16.39823,12.58912,-32.60622,1007.907
145.996835232,-0.767154,-0.4334867,-1.751277,0.01832542,-0.08794235,0.9746525,14.54808,12.2066,-32.59551,1007.912
146.998096943,0.283931,-0.07806963,-0.0438231,0.02436841,-0.05986791,0.98951,14.53894,12.57577,-32.59854,1007.9
147.996886253,-0.1488687,-0.07806963,-0.1657841,0.01896747,-0.05949249,0.9938426,14.17622,12.20393,-32.59397,1007.907
148.998148441,-0.2725257,0.5735282,0.2000989,-0.00696134,-0.07054095,0.9937531,14.54053,12.57519,-32.15598,1007.92
149.996937752,0.5312451,-0.2557782,14.53052,0.03262044,-0.04914623,0.9987558,11.94508,12.18792,-32.58475,1007.921
150.998198986,-0.02521165,-0.4927229,14.53052,0.02036762,-0.05367842,0.9963396,8.652801,12.53294,-32.13163,1007.913
151.996988297,0.0984454,-0.551959,14.04267,0.01563481,-0.06680414,0.9941908,6.032902,13.2521,-31.74758,1007.919
152.998249531,-0.3961828,-0.4927229,13.79875,0.02285611,-0.05509628,0.9972537,3.069933,15.38353,-30.86807,1007.906
153.997038364,0.283931,-0.8481399,14.28659,0.03237623,-0.06940007,0.9859357,0.4258156,17.20905,-29.608,1007.9
154.998300552,-0.2106972,0.158875,12.0913,0.01217081,-0.07064319,0.9788504,-0.3713284,19.41824,-29.24374,1007.902
155.997089863,-0.08704017,-0.6704314,0.7489234,0.01536128,-0.04272541,1.013775,-1.441599,20.14844,-28.80288,1007.913
156.998351097,0.0984454,0.09963887,0.0171574,0.01895492,-0.05805197,0.9957817,-1.450729,20.51761,-28.8059,1007.918
157.997140408,-0.2725257,0.3365836,-0.0438231,0.0194453,-0.05946901,0.9909755,-0.395546,20.52459,-28.3677,1007.905
158.998402119,0.407588,0.6327644,10.26188,0.005749151,-0.09980059,0.9835522,-1.449141,20.51703,-28.36335,1007.919
159.997191906,0.283931,0.2773474,13.67679,0.02432576,-0.05506532,0.9958141,-2.261436,23.40246,-27.56208,1007.942
160.998455524,0.1602739,-0.551959,14.28659,0.02448489,-0.06903151,0.9845506,-1.94301,25.61966,-27.20244,1007.924
161.997245789,0.3457595,-0.2557782,14.22561,0.01655555,-0.06338985,0.9918668,-1.250977,27.77792,-26.78061,1007.914
162.998508930,0.0984454,-0.7889037,14.22561,0.01982628,-0.05125455,0.9940032,0.1135006,30.37127,-25.98579,1007.916
163.997299671,0.0984454,-0.551959,14.16463,0.02482853,-0.05744708,0.9905111,1.909086,32.96872,-25.95144,1007.922
164.998562336,-0.02521165,-0.9073761,12.15228,0.01365599,-0.06682437,0.9922903,2.995605,34.02388,-26.84973,1007.913
165.997353554,-0.2725257,-0.07806963,-0.4097061,0.01828689,-0.05168497,0.980154,5.166359,34.03887,-26.41615,1007.902
166.996144295,-0.2106972,-0.196542,0.0781379,0.02336611,-0.05748594,0.9933829,5.166359,34.03887,-26.41615,1007.902
167.997407436,0.0984454,0.09963887,0.0781379,0.01692946,-0.05564328,0.99202,5.181511,33.36264,-26.85316,1007.902
168.996198177,0.7785592,0.09963887,13.06698,0.02563762,-0.04487444,0.9941014,5.16318,34.04004,-27.30126,1007.902
169.997461319,-0.08704017,-0.196542,13.92071,0.01116285,-0.06587704,0.9889792,8.499396,34.43372,-27.69745,1007.906
170.996252537,-0.08704017,-0.196542,14.28659,0.0253072,-0.05980253,0.9804333,11.07959,35.19241,-28.97871,1007.908
171.997515678,0.2221025,-0.3742505,14.16463,0.0256259,-0.04581286,0.9888299,14.01532,34.10746,-30.24612,1007.904
172.996306896,0.6549021,-0.6111952,13.92071,0.02087555,-0.05701701,0.9891073,17.33807,32.34895,-31.95208,1007.906
173.997570038,-0.2725257,-0.07806963,13.49385,0.03840908,-0.03988773,1.003209,19.22021,31.25644,-33.21513,1007.91
174.996362686,0.1602739,-0.07806963,7.517759,0.04051171,-0.05617316,0.9794738,21.53179,28.01152,-33.26086,1007.917
175.997628212,-0.02521165,-0.2557782,0.0171574,0.006678669,-0.06446098,0.9828222,21.52129,28.38119,-33.64322,1007.916
176.996421337,-0.08704017,0.2773474,0.0171574,0.01642528,-0.05611359,0.9881928,21.51811,28.38235,-34.52833,1007.931
177.997688770,0.03661687,0.3958197,0.0781379,0.01801831,-0.06430256,0.9861106,20.77599,28.37644,-34.0827,1007.93
178.996483326,0.6549021,-0.6704314,14.34757,0.01461166,-0.06677741,0.9865559,22.66885,26.91417,-34.90018,1007.921
179.997750282,0.0984454,-0.8481399,13.98169,0.02598622,-0.06998634,0.986434,24.15823,24.3402,-34.8849,1007.927
180.996545792,-0.08704017,-0.4927229,13.92071,0.01697627,-0.05854798,0.9924391,23.9306,21.07638,-34.41434,1007.935
181.997813702,-0.02521165,-0.3150144,13.85973,0.02582893,-0.06125377,0.9818342,23.26289,18.11658,-33.56517,1007.925
182.996608734,0.9022162,-0.3150144,13.98169,0.0293922,-0.06560834,0.9917572,20.36116,15.20281,-33.08662,1007.925
183.997875214,0.4694165,-0.551959,12.33522,0.03068444,-0.05444484,0.9891089,18.92098,13.34569,-32.62279,1007.918
184.996669769,-0.5198398,-0.1373058,2.639319,0.05060735,-0.0310156,1.008101,16.77008,12.59178,-32.60777,1007.918
185.997937202,-0.08704017,0.158875,0.0781379,0.02096126,-0.0609154,0.9942816,16.76095,12.96095,-32.61079,1007.922
186.996731281,0.03661687,0.158875,-0.1048036,0.01700345,-0.06048008,0.9919228,16.77008,12.59178,-32.60777,1007.927
187.997997761,0.0984454,0.158875,-0.1048036,0.0194059,-0.05704797,0.9905466,16.0186,12.95512,-32.22838,1007.925
188.996791840,0.03661687,-0.196542,0.0171574,0.02190453,-0.05990372,0.9890442,16.40736,12.21994,-32.6032,1007.912
189.998058319,-0.08709443,-0.2557792,0.1396525,0.02191384,-0.05896268,0.9938383,16.00811,13.32479,-32.61074,1007.919
190.996851921,-0.02531584,0.1575906,-0.03953282,0.01836985,-0.05462917,0.9877351,16.3891,12.95829,-32.60925,1007.92
191.998117924,-0.08750908,0.09816354,-0.1559285,0.02044452,-0.05994521,0.9923935,16.39823,12.58912,-32.60622,1007.916
192.996911526,0.1589827,0.1566815,-0.09065968,0.01994674,-0.05804449,0.9972094,15.65588,12.58328,-32.22382,1007.921
193.998177052,-0.02746336,-0.02157696,-0.08744895,0.01696662,-0.05853746,0.9905292,16.39959,12.58862,-32.22689,1007.931
194.996971130,-0.1525477,0.03763479,0.0991154,0.02085559,-0.05509282,0.991056,16.39823,12.58912,-32.60622,1007.924
195.998237133,-0.1530314,0.1559566,-0.01932978,0.02094164,-0.05994278,0.993346,16.3891,12.95829,-32.60925,1007.917
