Time (s),XX,XY,XZ,YX,YY,YZ,ZX,ZY,ZZ
132.997727871,-0.9979554,-0.06376249,0.002353436,0.06350931,-0.9961988,-0.0594046,0.006145062,-0.05913276,0.9914806
133.998989582,-0.9835851,0.1793648,0.01667121,-0.1800312,-0.9819739,-0.05651993,0.006197694,-0.05860052,0.9915121
134.997779369,-0.9127781,0.4066295,0.03000479,-0.4076771,-0.9114196,-0.05016253,0.006871371,-0.05804611,0.9915397
135.999042034,-0.8165675,0.5747364,0.04072382,-0.5761,-0.8155792,-0.04117609,0.009442618,-0.05713788,0.9915712
136.997831821,-0.8084457,0.5856851,0.04578783,-0.5872622,-0.8077869,-0.03615358,0.01571077,-0.05618522,0.9915464
137.999095440,-0.808636,0.5852898,0.04746605,-0.5869546,-0.8080322,-0.03568803,0.01736474,-0.05679021,0.9914843
138.997885704,-0.8089948,0.58472,0.04839041,-0.5864298,-0.8084347,-0.03523333,0.01841777,-0.05695442,0.991456
139.996676445,-0.724359,0.6862546,0.04999708,-0.6879874,-0.7235082,-0.03666597,0.01087919,-0.06103887,0.9913249
140.997939110,-0.5298405,0.8443671,0.05605277,-0.8461813,-0.5293327,-0.02468947,0.008663775,-0.06063351,0.9913714
141.996729374,-0.3031025,0.9486101,0.05972939,-0.9504604,-0.3029842,-0.01116355,0.007330507,-0.06031989,0.9914015
142.997992992,-0.05747434,0.9933307,0.06028195,-0.9951368,-0.0577687,0.003229432,0.006508959,-0.06001647,0.9914253
143.996782780,0.1900989,0.9759752,0.05751785,-0.9776502,0.1894007,0.01748139,0.005993737,-0.0598162,0.9914408
144.998045444,0.417307,0.9020537,0.05094141,-0.9034661,0.4162099,0.03109186,0.006694999,-0.05930352,0.991467
145.996835232,0.5585372,0.8221998,0.03887914,-0.8230023,0.5570397,0.04326643,0.01383195,-0.05649998,0.9915563
146.998096943,0.5547533,0.82477,0.03895635,-0.8255404,0.5531377,0.04524319,0.01568854,-0.05760567,0.9914658
147.996886253,0.5542819,0.8251147,0.0383927,-0.8258246,0.5525813,0.04686146,0.01738013,-0.05803384,0.9914124
148.998148441,0.55391,0.825363,0.03845944,-0.8260621,0.5521618,0.04764622,0.01802067,-0.05851962,0.9913726
149.996937752,0.7013707,0.7036992,0.03757507,-0.7046424,0.6996199,0.05048,0.009138576,-0.06226237,0.9912668
150.998198986,0.8527055,0.5096539,0.02550255,-0.5102423,0.8508611,0.05661109,0.007090854,-0.061684,0.9913194
151.996988297,0.9510785,0.2866264,0.01165071,-0.286797,0.949202,0.06013662,0.006159345,-0.06094436,0.9913712
152.998249531,0.9922198,0.04532915,-0.002845039,-0.04507422,0.9904065,0.06031961,0.005580396,-0.06012827,0.9914241
153.997038364,0.9732265,-0.1980715,-0.01700007,0.1987321,0.9715403,0.05759859,0.005182421,-0.05983095,0.9914442
154.998300552,0.9011328,-0.417416,-0.03002756,0.4184547,0.8997037,0.05115188,0.005785063,-0.05903137,0.991489
155.997089863,0.8527814,-0.5085959,-0.03997904,0.5100089,0.8518184,0.04250797,0.01261285,-0.05697514,0.9915458
156.998351097,0.853012,-0.5080194,-0.0422946,0.5095536,0.8521335,0.04161369,0.01509361,-0.05738219,0.9914876
157.997140408,0.8533326,-0.5073768,-0.04349698,0.5089781,0.8524852,0.04142163,0.0162657,-0.05782011,0.9914436
158.998402119,0.8301375,-0.5446731,-0.04311665,0.5462515,0.8290334,0.04445935,0.01171424,-0.06081493,0.9913291
159.997191906,0.678162,-0.7254459,-0.05005885,0.7271246,0.6772763,0.03569141,0.008207981,-0.06092942,0.9913572
160.998455524,0.4797062,-0.8699384,-0.05576183,0.8717004,0.4791693,0.02364127,0.006362408,-0.06023132,0.9914135
161.997245789,0.2508008,-0.9618705,-0.05889261,0.9636573,0.2506547,0.01009749,0.00526558,-0.05951951,0.9914629
162.998508930,0.0062159,-0.994823,-0.05917736,0.9965695,0.006489106,-0.004309829,0.004887581,-0.05913245,0.9914874
163.997299671,-0.2363495,-0.9673934,-0.05602267,0.969002,-0.2356679,-0.01845918,0.004859848,-0.05878489,0.9915085
164.998562336,-0.4427283,-0.8931826,-0.04957794,0.8945377,-0.4416768,-0.03095387,0.005937245,-0.0581452,0.9915401
165.997353554,-0.4960928,-0.8653054,-0.04170971,0.8662027,-0.4947048,-0.039395,0.01364138,-0.05572772,0.9916024
166.998616219,-0.4950391,-0.8659167,-0.04145778,0.8667673,-0.4935363,-0.04147758,0.0156478,-0.056518,0.9915284
167.997407436,-0.494589,-0.8661861,-0.04116421,0.8670024,-0.4930312,-0.0425182,0.01672867,-0.05676655,0.9914966
168.998670101,-0.5756266,-0.8148083,-0.04334972,0.8158968,-0.5741116,-0.0428452,0.01020365,-0.06008989,0.9913899
169.997461319,-0.754027,-0.6547185,-0.03358573,0.6555337,-0.7523865,-0.05020085,0.007737334,-0.05990209,0.9914234
170.996252537,-0.8904603,-0.4537465,-0.02134772,0.4542035,-0.888734,-0.0556831,0.006387093,-0.05929197,0.9914699
171.997515678,-0.9747213,-0.2229227,-0.007302951,0.2229616,-0.9729717,-0.05858279,0.005998727,-0.05873067,0.9915055
172.996306896,-0.9998047,0.01850774,0.006833916,-0.01887593,-0.9981169,-0.05825517,0.005739183,-0.05837319,0.9915282
173.997570038,-0.9651526,0.260383,0.0211228,-0.2611662,-0.9636329,-0.05439181,0.006141405,-0.05802521,0.9915459
174.996362686,-0.8943952,0.4451825,0.0340235,-0.446378,-0.8932287,-0.04657272,0.009574956,-0.05687651,0.991585
175.997628212,-0.8906361,0.4521971,0.03933617,-0.4536382,-0.8897387,-0.04282055,0.01555539,-0.05602646,0.9915576
176.996421337,-0.890835,0.4516385,0.04122416,-0.4531835,-0.8899812,-0.04261574,0.01736134,-0.05669317,0.9914901
177.997688770,-0.8910997,0.451036,0.04211049,-0.4526294,-0.8902718,-0.04245801,0.01825926,-0.05694361,0.9914596
178.996483326,-0.8157714,0.5756509,0.0435951,-0.577205,-0.8146796,-0.04337861,0.01043327,-0.06060844,0.9913561
179.997750282,-0.6510552,0.7557437,0.05123717,-0.7574318,-0.6502806,-0.03276514,0.008412076,-0.06023321,0.9913984
180.996545792,-0.4485075,0.8898771,0.05692347,-0.8916652,-0.4481119,-0.02016726,0.007394679,-0.05993595,0.9914241
181.997813702,-0.2203655,0.9708925,0.05956849,-0.9726954,-0.2203722,-0.006458046,0.006678814,-0.05954414,0.9914528
182.996608734,0.01961162,0.9945932,0.05935404,-0.9963433,0.01919997,0.00757557,0.00621582,-0.0595118,0.9914576
183.997875214,0.2580655,0.9601487,0.05505798,-0.9617021,0.2572279,0.02198333,0.006782014,-0.05889526,0.9914905
184.996669769,0.4282906,0.8971071,0.04618632,-0.8982149,0.4269958,0.03550421,0.01201448,-0.05700331,0.9915516
185.997937202,0.4219759,0.9001658,0.04524237,-0.9011664,0.4205082,0.03861032,0.01563104,-0.05738728,0.9914788
186.996731281,0.421258,0.9005094,0.04515021,-0.9014794,0.4197058,0.04008021,0.01704803,-0.05791657,0.991425
187.997997761,0.4205629,0.9008458,0.04497143,-0.9017868,0.418956,0.04105899,0.018056,-0.05815712,0.9913931
188.996791840,0.4198853,0.9011736,0.04478711,-0.9020908,0.4182438,0.04169822,0.01875762,-0.05824755,0.9913749
189.998058319,0.4190526,0.9015594,0.04488228,-0.9024765,0.4173953,0.04192299,0.01897505,-0.05841149,0.9913611
190.996851921,0.4185748,0.9017826,0.04490046,-0.9026955,0.4169033,0.04214858,0.01920305,-0.05851322,0.9913512
191.998117924,0.4178828,0.9021045,0.04492989,-0.9030137,0.4161976,0.04236051,0.0194279,-0.05861454,0.9913408
192.996911526,0.4173549,0.9023492,0.04496527,-0.903258,0.4156637,0.04243988,0.01951935,-0.05866867,0.991336
193.998177052,0.416959,0.9025335,0.04496431,-0.9034411,0.4152662,0.0424631,0.01956657,-0.05866902,0.9913348
194.996971130,0.4165244,0.9027364,0.04495417,-0.9036419,0.4148296,0.04249246,0.01962576,-0.05866273,0.9913341
195.998237133,0.4160887,0.9029357,0.04501861,-0.9038424,0.4143867,0.04258503,0.01971108,-0.0587506,0.9913272
