Time (s),X (g),Y (g),Z (g)
0.000000000,-0.005470648,0.001305507,-0.001524763
0.998791218,0.003063845,0.001781436,-0.004967885
2.000055313,0.01532994,-0.02835369,-0.01470321
2.998847961,-0.0009077659,0.008393738,0.0005423273
4.000112534,0.01106213,0.01563931,-0.003655912
4.998905182,0.002899154,0.01657873,-0.003910734
6.000170231,-0.01076379,0.009924755,0.009821956
6.998963356,-0.007830209,0.0003392933,0.00171337
8.000229359,-0.0119149,0.01988118,0.0003615594
8.999023437,0.006118322,0.01631178,-0.0008694674
10.000289440,0.003138884,0.002232041,-0.01176598
10.999083042,-0.00467582,-0.0008703921,0.001396331
12.000350475,0.03769178,-0.01598164,0.008891338
12.999145031,-0.02940651,-0.01643701,0.00781092
14.000411510,-0.02861389,0.004616574,-0.009149694
14.999207020,-0.01931853,-0.00636448,0.005740445
16.000474930,-0.01833494,-0.006969121,-0.001715786
16.999270439,-0.01013346,-0.004766775,0.001609207
18.000539780,-0.01035854,-0.008067893,0.003524898
18.999336720,0.007816791,-0.01838268,-0.007125994
19.998133659,-0.003434575,-0.0003330414,0.002544008
20.999403000,0.007925414,-0.002950433,0.003059253
21.998200417,0.006843792,-0.01471787,0.0006415778
22.999469280,0.002824152,-0.01568276,0.0004246722
23.998266697,0.004218705,-0.01115283,0.01043481
24.999535084,-0.008402798,-0.01709327,-0.00504565
25.998332500,0.004892119,-0.003894618,-0.0009358199
26.999601364,0.01718827,-0.01901437,0.001114602
27.998396873,0.05824202,-0.02247783,-0.0121106
28.999665737,0.004704546,-0.00815559,0.00220267
29.998461723,-0.0006365594,-0.004440252,0.003126667
30.999730110,0.003129904,-0.004194655,-0.00212647
31.998525620,0.01430198,0.006159394,0.01540891
32.999793530,0.02232541,0.0059846,-0.001634979
33.998588562,0.01383859,-0.002537116,-0.003513738
34.999856472,0.005532705,-0.001600317,0.001190325
35.998651505,0.01089608,0.01824371,0.0001547755
36.999918938,0.008825026,0.00690663,0.0005812888
37.998714924,0.02602734,0.03380923,-0.01817947
38.999982834,-0.0009156903,0.00602214,0.003703001
39.998777866,0.0045623,0.001519617,0.005905454
41.000045776,0.02418873,-0.04885406,-0.02015836
41.998841763,0.01978966,0.005986413,-0.002956213
43.000110626,0.002878065,0.01659545,0.01057765
43.998905659,0.003014222,0.01519652,-0.004021807
45.000173569,-0.002153859,0.01211754,0.007711367
45.998969555,-0.005632219,0.01976242,-0.002605236
47.000237465,-0.01011453,0.007196772,0.009434147
47.999033451,-0.01482234,0.004668876,0.004617051
48.997828484,-0.0003928357,0.0029172,-0.0003963262
49.999096394,-0.006632812,0.002944084,0.001464376
50.997891903,0.0383837,0.01674803,-0.01545461
51.999159813,-0.008061081,0.00267455,0.003415972
52.997954845,-0.0100496,0.01497205,-0.003173439
53.999222755,-0.009803842,-0.003449777,0.004697476
54.998018265,-0.01399524,-0.00514252,-0.008526679
55.999286175,-0.01207743,-0.007413293,0.003827294
56.998082161,-0.00975308,0.0004176499,-0.01110225
57.999350071,-0.005285681,-0.007822636,-0.0146816
58.998145103,-0.002339104,-0.004816821,-0.0009082056
59.999413013,-0.0005208466,-0.005111577,-0.005686846
60.998208523,-0.05172063,0.1415262,-0.06810983
61.999476433,-0.01037313,-0.007927889,0.007093688
62.998271465,-0.005397728,-0.01471272,-0.0002104812
63.999538898,0.0007707942,-0.01622716,0.002983029
64.998333454,0.01396775,-0.01967399,0.006928427
65.999599934,0.005085606,-0.01871943,0.001743309
66.998394012,0.01524993,0.001385229,0.01242579
67.999659538,-0.02250025,-0.006975449,-0.01026846
68.998453617,0.0006521142,-0.00181738,0.0001226207
69.999719620,-0.002490878,0.003279025,0.002856473
70.998512268,-0.01086254,0.00137569,-0.01344547
