Time (s),W,X,Y,Z
153.997038364,-0.9928439,-0.02956899,-0.005585594,0.09991591
154.998300552,-0.9745601,-0.02826487,-0.009186869,0.2144226
155.997089863,-0.9621447,-0.02584931,-0.01366527,0.2646704
156.998351097,-0.9622081,-0.02572101,-0.01491055,0.2643849
157.997140408,-0.9622898,-0.02578271,-0.01552616,0.264046
158.998402119,-0.9561962,-0.02752423,-0.01433568,0.2852251
159.997191906,-0.9156337,-0.02638086,-0.01590888,0.3966025
160.998455524,-0.8598014,-0.0243872,-0.01806355,0.5064073
161.997245789,-0.7905161,-0.02201631,-0.02028997,0.6089464
162.998508930,-0.7090376,-0.01932994,-0.0225887,0.7021463
163.997299671,-0.6177045,-0.01632079,-0.02464063,0.7837062
164.998562336,-0.5277025,-0.01288194,-0.02630042,0.8469357
165.997353554,-0.5018839,-0.008135707,-0.02757166,0.8625044
166.998616219,-0.5024186,-0.007484004,-0.02841534,0.8621715
167.997407436,-0.5026483,-0.007086641,-0.02879393,0.8620284
168.996198177,-0.4607887,-0.009371894,-0.02908529,0.8850806
169.997461319,-0.3506261,-0.006917083,-0.02946377,0.9342232
170.996252537,-0.2339978,-0.003855668,-0.02963149,0.9700412
171.997515678,-0.1124244,-0.0003288444,-0.02957917,0.9915208
172.996306896,0.009366188,0.003150092,-0.02922033,0.9978358
173.997570038,0.1318189,0.006890892,-0.02841284,0.9891394
174.996362686,0.2295135,0.01122351,-0.02663083,0.9711416
175.997628212,0.2334135,0.01414433,-0.02547066,0.9702046
176.996421337,0.2331408,0.01509542,-0.02558841,0.9702528
177.997688770,0.2328266,0.01555408,-0.02561052,0.9703203
178.996483326,0.3031706,0.01420803,-0.02734585,0.9506659
179.997750282,0.4173748,0.01645288,-0.02565146,0.906365
180.996545792,0.5247736,0.01894564,-0.02359531,0.8487195
181.997813702,0.6239911,0.02126877,-0.02119008,0.7786922
182.996608734,0.7136199,0.02350249,-0.01861573,0.6974779
183.997875214,0.7927056,0.02550713,-0.01522506,0.6061049
184.996669769,0.8446275,0.02738116,-0.01011447,0.5313946
185.997937202,0.84272,0.0284785,-0.008784452,0.5343804
186.996731281,0.8424864,0.02907963,-0.008339058,0.5347234
187.997997761,0.8422673,0.02944912,-0.007988981,0.5350536
188.996791840,0.8420583,0.02967305,-0.007727933,0.535374
189.998058319,0.8418067,0.02979737,-0.007693936,0.5357631
190.996851921,0.8416611,0.02989974,-0.007632944,0.5359871
191.998117924,0.8414519,0.03000025,-0.007576781,0.5363106
192.996911526,0.8412935,0.03004557,-0.007561546,0.5365569
193.998177052,0.8411754,0.03005679,-0.007548288,0.5367414
194.996971130,0.8410459,0.03006828,-0.007528843,0.5369441
195.998237133,0.8409142,0.03012662,-0.007523816,0.5371469
