Time (s),XX,XY,XZ,YX,YY,YZ,ZX,ZY,ZZ
39.999417305,-0.5415296,0.8387775,-0.01028414,-0.8355833,-0.5404753,-0.08116483,-0.07385193,-0.03520491,0.9898915
41.000523090,-0.3158054,0.9463429,0.00934162,-0.9434552,-0.3140477,-0.0814848,-0.07446147,-0.03438792,0.9898746
41.999156952,-0.07596865,0.9935933,0.02772723,-0.9911644,-0.07364376,-0.076952,-0.07476268,-0.03318057,0.9898931
43.000263691,0.1183064,0.9883894,0.03933772,-0.9864146,0.1208285,-0.06947872,-0.0738067,-0.03045192,0.9900522
43.998898506,0.1084344,0.9895337,0.03986384,-0.987982,0.1108428,-0.06413497,-0.06824692,-0.03232303,0.9903904
45.000004768,0.1064807,0.989737,0.04024655,-0.9884344,0.1088032,-0.06067077,-0.06478124,-0.03322827,0.9905927
45.998640060,0.1063304,0.9897425,0.04051925,-0.988573,0.1086058,-0.05874627,-0.06289305,-0.03372534,0.990697
46.999747276,0.1064753,0.9897123,0.04086124,-0.9886119,0.1087405,-0.05782494,-0.06202029,-0.03415917,0.9907368
47.998382568,0.2663265,0.9579713,0.05310453,-0.9572051,0.2690499,-0.05302105,-0.06548033,-0.03665583,0.9904261
48.999490738,0.4915299,0.8625147,0.06638408,-0.8622467,0.4946317,-0.04229882,-0.06977821,-0.03642853,0.9901419
50.000598431,0.6927891,0.7091378,0.07582777,-0.7095488,0.6959981,-0.02623762,-0.07188018,-0.03565813,0.9900203
50.999234200,0.8444118,0.5177764,0.08022675,-0.5188569,0.847499,-0.008506034,-0.07291274,-0.03453137,0.9899847
52.000342846,0.9444835,0.2973811,0.08000281,-0.2991395,0.9472435,0.01057412,-0.07315409,-0.03406963,0.9899828
52.998979568,0.9886506,0.05947104,0.07496966,-0.06180893,0.9909099,0.02914351,-0.07305416,-0.03365833,0.9900042
54.000088215,0.98666,-0.09222045,0.067813,0.08972821,0.9884489,0.03881795,-0.07107786,-0.03245572,0.9901879
54.998724937,0.9880716,-0.07975369,0.06280842,0.07743045,0.9894973,0.03848323,-0.06565116,-0.03340333,0.9905294
55.999834061,0.9884035,-0.07852049,0.05901069,0.07629722,0.9895684,0.03891596,-0.06185842,-0.03420891,0.9907455
56.998471737,0.9885085,-0.07816789,0.05770138,0.07595959,0.9895751,0.03940532,-0.06057894,-0.03481982,0.9908032
57.999581337,0.9885399,-0.07830929,0.05696227,0.07609998,0.9895462,0.0398552,-0.05988187,-0.03531713,0.9908277
58.998219013,0.9619529,-0.2422657,0.05216351,0.2395895,0.9626005,0.05253389,-0.06332926,-0.03834377,0.9905017
59.999329090,0.8753285,-0.4683898,0.04198297,0.4653274,0.8754888,0.06588191,-0.06798487,-0.03848444,0.9901888
61.000438690,0.7285023,-0.6759509,0.02676115,0.6727634,0.7280384,0.07545841,-0.07081842,-0.03734814,0.990034
61.999077320,0.5453196,-0.8319395,0.008985169,0.8288762,0.5441656,0.08020843,-0.07189071,-0.03668583,0.989982
63.000187874,0.3237759,-0.9413478,-0.01025115,0.9385462,0.3219188,0.08113773,-0.07329138,-0.03628762,0.9898941
63.998827457,0.08655015,-0.9921525,-0.02854225,0.9898289,0.08413973,0.07646845,-0.07361881,-0.03524702,0.9899078
64.999938488,-0.08755196,-0.9923048,-0.03887984,0.9903742,-0.09013051,0.06999049,-0.07307147,-0.03272417,0.9900341
65.998577595,-0.07590342,-0.9932128,-0.03917234,0.9917254,-0.07832915,0.0642585,-0.06698449,-0.03430313,0.9904101
66.999689102,-0.07473073,-0.9932677,-0.03992737,0.9920045,-0.07710408,0.06129894,-0.06404615,-0.03535315,0.990567
67.998329163,-0.07417984,-0.9932961,-0.0402004,0.9921747,-0.0764973,0.0592363,-0.06198787,-0.03581221,0.9906809
68.999440670,-0.07406134,-0.9933034,-0.04022661,0.9922526,-0.07634005,0.05811401,-0.06086534,-0.03592809,0.990746
69.998081684,-0.244055,-0.9656345,-0.05374557,0.9649372,-0.246865,0.05360993,-0.0650737,-0.03908995,0.99036
70.999194145,-0.4794357,-0.872987,-0.06726173,0.8727977,-0.4826161,0.04261812,-0.06967479,-0.03854696,0.9900691
72.000306606,-0.6830219,-0.7248409,-0.07712861,0.7253109,-0.6863479,0.02711615,-0.0725766,-0.03763966,0.9898967
72.998948097,-0.8444778,-0.5282158,-0.08243965,0.5294286,-0.847708,0.008322935,-0.07425346,-0.03676944,0.9898052
74.000061035,-0.951987,-0.2943598,-0.08215437,0.2962836,-0.9548665,-0.01189574,-0.07492044,-0.03574601,0.9897925
74.998702526,-0.995643,-0.05245319,-0.07690506,0.05494011,-0.998018,-0.03046768,-0.07514858,-0.03457395,0.9898165
75.999815464,-0.996711,0.040301,-0.07014856,-0.03792305,-0.9986701,-0.03479848,-0.07146211,-0.03201439,0.9901744
76.998457432,-0.9969701,0.0420557,-0.0652805,-0.03968626,-0.9985196,-0.03706203,-0.06674747,-0.03434985,0.9904245
77.999571323,-0.9972009,0.04059495,-0.06263884,-0.03828193,-0.9985554,-0.03757621,-0.06407861,-0.03506462,0.9905752
78.998214245,-0.9973214,0.04004361,-0.06106207,-0.03775655,-0.9985579,-0.03803886,-0.06250208,-0.03562333,0.9906554
79.999328136,-0.9948168,0.08228973,-0.05943835,-0.07981528,-0.9958789,-0.04274458,-0.06272191,-0.03776214,0.9905629
80.997970581,-0.9505201,0.305555,-0.05304645,-0.3025737,-0.9512284,-0.05731167,-0.06802166,-0.03836152,0.990191
81.999085903,-0.8442324,0.533449,-0.04066179,-0.5302044,-0.8444059,-0.06937289,-0.07144576,-0.03689827,0.9900061
83.000200272,-0.6854237,0.7262954,-0.02382905,-0.7229879,-0.6848806,-0.07811441,-0.07322074,-0.03617191,0.9899038
83.998843670,-0.4796083,0.8754671,-0.004844885,-0.8723196,-0.4783498,-0.08198592,-0.07432784,-0.03493617,0.9898657
84.999958992,-0.255756,0.9640384,0.01410473,-0.961286,-0.2538603,-0.08032094,-0.07414947,-0.03394484,0.989913
85.998602390,-0.03389477,0.9956806,0.0309088,-0.9934165,-0.03150253,-0.07482667,-0.07388315,-0.03310083,0.9899616
86.999718189,0.02608977,0.9956222,0.03369474,-0.9937446,0.02836216,-0.06878722,-0.06979071,-0.03156381,0.9903079
87.998361111,0.02286445,0.995666,0.03503489,-0.9940994,0.02510945,-0.06497461,-0.06591315,-0.03323551,0.9905176
88.999477386,0.02238582,0.9956545,0.03571792,-0.9942578,0.02460031,-0.06273694,-0.06367818,-0.03401153,0.9906375
89.998121738,0.02178613,0.9956552,0.03611453,-0.9943588,0.02398013,-0.06139045,-0.06232173,-0.0344826,0.9907067
90.999237537,0.06659497,0.993323,0.040997,-0.9922029,0.06898048,-0.0597103,-0.06248859,-0.03662308,0.99062
91.997882366,0.2851178,0.9523565,0.05529097,-0.9515889,0.2879872,-0.05342906,-0.06721976,-0.03732639,0.9902849
92.998998165,0.5101434,0.8514681,0.06760217,-0.8512348,0.5132955,-0.04147324,-0.0704787,-0.03637081,0.9900944
94.000114918,0.7052449,0.6966507,0.07620274,-0.6971006,0.708448,-0.02509903,-0.0719706,-0.03545494,0.9900212
94.998760223,0.857271,0.4960591,0.08052953,-0.4972204,0.8603385,-0.00648493,-0.07301738,-0.03457632,0.9899753
95.999876499,0.955223,0.2608204,0.07958849,-0.2626881,0.9579157,0.0136718,-0.07318839,-0.03412776,0.9899782
96.998521805,0.9899525,0.03394023,0.07362827,-0.03628984,0.9921215,0.03069904,-0.07249903,-0.03327829,0.990058
97.999639034,0.9909596,0.002730087,0.06754922,-0.004935509,0.9927164,0.03239306,-0.06742396,-0.03265297,0.9904356
98.998285294,0.9912031,0.001688476,0.06390465,-0.003847888,0.9926825,0.03356877,-0.06381104,-0.03374637,0.9906378
99.999402523,0.9913546,0.001755191,0.06149869,-0.003869643,0.9926621,0.03416345,-0.06140191,-0.03433708,0.9907693
100.998048306,0.9914133,0.002274462,0.06052839,-0.004376788,0.9926485,0.03450536,-0.06041277,-0.03470739,0.9908172
101.999166012,0.9885919,-0.07644115,0.05857098,0.07400053,0.9895893,0.04263631,-0.06162572,-0.03808785,0.9906188
102.997812271,0.9430442,-0.3080779,0.05148181,0.3051984,0.9436773,0.05672302,-0.06645505,-0.03809992,0.9903071
103.998930454,0.8331019,-0.5404637,0.03843332,0.5372924,0.8331381,0.06952979,-0.06996413,-0.03763685,0.9900842
105.000049114,0.6660571,-0.7380191,0.02141353,0.7348274,0.6654134,0.07759349,-0.07182878,-0.03633065,0.9899993
105.998695850,0.4551091,-0.8849053,0.001951892,0.8818932,0.4537275,0.08118375,-0.07297826,-0.03562001,0.9899412
106.999814987,0.2144432,-0.9723698,-0.01788623,0.9697479,0.212396,0.07936989,-0.07356569,-0.03475033,0.9899287
107.998462200,0.02037914,-0.9959077,-0.029501,0.9936925,0.01815384,0.07333899,-0.07264882,-0.03116192,0.9901154
108.999581337,0.03019142,-0.9955602,-0.03162373,0.9937878,0.02796076,0.06834303,-0.06727561,-0.03383523,0.9904062
109.998229504,0.03125899,-0.9954895,-0.03268157,0.9939614,0.02906424,0.0652334,-0.06409524,-0.0348609,0.9905811
110.999349594,0.03141129,-0.9954596,-0.03342396,0.9940992,0.02924827,0.06300503,-0.06183719,-0.03553811,0.9907003
111.997997284,0.03141637,-0.9954482,-0.03375175,0.9941629,0.02927003,0.06197768,-0.06079888,-0.0358317,0.9907536
112.999117374,-0.1345633,-0.9868363,-0.04700869,0.9858647,-0.1372208,0.05849864,-0.06423725,-0.03880056,0.9904258
113.997766018,-0.3785756,-0.9212491,-0.06155847,0.9207333,-0.3816531,0.04920061,-0.06884457,-0.03834802,0.9901351
114.998886585,-0.5968599,-0.7973393,-0.07272749,0.7974407,-0.6001344,0.03507195,-0.07160674,-0.0373069,0.9899794
115.997535706,-0.7742217,-0.6267073,-0.07934829,0.6275021,-0.7774476,0.0177569,-0.07279541,-0.03622549,0.9899331
116.998656750,-0.906702,-0.4130355,-0.08163274,0.4145445,-0.909693,-0.001564592,-0.07358737,-0.03537303,0.9899055
117.999778271,-0.9808401,-0.1779152,-0.07854655,0.1800384,-0.9833857,-0.02065544,-0.07354979,-0.03444759,0.9899406
118.998427868,-0.9957514,-0.05644633,-0.07255639,0.05863735,-0.9978704,-0.02831881,-0.07079744,-0.032467,0.9902071
119.999549389,-0.9955665,-0.06409156,-0.06862776,0.06625104,-0.9973564,-0.02954916,-0.06654546,-0.03397975,0.9904505
120.998199940,-0.995711,-0.06439177,-0.06621482,0.0665336,-0.9973074,-0.03054649,-0.06406233,-0.03483545,0.9905843
121.999321938,-0.9957949,-0.06504251,-0.06429268,0.06713979,-0.9972558,-0.03089558,-0.06209933,-0.03509643,0.9906993
122.997972488,-0.9968045,-0.04813346,-0.06357918,0.05037616,-0.9981442,-0.03402823,-0.06181735,-0.03713284,0.990643
123.999094963,-0.9854853,0.1585924,-0.05974476,-0.1558253,-0.9865557,-0.04832857,-0.0666293,-0.03828348,0.9902883
124.997745514,-0.9162776,0.3967171,-0.04986205,-0.393554,-0.9168637,-0.06257441,-0.07061101,-0.03762799,0.9900383
125.998868942,-0.7891687,0.612002,-0.03527616,-0.6086656,-0.7891186,-0.07345521,-0.07291876,-0.03637213,0.9899188
126.997519970,-0.6163025,0.7856671,-0.01761831,-0.7824093,-0.6155471,-0.07965238,-0.073614,-0.03515517,0.9899108
127.998643398,-0.4029411,0.9130212,0.001933124,-0.9100475,-0.4014677,-0.0812417,-0.07365422,-0.03433668,0.9899366
128.999766350,-0.1755825,0.981429,0.0201849,-0.9788605,-0.173519,-0.07841505,-0.0737732,-0.03337461,0.9899604
129.998418331,-0.07580087,0.9936536,0.02595025,-0.9914808,-0.07374472,-0.0726669,-0.07061768,-0.03109721,0.9902641
130.999541759,-0.0771445,0.9934981,0.02802718,-0.9916843,-0.07507845,-0.06846232,-0.06623083,-0.03295586,0.9905057
131.998193741,-0.07766327,0.9934305,0.02903994,-0.991805,-0.07560898,-0.06611685,-0.0637999,-0.03382792,0.9906356
132.999317646,-0.07805434,0.9933904,0.02940788,-0.9918866,-0.07603472,-0.0644035,-0.06205022,-0.03409404,0.9907373
133.997970104,-0.04331631,0.9952713,0.03326219,-0.9938962,-0.04114471,-0.06332755,-0.06198072,-0.03570914,0.9906852
134.999094009,0.1741298,0.9795004,0.04835873,-0.9784381,0.1768372,-0.05873581,-0.06647062,-0.03701512,0.9903468
135.997746468,0.4142889,0.9027367,0.0623888,-0.902188,0.4173571,-0.0480683,-0.06987747,-0.03633269,0.9901386
136.998871326,0.6262863,0.7690905,0.07277615,-0.7691882,0.6294959,-0.03307224,-0.07173518,-0.03527329,0.9900441
137.997523785,0.7925732,0.594612,0.07857821,-0.5954,0.795702,-0.01569468,-0.0723661,-0.03440939,0.9900291
138.998649120,0.9148895,0.3790167,0.08005486,-0.3805072,0.9177514,0.003547531,-0.07264081,-0.03383311,0.9900289
139.997302532,0.976227,0.1666199,0.0767488,-0.1686393,0.978671,0.02046893,-0.07220358,-0.03310585,0.9900853
140.998426914,0.9861081,0.09543001,0.07132961,-0.09740307,0.9881789,0.02459976,-0.0686108,-0.03139458,0.9903949
141.999552250,0.9863794,0.09543855,0.06745044,-0.09743144,0.9881197,0.02678056,-0.06453832,-0.03318983,0.9906094
142.998205185,0.9865185,0.09575969,0.06490532,-0.09771261,0.9880725,0.02749178,-0.06192628,-0.03366948,0.9907594
143.999331474,0.9865867,0.0960486,0.0634219,-0.09799711,0.9880235,0.02823841,-0.06036753,-0.03428565,0.9908342
144.997985363,0.9895834,0.05782124,0.06294431,-0.05997227,0.9909111,0.0327132,-0.06089834,-0.03638037,0.9907274
145.999110699,0.9791945,-0.156238,0.05846924,0.153589,0.9802154,0.04724497,-0.06511067,-0.0375678,0.9904162
146.997765064,0.9132645,-0.3881454,0.04886162,0.3851234,0.91381,0.06102404,-0.06873298,-0.03724471,0.9901849
147.998890877,0.7917011,-0.5999423,0.03454951,0.596772,0.7916194,0.07153761,-0.0706232,-0.03638218,0.9900837
148.997545719,0.6169172,-0.7798845,0.01695273,0.7767349,0.6161207,0.07859671,-0.07204141,-0.03570537,0.9900064
149.998672009,0.3999458,-0.9113703,-0.002351545,0.908456,0.3984478,0.08071639,-0.07286333,-0.03480804,0.9899786
150.997327328,0.1842948,-0.978592,-0.02013989,0.9760921,0.182212,0.0779078,-0.07274763,-0.03439509,0.9900017
151.998454094,0.1032394,-0.9905968,-0.02487538,0.9884998,0.101203,0.07210505,-0.06905857,-0.03238576,0.9903325
152.997109413,0.1024682,-0.9906125,-0.02740843,0.9888557,0.1003909,0.06829454,-0.06502874,-0.03444749,0.9905347
153.998236656,0.1027383,-0.9905587,-0.02829857,0.9889857,0.1006865,0.06592234,-0.06256622,-0.03510031,0.9906701
154.999364376,0.1031789,-0.9904915,-0.02898398,0.989032,0.1011344,0.06450267,-0.06106626,-0.03565918,0.9907433
155.998020172,0.06421793,-0.9937647,-0.03361724,0.992451,0.06197921,0.06353767,-0.06115077,-0.03778541,0.9906598
156.999148369,-0.1619341,-0.982721,-0.04882963,0.981708,-0.1647052,0.05905906,-0.06613945,-0.03870244,0.9903051
157.997804642,-0.4080559,-0.9085805,-0.06308367,0.908074,-0.4111952,0.04846488,-0.06999726,-0.03779917,0.9900756
158.998933315,-0.6177778,-0.7812726,-0.07338755,0.7814093,-0.6210528,0.03372111,-0.07191797,-0.03675121,0.9899777
159.997590065,-0.7936941,-0.6018804,-0.07998814,0.6027452,-0.7969198,0.01572675,-0.07318682,-0.03590436,0.9899158
160.998718739,-0.9218341,-0.3781874,-0.08166448,0.3797696,-0.924798,-0.004068175,-0.07395863,-0.03486773,0.9898955
161.997375965,-0.9833977,-0.1634895,-0.07802723,0.1656127,-0.9859104,-0.021402,-0.07341329,-0.03401149,0.9899656
162.998505116,-0.9867491,-0.1446862,-0.07281969,0.1467102,-0.9888715,-0.02311637,-0.06865063,-0.03352857,0.9903225
163.997162819,-0.9869401,-0.1449949,-0.06955338,0.147016,-0.9887866,-0.02473238,-0.0651726,-0.03466835,0.9905177
164.998292923,-0.9870675,-0.1450928,-0.06751695,0.1471008,-0.9887508,-0.02563859,-0.06302232,-0.0352713,0.9906351
165.996950626,-0.9870887,-0.1454579,-0.06641395,0.1474478,-0.9886904,-0.02596631,-0.06187051,-0.03545565,0.9907008
166.998080730,-0.9956296,-0.06635015,-0.06549664,0.0686937,-0.9970459,-0.03406937,-0.06303434,-0.0384344,0.9905174
167.999211311,-0.9826429,0.1749664,-0.06068437,-0.1721264,-0.9837927,-0.04914471,-0.06832528,-0.03780809,0.9901914
168.997869015,-0.9066624,0.4181687,-0.04968595,-0.414987,-0.9072902,-0.06312699,-0.07155104,-0.03652614,0.9900122
169.998999596,-0.7748187,0.6300507,-0.03425581,-0.6267332,-0.7747628,-0.07368147,-0.07309415,-0.03549173,0.9899373
170.997659206,-0.5860534,0.8083959,-0.01566734,-0.8051519,-0.5852655,-0.07998309,-0.07402436,-0.03410507,0.989917
171.998789787,-0.3664887,0.928115,0.003973521,-0.9251747,-0.3649918,-0.08093168,-0.07392631,-0.0331757,0.9899558
172.997448921,-0.1539449,0.9849712,0.02064856,-0.9824266,-0.1519272,-0.07769104,-0.07370456,-0.03209206,0.9900079
173.998579979,-0.1562336,0.9846068,0.02120938,-0.9824756,-0.1543471,-0.07221784,-0.06813385,-0.03198488,0.9904094
174.997239590,-0.1574669,0.9843838,0.02259175,-0.9825275,-0.1555973,-0.06880584,-0.06450986,-0.03291062,0.9906211
175.998370647,-0.1575432,0.9843514,0.02346176,-0.9826195,-0.1556674,-0.06731878,-0.06290436,-0.03354571,0.9907023
176.997029781,-0.1581769,0.9842362,0.02411856,-0.9826085,-0.1563029,-0.06602845,-0.06150653,-0.03403539,0.9907736
177.998161793,-0.03098943,0.9956223,0.03521964,-0.9941812,-0.02864823,-0.06505316,-0.06409431,-0.03693584,0.9905064
178.999293804,0.215801,0.9708889,0.05103721,-0.9697981,0.2186491,-0.05886488,-0.06871433,-0.03671801,0.9902058
179.997953415,0.4581242,0.8809721,0.06462142,-0.880464,0.4612672,-0.04647712,-0.07121085,-0.03556775,0.9900716
180.999085426,0.6669809,0.7337248,0.07444293,-0.7339113,0.67022,-0.03024506,-0.07258048,-0.0344759,0.9900112
181.997745991,0.8302091,0.5404553,0.07948133,-0.5413791,0.8333148,-0.01142948,-0.07292403,-0.03361549,0.9900155
182.998878002,0.939266,0.3136841,0.07938737,-0.315309,0.9420255,0.008390869,-0.07266559,-0.03305257,0.9900532
183.997538567,0.9752193,0.1732572,0.07487997,-0.1751649,0.9775465,0.01954619,-0.07030173,-0.03235319,0.9902461
184.998671055,0.9741253,0.181112,0.07045128,-0.1829413,0.9761112,0.02027493,-0.06555491,-0.03281782,0.9905553
185.997331619,0.9737625,0.1840574,0.06780154,-0.1858761,0.9755346,0.02140033,-0.06264377,-0.0336271,0.990716
186.998465061,0.9737922,0.1844629,0.06625339,-0.1862887,0.9754348,0.02235388,-0.06093131,-0.03430135,0.9907994
187.997125626,0.9760768,0.1723673,0.0650806,-0.1743136,0.9775653,0.0253496,-0.0596718,-0.03629548,0.990805
188.998259068,0.9907761,-0.03001893,0.06351943,0.02751123,0.9920778,0.03986344,-0.06464508,-0.03801086,0.99043
189.996920109,0.9512542,-0.2809199,0.0551301,0.2779781,0.9521063,0.05528104,-0.06843594,-0.03757449,0.9901929
190.998053551,0.8480613,-0.5163136,0.04180664,0.5131266,0.8483052,0.06792112,-0.07091352,-0.03650133,0.990059
191.996715546,0.6969958,-0.7086076,0.02503015,0.7053832,0.6965132,0.07655982,-0.07201196,-0.0360859,0.9899951
192.997848988,0.4893725,-0.8662794,0.005412024,0.8632246,0.4881396,0.08078337,-0.07288684,-0.03525268,0.9899611
193.998982906,0.2678683,-0.9589208,-0.01290568,0.9562069,0.2660274,0.07974589,-0.07324018,-0.03408576,0.9899762
194.997644901,0.2195872,-0.971217,-0.01713229,0.9689761,0.2177707,0.07381,-0.06812657,-0.03316926,0.9903709
195.998779774,0.2177926,-0.9715883,-0.0192073,0.9696163,0.2159443,0.07078884,-0.0647836,-0.03439572,0.9905524
196.997442245,0.217892,-0.9715369,-0.02062172,0.9697585,0.2160322,0.06853651,-0.06227124,-0.03528173,0.9906825
197.998576641,0.2181462,-0.9714682,-0.02112446,0.9697787,0.2162955,0.06739752,-0.06104003,-0.03553567,0.9907498
198.997239590,0.1392393,-0.9859436,-0.02904849,0.9843987,0.137037,0.06716363,-0.06235114,-0.03830279,0.9905651
199.998374462,-0.1059211,-0.9903041,-0.04525669,0.9890301,-0.1086783,0.06321902,-0.06759983,-0.03840672,0.990218
200.997037888,-0.3550624,-0.9305845,-0.05994608,0.9298142,-0.3581902,0.05307371,-0.07089861,-0.03719865,0.9900345
201.998173237,-0.5807477,-0.809209,-0.07130969,0.8091019,-0.5840324,0.03814181,-0.07251593,-0.03579537,0.9899689
202.996837139,-0.7666,-0.636009,-0.07901173,0.6366704,-0.7698708,0.01993969,-0.07349203,-0.03520463,0.9899184
203.997972965,-0.9024942,-0.4221512,-0.08145578,0.4235504,-0.9055207,0.0002404824,-0.07383572,-0.03440041,0.9899209
204.996636868,-0.9653714,-0.2484269,-0.07815775,0.2501095,-0.9680285,-0.01226441,-0.07259335,-0.03145241,0.9901103
205.997773647,-0.9621121,-0.2621017,-0.07339941,0.2637917,-0.9643523,-0.01407585,-0.06707224,-0.03296842,0.990449
206.998909473,-0.9618875,-0.2636943,-0.07057474,0.2654116,-0.963878,-0.01588647,-0.06381346,-0.03407368,0.9906267
207.997573853,-0.9618322,-0.2643066,-0.06901696,0.266055,-0.963677,-0.01721643,-0.06193576,-0.03498154,0.990714
208.998710632,-0.9618826,-0.2643239,-0.06824727,0.2661142,-0.9636398,-0.01833794,-0.06089383,-0.0358596,0.9907467
209.997375965,-0.9931327,-0.09485517,-0.06814423,0.09720489,-0.9947353,-0.03189777,-0.06474835,-0.03832434,0.9904112
210.998513222,-0.9849355,0.1608199,-0.06274818,-0.1579531,-0.9862249,-0.04814896,-0.06965041,-0.03747636,0.9901119
211.997178078,-0.9147768,0.3999416,-0.05152956,-0.3967669,-0.9155183,-0.06190657,-0.07200432,-0.03609844,0.9899952
212.998315334,-0.7861469,0.6158248,-0.03592551,-0.612515,-0.7861853,-0.07277316,-0.07318528,-0.03507835,0.9899453
213.996981621,-0.6061718,0.7934611,-0.0178604,-0.7902419,-0.6055021,-0.07889414,-0.07360192,-0.03355648,0.9899673
214.998118877,-0.4011043,0.9138249,0.000502985,-0.9108446,-0.3997627,-0.08064592,-0.07374555,-0.0326437,0.9899873
