Time (s),W,X,Y,Z
154.999364376,0.7419234,0.03375074,-0.01081051,-0.6670243
155.998020172,0.7286291,0.03476497,-0.009447034,-0.6814907
156.999148369,0.6462218,0.03782042,-0.006696548,-0.7599671
157.997804642,0.5425792,0.03974721,-0.003185522,-0.8370457
158.998933315,0.4352848,0.04047483,0.0008440335,-0.8975054
159.997590065,0.3186089,0.04051292,0.005336731,-0.9452229
160.998718739,0.1936544,0.03976097,0.009947942,-0.9784915
161.997375965,0.08276815,0.03808681,0.01393632,-0.9940484
162.998505116,0.07322352,0.03554935,0.01423402,-0.9948867
163.997162819,0.07337514,0.03385331,0.01492594,-0.9949246
164.998292923,0.07341912,0.03280043,0.01530475,-0.9949508
165.996950626,0.0735978,0.03223376,0.01543336,-0.9949542
166.998080730,0.03386079,0.03222776,0.01817954,-0.9970517
167.999211311,-0.08732196,0.03245638,0.02187568,-0.9937155
168.997869015,-0.2137781,0.03110801,0.02556984,-0.9743229
169.998999596,-0.3343279,0.02855709,0.0290421,-0.9397838
170.997659206,-0.4542419,0.02524978,0.03211781,-0.8880444
171.998789787,-0.56241,0.02122828,0.03462769,-0.8238161
172.997448921,-0.6501693,0.01753351,0.03628021,-0.7564944
173.998579979,-0.6493406,0.01548993,0.03439767,-0.7573384
174.997239590,-0.6489031,0.01382919,0.03355725,-0.7577831
175.998370647,-0.6488907,0.01301185,0.03327453,-0.7578206
176.997029781,-0.6486598,0.01233045,0.03300077,-0.7580417
177.998161793,-0.6959909,0.01009974,0.03567358,-0.7147377
178.996821880,-0.779451,0.007112795,0.03839287,-0.6225426
179.997953415,-0.8538454,0.003194188,0.03977074,-0.5157363
180.999085426,-0.9129562,-0.001158554,0.04026026,-0.4018911
181.997745991,-0.9565934,-0.005798182,0.03983024,-0.282731
182.998878002,-0.9846432,-0.01052245,0.03860611,-0.1597008
183.997538567,-0.9936997,-0.01305711,0.03652555,-0.08765781
184.998671055,-0.9934204,-0.0133611,0.03422675,-0.09161612
185.997331619,-0.9933224,-0.01384934,0.03283055,-0.09310511
186.998465061,-0.9933241,-0.014259,0.03200987,-0.09331083
187.997125626,-0.9938803,-0.01550616,0.03138014,-0.0872039
188.998259068,-0.9975004,-0.01951736,0.03212142,0.01441858
189.996920109,-0.9874586,-0.02350872,0.03128386,0.1414991
190.998053551,-0.9608811,-0.02716841,0.02932729,0.2678376
191.996715546,-0.9206314,-0.03058925,0.02635205,0.3839731
192.997848988,-0.862296,-0.0336416,0.02270069,0.5014241
193.998982906,-0.7953956,-0.03577831,0.01896368,0.6019419
194.997644901,-0.7801399,-0.03428207,0.01634139,0.6217452
195.998779774,-0.7795887,-0.03373079,0.01461549,0.6225092
196.997442245,-0.7796395,-0.03329046,0.01335538,0.6224978
197.998576641,-0.7797332,-0.0330027,0.01279783,0.6224074
198.997239590,-0.7539208,-0.03497265,0.01104315,0.6533651
199.998374462,-0.6675259,-0.0380606,0.008367891,0.7412949
200.997037888,-0.5664641,-0.03984028,0.004833724,0.8210577
201.998173237,-0.4560519,-0.04053112,0.0006612448,0.8871308
202.996837139,-0.3391874,-0.04064444,-0.004068327,0.9380358
203.997972965,-0.2171697,-0.03987768,-0.008772011,0.9735491
204.996636868,-0.1259514,-0.03808612,-0.01104472,0.989541
205.997773647,-0.132975,-0.03551902,-0.0118954,0.9887073
206.998909473,-0.1337962,-0.03398305,-0.01263354,0.9886414
207.997573853,-0.1341166,-0.03311503,-0.0131997,0.9886201
208.998710632,-0.1341352,-0.03265672,-0.01370527,0.9886259
209.997375965,-0.04818678,-0.03334199,-0.01761833,0.9964355
210.998513222,0.08015013,-0.03328941,-0.02152905,0.9942997
211.997178078,0.2039882,-0.03162945,-0.02509307,0.9764151
212.998315334,0.3257138,-0.02893246,-0.02859854,0.942806
213.996981621,0.4430119,-0.0255849,-0.03145599,0.8937137
214.998118877,0.546778,-0.02194777,-0.03394821,0.8342826
215.996784687,0.5983297,-0.01914447,-0.03383381,0.7981967
216.997922421,0.5959324,-0.01707893,-0.0328982,0.8000739
217.996589184,0.5950482,-0.01577456,-0.03235691,0.8007807
218.997726917,0.5949131,-0.01516962,-0.03214587,0.8009011
219.996393681,0.5947317,-0.01468481,-0.03178944,0.801059
220.997532368,0.5946218,-0.01428631,-0.03185396,0.8011454
221.998670578,0.594408,-0.01404808,-0.03180027,0.8013103
222.997337341,0.5942791,-0.01397103,-0.03177499,0.8014084
223.998476028,0.5944461,-0.0137995,-0.03195398,0.8012803
224.997143269,0.5929565,-0.02063084,-0.03472706,0.8021214
225.998282433,0.588924,-0.02540122,-0.03928103,0.804741
226.996949673,0.5886663,-0.02407976,-0.04231611,0.8048163
227.998088837,0.5868151,-0.02673104,-0.03822888,0.8062878
228.996757030,0.5929512,-0.02692162,-0.04136328,0.8016238
229.997896194,0.5937576,-0.02676496,-0.04070722,0.8010657
230.996563911,0.5934724,-0.02655775,-0.04049421,0.8012947
231.997704029,0.5937992,-0.02644992,-0.04050255,0.8010557
