Time (s),X (g),Y (g),Z (g)
0.000000000,0.004459067,-0.000401943,-0.0001294852
1.001088619,-0.001385982,0.003036764,-0.0002517742
1.999706268,0.004672644,-0.001593377,0.001257288
3.000796318,0.01139509,0.007132384,-9.449018E-05
3.999414921,-0.005805401,-0.01224612,-0.007685033
5.000505447,0.003806612,-0.009626666,-0.01679421
5.999125481,-0.0005934883,-0.01198628,0.01806023
7.000216961,0.007934557,-0.01529684,0.003707686
8.001309395,0.02748241,0.01984644,0.01357626
8.999929905,0.0177572,0.006154763,-0.004878507
10.001023293,0.007003304,0.01390553,-0.008498577
10.999645233,0.006589985,-0.002139224,-0.0005551021
12.000739098,0.003504966,0.005559958,-0.002859183
12.999361515,0.002263932,0.0001165563,-0.004733353
14.000456810,0.003058714,-0.006272647,-0.002805537
14.999080181,0.002085117,0.008890829,0.001664819
16.000175953,0.006613556,0.006271757,-0.000153348
17.001272678,0.007870138,0.01456586,-0.003851895
17.999897003,0.008260811,0.01114017,-0.005421763
19.000994205,0.003513926,0.01335482,0.003150819
19.999620438,0.004892875,0.0137297,-0.01483797
21.000719070,-0.002657398,0.01631146,-0.001307895
21.999345303,-0.008025443,0.004780715,-0.00236009
23.000444889,0.001911648,0.0065781,-0.001414122
23.999072552,0.0007671212,-0.0001268003,-0.008719863
25.000172615,-0.007476253,0.0008566841,-0.0004571251
25.998801231,-0.001231016,0.0007697675,-0.008656884
26.999902248,-0.008163389,0.01370413,0.003757975
28.001003742,-0.01321964,0.01492231,0.002238503
28.999633789,-0.01283827,0.004246725,-0.01097612
30.000735283,-0.01437127,0.00401336,0.002780973
30.999366283,-0.01578115,0.0052306,-0.001538035
32.000469208,-0.01298843,-0.008313134,0.001815421
32.999100685,-0.007878997,0.00300844,-0.001225391
34.000204563,-0.006645819,0.001270985,-0.002336079
34.998836517,-0.005567005,-0.0007364007,-0.001971255
35.999940872,-0.0001742694,-0.0007730963,-0.002178953
37.001045704,-0.01034319,-0.01018788,0.003745203
37.999678135,-0.007871446,-0.007384485,-0.0009749631
39.000783443,-0.008885627,-0.01372163,-0.001239031
39.999417305,-0.006034982,-0.01669046,-0.00320257
41.000523090,-0.005841556,-0.01776026,0.006285634
41.999156952,-0.008510618,-0.01605665,-0.005345742
43.000263691,0.008608364,-0.01397444,-0.005946728
43.998898506,0.001236064,-0.007929218,0.007153327
45.000004768,-0.004240426,-0.004998002,-0.00130025
45.998640060,-0.0001965979,-0.0017198,0.0001456289
46.999747276,-0.003868029,-0.0005845128,-0.003079274
48.000854492,0.001554326,-0.00912493,-0.007288919
48.999490738,0.002569966,-0.008971065,-0.006991354
50.000598431,0.006514156,-0.01402239,-0.001063755
50.999234200,0.0131589,-0.01246668,0.00156311
52.000342846,0.01298154,-0.006769767,-0.005798235
52.998979568,0.01521494,-0.001774819,0.0007555626
54.000088215,0.01716376,0.001531869,0.0009327332
54.998724937,0.008722088,0.001818279,-0.006384158
55.999834061,0.004902501,0.003507437,0.002175674
56.998471737,0.005896752,-0.002142961,-0.001173382
57.999581337,0.001796836,-0.003009367,-0.001875765
59.000690937,0.006120108,0.00159766,0.003250987
59.999329090,0.004231918,0.005590342,0.001119529
61.000438690,0.0056412,0.01168447,0.0008274724
61.999077320,0.01250585,0.009179112,0.004200246
63.000187874,0.00395847,0.01475866,0.008875909
63.998827457,0.0003337148,0.01649791,-0.004536758
64.999938488,0.004185692,0.01336494,-0.00566862
65.998577595,-0.01025652,0.01103543,-0.003293019
66.999689102,0.004234234,0.006628032,-0.008086794
67.998329163,0.0004938442,0.007778171,0.0001978982
68.999440670,-0.005539753,0.0002495201,-0.006159506
70.000553608,-0.002537608,0.001143473,-0.01012784
70.999194145,-0.009756206,0.0161682,-0.0001354851
72.000306606,-0.01218737,0.01406337,-0.003265366
72.998948097,-0.01195778,0.009584625,-0.004797891
74.000061035,-0.01855188,0.00203909,-0.004155539
74.998702526,-0.01843474,-0.001163008,0.005380059
75.999815464,-0.01040853,0.008074939,-0.003621971
76.998457432,-0.008205565,0.003753136,-0.0004611758
77.999571323,-0.003890032,-0.001155753,0.001019268
78.998214245,-0.004688294,0.0002298834,-0.001478954
79.999328136,-0.0001788883,-0.003398663,-0.008340406
81.000442505,-0.00993936,-0.007164326,-0.001657984
81.999085903,-0.01213926,-0.01276817,-0.0009365541
83.000200272,-0.007549535,-0.00970591,0.002446915
83.998843670,-0.006552351,-0.01405505,0.004625983
84.999958992,-0.007370899,-0.01565358,-0.004979515
85.998602390,-0.004289069,-0.008475537,-0.001953062
