Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
43.999515057,-2.451212,-0.2326281,50.91901,-0.03550101,-0.009034144,0.990354,-17.93077,-27.11223,-26.06763,986.4673
44.998234272,-0.1635565,-0.1141558,10.9158,-0.04798799,-0.02812389,0.9948105,-27.12309,-26.43913,-26.4783,986.4713
45.999426365,-0.101728,0.1227889,0.5491163,-0.05379143,-0.03641503,0.9903762,-27.11691,-26.80722,-27.29716,986.4598
46.998147011,-0.03989949,0.1227889,0.1832333,-0.04697347,-0.03099481,0.9918827,-27.10483,-27.17747,-26.47225,986.444
47.999340057,0.1455861,0.004316594,0.06127228,-0.04843504,-0.03341259,0.9875439,-26.36866,-26.80355,-26.0358,986.446
48.998062611,0.08375756,0.06355277,-0.06068872,-0.04548593,-0.03383697,0.9851328,-27.47509,-27.18073,-26.02815,986.4359
49.999258041,-3.069497,-0.5880451,56.34627,-0.02415019,-0.04272524,0.9900995,-33.83656,-23.2252,-26.85692,986.4367
50.997982502,-0.7818418,0.004316594,26.64877,-0.03568602,-0.03315741,0.977456,-39.98018,-12.6867,-25.27552,986.4576
51.999179363,0.5783857,0.004316594,-3.536577,-0.04939827,-0.03250008,0.9947301,-39.31713,-9.420341,-25.30532,986.4553
52.997905731,0.02192903,0.1227889,-0.2436302,-0.04834452,-0.03731624,0.9936732,-39.68899,-9.42301,-25.30378,986.4525
53.999104500,-0.101728,-0.05491958,0.0002917796,-0.0488196,-0.03829392,0.9941336,-38.94527,-9.417673,-25.30686,986.4568
54.997832298,-0.2253851,-0.1141558,0.0002917796,-0.05078844,-0.03927624,0.9912587,-40.0533,-9.794268,-25.74177,986.4593
55.999032974,0.08375756,-0.05491958,0.4271553,-0.0415145,-0.03190918,0.9975671,-39.67986,-9.792182,-25.30076,986.46
56.997762680,-3.502297,-0.2326281,56.28529,-0.0391768,-0.02935759,0.9804152,-34.36495,-1.691767,-25.83217,986.4568
57.998964787,-1.832927,-0.2326281,24.6974,-0.03803027,-0.03760425,0.9874072,-23.06781,2.758018,-25.47258,986.4554
58.997695923,-0.3490421,0.1820251,-0.3046107,-0.05217962,-0.0431977,0.9964401,-20.09159,2.778866,-25.10555,986.4709
59.998900414,-0.03989949,-0.05491958,0.0002917796,-0.0503304,-0.03780436,0.9888982,-20.10986,3.517209,-25.1116,986.4713
60.997632980,-0.1635565,-0.1141558,-0.1826497,-0.04836329,-0.03872254,0.9855272,-19.41899,3.152929,-25.11139,986.4719
61.998838902,0.08375756,-0.05491958,-0.1216692,-0.04934873,-0.03635899,0.9927425,-19.42812,3.522101,-25.11442,986.4617
62.997573376,-2.265726,-0.05491958,43.78429,-0.03122608,-0.06362828,0.9878067,-17.18031,2.800352,-25.56015,986.4673
63.998781681,-2.822183,-0.5880451,47.99194,-0.05006728,0.0129369,1.000896,-3.655689,-7.321554,-23.00242,986.4716
64.997517586,-0.6581848,-0.4103366,12.37933,-0.05335384,-0.0315916,0.9942908,-3.451647,-15.68836,-23.75574,986.4766
65.998726845,-0.2872136,-0.1141558,1.341863,-0.05380107,-0.03640451,0.9884663,-3.140404,-15.68664,-23.37769,986.4787
66.997464657,0.02192903,0.1227889,0.0002917796,-0.05039683,-0.03392702,0.9875436,-3.150898,-15.31697,-23.76005,986.4847
67.998675823,-0.101728,0.1820251,-0.06068872,-0.04792347,-0.03342595,0.9913613,-3.503128,-16.05848,-23.37313,986.481
68.997415066,-0.101728,-0.1141558,0.1832333,-0.05334145,-0.03255633,0.9937939,-3.123503,-16.42448,-23.75097,986.4919
69.998627186,-4.306068,-0.2918643,53.72411,-0.03141929,-0.04867367,0.9952701,-5.23192,-19.02309,-24.60593,986.4861
70.997368336,-2.451212,-0.05491958,29.08799,-0.05031781,-0.003029598,1.0001,-18.66399,-27.48724,-25.68219,986.4802
71.998582363,0.08375756,0.004316594,3.293239,-0.05038544,-0.03203704,0.9956995,-24.92517,-27.53158,-26.09886,986.4782
72.997324944,-0.2253851,0.1820251,-0.1216692,-0.04739676,-0.03535825,0.9922751,-25.66888,-27.53692,-26.09579,986.4841
73.998540878,0.08375756,-0.1141558,0.0002917796,-0.04296852,-0.03528642,0.9917765,-25.66888,-27.53692,-26.09579,986.4861
74.999756813,-0.101728,0.004316594,-0.1216692,-0.05127799,-0.04023813,0.9888543,-25.66888,-27.53692,-26.09579,986.4786
75.998501778,0.08375756,0.1820251,0.0002917796,-0.04987992,-0.03537301,0.9879896,-25.30479,-27.16558,-25.72101,986.4669
76.997247696,0.08399647,0.1226745,0.06115636,-0.04691909,-0.03485898,0.9908501,-25.29702,-27.53425,-26.09732,986.4474
77.998466492,0.08861171,0.002754663,-0.0009266064,-0.05081355,-0.03639522,0.9951368,-25.67801,-27.16775,-26.09881,986.4507
78.999685764,0.08968436,0.06201021,0.1205906,-0.04980178,-0.03831193,0.9946157,-24.92517,-27.53158,-26.09886,986.4544
79.998433590,0.03054766,-0.1155637,0.1199698,-0.04933858,-0.03779688,0.990326,-26.04232,-27.539,-26.5368,986.4578
80.997182846,0.03249608,1.057174,-0.1832005,-0.04983569,-0.0377993,0.9893733,-25.65975,-27.90609,-26.09276,986.4542
81.998404503,-2.658376,-0.2100288,-1.377915,-0.0862793,-0.07647088,0.9677727,-23.4652,-26.47434,-26.55614,986.4523
82.999627113,-2.040091,0.6785138,-3.207329,-0.04563341,-0.02559073,0.9810009,-25.68562,-26.8601,-26.10133,986.4612
83.998377800,0.1239078,-0.7431543,0.3905199,-0.05263833,-0.04276645,1.004569,-24.57919,-26.48293,-26.10897,986.4664
84.999602318,0.5567074,-0.8616267,-0.09732407,-0.05873415,-0.03504351,0.9909064,-25.32312,-26.48818,-26.16912,986.4575
85.998354912,0.2475648,-0.6839182,-0.1583046,-0.0777199,-0.04699117,0.9979265,-25.34138,-25.74984,-26.17517,986.4557
86.999580383,0.4948789,-0.7431543,-0.1583046,-0.07042585,-0.04344797,0.9903199,-24.97248,-25.74609,-26.99859,986.4521
87.998334408,0.1857363,-0.5654458,-0.1583046,-0.06803012,-0.04143533,0.9831851,-24.57323,-26.85093,-26.99105,986.4515
88.999560833,0.3093933,-0.5062097,-0.03634357,-0.0723143,-0.04689607,0.9959908,-24.96176,-26.11584,-26.55301,986.4528
89.998316765,0.184279,-0.2022119,-0.09324634,-0.07096011,-0.04055621,0.9908581,-24.96335,-26.11526,-26.99557,986.4493
90.999544621,0.1201293,-0.07454814,-0.02912427,-0.06937964,-0.04730467,0.990715,-24.57941,-26.48284,-26.17219,986.4506
91.998301983,0.2400122,-0.006234005,-0.02762184,-0.06110169,-0.04184295,0.9888721,-24.57164,-26.85151,-26.5485,986.4556
