Time (s),Percentage (%),Time To Empty (minutes),Voltage (V),Current (mA),Is Charger Connected (Boolean)
48.927302361,24.36328,15372286728.0913,4.0275,-922.1875,1
49.982094288,24.38672,15372286728.0913,4.025625,-923.75,1
50.861234188,24.41406,15372286728.0913,4.0275,-922.5,1
51.915861607,24.4375,15372286728.0913,4.0275,-923.75,1
52.970664501,24.47266,15372286728.0913,4.026875,-924.375,1
53.849767208,24.48438,15372286728.0913,4.026875,-924.375,1
54.904472828,24.52344,15372286728.0913,4.026875,-923.4375,1
55.959265232,24.54688,15372286728.0913,4.02875,-922.1875,1
56.838334560,24.57031,15372286728.0913,4.025625,-924.0625,1
57.893008709,24.59375,15372286728.0913,4.02625,-923.125,1
58.947827816,24.62109,15372286728.0913,4.02625,-925.9375,1
59.826780796,24.64453,15372286728.0913,4.026875,-924.375,1
60.881577015,24.67969,15372286728.0913,4.02625,-925.625,1
61.936486244,24.70703,15372286728.0913,4.029375,-920.3125,1
62.991183758,24.73047,15372286728.0913,4.0275,-922.8125,1
63.870149612,24.75391,15372286728.0913,4.026875,-924.375,1
64.925032139,24.77734,15372286728.0913,4.0275,-923.4375,1
65.979707718,24.80469,15372286728.0913,4.026875,-923.125,1
66.858706951,24.82813,15372286728.0913,4.026875,-925.625,1
67.913613319,24.85156,15372286728.0913,4.026875,-924.0625,1
68.968292713,24.88672,15372286728.0913,4.02625,-923.4375,1
69.847434044,24.91406,15372286728.0913,4.02625,-923.125,1
70.902214527,24.9375,15372286728.0913,4.0275,-923.125,1
71.956872463,24.96094,15372286728.0913,4.02625,-923.4375,1
72.835960388,24.98438,15372286728.0913,4.0275,-923.4375,1
73.890664577,25.01172,15372286728.0913,4.0275,-924.375,1
74.945433617,25.03516,15372286728.0913,4.025625,-923.125,1
76.000319958,25.07031,15372286728.0913,4.0275,-925.3125,1
76.879207611,25.09766,15372286728.0913,4.026875,-925,1
77.933989525,25.12109,15372286728.0913,4.02625,-921.875,1
78.988919258,25.14453,15372286728.0913,4.026875,-922.1875,1
79.867811680,25.16797,15372286728.0913,4.026875,-923.125,1
80.922620296,25.20703,15372286728.0913,4.02625,-922.1875,1
81.977487564,25.23047,15372286728.0913,4.026875,-922.5,1
82.856374264,25.25391,15372286728.0913,4.02625,-924.0625,1
83.911226273,25.27734,15372286728.0913,4.026875,-924.0625,1
84.965920925,25.30469,15372286728.0913,4.026875,-924.375,1
85.844907761,25.32813,15372286728.0913,4.02625,-923.4375,1
86.899834156,25.35156,15372286728.0913,4.0275,-923.125,1
87.954487801,25.375,15372286728.0913,4.02625,-922.5,1
88.833525181,25.40234,15372286728.0913,4.026875,-925.3125,1
89.888405323,25.4375,15372286728.0913,4.0275,-922.8125,1
90.943078041,25.46094,15372286728.0913,4.025625,-922.1875,1
91.997915745,25.48828,15372286728.0913,4.025,-924.6875,1
