Time (s),X (g),Y (g),Z (g)
0.000000000,-0.006133868,0.00229275,-0.01110586
0.998673439,-0.00102994,-0.02633589,-0.02072004
1.999820232,-0.0240077,0.005400515,-0.01320329
3.000967979,0.08609198,0.01193251,-0.09908809
3.999645233,-0.005415045,-0.02706176,0.002332965
5.000794888,-0.004606258,-0.003638582,-0.02201916
5.999475002,-0.001623289,0.001810011,0.009323575
7.000627518,-0.00535097,-0.0009693583,-0.0034971
7.999309063,0.004536755,-0.001772413,-0.01674808
9.000463963,0.003344154,-0.006827504,-0.008039411
9.999147892,-0.03790459,-0.02644789,0.006803716
11.000305176,-0.03120171,-0.02739488,0.001552908
11.998991013,-0.02165258,0.03052214,-0.0002868786
13.000150204,0.001298597,-0.007129841,-0.0002784577
13.998838902,-0.00205109,-0.01035105,-0.001927803
15.000000477,-0.001387019,-0.007176039,-0.00376336
15.998691082,0.007033889,-0.02217692,-0.004693668
16.999854088,0.06471773,0.02843159,-0.005617321
17.998546600,0.01921097,0.004964455,-0.008740505
18.999712467,0.01620237,-0.0074602,-0.001293114
19.998407364,0.004621894,-0.01012358,-0.003590462
20.999574661,0.0035808,-0.001185191,-0.0004576814
22.000743866,0.003407728,-0.0009389058,-0.003397144
22.999441624,0.03266742,-0.005037886,-0.00561203
24.000612259,-0.02036354,0.04600785,-0.0149039
24.999311924,0.003280167,0.02792332,0.008200192
26.000484467,0.005093581,0.01117943,0.0004704545
26.999186516,0.005195488,0.01260915,0.001576671
28.000361919,0.0003354983,-0.001207836,0.002256701
28.999064922,-0.002165932,0.003168677,-0.006707926
30.000242233,-0.03548744,0.02451641,0.001748466
30.998948097,-0.02751346,0.008300634,0.006960046
32.000126839,-0.01644222,0.01544479,-0.001552223
32.998834610,-0.01079716,0.006491504,-0.005759881
34.000016212,-0.00656004,0.001841757,-0.003814551
34.998725891,-0.00393647,0.001796705,0.001457185
35.999908447,-0.01281836,0.04686239,-0.01209338
36.998619556,-0.02329618,-0.04333858,-0.006675544
37.999804497,-0.00548273,-0.01445871,-0.006809929
38.998518467,-0.01341839,-0.01287567,-0.001930204
39.999704838,-0.006467749,-0.007087378,5.532621E-05
40.998420238,3.649238E-05,-0.005195624,-0.004765115
41.999608040,-0.004401178,-0.006299213,0.001266613
42.998325348,-0.006024804,-0.01939205,0.000812984
43.999515057,0.0472327,0.001572288,-0.003354438
44.998234272,0.02320461,-0.00308767,0.002800905
45.999426365,0.007431882,-0.006439364,-0.0008032611
46.998147011,0.01027449,0.0006242121,0.0001602997
47.999340057,0.005274903,0.0003880438,-0.003954503
48.998062611,0.006248999,0.0005612801,-0.006475926
49.999258041,0.03496218,0.01722895,-0.002709345
51.000454426,0.01358203,0.0300905,0.006510019
51.999179363,0.006464698,0.01819985,0.003011748
53.000377655,0.007827758,0.01090167,-0.003950207
53.999104500,0.00396361,0.007287252,0.00275112
55.000304222,0.001223231,-0.0005813523,-0.004507587
55.999032974,-0.003838221,0.01188694,0.005561351
57.000234604,-0.03534686,0.02615035,0.001270355
57.998964787,-0.03137314,0.01854468,-0.005049633
59.000168800,-0.01206877,0.01861761,0.0009073676
59.998900414,-0.008721981,0.006536823,-0.002407782
61.000105858,-0.00643533,0.007008518,0.0008666939
61.998838902,-0.004521368,0.0009419564,0.001350274
63.000046253,-0.02425605,0.02072672,-0.003040452
63.998781681,0.02096156,-0.05220519,0.007331048
64.999989986,-0.01198178,-0.02030718,0.0005769855
65.998726845,-0.008483313,-0.007733369,-0.002713794
66.999936581,-0.005823164,-0.008412899,-0.0025398
67.998675823,-0.001180722,-0.006931468,-0.0002047005
68.999886990,-0.00288104,-0.0001922387,0.003912693
69.998627186,-0.0007549072,-0.02755691,0.003283873
70.999840260,0.03403104,0.009932081,-0.004390189
71.998582363,0.01689219,-0.008582682,0.004013511
72.999797344,0.01037959,-0.0138087,0.004514817
73.998540878,0.0118554,-0.005391801,-1.512119E-05
74.999756813,4.955695E-05,-0.005606208,-0.002262961
75.998501778,0.001215268,-8.746493E-05,-0.003359723
76.999719620,0.0003769117,-0.002808583,-0.001941271
77.998466492,-0.0009227417,0.0006744525,0.003809205
78.999685764,-0.001099753,-0.00132841,0.003312701
79.998433590,-0.0009813715,-0.0006477849,-0.0009815306
80.999654770,0.001079496,-0.004249209,-6.996671E-05
81.998404503,-0.02172433,-0.02788063,-0.01917229
82.999627113,0.02809154,0.006888741,-0.01122754
83.998377800,0.01532132,-0.004027863,0.01337276
84.999602318,0.009372695,0.004365259,-5.64683E-05
85.998354912,-0.01211296,-0.0007191396,0.00865199
86.999580383,-0.005425814,0.0005593141,0.0004873136
87.998334408,-0.003445494,0.001563898,-0.006820151
88.999560833,-0.008282578,-0.002324706,0.006366912
89.998316765,-0.005794662,0.003285513,0.0009285992
90.999544621,-0.006308692,-0.003480676,0.0009688156
91.998301983,0.003081655,-0.000926004,-0.001618517
