Time (s),W,X,Y,Z
0.000000000,-0.8987161,-0.006297982,0.006537774,-0.4345743
1.001222134,-0.8987076,-0.006225402,0.00663908,-0.4345915
1.999971867,-0.8997066,-0.005855563,0.006517121,-0.4325264
3.001194000,-0.9822186,-0.00533315,0.01167033,-0.1780724
3.999943256,-0.9907609,-0.006713452,0.01438319,0.1215262
5.001165867,-0.9071846,-0.008852418,0.01435712,0.4163643
5.999915600,-0.7413017,-0.01089511,0.01220107,0.6684549
7.001137733,-0.5232171,-0.0128416,0.008006738,0.8500838
7.999887466,-0.4452795,-0.01176723,0.002307789,0.893426
9.001109600,-0.4452169,-0.009411889,-0.001175371,0.8934874
9.999859333,-0.4455883,-0.008152746,-0.003175695,0.8933098
11.001081944,-0.4459134,-0.007361997,-0.00449997,0.8931486
11.999831676,-0.4116113,-0.006703791,-0.002969408,0.9094779
13.001053810,0.3494161,-0.02153033,-0.002646141,0.9349146
13.999804497,0.8016918,-0.01612201,-0.009069106,0.5946224
15.001026154,0.8928902,-0.006726457,-0.01077097,0.4463334
15.999776840,0.8905473,-0.001875373,-0.009140781,0.4510724
17.000998974,0.8904753,0.001269785,-0.008291907,0.451233
17.999748707,0.8903298,0.00330909,-0.007636773,0.4515212
19.000971317,0.8902346,0.004554883,-0.007333397,0.451703
19.999721050,0.9981723,0.0005917467,-0.01669748,0.0007406186
21.000943661,0.7035307,0.007463481,-0.02037198,-0.7079559
21.999693871,0.4986011,0.009747506,-0.0110243,-0.864759
23.000916481,0.458546,0.009049202,-0.004025197,-0.8867159
23.999666214,0.4593242,0.007922627,-4.789261E-05,-0.886333
25.000888824,0.4596034,0.007219176,0.002364593,-0.8861911
25.999638557,0.45986,0.006665831,0.003813439,-0.8860573
27.000860691,0.3351247,0.007787485,0.000572415,-0.94035
27.999610424,-0.4845569,0.02260973,0.003547972,-0.8725299
29.000832558,-0.8170532,0.0147347,0.00928326,-0.5733659
29.999583244,-0.8790225,0.006249884,0.01002294,-0.4730833
31.000804901,-0.8789838,0.001260273,0.008871628,-0.4732175
31.999555111,-0.8788267,-0.001726341,0.00817498,-0.4735204
33.000776768,-0.8786737,-0.003458509,0.007581452,-0.4738045
33.999526501,-0.8797747,-0.003778477,0.006936158,-0.4717644
35.000748634,-0.9863847,-0.0004796564,0.02003559,0.152549
35.999498367,-0.6641563,-0.007452407,0.01869638,0.7450631
37.000720501,-0.4963368,-0.009318867,0.009683655,0.8660814
37.999470234,-0.4813787,-0.008531575,0.003354883,0.8745389
39.000692368,-0.4819109,-0.007612416,-0.0003526986,0.8742605
39.999441624,-0.4821782,-0.007143703,-0.002490616,0.8741136
41.000663280,-0.4824801,-0.00676307,-0.003801714,0.8739454
41.999413490,-0.3613127,-0.007737833,-0.0004045129,0.9306024
43.000635147,0.4618414,-0.02263292,-0.002988543,0.8847649
43.999384403,0.8055755,-0.0149661,-0.008902241,0.5893831
45.000606537,0.863851,-0.006319408,-0.009888564,0.5002515
45.999355793,0.8637953,-0.001462635,-0.008800477,0.5004057
47.000576973,0.8636293,0.001356624,-0.008189861,0.5007029
47.999326229,0.8634841,0.003173574,-0.007774755,0.5009515
49.000547886,0.8644574,0.00386664,-0.007358988,0.4992715
49.999297142,0.991393,-0.0001375517,-0.01987512,-0.1156394
51.000518799,0.6871157,0.006676872,-0.01898492,-0.7239438
51.999268055,0.5241525,0.008967795,-0.009976813,-0.8495364
53.000489235,0.5087799,0.008480678,-0.003555555,-0.8588865
54.001710415,0.5094281,0.007658514,3.255425E-05,-0.8585174
55.000458717,0.5097619,0.007213087,0.002345179,-0.8583199
55.999208450,0.5100082,0.006901659,0.003686516,-0.8581714
57.000428677,0.3880803,0.007759097,0.0002578274,-0.9197615
58.001649857,-0.4369756,0.02270951,0.002117897,-0.8973069
59.000398636,-0.7852132,0.01520918,0.008349729,-0.6162524
60.001619339,-0.851215,0.006346756,0.009813485,-0.5214633
61.000367641,-0.8503205,0.001653224,0.008653111,-0.5229773
61.999116898,-0.8501321,-0.001154872,0.00802475,-0.5232947
63.000337601,-0.8500314,-0.002917997,0.007779947,-0.5234551
64.001558304,-0.8511162,-0.003452095,0.007175159,-0.5216949
65.000306606,-0.9937221,0.0006237667,0.01988398,0.09353153
66.001527309,-0.7009001,-0.006134716,0.01915961,0.7106067
67.000276089,-0.5397264,-0.008812868,0.01002484,0.8397291
68.001495838,-0.5280681,-0.008403432,0.003562336,0.8471649
69.000244617,-0.5285925,-0.007592932,0.0001780608,0.8468529
70.001464844,-0.5287919,-0.007308889,-0.002089811,0.8467284
71.000213146,-0.5289654,-0.006932368,-0.003474797,0.8466187
72.001433372,-0.2572918,-0.01180364,0.001111651,0.9645144
73.000181675,0.5524396,-0.02237773,-0.004305243,0.8312153
74.001401901,0.8039063,-0.01269219,-0.009490772,0.591702
75.000149727,0.8358012,-0.005632089,-0.009433417,0.5458419
76.001369953,0.8357357,-0.001172828,-0.008537433,0.5459845
77.000117779,0.8356298,0.001455434,-0.008173908,0.5461515
78.001337528,0.8355275,0.003066064,-0.007843884,0.5463064
79.000085831,0.8538829,0.001042483,-0.006358989,0.5171753
80.001305580,0.9690489,-0.0005103645,-0.02225414,-0.2389065
81.000053406,0.6821514,0.006772197,-0.01715122,-0.728668
82.001273155,0.5535948,0.008900976,-0.008583004,-0.830667
83.000020504,0.5578913,0.00806767,-0.003067579,-0.8278348
84.001240730,0.5580612,0.007617509,0.0001309396,-0.8277303
84.999988556,0.5582313,0.007266124,0.002266092,-0.8276157
86.001207829,0.5584352,0.007093342,0.003495372,-0.8274752
86.999955654,0.1222475,0.01575259,-0.001250033,-0.9906732
88.001174927,-0.6154011,0.02108566,0.005044166,-0.7857729
88.999922276,-0.7976388,0.01197871,0.008651763,-0.6001514
90.001142025,-0.8160555,0.004708816,0.008959679,-0.5749597
90.999889374,-0.815536,0.0007367933,0.008443669,-0.5757228
92.001108646,-0.8153895,-0.001674889,0.008124075,-0.5759329
92.999855995,-0.815244,-0.003132605,0.007811171,-0.5761372
94.001074791,-0.8867071,0.000257421,0.008609342,-0.4585892
94.999821663,-0.9289855,-1.860558E-05,0.02336455,0.3647846
96.001040936,-0.665992,-0.00658144,0.01601682,0.7434935
96.999788284,-0.5870138,-0.008272119,0.007386697,0.8074154
98.001007557,-0.5864987,-0.007774345,0.002498684,0.8078244
98.999753952,-0.5866513,-0.007440107,-0.0004097076,0.8077206
100.000973225,-0.5868141,-0.007233533,-0.002214056,0.8076013
100.999719620,-0.5860934,-0.006964793,-0.002954108,0.8081244
102.000938892,0.01242517,-0.01901514,0.001655105,0.9980526
102.999685764,0.6490448,-0.01933528,-0.005494349,0.7582642
104.000904083,0.7901113,-0.01048387,-0.008707506,0.6100543
104.999651432,0.8009422,-0.004220968,-0.008752955,0.5958396
106.000870228,0.8008035,-0.0004805014,-0.008338051,0.5960466
106.999616623,0.8006835,0.001748225,-0.00812293,0.5962086
108.000835419,0.8005702,0.003086918,-0.007949905,0.5963575
108.999581814,0.9363865,-0.00158353,-0.01247738,0.3459041
110.000800133,0.8767602,0.001568092,-0.02315243,-0.4768447
110.999547005,0.6554457,0.007254418,-0.01406988,-0.7528399
112.000765324,0.6032432,0.008041999,-0.006762637,-0.7953711
112.999511242,0.6028273,0.007770651,-0.002104488,-0.7957149
114.000730038,0.6029972,0.00753911,0.0006286155,-0.7955909
114.999476433,0.6031261,0.007379396,0.002264062,-0.7954918
116.000694752,0.5780104,0.005859487,0.0005105553,-0.8139392
116.999441147,-0.1633126,0.02147448,-0.001724762,-0.9846281
118.000658989,-0.6764336,0.01759352,0.006041581,-0.7339749
118.999404907,-0.7909552,0.008367847,0.00968145,-0.6089776
120.000623703,-0.7861717,0.003514327,0.008597141,-0.6152036
120.999369621,-0.7859217,0.0001502212,0.00829928,-0.615537
122.000587463,-0.7858619,-0.001902091,0.008090158,-0.6156133
122.999333858,-0.785721,-0.003172419,0.008088317,-0.6157877
124.000551701,-0.9786124,0.002562542,0.01654837,-0.196634
124.999297619,-0.8250027,-0.003371591,0.02150167,0.5617158
126.000515461,-0.6460218,-0.007341146,0.01278953,0.7609639
126.999261379,-0.6198223,-0.008077242,0.005617704,0.7825287
128.000479698,-0.6200271,-0.007820625,0.00158523,0.7823876
128.999225616,-0.6201657,-0.007669495,-0.0008737127,0.7822804
130.000443459,-0.6202562,-0.007469768,-0.002358514,0.7822075
130.999189377,-0.513556,-0.007802307,0.001096274,0.8560525
132.000407219,0.3078567,-0.02283031,0.0009453511,0.9493839
132.999153137,0.6994416,-0.01600272,-0.006291981,0.7121191
134.000370979,0.7763122,-0.007834496,-0.008725938,0.6275584
134.999116421,0.7765121,-0.00274916,-0.008465905,0.6273575
136.000334263,0.7763782,0.0002743397,-0.008213442,0.6275327
136.999080181,0.7762588,0.002042519,-0.008141591,0.6276779
138.000298023,0.7772255,0.002932425,-0.007889321,0.6264802
138.999043465,0.9971905,-0.002962542,-0.01960808,0.04296026
140.000261307,0.7895675,0.003747795,-0.0200728,-0.6105684
140.999007225,0.6406067,0.007527951,-0.01139792,-0.7655483
142.000224113,0.6336653,0.007845519,-0.004864536,-0.7713694
142.998970509,0.6338477,0.007629006,-0.00128901,-0.7712361
144.000188351,0.6340182,0.007477316,0.001010227,-0.7710977
144.998933315,0.6341808,0.007500011,0.00237411,-0.7709609
146.000151157,0.386136,0.01183727,-0.002334671,-0.920533
146.998896599,-0.4380459,0.02242175,0.001343101,-0.8967937
148.000114441,-0.7198578,0.01389846,0.007454458,-0.6915083
148.998859882,-0.7637228,0.006742963,0.008548447,-0.6428349
150.000077724,-0.7636537,0.00226251,0.008346561,-0.642951
150.998823166,-0.7635289,-0.0004839322,0.008241045,-0.6431044
152.000041008,-0.7634581,-0.002151778,0.008229845,-0.643185
152.998785973,-0.7633353,-0.003186663,0.008242175,-0.6433265
154.000003815,-0.7631761,-0.003749165,0.008202714,-0.6435127
154.998749256,-0.7631229,-0.004108083,0.008184426,-0.6435739
155.999967098,-0.7630427,-0.004332541,0.008211689,-0.6436671
156.998712540,-0.7629498,-0.004469938,0.008151562,-0.643777
157.999929905,-0.7629235,-0.004578396,0.008208097,-0.6438068
158.998674870,-0.7628394,-0.004603441,0.008134385,-0.6439071
159.999892235,-0.7627655,-0.004625405,0.008089349,-0.6439951
