Time (s),X (g),Y (g),Z (g)
57.000428677,-0.03470577,-0.01012687,0.004870896
58.001649857,-0.03778014,0.03455789,0.0312293
59.000398636,-0.01680437,-0.02631097,-0.007212555
60.001619339,-0.003823691,-0.01805937,-0.0002827886
61.000367641,-0.002901214,-0.01651021,-0.002247661
62.001588821,-0.002037524,-0.006064193,-0.004439544
63.000337601,0.0003411348,-0.006775266,-0.004015035
64.001558304,0.0312461,0.003112341,-0.01954003
65.000306606,-3.155175E-05,-0.02390349,-0.01595574
66.001527309,0.0491544,0.02897079,-0.007922269
67.000276089,0.02145521,0.03185575,0.001932656
68.001495838,0.005321438,0.02265162,-0.005246774
69.000244617,0.002310943,0.01138124,0.002110275
70.001464844,-0.0001805535,0.003073657,0.002698811
71.000213146,0.002376917,0.005371611,0.003576249
72.001433372,-0.007635569,-0.004926241,0.06149977
73.000181675,-0.03524305,0.004621622,0.04068071
74.001401901,-0.05016443,-0.03557124,-0.02057858
75.000149727,-0.007949808,-0.02141734,-0.001874477
76.001369953,-0.01206198,-0.01752448,-0.001364282
77.000117779,-0.001402428,-0.009061142,0.004030204
78.001337528,-0.005632736,-0.006845203,0.003093004
79.000085831,0.05187235,0.02291754,0.007647208
80.001305580,0.009703138,-0.008160689,-0.0101303
81.000053406,0.03416897,0.02471562,-0.006239652
82.001273155,0.02082755,0.02981558,-0.005586762
83.000020504,0.01085193,0.01639733,0.00388673
84.001240730,0.008267897,0.01007218,0.0006809193
84.999988556,-0.001673947,0.003157612,-0.002054484
86.001207829,0.003237672,0.002923112,-0.003508355
86.999955654,0.0004782421,0.002776576,0.008601824
88.001174927,-0.05155076,-0.007192288,-0.009798408
88.999922276,-0.01551756,-0.03233076,-0.009409499
90.001142025,-0.01749953,-0.02041553,0.003744683
90.999889374,-0.005621432,-0.01178228,-0.0007503708
92.001108646,-6.033928E-05,-0.002590294,-0.002974329
92.999855995,-0.002107158,-0.002172905,0.001732843
94.001074791,0.02961355,-0.002888731,-0.0247428
94.999821663,0.03592613,-0.01432819,0.002353908
96.001040936,0.03587889,0.03103583,-0.01509805
96.999788284,0.00784569,0.01855207,0.002980016
98.001007557,0.01154484,0.008771485,-0.002123807
98.999753952,0.001797375,0.01177946,0.002558565
100.000973225,0.005240214,0.00679741,0.004028514
100.999719620,-0.02724545,0.001396393,-0.03755667
102.000938892,0.006698606,0.01201912,0.03326106
102.999685764,-0.05888296,-0.003485164,-0.01323693
104.000904083,-0.0221259,-0.02580479,-0.009298139
104.999651432,-0.008953256,-0.01257995,-0.008792384
106.000870228,-0.005179096,-0.009377582,-0.003079998
106.999616623,-0.001688058,-0.005903478,0.007389401
108.000835419,0.0008744072,-0.004554719,-0.002571079
108.999581814,-0.0414812,0.01100001,-0.03251786
110.000800133,0.03804609,-0.03609352,0.07180561
110.999547005,0.04188121,0.013597,-0.01313451
112.000765324,0.005836587,0.01329912,0.006467046
112.999511242,0.005304199,0.01182861,-0.00406025
114.000730038,0.005084926,0.006604505,0.00310738
114.999476433,0.00536787,0.005472464,0.006416632
116.000694752,-0.0565594,-0.03481292,0.01467728
116.999441147,0.01066281,0.02543942,-0.00843866
118.000658989,-0.04224768,-0.02113084,-0.004576992
118.999404907,-0.0418545,-0.02490699,0.01136793
120.000623703,-0.008935606,-0.0109698,0.0002357494
120.999369621,-0.003327181,-0.0108873,-0.001216093
122.000587463,-0.001044297,-0.001896125,0.002707448
122.999333858,-0.001205362,-0.004865357,-0.0002110749
124.000551701,-0.02278776,-0.005529648,-0.01880185
124.999297619,0.08743059,-0.0167963,-0.0192594
126.000515461,0.02514641,0.01852705,0.003708637
126.999261379,0.01302634,0.01271853,0.0006571441
128.000479698,0.005864746,0.01042047,-0.002624908
128.999225616,0.002892956,0.005261952,-0.006826098
130.000443459,0.005918369,0.004398887,-0.004482994
130.999189377,-0.00205876,-0.0148163,0.01130659
132.000407219,-0.01412042,0.03078852,-0.004090497
132.999153137,-0.02249501,-0.03821823,-0.004018179
134.000370979,-0.008855703,-0.01687651,-0.009312524
134.999116421,-0.005581066,-0.01664104,0.0001038162
136.000334263,-0.004294926,-0.00456067,-0.001585193
136.999080181,-0.004827937,-0.01189366,-0.001742175
138.000298023,0.001680766,-0.002924965,0.001245702
138.999043465,-0.03002884,-0.005880348,-0.04154386
140.000261307,0.05810132,0.01024734,0.002056563
140.999007225,0.02977534,0.01791865,0.007878425
142.000224113,0.01401253,0.01755841,0.0009619906
142.998970509,0.005086645,0.008672485,-0.00117107
144.000188351,0.002592978,0.001934564,-0.002508666
144.998933315,0.003055634,0.003346077,-0.003038159
146.000151157,0.06915621,-0.02920485,-0.06079537
146.998896599,-0.03697971,0.0151109,-0.03414691
148.000114441,-0.06215755,-0.005004612,-0.008738548
148.998859882,-0.007495218,-0.01725928,0.0001487083
150.000077724,-0.01079462,-0.01049291,0.00825118
150.998823166,-0.007254737,-0.00449535,0.0007603662
152.000041008,-0.004585485,-0.007751341,-0.004523794
152.998785973,-0.00214417,-0.00364398,0.005489589
154.000003815,-0.00245774,0.001763704,-0.008675522
154.998749256,0.0003190126,-0.001848564,0.0007587718
155.999967098,0.00168622,-0.001849739,0.0007559398
156.998712540,0.0004313682,0.00274292,-0.004409188
157.999929905,0.002010332,0.001042544,-0.0006367844
158.998674870,-0.002554088,-0.0007064494,0.005030426
159.999892235,-0.002084186,-0.0009727365,0.001231976
