Time (s),Percentage (%),Time To Empty (minutes),Voltage (V),Current (mA),Is Charger Connected (Boolean)
65.859472752,100,15372286728.0913,4.1675,0.625,1
66.914343357,100,15372286728.0913,4.16625,-0.3125,1
67.968994617,100,15372286728.0913,4.165,-0.3125,1
68.848143578,100,15372286728.0913,4.165,-0.625,1
69.902840137,100,15372286728.0913,4.165625,0,1
70.957578659,100,15372286728.0913,4.166875,-0.3125,1
71.836633205,100,15372286728.0913,4.165625,-0.3125,1
72.891423225,100,15372286728.0913,4.16625,0,1
73.946122646,100,15372286728.0913,4.16625,-0.625,1
75.000892639,100,15372286728.0913,4.165625,0.625,1
75.880001068,100,15372286728.0913,4.165625,0,1
76.934720516,100,15372286728.0913,4.16625,1.25,1
77.989460468,100,15372286728.0913,4.1675,1.25,1
78.868564129,100,15372286728.0913,4.165625,1.5625,1
79.923282146,100,15372286728.0913,4.165625,1.5625,1
80.978043079,100,15372286728.0913,4.165625,0,1
81.857128143,100,15372286728.0913,4.16625,0.9375,1
82.911808014,100,15372286728.0913,4.16625,1.5625,1
83.966601372,100,15372286728.0913,4.166875,0.625,1
84.845741272,100,15372286728.0913,4.166875,0,1
85.900391579,100,15372286728.0913,4.166875,-0.3125,1
86.955210209,100,15372286728.0913,4.16625,0.9375,1
87.834164143,100,15372286728.0913,4.165625,0,1
88.888964653,100,15372286728.0913,4.16625,0.625,1
89.943760395,100,15372286728.0913,4.165625,-0.3125,1
90.998682499,100,15372286728.0913,4.166875,0.625,1
91.877507210,100,15372286728.0913,4.165,0.3125,1
92.932348251,100,15372286728.0913,4.165625,-0.625,1
93.987258911,100,15372286728.0913,4.165,-0.625,1
94.866113663,100,15372286728.0913,4.165625,-0.3125,1
95.920876980,100,15372286728.0913,4.165,-0.3125,1
96.975799561,100,15372286728.0913,4.166875,0.9375,1
97.854678154,100,15372286728.0913,4.165625,0.625,1
98.909483433,100,15372286728.0913,4.166875,0,1
99.964392185,100,15372286728.0913,4.166875,-0.625,1
100.843212604,100,15372286728.0913,4.165,-0.9375,1
101.898052692,100,15372286728.0913,4.16625,0,1
102.952898026,100,15372286728.0913,4.165625,-0.3125,1
103.831776142,100,15372286728.0913,4.16625,1.25,1
104.886582375,100,15372286728.0913,4.165625,-0.3125,1
105.941495419,100,15372286728.0913,4.166875,-0.625,1
106.996156693,100,15372286728.0913,4.164375,-0.3125,1
107.875215054,100,15372286728.0913,4.165625,1.5625,1
108.930053711,100,15372286728.0913,4.16625,-0.3125,1
109.984718323,100,15372286728.0913,4.166875,-0.3125,1
110.863747597,100,15372286728.0913,4.16625,0,1
111.918635845,100,15372286728.0913,4.165,-0.9375,1
112.973332882,100,15372286728.0913,4.165625,-0.3125,1
113.852381706,100,15372286728.0913,4.16625,1.25,1
114.907203674,100,15372286728.0913,4.165625,-0.3125,1
115.961856842,100,15372286728.0913,4.1675,0,1
116.840944767,100,15372286728.0913,4.165,0,1
117.895764828,100,15372286728.0913,4.165625,1.25,1
118.950451374,100,15372286728.0913,4.165625,-1.5625,1
119.829521179,100,15372286728.0913,4.16625,0.625,1
120.884355068,100,15372286728.0913,4.166875,-1.5625,1
121.939012527,100,15372286728.0913,4.16625,0.9375,1
122.993785858,100,15372286728.0913,4.165625,0.625,1
123.872872353,100,15372286728.0913,4.166875,0,1
124.927573681,100,15372286728.0913,4.16875,0.3125,1
125.982345581,100,15372286728.0913,4.165625,1.875,1
126.861446857,100,15372286728.0913,4.165625,0.9375,1
127.916127205,100,15372286728.0913,4.166875,1.25,1
128.970901012,100,15372286728.0913,4.16625,0.625,1
129.850027561,100,15372286728.0913,4.165625,-0.9375,1
130.904696465,100,15372286728.0913,4.165625,-0.3125,1
131.959496021,100,15372286728.0913,4.1675,0,1
132.838625431,100,15372286728.0913,4.165625,-0.3125,1
133.893312931,100,15372286728.0913,4.165,-1.25,1
134.948046684,100,15372286728.0913,4.16625,-0.3125,1
135.827087879,100,15372286728.0913,4.166875,0,1
136.881834507,100,15372286728.0913,4.166875,-0.9375,1
137.936634541,100,15372286728.0913,4.165625,0,1
138.991523266,100,15372286728.0913,4.165625,0,1
139.870418072,100,15372286728.0913,4.165625,-1.25,1
140.925233841,100,15372286728.0913,4.166875,-0.625,1
141.980087757,100,15372286728.0913,4.16625,-0.3125,1
142.858968258,100,15372286728.0913,4.165625,-0.3125,1
143.913795948,100,15372286728.0913,4.165,-1.5625,1
144.968718529,100,15372286728.0913,4.165,0.9375,1
145.847541809,100,15372286728.0913,4.166875,-0.9375,1
146.902369022,100,15372286728.0913,4.16625,-1.875,1
147.957232952,100,15372286728.0913,4.165625,0,1
148.836105347,100,15372286728.0913,4.166875,1.5625,1
