Time (s),W,X,Y,Z
0.000000000,0.9710777,0.00877551,-0.004622145,0.2313813
0.998661518,0.9710698,0.008741701,-0.004757659,0.231413
1.999794006,0.9710619,0.008657011,-0.004787116,0.2314488
2.998455048,0.9716178,0.008089414,-0.004697212,0.2291267
3.999588966,0.9975433,0.009083474,-0.01001445,-0.03677142
5.000722408,0.9420411,0.01118363,-0.01226599,-0.3300162
5.999383450,0.8552023,0.01319806,-0.009538112,-0.5147735
7.000517368,0.8549974,0.01157352,-0.004644888,-0.5152201
7.999179363,0.8551869,0.01047125,-0.001681064,-0.5149472
9.000313282,0.8553373,0.00979132,2.347321E-05,-0.5147134
9.998976231,0.855467,0.009377943,0.001174491,-0.5145044
11.000109673,0.6783855,0.01187951,-0.004327131,-0.7322984
11.998772621,0.3331346,0.01727834,-0.001996686,-0.9409285
12.999907017,0.2370822,0.01407504,0.002697388,-0.9696466
13.998569489,0.2394703,0.009936521,0.004830305,-0.9691024
14.999704361,0.239641,0.007549837,0.006201009,-0.969074
15.998367310,0.2398333,0.006141882,0.007151818,-0.9690299
16.999502659,0.2386333,0.005135304,0.007286455,-0.9693308
18.000637531,-0.2643497,0.0144488,0.009914682,-0.9625174
18.999300480,-0.4835716,0.01169733,0.01184526,-0.8732176
20.000435829,-0.5028573,0.005851509,0.01156618,-0.8623192
20.999099255,-0.5025926,0.002346474,0.01063775,-0.862502
22.000235081,-0.5024377,0.0001804417,0.0100891,-0.8626021
22.998898029,-0.5023395,-0.001118475,0.009762648,-0.8626622
24.000034332,-0.6127261,0.002434492,0.008805694,-0.788106
24.998698235,-0.9160873,0.003023896,0.01793063,-0.3963346
25.999833107,-0.9656562,-0.001442122,0.01590081,-0.2527466
26.998497009,-0.9648619,-0.004234189,0.01141264,-0.2559706
27.999633789,-0.9648781,-0.005841902,0.008804325,-0.2559808
28.998297691,-0.9648154,-0.006861757,0.007292754,-0.2562393
29.999433517,-0.9647538,-0.007395366,0.00629608,-0.2564827
31.000569344,-0.9863183,-0.007214296,0.01477934,0.1534058
31.999234200,-0.8939863,-0.01121883,0.0133332,0.4439735
33.000370026,-0.8694261,-0.01119042,0.00748243,0.4904538
33.999034882,-0.8695859,-0.01021791,0.003659448,0.4902347
35.000171185,-0.8697134,-0.009605094,0.001243227,0.4900333
35.998835087,-0.8698165,-0.009148027,-0.0002256872,0.4898603
36.999971867,-0.8529187,-0.006711899,0.000837691,0.5187595
37.998636246,-0.4599336,-0.01695228,0.003868863,0.8858817
38.999773026,-0.277733,-0.01592072,-0.001043336,0.9587687
39.998437405,-0.2841638,-0.01123328,-0.00371656,0.9569423
40.999574184,-0.2842058,-0.008413512,-0.005447913,0.9569505
41.998238564,-0.2843761,-0.006700892,-0.00656057,0.9569065
42.999375343,-0.2845848,-0.005759327,-0.007213377,0.9568458
43.998040676,0.1198355,-0.01419109,-0.00710279,0.9909669
44.999176979,0.4149985,-0.01304079,-0.01130083,0.907803
46.000313759,0.4554077,-0.007374939,-0.01123949,0.8882853
46.998978138,0.4550969,-0.00343237,-0.01054975,0.888477
48.000115395,0.4549935,-0.001002358,-0.01008835,0.8885413
48.998780251,0.4548679,0.0004107526,-0.009774025,0.8886096
49.999916553,0.5730416,-0.002955457,-0.008419091,0.8174175
50.998581886,0.8919985,-0.003981041,-0.01767182,0.4479266
51.999718666,0.9483141,0.0009315333,-0.01576128,0.3115745
52.998383522,0.9464217,0.003689222,-0.01146242,0.317441
53.999520302,0.9464042,0.005542829,-0.008958108,0.3175464
54.998184681,0.9463328,0.006550818,-0.007512207,0.3177777
55.999321938,0.9462501,0.007169116,-0.006565639,0.3180315
56.997987270,0.9940939,0.006300655,-0.01509612,-0.09020769
57.999124050,0.9181595,0.01046742,-0.01402523,-0.3915414
59.000261307,0.8945962,0.01076281,-0.008206304,-0.4428793
59.998926640,0.8947874,0.01004966,-0.004205755,-0.4425658
61.000062943,0.8948683,0.009557784,-0.001708906,-0.4424298
61.998728275,0.8949457,0.009253151,-0.0001792526,-0.4422831
62.999865532,0.8805938,0.006735655,-0.00115026,-0.4702503
63.998530865,0.5076463,0.01701089,-0.004748154,-0.8594248
64.999668121,0.33423,0.01576072,-0.0006871138,-0.9405685
65.998333931,0.3375629,0.01160629,0.003011678,-0.9394334
66.999471188,0.3375341,0.008950585,0.005064314,-0.9394641
67.998136520,0.3376427,0.007270125,0.006300654,-0.9394321
68.999274254,0.3377321,0.006317673,0.006956804,-0.9394021
69.997939587,-0.06720144,0.01476922,0.006454514,-0.9959176
70.999077797,-0.3695586,0.01385028,0.0106325,-0.9272267
71.997742653,-0.4123488,0.00809459,0.01075858,-0.9090737
72.998880863,-0.4118793,0.004066953,0.0103108,-0.9093186
74.000018597,-0.4117582,0.001572668,0.01000699,-0.9093847
74.998684406,-0.411597,4.274432E-05,0.009745743,-0.9094617
75.999822617,-0.4405145,0.0009436311,0.007126946,-0.8958365
76.998488426,-0.8432512,0.00531178,0.01729725,-0.534067
77.999626160,-0.9309629,0.0009156305,0.01648325,-0.360088
78.998292446,-0.9290113,-0.00274979,0.01222547,-0.3652517
79.999430180,-0.9290116,-0.004813938,0.009604355,-0.3653077
80.998096943,-0.9289507,-0.006140631,0.008041842,-0.3654802
81.999234676,-0.9288728,-0.006932058,0.00704072,-0.365685
82.997901440,-0.9936091,-0.004199069,0.01259734,-0.09587614
83.999039650,-0.9479955,-0.00880452,0.0156469,0.3124256
84.997706413,-0.9157325,-0.01055241,0.01019248,0.3972991
85.998844147,-0.9160487,-0.009939058,0.005560122,0.396677
86.999982834,-0.9161441,-0.009567362,0.002784902,0.3964952
87.998650074,-0.916229,-0.009349812,0.001126777,0.3963123
88.999788761,-0.9159425,-0.008951905,0.000144139,0.3969846
89.998455524,-0.6024217,-0.01590693,0.006191449,0.7958797
90.999593735,-0.3944032,-0.01618386,0.002530671,0.9169545
91.998260975,-0.375312,-0.01228098,-0.001946073,0.924994
92.999399662,-0.3758126,-0.009447709,-0.004252484,0.9248163
93.998066902,-0.3759436,-0.00769433,-0.005671731,0.9247718
94.999205589,-0.3760773,-0.006713668,-0.006493193,0.9247196
95.997872829,-0.2565604,-0.007684111,-0.002882195,0.9647472
96.999011993,0.2456014,-0.01558125,-0.008549757,0.9674667
97.997679234,0.3774695,-0.01079633,-0.01091152,0.9240719
98.998818398,0.3755005,-0.005733188,-0.01018243,0.9249273
99.997485638,0.3753913,-0.002659326,-0.009975717,0.9249878
100.998625755,0.3752863,-0.0007763774,-0.009801333,0.9250358
101.999764919,0.3750316,0.0002396152,-0.009610207,0.9251413
102.998433113,0.7112846,-0.006676087,-0.01492579,0.7003103
103.999572277,0.8908191,-0.003627882,-0.01728774,0.4502856
104.998239994,0.9170915,0.00106975,-0.01396874,0.3941758
105.999380112,0.9168512,0.003656756,-0.01077684,0.3948189
106.998047829,0.9167815,0.00521227,-0.008882684,0.3950107
107.999187946,0.9167168,0.006261103,-0.007650807,0.3951712
108.997855663,0.9271316,0.0038373,-0.00643394,0.370133
109.998995781,0.9830531,0.007468045,-0.01682284,-0.1729031
110.997664452,0.9309529,0.009566179,-0.01309728,-0.3601271
111.998804092,0.9279205,0.009754853,-0.007537818,-0.368021
112.997472286,0.927976,0.009435905,-0.004078735,-0.3679437
113.998612404,0.9280674,0.009287572,-0.001992296,-0.3677341
114.997281075,0.9281474,0.009198942,-0.0007343472,-0.3675388
115.998421669,0.795749,0.01065138,-0.006346075,-0.6027085
116.999561787,0.4869566,0.01659124,-0.005185989,-0.8713202
117.998230457,0.4145986,0.01383904,7.110478E-05,-0.9080442
118.999371052,0.4147094,0.01053868,0.00288864,-0.9080333
119.998040199,0.4149505,0.008523487,0.004611233,-0.9079372
120.999180794,0.4150987,0.007379538,0.005806677,-0.9078726
121.997849464,0.3858817,0.005938999,0.003836002,-0.9206916
122.998990059,-0.1502571,0.01599724,0.007085602,-0.9867848
123.997659206,-0.3425255,0.0125615,0.009870988,-0.937576
124.998799801,-0.3429662,0.007023127,0.009757745,-0.937474
125.997468948,-0.343022,0.003659747,0.009699065,-0.9374732
126.998609543,-0.3428885,0.001663464,0.00967104,-0.937528
127.997278690,-0.3427855,0.0004071424,0.009567944,-0.9375681
128.998420238,-0.5838727,0.006215014,0.01114589,-0.809665
129.999561310,-0.8572719,0.005378698,0.01695569,-0.5112693
130.998230457,-0.900969,0.0002554577,0.01462752,-0.4297307
131.999372005,-0.9009544,-0.002863969,0.0113728,-0.4298505
132.998041153,-0.9008332,-0.004637247,0.009338823,-0.4301378
133.999182224,-0.9007738,-0.005695401,0.008152792,-0.4302736
134.997851372,-0.9007137,-0.006297238,0.007357842,-0.4304055
135.998993397,-0.9006256,-0.006807851,0.006778478,-0.4305913
136.997662544,-0.9005435,-0.006997605,0.006581826,-0.4307631
137.998804092,-0.9004689,-0.007145131,0.006328396,-0.4309203
138.997473717,-0.9004077,-0.00715653,0.006313979,-0.4310482
139.998615742,-0.900345,-0.007227769,0.006232518,-0.4311793
140.997284889,-0.9003441,-0.007219267,0.006221353,-0.4311815
141.998426914,-0.9003068,-0.007335181,0.006314034,-0.4312558
142.997097015,-0.9002442,-0.007350124,0.006361006,-0.4313855
143.998239040,-0.9002235,-0.007238077,0.006317144,-0.4314315
144.999380589,-0.9001819,-0.007358758,0.006320798,-0.4315159
145.998050690,-0.9001743,-0.007369787,0.006302394,-0.4315319
146.999192715,-0.9001661,-0.007385315,0.00630206,-0.4315491
147.997862339,-0.9001784,-0.007356298,0.006269722,-0.4315242
148.999004364,-0.9001675,-0.00737288,0.006196781,-0.431548
