Time (s),Percentage (%),Time To Empty (minutes),Voltage (V),Current (mA),Is Charger Connected (Boolean)
75.955034256,100.0117,15372286728.0913,4.16625,-0.3125,1
76.834129333,100.0117,15372286728.0913,4.16625,1.25,1
77.888795853,100.0117,15372286728.0913,4.165625,-0.625,1
78.943604469,100.0117,15372286728.0913,4.165625,0,1
79.998529911,100.0117,15372286728.0913,4.164375,-0.625,1
80.877373219,100.0117,15372286728.0913,4.165625,-0.625,1
81.932174683,100.0117,15372286728.0913,4.1675,1.25,1
82.987051964,100.0117,15372286728.0913,4.165625,-0.625,1
83.865929127,100.0117,15372286728.0913,4.16625,0.3125,1
84.920730114,100.0117,15372286728.0913,4.166875,0,1
85.975626945,100.0117,15372286728.0913,4.165625,0.625,1
86.854550362,100.0117,15372286728.0913,4.165,0.625,1
87.909384727,100.0117,15372286728.0913,4.165,0,1
88.964081764,100.0117,15372286728.0913,4.16625,-0.3125,1
89.843076229,100.0117,15372286728.0913,4.1675,-0.3125,1
90.898007870,100.0117,15372286728.0913,4.166875,0.9375,1
91.952682972,100.0117,15372286728.0913,4.164375,0.9375,1
92.831627369,100.0117,15372286728.0913,4.16625,0.3125,1
93.886522770,100.0117,15372286728.0913,4.165625,1.25,1
94.941203117,100.0117,15372286728.0913,4.165625,-0.3125,1
95.995984077,100.0117,15372286728.0913,4.165625,-0.3125,1
96.874994278,100.0117,15372286728.0913,4.165,0.625,1
97.929811954,100.0117,15372286728.0913,4.165625,0,1
98.984679699,100.0117,15372286728.0913,4.165625,-0.3125,1
99.863576889,100.0117,15372286728.0913,4.16625,0,1
100.918336391,100.0117,15372286728.0913,4.165,-1.25,1
101.973232269,100.0117,15372286728.0913,4.16625,-0.9375,1
102.852138042,100.0117,15372286728.0913,4.165625,0.625,1
103.906986237,100.0117,15372286728.0913,4.16625,-0.3125,1
104.961863518,100.0117,15372286728.0913,4.165625,-0.3125,1
105.840698719,100.0117,15372286728.0913,4.166875,-0.3125,1
106.895590305,100.0117,15372286728.0913,4.16625,0,1
107.950312614,100.0117,15372286728.0913,4.165625,1.25,1
108.829295158,100.0117,15372286728.0913,4.165,-0.3125,1
109.884181976,100.0117,15372286728.0913,4.16625,0.625,1
110.938839436,100.0117,15372286728.0913,4.165625,0.625,1
111.993650436,100.0117,15372286728.0913,4.16625,0.9375,1
112.872749805,100.0117,15372286728.0913,4.16625,0.625,1
113.927439213,100.0117,15372286728.0913,4.165625,0.625,1
114.982305050,100.0117,15372286728.0913,4.16625,0.625,1
115.861228466,100.0117,15372286728.0913,4.166875,0.9375,1
116.915966511,100.0117,15372286728.0913,4.1675,0.625,1
117.970875263,100.0117,15372286728.0913,4.165625,-0.3125,1
118.849770069,100.0117,15372286728.0913,4.1675,0,1
119.904549599,100.0117,15372286728.0913,4.16625,-1.25,1
120.959479809,100.0117,15372286728.0913,4.165625,-0.3125,1
121.838332653,100.0117,15372286728.0913,4.16625,-2.1875,1
122.893213272,100.0117,15372286728.0913,4.16625,0.9375,1
123.947904110,100.0117,15372286728.0913,4.165625,0.3125,1
124.826930046,100.0117,15372286728.0913,4.165625,0.3125,1
125.881772041,100.0117,15372286728.0913,4.16625,-0.3125,1
126.936457157,100.0117,15372286728.0913,4.165625,1.5625,1
127.991259098,100.0117,15372286728.0913,4.165625,0,1
128.870360374,100.0117,15372286728.0913,4.165625,-0.3125,1
129.925064087,100.0117,15372286728.0913,4.1675,0.3125,1
130.979808331,100.0117,15372286728.0913,4.165625,0,1
131.858866215,100.0117,15372286728.0913,4.168125,-0.3125,1
132.913604259,100.0117,15372286728.0913,4.165,-0.3125,1
133.968531609,100.0117,15372286728.0913,4.1675,0.625,1
134.847392082,100.0117,15372286728.0913,4.16625,1.25,1
135.902200222,100.0117,15372286728.0913,4.1675,-0.9375,1
136.957042217,100.0117,15372286728.0913,4.165625,-1.875,1
137.835983276,100.0117,15372286728.0913,4.165625,0.9375,1
138.890765667,100.0117,15372286728.0913,4.16625,0.3125,1
139.945632935,100.0117,15372286728.0913,4.166875,-0.625,1
141.000364780,100.0117,15372286728.0913,4.166875,-0.3125,1
141.879417419,100.0117,15372286728.0913,4.165,-0.9375,1
142.934108734,100.0117,15372286728.0913,4.166875,-0.625,1
143.988882065,100.0117,15372286728.0913,4.165,-0.3125,1
144.867983818,100.0117,15372286728.0913,4.165625,-1.5625,1
145.922667980,100.0117,15372286728.0913,4.166875,0,1
146.977453709,100.0117,15372286728.0913,4.165625,1.25,1
147.856467247,100.0117,15372286728.0913,4.166875,-1.25,1
148.911268234,100.0117,15372286728.0913,4.165625,0,1
149.966133595,100.0117,15372286728.0913,4.165,0,1
150.845045567,100.0117,15372286728.0913,4.16625,-0.3125,1
151.899808407,100.0117,15372286728.0913,4.166875,0.3125,1
152.954724789,100.0117,15372286728.0913,4.16625,-0.3125,1
153.833571434,100.0117,15372286728.0913,4.1675,0.9375,1
154.888365269,100.0117,15372286728.0913,4.165,0,1
155.943290234,100.0117,15372286728.0913,4.165625,-0.625,1
156.997988701,100.0117,15372286728.0913,4.165625,0.625,1
157.877046108,100.0117,15372286728.0913,4.165625,0.9375,1
158.931724548,100.0117,15372286728.0913,4.165,-0.625,1
