Time (s),X (g),Y (g),Z (g)
0.000000000,0.00221618,0.004989984,0.0001402198
1.001219749,0.007815947,-0.007400582,0.002222555
1.999967575,-9.487489E-05,0.0002179003,0.001189847
3.001187801,-0.0716605,0.06144497,0.007909792
3.999935627,-0.00955994,-0.01721376,0.01272419
5.001155376,0.04064701,-0.03397495,0.01211382
5.999903202,0.008536302,-0.02407752,-0.003589048
7.001123428,0.000701983,-0.03648018,-0.003381348
7.999871254,0.004276925,-0.01202022,0.003280378
9.001091957,-0.0003293781,-0.007119342,0.0006677049
9.999839783,-0.001026251,-0.001631695,0.004580479
11.001059532,0.02114713,-0.005391246,0.008598893
11.999807358,0.02709503,0.01322947,0.0007861753
13.001028061,0.01340327,0.004601426,-0.01440827
13.999775887,0.01246769,0.00424235,-0.004876168
15.000996590,0.01048276,0.001050555,0.001302434
15.999745369,0.006124299,0.002000196,-0.001126587
17.000965595,0.0004607306,-0.002183931,-0.001703628
17.999714375,0.02180956,0.001485054,-0.008400052
19.000935555,-0.01334042,0.02051498,0.003687941
19.999684334,-0.02027503,0.007648821,-0.02202877
21.000905514,0.001776673,0.01737395,-0.00179521
21.999654770,0.0009390563,0.007901715,0.0002252774
23.000876427,0.0004920261,0.00671423,-0.001896498
23.999625683,-0.002306156,0.003035397,0.0008319427
25.000847816,0.007518027,0.03763913,-0.02056237
25.999597549,-0.03200904,-0.002781414,0.005209382
27.000819683,-0.0210385,-0.02049948,-0.002842537
27.999569416,-0.02325164,-0.004820632,0.0004095871
29.000792027,-0.007145695,0.001986232,-0.003901761
29.999542236,-0.004168965,0.0006571363,-0.003136458
31.000764847,-0.0009952642,-0.002735624,0.003340738
31.999515057,-0.03754454,0.03730414,-0.001233658
33.000737667,-0.002412628,-0.02198755,0.001229275
33.999488354,0.02464453,-0.02286168,-0.000795698
35.000710964,0.01370528,0.005330308,-0.007219586
35.999461651,0.0001995151,-0.009642527,0.0006355611
37.000684738,0.002585541,-0.002500531,-0.002286784
37.999435425,-0.002622153,0.002804847,0.002877336
39.000658512,-0.000295256,0.002316938,-0.009321919
39.999410152,0.02882582,-0.004313561,0.004673102
41.000633240,0.0230404,0.01163555,-0.006975855
41.999384403,-0.004323301,0.02614243,-0.006665493
43.000607491,0.01274519,-0.0007748191,-0.0005123058
43.999359608,0.005846975,-0.004430942,-0.005460548
45.000583649,0.003615428,-0.001530444,-0.0004606884
45.999334812,0.0003770465,-0.0004696671,-0.002839189
