Time (s),W,X,Y,Z
148.999964237,0.1611656,-0.02922071,-0.02320726,0.9845105
149.998727322,0.1613165,-0.02926295,-0.02314527,0.984486
150.999962807,0.1612339,-0.0291726,-0.02315774,0.9845019
151.998726368,0.1612205,-0.02933098,-0.02329192,0.9844962
152.999962330,0.1612554,-0.02924917,-0.02333878,0.9844919
153.998725891,0.16132,-0.02931472,-0.02322976,0.9844819
154.999962330,0.1612809,-0.02948717,-0.02342669,0.9844785
155.998725414,0.1621715,-0.02920826,-0.02332311,0.984343
156.999962330,0.1738738,-0.04563179,-0.02809807,0.9815925
157.998725891,0.1729792,-0.04711849,-0.02979868,0.9816301
158.999962807,0.1691465,-0.04708983,-0.0293351,0.9823132
