Time (s),W,X,Y,Z
0.000000000,-0.1272625,0.05292002,0.03109757,-0.9882633
1.001325130,-0.1298502,0.05276359,0.03084171,-0.987943
2.000178337,-0.1338444,0.05224034,0.03165693,-0.9874118
3.001503944,-0.2771327,0.04775054,0.03917748,-0.9570842
4.000357151,-0.5592566,0.04003609,0.05071008,-0.8244303
5.001681328,-0.7619107,0.02886797,0.05707454,-0.6418949
6.000534058,-0.7856067,0.02392711,0.05574092,-0.6130009
7.001858711,-0.7848895,0.02103715,0.05500124,-0.6140917
8.000711441,-0.7844887,0.01896787,0.05449661,-0.6147157
9.002036095,-0.7844105,0.0178942,0.05404356,-0.6148878
10.000887871,-0.8246596,0.01149392,0.05810651,-0.5595139
11.002211571,-0.9932634,-0.01303529,0.06365518,-0.07637804
12.001063824,-0.9911437,-0.02039384,0.05147742,0.105811
12.999915123,-0.9925204,-0.01924466,0.04631785,0.09494898
14.001238823,-0.9924604,-0.02134989,0.0427743,0.09677017
15.000090122,-0.9926111,-0.02214764,0.04141871,0.09562942
16.001413345,-0.9926568,-0.02244688,0.0402458,0.09558587
17.000264645,-0.8597798,-0.04472383,0.03216264,0.5043527
18.001587868,-0.6790275,-0.04715719,0.02368984,0.7299072
19.000438213,-0.6474333,-0.0454327,0.0193598,0.7583001
20.001761436,-0.6465653,-0.04478558,0.01613584,0.7591541
21.000612259,-0.6466745,-0.04443926,0.01425341,0.7591191
22.001935482,-0.6469295,-0.04410009,0.01294735,0.758945
23.000785351,-0.6008255,-0.04826027,0.006181733,0.7957821
24.002108574,-0.1082125,-0.05373304,-0.0107725,0.990916
25.000958443,0.06647854,-0.0489592,-0.01693063,0.9947486
25.999809265,0.06272241,-0.04505904,-0.01862611,0.9951464
27.001131535,0.06232942,-0.04281032,-0.01987569,0.9952462
27.999981880,0.06207034,-0.04133416,-0.02093981,0.995303
29.001303673,0.06176842,-0.04044953,-0.02134745,0.9953494
30.000153542,0.3514381,-0.03688988,-0.03788435,0.932911
31.001475811,0.6807808,-0.02758474,-0.04431233,0.7283137
32.000325203,0.7402271,-0.0224628,-0.04389638,0.668027
33.001646996,0.738733,-0.01859358,-0.0435138,0.6698223
34.000496387,0.7384157,-0.01625774,-0.04319042,0.6702539
35.001817703,0.7385198,-0.01517497,-0.04284799,0.6701865
36.000667095,0.7461944,-0.01190309,-0.04402462,0.6616207
37.001988411,0.9771371,0.005537643,-0.05351941,0.1973216
38.000836849,0.996716,0.01393371,-0.04880326,-0.0246782
38.999686241,0.9968992,0.01602307,-0.04471515,-0.02373854
40.001006603,0.996994,0.01770696,-0.04238744,-0.02281037
40.999855042,0.9970465,0.01862391,-0.04083169,-0.02262506
42.001175880,0.9970728,0.0193641,-0.03991292,-0.0224847
43.000024319,0.9450511,0.03580319,-0.03674925,-0.3176063
44.001345158,0.7565391,0.04309521,-0.02840842,-0.6493165
45.000193119,0.6980504,0.04310445,-0.02308083,-0.7120132
46.001513481,0.6985795,0.0427851,-0.01931428,-0.7116255
47.000361443,0.6986917,0.04246901,-0.01695346,-0.7115943
48.001681805,0.6988194,0.04223086,-0.0156355,-0.7115133
49.000529766,0.6928285,0.04372531,-0.01272248,-0.7173162
50.001850605,0.2400355,0.05411182,0.003651537,-0.9675067
51.000698566,0.021039,0.05002837,0.01224392,-0.996761
51.999546528,0.009288014,0.04572801,0.01482344,-0.9971111
53.000866413,0.009346157,0.04331942,0.01645065,-0.9971926
53.999714375,0.009510532,0.04186523,0.01755029,-0.9972345
55.001034260,0.009734141,0.04100139,0.01818801,-0.9972568
55.999881268,-0.1523486,0.03844233,0.03120074,-0.9853762
57.001201153,-0.5889692,0.03209408,0.0409917,-0.8043834
58.000048637,-0.6889453,0.0255439,0.04226566,-0.7207934
59.001368523,-0.6844944,0.02190895,0.04159239,-0.7251794
60.000215530,-0.6833826,0.01939106,0.0413577,-0.7263122
61.001535416,-0.683179,0.01803081,0.04125021,-0.7265449
62.000381947,-0.6830004,0.01709713,0.04107003,-0.7267457
63.001701355,-0.9270713,-0.001393496,0.0528075,-0.3665731
64.000548840,-0.9935644,-0.009743226,0.04965388,-0.08304802
64.999395370,-0.9963946,-0.01209103,0.04586631,-0.03969507
66.000714302,-0.9964594,-0.01424851,0.04321615,-0.04032039
66.999560833,-0.9964955,-0.01561296,0.04164292,-0.04057706
68.000880241,-0.9965123,-0.01640566,0.04063243,-0.04087675
68.999726772,-0.9971431,-0.02367416,0.0395767,0.01437278
70.001045227,-0.8508016,-0.0403017,0.03398281,0.519601
70.999892235,-0.7454339,-0.04164125,0.02722649,0.6621787
72.001210690,-0.7514693,-0.04097566,0.02259624,0.6555394
73.000057220,-0.7520244,-0.04063188,0.02013572,0.6550041
74.001375675,-0.7522749,-0.04063335,0.01857698,0.6547626
75.000221729,-0.7524462,-0.0404686,0.01762321,0.6546024
76.001541138,-0.5245929,-0.05133865,0.004980998,0.8478028
77.000386715,-0.1643006,-0.05088779,-0.005934862,0.9833657
77.999233246,-0.07562393,-0.0473573,-0.01051538,0.9942612
79.000552177,-0.07699735,-0.04465391,-0.01280278,0.9942541
79.999397755,-0.07761037,-0.04313721,-0.0143818,0.9942518
81.000716686,-0.07790005,-0.04212253,-0.01532423,0.9942586
81.999562263,-0.07133252,-0.04125014,-0.01810292,0.9947412
83.000881195,0.4345832,-0.03843983,-0.03737525,0.897157
83.999726772,0.6276927,-0.03008561,-0.04070974,0.77464
85.001044750,0.6304358,-0.02561819,-0.04011837,0.7726013
85.999890804,0.6295683,-0.02276138,-0.03971318,0.7734185
87.001208782,0.6295024,-0.02101,-0.03951394,0.773532
88.000054836,0.6292969,-0.01993987,-0.03950008,0.7737281
89.001372337,0.7503945,-0.009443505,-0.04795786,0.6566176
90.000217915,0.967825,0.001752744,-0.05091926,0.2394712
90.999063015,0.9908974,0.007779221,-0.04747627,0.1115155
92.000380993,0.9903129,0.01017219,-0.04467208,0.1175112
92.999226093,0.9902609,0.01183667,-0.04292772,0.1184401
94.000543594,0.9902391,0.01274774,-0.04188345,0.1189016
94.999388695,0.9902614,0.01368378,-0.04122967,0.1188401
96.000705719,0.9472117,0.03611703,-0.03835396,-0.3108733
96.999551296,0.8190362,0.03995069,-0.03137438,-0.5685304
98.000868320,0.7887516,0.03938128,-0.02700232,-0.6100972
98.999712944,0.7895005,0.03925462,-0.02366775,-0.6092747
100.001030445,0.7898393,0.03927993,-0.0217144,-0.6089066
100.999875069,0.7900257,0.03926867,-0.02049305,-0.6087077
