Time (s),XX,XY,XZ,YX,YY,YZ,ZX,ZY,ZZ
29.001303673,-0.9890969,0.1246893,-0.07788564,-0.1212353,-0.9914579,-0.04749336,-0.08316004,-0.03749934,0.9890716
30.000153542,-0.7502608,0.658516,-0.04220195,-0.6529258,-0.7501121,-0.09661448,-0.09545797,-0.04475644,0.9876634
31.001475811,-0.07155328,0.9940886,0.02015329,-0.9891992,-0.06914795,-0.1021049,-0.1005147,-0.02698824,0.9878065
32.000325203,0.09688143,0.9909555,0.03497507,-0.9870114,0.09972607,-0.09190308,-0.09499809,-0.02539279,0.9883925
33.001646996,0.09214428,0.9912578,0.03938137,-0.9880216,0.09523974,-0.08576441,-0.08919895,-0.03082164,0.9887767
34.000496387,0.091044,0.9912564,0.04199133,-0.9884477,0.0942462,-0.08190704,-0.08557859,-0.03388716,0.988996
35.001817703,0.09128373,0.9911925,0.04294805,-0.9885916,0.09449507,-0.07984632,-0.0836283,-0.03501824,0.9891229
36.000667095,0.1138954,0.9884433,0.04995119,-0.9863472,0.1174884,-0.07601923,-0.08145251,-0.04049116,0.9890959
37.001988411,0.9096552,0.3850277,0.106777,-0.3862132,0.9153225,-0.010299,-0.1024062,-0.03194314,0.9874654
38.000836849,0.9872738,-0.05055434,0.09659826,0.04783429,0.991649,0.03018466,-0.0979737,-0.02536715,0.9881034
38.999686241,0.9881294,-0.0487628,0.08839227,0.04589691,0.9916148,0.03406971,-0.08991373,-0.02982382,0.988743
40.001006603,0.9886211,-0.0469847,0.08371224,0.04398249,0.9915873,0.03724121,-0.08532786,-0.03337372,0.9890346
40.999855042,0.9888972,-0.04663737,0.08057944,0.04359559,0.991538,0.03898545,-0.08226492,-0.03529017,0.9892273
42.001175880,0.9890581,-0.04638352,0.07872137,0.043292,0.9914943,0.04040969,-0.08046295,-0.03681997,0.9893193
43.000024319,0.788807,-0.6029398,0.0467172,0.5976769,0.7889444,0.09101527,-0.09220248,-0.0443281,0.9879908
44.001345158,0.1484172,-0.9849152,-0.01298071,0.9800181,0.1463169,0.1020985,-0.09894902,-0.02831432,0.9879266
45.000193119,-0.02173537,-0.9960319,-0.02915871,0.9920524,-0.02438591,0.09304587,-0.09360504,-0.02731045,0.9884742
46.001513481,-0.0203121,-0.9959067,-0.03390882,0.9926013,-0.02322714,0.08726666,-0.08787905,-0.03228854,0.9888483
47.000361443,-0.02005265,-0.99581,-0.03675093,0.99293,-0.02308504,0.08347346,-0.0841319,-0.03521752,0.989073
48.001681805,-0.01973602,-0.9957592,-0.03824286,0.993118,-0.02281398,0.08127322,-0.08194841,-0.03677376,0.9891995
49.000529766,-0.03615345,-0.9950669,-0.04510076,0.9928417,-0.03965353,0.07884036,-0.08035874,-0.0423362,0.9891078
50.001850605,-0.8789097,-0.4640768,-0.1064601,0.4648671,-0.8847392,0.01891175,-0.1029541,-0.03304329,0.9873726
51.000698566,-0.994109,-0.04071661,-0.1002479,0.04316679,-0.9988149,-0.02230344,-0.09921745,-0.02651362,0.9879501
51.999546528,-0.9956453,-0.01716667,-0.09146718,0.01987806,-0.999388,-0.02871178,-0.09091646,-0.03041067,0.9886338
53.000866413,-0.9960722,-0.01721457,-0.08670311,0.0200651,-0.999284,-0.0319992,-0.08608811,-0.03361868,0.9889609
53.999714375,-0.9963137,-0.01749897,-0.08383272,0.02043795,-0.9992031,-0.03420718,-0.08316507,-0.03579983,0.989134
55.001034260,-0.9964483,-0.01792341,-0.08213191,0.02090634,-0.9991489,-0.03547801,-0.08142373,-0.03707447,0.9892315
55.999881268,-0.9506242,0.3026402,-0.06625354,-0.2978425,-0.9516328,-0.0732022,-0.0852671,-0.04977566,0.9883529
57.001201153,-0.3041704,0.9501453,-0.003346186,-0.9448829,-0.3028699,-0.1037509,-0.09991759,-0.02814125,0.9878349
58.000048637,-0.04940379,0.9953336,0.02141371,-0.9910151,-0.047136,-0.0961263,-0.0950612,-0.02573292,0.9883773
59.001368523,-0.06197475,0.994585,0.02516368,-0.9909401,-0.0594749,-0.090317,-0.08871534,-0.03033078,0.9888357
60.000215530,-0.06522436,0.9943023,0.02835834,-0.9910944,-0.06255546,-0.08658022,-0.08469418,-0.03357418,0.9890825
61.001535416,-0.06588281,0.9942079,0.03016217,-0.9912328,-0.06312987,-0.0845768,-0.08256294,-0.03530372,0.9892018
62.000381947,-0.06643633,0.9941395,0.03125117,-0.9913308,-0.06364746,-0.08304963,-0.08095223,-0.03634024,0.9892976
63.001701355,0.7189264,0.6795316,0.09893429,-0.679826,0.7244998,-0.03613188,-0.09689101,-0.04129936,0.9876742
64.000548840,0.9745304,0.1640595,0.100287,-0.1659947,0.9792716,0.01111373,-0.09705035,-0.02760836,0.9881345
64.999395370,0.9858966,0.07799475,0.0923618,-0.08021304,0.9898117,0.02045354,-0.09044198,-0.02773621,0.9887557
66.000714302,0.9862685,0.07912372,0.08727529,-0.08158678,0.9895977,0.02491114,-0.08497726,-0.03188111,0.989114
66.999560833,0.986494,0.07956938,0.08426101,-0.08217005,0.9894748,0.02773699,-0.0817269,-0.03449598,0.9892995
68.000880241,0.9866118,0.08013516,0.08232266,-0.08280157,0.9893755,0.02937503,-0.07964022,-0.03601872,0.9894153
68.999726772,0.9897096,-0.03053732,0.07824674,0.02678954,0.9917213,0.04835071,-0.07960779,-0.0460754,0.9890019
70.001045227,0.4509752,-0.8868939,0.01594364,0.8814157,0.4500364,0.1038925,-0.09970686,-0.03326249,0.9876972
70.999892235,0.1148115,-0.9894884,-0.0145568,0.9849535,0.1128261,0.09813921,-0.09573901,-0.026024,0.9883047
72.001210690,0.1327703,-0.9870872,-0.01976156,0.9833837,0.1304335,0.09120936,-0.08768308,-0.03195845,0.9888761
73.000057220,0.1343834,-0.9867945,-0.02294298,0.9835219,0.1318924,0.08749029,-0.08351321,-0.03473436,0.9891423
74.001375675,0.1351371,-0.9866325,-0.02526039,0.9836132,0.1325252,0.08546191,-0.08116038,-0.03680786,0.989263
75.000221729,0.1356259,-0.9865326,-0.02646065,0.9836798,0.1329716,0.08397329,-0.07950273,-0.0378285,0.9893591
76.001541138,-0.4443332,-0.8900141,-0.08182411,0.8889913,-0.4495549,0.0623096,-0.0922761,-0.04541798,0.9879345
77.000386715,-0.9408315,-0.3225312,-0.1020328,0.3237393,-0.9459401,0.005049511,-0.0981324,-0.02839407,0.9880056
77.999233246,-0.9840766,-0.1493839,-0.09576149,0.1513758,-0.9883409,-0.01374738,-0.09258062,-0.02807276,0.9885487
79.000552177,-0.9841548,-0.1519665,-0.09076621,0.1542532,-0.987815,-0.01858196,-0.0868231,-0.03233489,0.9889395
79.999397755,-0.9842316,-0.1530877,-0.08801084,0.1555693,-0.9875396,-0.02190247,-0.08354614,-0.03529405,0.9891199
81.000716686,-0.9843146,-0.1536146,-0.08614889,0.1561966,-0.9873935,-0.02390981,-0.08137386,-0.0370352,0.9892371
81.999562263,-0.9864202,-0.1404213,-0.08464907,0.1434083,-0.9891679,-0.03013048,-0.07948376,-0.04190039,0.9891968
83.000881195,-0.6193197,0.7826521,-0.03648781,-0.7769052,-0.6194811,-0.1004735,-0.1014584,-0.03365234,0.9875064
83.999726772,-0.2101935,0.9749213,0.004495379,-0.9700222,-0.2086892,-0.1008398,-0.09771745,-0.02530175,0.9881305
85.001044750,-0.2037889,0.9762065,0.01099882,-0.9720955,-0.2018825,-0.09429225,-0.0901694,-0.02968976,0.9887241
85.999890804,-0.2062514,0.9756473,0.01479618,-0.9720316,-0.2041333,-0.0900895,-0.08521246,-0.03277013,0.9890648
87.001208782,-0.2065707,0.9755408,0.01724442,-0.9722201,-0.2043308,-0.08758229,-0.08225206,-0.0346789,0.9892499
88.000054836,-0.2071756,0.9753846,0.01885848,-0.9722341,-0.2048503,-0.08622084,-0.08057062,-0.03602844,0.9893394
89.001372337,0.1263621,0.9863502,0.05957308,-0.9845387,0.1307837,-0.07715266,-0.08437616,-0.04880724,0.9884772
90.000217915,0.8733765,0.463354,0.09940133,-0.463711,0.878556,-0.0209947,-0.0977224,-0.0277801,0.9880633
90.999063015,0.9638762,0.2202622,0.09582322,-0.2217395,0.9682631,0.004828137,-0.0923532,-0.0260055,0.9886265
92.000380993,0.9616463,0.2318369,0.09086937,-0.2336545,0.9654306,0.00964837,-0.08608799,-0.03064625,0.9890571
92.999226093,0.9615135,0.2335569,0.08782316,-0.2355894,0.9649189,0.01327405,-0.08221542,-0.0336115,0.9892893
94.000543594,0.9614721,0.2344141,0.08598072,-0.2365498,0.9646555,0.01528661,-0.07991781,-0.03520664,0.9894222
94.999388695,0.9616097,0.2342371,0.08490866,-0.2364938,0.964635,0.01730157,-0.07840393,-0.03690052,0.9894811
96.000705719,0.7970288,-0.5916961,0.05020301,0.5861552,0.7973619,0.09226739,-0.09511429,-0.04457449,0.9877043
96.999551296,0.3448328,-0.9338009,0.005967144,0.9287872,0.3436094,0.1011167,-0.09681989,-0.02976755,0.9880944
98.000868320,0.2473599,-0.9645571,-0.005456578,0.9603036,0.2457164,0.09507218,-0.09064907,-0.02917602,0.9886954
98.999712944,0.2497038,-0.9639034,-0.0104623,0.9601872,0.2477423,0.0908234,-0.08520508,-0.03314276,0.9890532
100.001030445,0.2507779,-0.9635825,-0.01353384,0.9601707,0.2486351,0.08849376,-0.08213739,-0.03560558,0.9892265
100.999875069,0.2513653,-0.9633989,-0.01542621,0.96018,0.2491212,0.08699507,-0.08018634,-0.03709797,0.9893313
102.001192093,0.1496086,-0.9842041,-0.03471803,0.9815583,0.1461521,0.08632566,-0.08004081,-0.04744397,0.988902
103.000036716,-0.7931107,-0.5995593,-0.1005424,0.5994639,-0.7988011,0.03468253,-0.1011095,-0.03299265,0.9875644
104.001353741,-0.9557151,-0.2762782,-0.0999011,0.2775036,-0.9605845,0.001785072,-0.09644498,-0.02611097,0.988234
105.000198364,-0.9529924,-0.2874307,-0.09419109,0.2890778,-0.9571466,-0.003928512,-0.08900802,-0.0310639,0.9887865
105.999042988,-0.9529648,-0.2885523,-0.09098647,0.2904827,-0.9566914,-0.008328693,-0.08462124,-0.03445505,0.9890584
107.000360489,-0.9530898,-0.288754,-0.0890201,0.2908205,-0.9565638,-0.01077798,-0.08201761,-0.03624714,0.9892131
107.999205112,-0.953088,-0.2891018,-0.08790407,0.2912722,-0.9564043,-0.01254246,-0.08042055,-0.03764272,0.9892919
109.000521660,-0.9542546,0.2889205,-0.07493091,-0.2839729,-0.9561204,-0.0699798,-0.09191886,-0.04541737,0.9879676
109.999366283,-0.4801234,0.8749076,-0.02262574,-0.8697283,-0.4798609,-0.09898532,-0.09771343,-0.02760621,0.9880696
111.000682831,-0.3303885,0.9414338,-0.005448062,-0.9369137,-0.329373,-0.09582819,-0.09230323,-0.02632177,0.9886227
111.999526501,-0.334704,0.939939,0.0009061731,-0.9359868,-0.3332225,-0.09162124,-0.08610986,-0.03131078,0.9890348
113.000843048,-0.335848,0.9395252,0.004384886,-0.9358613,-0.3341333,-0.0895969,-0.08300811,-0.03400714,0.9892104
113.999687195,-0.3365911,0.9392477,0.006751653,-0.9357892,-0.3347306,-0.0881298,-0.08081102,-0.03580537,0.989328
115.001003742,-0.3187917,0.945295,0.01396189,-0.9420818,-0.3164193,-0.08803566,-0.07911573,-0.04105986,0.9892614
115.999847412,0.6564975,0.7412013,0.09197181,-0.740127,0.6620224,-0.05223251,-0.1002505,-0.03371788,0.9876268
117.001163483,0.9186075,0.3654755,0.0982221,-0.3660418,0.9235112,-0.01293018,-0.09609015,-0.02411335,0.9883192
118.000007629,0.9239389,0.353293,0.09243955,-0.3544707,0.9280789,-0.004008873,-0.08781538,-0.02914793,0.9889511
118.998851299,0.9239262,0.3541591,0.08919214,-0.355657,0.9276346,0.0008477829,-0.08301823,-0.03261796,0.9892558
120.000167370,0.9239479,0.3546126,0.08714636,-0.3562846,0.9273878,0.00379462,-0.08003661,-0.0346847,0.9894311
120.999010563,0.9238366,0.3551429,0.08615984,-0.3569224,0.927134,0.005559783,-0.07846236,-0.03602897,0.9895084
122.000326633,0.9889469,0.03921534,0.08385701,-0.04312882,0.991295,0.0452119,-0.08191304,-0.04864533,0.9886917
122.999169827,0.6135778,-0.781826,0.03725209,0.7766808,0.6140069,0.09421772,-0.09698758,-0.02929342,0.9880925
124.000485420,0.3839394,-0.9182217,0.01119391,0.913619,0.3831645,0.09568869,-0.09250224,-0.02692517,0.988588
124.999329090,0.3890781,-0.9160945,0.004546348,0.9120908,0.3878159,0.09126577,-0.08567545,-0.03177776,0.9890577
126.000644684,0.3910342,-0.9152651,0.0004554056,0.9115973,0.3894979,0.08893967,-0.08185834,-0.03478052,0.9892789
126.999487877,0.3919385,-0.9148722,-0.002208564,0.9114371,0.3902436,0.08726763,-0.07923661,-0.03663435,0.9894249
128.000803471,0.3925549,-0.9146,-0.003919017,0.9112909,0.3907517,0.08649863,-0.07782954,-0.03794649,0.9894869
128.999646664,-0.4321905,-0.8958438,-0.08273885,0.8945759,-0.437689,0.06610466,-0.09547628,-0.04582383,0.9876128
130.000962257,-0.8593235,-0.5008532,-0.09879532,0.501238,-0.8644804,0.02280883,-0.09682383,-0.03009821,0.9880844
130.999805927,-0.8979918,-0.42907,-0.09392349,0.4298996,-0.9024276,0.01236118,-0.09004989,-0.02941833,0.9887426
131.998649120,-0.8985639,-0.4285168,-0.09095141,0.4297762,-0.9025488,0.006379047,-0.08480088,-0.03349122,0.9890764
132.999964237,-0.898547,-0.4289646,-0.08898541,0.4304538,-0.9022428,0.002834953,-0.08147722,-0.03588735,0.989271
133.998807430,-0.8983472,-0.4296393,-0.08773132,0.4312297,-0.9018748,0.001050981,-0.07954661,-0.03701659,0.9893857
135.000122547,-0.8981158,-0.4302155,-0.08726674,0.4319018,-0.9015524,-0.0003480949,-0.0784962,-0.0381307,0.9894276
135.998965740,-0.8979745,-0.4306113,-0.08676245,0.4323357,-0.9013431,-0.001061786,-0.077715,-0.03859051,0.9894713
137.000281334,-0.8979028,-0.4308753,-0.08618819,0.4326409,-0.9011948,-0.001866696,-0.07683649,-0.03909018,0.9895197
137.999123573,-0.8924893,-0.4402468,-0.0944479,0.4425063,-0.8963699,-0.003182547,-0.08322129,-0.04477444,0.9887648
139.000439167,-0.8935142,-0.4352663,-0.1070395,0.4377084,-0.8987367,0.0009283554,-0.09656913,-0.04618146,0.9874904
139.999282360,-0.8935891,-0.4355205,-0.1053697,0.4378473,-0.8986682,0.001335081,-0.09523966,-0.0450994,0.9876686
141.000597477,-0.8945742,-0.433248,-0.1064048,0.435742,-0.8996957,-3.530644E-05,-0.09568043,-0.04655348,0.9875588
141.999440193,-0.8942561,-0.4342533,-0.1049612,0.4367011,-0.8992288,-0.000201961,-0.09426032,-0.04617228,0.9877132
