Time (s),W,X,Y,Z
187.000198841,0.8960833,-0.00263279,-0.01021745,0.4399445
187.998898983,0.9137488,0.001114646,-0.006898976,0.4020473
189.000071049,0.9135218,0.003389137,-0.004008165,0.402589
189.998770714,0.9134488,0.004822742,-0.00234337,0.4027532
190.999942780,0.8917312,0.008121319,-0.00164206,0.4487475
191.998642445,0.5936692,0.008676313,0.007127359,0.8025326
192.999815464,0.4124832,0.007861042,0.007341332,0.9090487
193.998515129,0.370379,0.007065892,0.003909766,0.9270285
194.999687672,0.3698048,0.006429713,0.0006949297,0.9272703
195.998388290,0.4181044,0.004088127,0.0005119463,0.9065315
196.999560356,0.7828486,-0.003102517,-0.007835384,0.6194391
197.998260975,0.9011883,-0.001313509,-0.009003811,0.4294237
198.999433517,0.9091521,0.002217626,-0.005880977,0.4123476
199.998134136,0.9090276,0.004173259,-0.003415445,0.4126349
200.999306679,0.9088777,0.005261282,-0.002077209,0.4129615
201.998007774,0.9087612,0.005901611,-0.001116184,0.4132128
202.999180317,0.908662,0.006304593,-0.0005048103,0.4134261
203.997881889,0.9085415,0.006634397,-0.000165641,0.4136859
204.999054909,0.9084437,0.006796384,2.136216E-05,0.4138978
