Time (s),X (g),Y (g),Z (g)
185.000328064,0.0003263466,0.01955877,0.003085673
185.999027252,0.011097,0.0004745163,-0.01285845
187.000198841,0.03218086,-0.02241701,-0.002316117
187.998898983,0.020101,-0.005129056,-0.001190066
189.000071049,0.009032741,-0.001915107,0.0007253885
189.998770714,0.00825507,-0.002456607,-0.01030934
190.999942780,-0.01684373,-0.01595772,4.11272E-06
191.998642445,-0.02842687,-0.009153608,-0.01614946
192.999815464,-0.02327736,-0.01880619,0.002836823
193.998515129,-0.008611548,-0.01377107,-0.002087891
194.999687672,-0.001983526,-0.0150281,0.0001024604
195.998388290,-0.005266733,0.01248313,-0.01127505
196.999560356,0.01084984,-0.01678554,-0.001254976
197.998260975,0.02219646,-0.001581904,-0.003854156
198.999433517,0.01823905,-0.005243143,-0.005539477
199.998134136,0.01118565,-0.0009144796,0.00930357
200.999306679,0.0003984515,0.0008689091,-0.001140177
202.000479698,0.003579116,0.000327372,0.003119826
202.999180317,0.002141885,-0.001839353,-0.0007405281
204.000353813,0.002235296,-0.0005584685,0.002624691
204.999054909,-0.001737733,0.0005336665,-0.004496992
