Time (s),XX,XY,XZ,YX,YY,YZ,ZX,ZY,ZZ
118.999792576,-0.825133,0.5636606,0.01621294,-0.5637037,-0.8252603,0.002242009,0.01463831,-0.007321589,0.9931208
120.000959873,-0.8324908,0.5528225,0.01471518,-0.5528914,-0.8325751,-0.0007182853,0.01184473,-0.008760985,0.9931465
120.999654770,-0.8328071,0.5523744,0.0136845,-0.5524565,-0.8328605,-0.002821588,0.009825691,-0.00993391,0.9931577
122.000822067,-0.83307,0.5519956,0.01301019,-0.5520815,-0.8331053,-0.00398006,0.008627098,-0.01052041,0.9931625
122.999516487,-0.8333012,0.5516555,0.01268925,-0.5517449,-0.8333248,-0.004817983,0.007900254,-0.01103703,0.9931629
124.000683784,-0.833471,0.5514026,0.01257159,-0.5514938,-0.8334892,-0.005222951,0.007581509,-0.01130685,0.9931628
124.999379158,-0.5120195,0.8570454,0.004212576,-0.8570355,-0.5119677,-0.009342116,-0.005883966,-0.008390463,0.9932023
126.000545502,0.245243,0.9650668,0.01016581,-0.9648776,0.2454021,-0.01973111,-0.02164382,-0.004919897,0.9930083
126.999240875,0.5140665,0.851644,0.0150502,-0.8516136,0.5142314,-0.01037211,-0.01667963,-0.007475229,0.9930879
128.000408649,0.5098503,0.8542398,0.01200852,-0.8542892,0.5099053,-0.001804627,-0.007731359,-0.009364151,0.9931817
128.999104023,0.509494,0.8544762,0.01025923,-0.8545351,0.5094857,0.003637186,-0.002160924,-0.01066823,0.993196
130.000271320,0.5090424,0.8547599,0.009136101,-0.8548078,0.5089969,0.006943529,0.001258235,-0.01140604,0.9931893
130.998966217,0.5085194,0.8550793,0.008564044,-0.8551157,0.5084509,0.009018742,0.003339726,-0.01198027,0.993178
132.000134468,0.5079052,0.8554497,0.008220227,-0.8554764,0.5078217,0.01035437,0.004671267,-0.01236788,0.9931676
132.998830318,0.5074658,0.855714,0.008044866,-0.855735,0.5073745,0.01104651,0.005361842,-0.01256964,0.9931617
133.999997616,-0.1412288,0.9870054,0.00909674,-0.986829,-0.1413856,0.01968415,0.02075382,-0.006284534,0.9930193
134.998693466,-0.7180503,0.6945491,0.01018636,-0.6942581,-0.7180715,0.02185708,0.02253699,0.00857774,0.9929639
135.999861240,-0.8498137,0.5259768,0.01233205,-0.5258009,-0.8498809,0.01494671,0.01836274,0.006188177,0.993067
137.001029015,-0.8477201,0.5293355,0.01214519,-0.5292976,-0.8478068,0.006419295,0.01369998,-0.001011714,0.9931609
137.999725342,-0.8480479,0.5288119,0.01216262,-0.5288358,-0.8481192,0.001446911,0.01107683,-0.005227487,0.9931804
139.000893593,-0.8482516,0.5284888,0.01205532,-0.5285442,-0.8483012,-0.001706934,0.009315205,-0.007840361,0.9931809
139.999589443,-0.8484738,0.5281319,0.01212501,-0.5282033,-0.8485092,-0.003429891,0.0084644,-0.009334553,0.9931759
141.000758171,-0.4504859,0.8906932,0.00465807,-0.8906783,-0.4504256,-0.0101053,-0.006941725,-0.008696384,0.9931929
141.999454975,0.2522896,0.9632322,0.00933885,-0.9630617,0.2524248,-0.01861315,-0.02038639,-0.004249544,0.9930377
143.000622749,0.6409817,0.7601192,0.01715051,-0.7600648,0.6411817,-0.010906,-0.01940973,-0.006028506,0.9930485
143.999319553,0.6341193,0.7659802,0.01209303,-0.766018,0.6341849,-0.002161562,-0.009397397,-0.00791218,0.99318
145.000487804,0.6340036,0.7661108,0.009648046,-0.7661653,0.6339985,0.004008162,-0.003089103,-0.00998036,0.9932008
145.999184608,0.6335068,0.7665406,0.008201315,-0.7665842,0.6334623,0.007546454,0.0005636828,-0.01113071,0.993193
147.000353813,0.6330606,0.7669181,0.007511562,-0.7669501,0.6329917,0.009747852,0.002704837,-0.01200533,0.9931794
