Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
141.999454975,0.09075746,0.7026843,38.0056,0.002573084,-0.01861256,0.9923567,8.851331,-7.982074,-14.26002,1007.216
143.000622749,-0.4038707,-0.2450944,4.344368,-0.00290771,-0.04675563,0.9913435,1.231644,-10.56098,-13.38568,1007.217
143.999319553,-0.1565567,-0.06738592,-0.2291695,0.006324051,-0.006456411,0.9921034,1.594368,-10.18914,-13.39025,1007.206
145.000487804,-0.0328996,-0.1858583,0.07573301,0.006407348,-0.01035217,0.9968003,1.223875,-10.19231,-13.00937,1007.215
145.999184608,-0.0328996,0.1695588,0.197694,0.006376179,-0.01079374,0.9891511,1.214901,-9.884164,-13.39123,1007.217
147.000353813,0.02892892,0.05108642,-0.1072085,0.003439791,-0.01228565,0.9881811,0.8506546,-10.19448,-13.38717,1007.225
147.999050140,-0.1565567,0.05108642,-0.1072085,0.003456999,-0.01325564,0.9886391,1.6035,-10.55831,-13.38722,1007.231
149.000219822,-2.442705,-1.014645,-40.04752,-0.003499133,-0.00948858,0.9877948,7.447094,-8.73173,-13.42619,1007.222
149.998916149,0.8960355,-0.3038105,-16.32611,0.01862541,-0.002928437,1.001185,13.54714,-4.688393,-13.10526,1007.233
151.000085354,-0.9588202,-0.007629608,1.602158,0.001507442,-0.01425902,0.989584,14.61705,-2.834528,-13.125,1007.234
151.998782635,0.03043614,-0.3630466,0.01666521,0.004472756,-0.01279869,0.9962835,14.97841,-2.462189,-13.5089,1007.234
152.999951839,-0.2168779,0.1700789,-0.04431529,0.0049609,-0.01468888,0.9895579,14.60655,-2.464858,-13.50736,1007.237
153.998649120,-2.442705,-1.192353,-9.374332,0.003400608,-0.06945424,1.001363,14.99668,-3.200533,-13.50285,1007.231
154.999818325,-0.2787065,-0.126102,-9.923157,0.004894309,-0.01033576,0.9896454,16.38517,0.8095026,-13.54177,1007.221
155.998515606,-0.1550494,-0.126102,0.2605872,0.004434356,-0.01323237,0.987202,16.75703,0.812171,-13.54331,1007.222
156.999685764,-0.0932209,-0.126102,-0.1052958,0.004476005,-0.01518025,0.9895505,16.38654,0.8090029,-13.16244,1007.219
157.998383045,0.03043614,0.2885513,-0.1052958,0.006856254,-0.01029711,0.9882036,16.73877,1.550514,-13.54936,1007.224
158.999552727,0.03043614,-0.06686578,0.07764571,0.01036084,-0.01220959,0.9938778,16.3774,1.178175,-13.16546,1007.225
159.998250484,-0.464192,0.4070236,30.44594,-0.01620343,-0.0135974,0.99494,14.96928,-2.093018,-13.51192,1007.227
160.999420643,-0.2168779,-0.1853381,-1.080984,0.005967183,-0.01469719,0.9938504,13.25264,-5.366932,-13.47777,1007.226
162.000590324,0.2159217,0.05160657,0.1996067,0.007404491,-0.01177731,0.9948566,13.55339,-4.995537,-13.48207,1007.232
162.999288559,0.09226467,-0.126102,-0.1052958,0.008958111,-0.01754524,0.9923456,12.86404,-4.692786,-13.48178,1007.228
164.000458241,-0.1550494,-0.007629608,0.01666521,0.006422649,-0.01274689,0.9924545,12.50892,-5.372269,-13.47469,1007.229
164.999156952,-0.9588202,-0.481519,-28.40025,0.0171029,-0.003377284,0.9906778,16.41105,-0.2364845,-13.5332,1007.227
166.000326633,0.2777503,0.05160657,-4.373931,0.01512341,-0.001494373,0.9945457,17.44595,3.032538,-13.56453,1007.233
166.999025345,0.03043614,-0.007629608,-0.1052958,0.008312847,-0.00739828,0.9930296,17.07409,3.02987,-13.563,1007.219
168.000195980,0.1540932,-0.06686578,-0.04431529,0.006370688,-0.008885339,0.9939647,17.44731,3.032039,-13.1852,1007.226
168.998894691,0.4014073,0.9993854,49.41087,0.00266061,0.001812339,0.9741412,13.22813,-4.321445,-13.10701,1007.213
