Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
34.998862743,-0.1269186,0.196629,-0.8007452,-0.09945657,-0.04439318,0.9918809,-18.05623,-24.95543,-28.93001,994.4374
36.000171661,0.05856696,-0.04031569,-0.2519206,-0.09910402,-0.03757449,0.9848526,-18.05782,-24.95485,-29.37256,994.4175
36.999008179,0.1203955,0.01892048,0.05298184,-0.09608142,-0.04140833,0.9866706,-18.03637,-25.69436,-28.4814,994.4245
38.000317097,0.182224,-0.09955186,-0.1299596,-0.09265548,-0.03895453,0.9900451,-18.0471,-25.3246,-28.92698,994.4259
38.999152660,-2.661888,-0.8696221,43.95894,-0.07566954,-0.1537926,0.9804969,-18.81203,-24.59052,-29.75184,994.4312
40.000462055,-10.57594,0.01892048,101.7075,-0.03848383,-0.03812983,0.9936069,-38.66021,-11.56349,-29.779,994.4361
40.999298096,-2.414574,-0.3364966,29.44558,-0.09517581,-0.0360751,0.9872504,-29.09577,2.781816,-29.55765,994.4339
42.000606537,-0.3124042,-0.09955186,5.114363,-0.09961677,-0.03423063,0.9911302,-24.29506,4.231082,-29.14668,994.4339
42.999443054,-0.003261562,0.01892048,0.3578843,-0.09562594,-0.03945802,0.9852748,-24.68676,4.96734,-29.59375,994.4462
44.000751972,-0.06509008,0.196629,0.05298184,-0.1020115,-0.03909798,0.9896122,-24.68518,4.966758,-29.1512,994.4476
44.999587536,-0.06509008,0.01892048,-0.06897916,-0.09907907,-0.03997973,0.9824167,-24.68518,4.966758,-29.1512,994.4493
46.000896454,-0.06509008,-0.09955186,-0.007998656,-0.09754109,-0.04240138,0.9871357,-24.31173,4.968843,-28.71018,994.4423
46.999732018,-10.39045,-0.2180242,93.71902,-0.0335623,-0.04090501,0.9844532,-14.75827,4.668163,-28.74663,994.4353
47.998568058,-8.288283,-0.5142051,81.70586,-0.06070686,0.02023856,0.963371,-3.823772,-18.64069,-26.89085,994.4317
48.999876499,-2.785545,0.01892048,24.75008,-0.1000891,-0.03616251,0.9891837,-14.76236,-25.30103,-28.94057,994.4299
49.998712540,0.05856696,-0.09955186,-0.3129011,-0.09405597,-0.04381703,0.9904324,-17.30338,-25.31927,-28.93006,994.4278
51.000020981,-0.06509008,0.07815664,-0.1299596,-0.09710524,-0.03947845,0.9848043,-16.93153,-25.3166,-28.9316,994.4365
51.998856544,0.1203955,0.1373928,-0.2519206,-0.09906736,-0.03904132,0.9876883,-17.30634,-25.31818,-29.75195,994.4308
53.000164986,0.1203955,0.07815664,0.1749428,-0.09861913,-0.03708312,0.98486,-16.92994,-25.31718,-28.48904,994.4372
53.999000072,-4.764059,-0.7511498,43.04423,-0.07698072,-0.1658866,0.9764411,-17.69804,-24.58193,-30.19901,994.4314
55.000308037,-9.772168,-0.5142051,101.0367,-0.04796522,-0.02434393,1.011122,-37.5701,-13.03261,-29.77126,994.4225
55.999144077,-2.538231,-0.09955186,28.53088,-0.08979948,-0.03499685,0.9824694,-30.94593,2.399302,-29.54694,994.4275
57.000452042,0.3677096,-0.09955186,3.284948,-0.09474754,-0.03219271,0.9863708,-26.1726,4.956083,-29.14504,994.4221
57.999287128,-0.003261562,-0.2180242,0.2359233,-0.09652209,-0.04432599,0.9880471,-26.15593,4.218322,-29.58155,994.4239
59.000595093,-0.003261562,-0.09955186,0.05298184,-0.09464377,-0.03944001,0.9847926,-26.15434,4.217739,-29.13899,994.4182
59.999431133,0.05856696,0.01892048,-0.1299596,-0.09454792,-0.04477629,0.9875506,-25.79002,4.588998,-28.70101,994.4214
61.000738144,0.1203955,0.07815664,0.1139623,-0.09257892,-0.04426974,0.9889832,-25.41063,4.223077,-29.14207,994.4125
61.999574184,-10.39045,-0.04031569,93.78001,-0.03026794,-0.0569256,1.003217,-15.87543,4.66074,-29.18457,994.4248
63.000881672,-7.051714,-0.158788,77.62017,-0.05342326,-0.003385711,0.9685915,-3.842035,-17.90235,-26.8969,994.4226
63.999717236,-2.414574,-0.158788,25.17695,-0.09673683,-0.02982348,0.9897711,-14.03691,-24.55735,-28.94969,994.4226
64.998551846,0.05856696,0.01892048,-0.4348621,-0.09356765,-0.046183,0.9822646,-16.5688,-24.94476,-28.93616,994.4208
65.999859810,0.1203955,0.01892048,-0.007998656,-0.0945875,-0.04187947,0.9885637,-16.25138,-25.31112,-29.37697,994.4116
66.998695374,0.05856696,0.07815664,0.1139623,-0.08924609,-0.03743387,0.987193,-16.25138,-25.31112,-29.37697,994.4147
68.000002384,-0.06509008,-0.2772604,0.05298184,-0.09067425,-0.03893693,0.9924231,-16.57952,-24.575,-29.38174,994.4161
68.998836994,-1.858117,-1.165803,42.86129,-0.07365968,-0.1166397,1.00463,-17.31705,-24.94843,-30.19753,994.4175
70.000144958,-9.833997,0.01892048,101.0977,-0.002423239,-0.02241413,0.9660416,-37.49144,-13.76993,-30.20802,994.4156
70.998979568,-2.476403,-0.3957328,28.16499,-0.08299872,-0.02860663,0.9835178,-32.35312,1.650729,-29.53499,994.4258
72.000286579,-0.3742327,0.196629,-1.166628,-0.09124161,-0.03791147,0.9805082,-26.89051,3.843814,-29.57545,994.4346
72.999121189,-0.06509008,0.01892048,0.4798453,-0.09366726,-0.03703782,0.9905662,-26.89805,4.212402,-29.13592,994.432
74.000428677,0.1203955,-0.2180242,0.05298184,-0.09112423,-0.04279564,0.9890054,-26.88892,3.843231,-29.13289,994.425
74.999263287,-0.003261562,0.07815664,0.1749428,-0.09309547,-0.04377533,0.9856531,-27.64177,4.207066,-29.13284,994.4303
76.000570297,-0.1887471,0.07815664,-0.06897916,-0.08970895,-0.0389005,0.9885986,-26.88892,3.843231,-29.13289,994.4193
76.999404907,-11.19422,-1.106567,101.8294,-0.02173967,-0.04167996,0.9829451,-11.77134,4.319257,-27.93402,994.4083
78.000712395,-7.793656,-0.5142051,49.93503,-0.07792837,-0.04343434,0.9669591,-6.745424,-20.87649,-27.30295,994.4153
78.999547005,-1.116175,-0.158788,15.35909,-0.09627688,-0.02692687,0.9922144,-14.7715,-24.93186,-28.94359,994.4242
79.998381615,0.05856696,0.1373928,0.1139623,-0.08821726,-0.0398448,0.9885721,-15.52434,-24.56803,-28.94354,994.4223
80.999688148,-0.3124042,0.01892048,0.05298184,-0.09069611,-0.03843746,0.989568,-15.88548,-24.94045,-28.49642,994.4078
81.998522758,-0.06509008,-0.2772604,-0.007998656,-0.08870648,-0.04175825,0.9832835,-15.88707,-24.93987,-28.93898,994.4061
82.999829292,0.05856696,-0.04031569,-0.007998656,-0.08729154,-0.03691155,0.985761,-15.14335,-24.93453,-28.94205,994.4127
83.998663902,-6.000629,-0.9880944,77.74213,-0.03161268,-0.09901547,0.998561,-19.20215,-23.85484,-29.75636,994.4106
84.999970436,-9.586682,-0.9288583,98.59747,-0.01195482,-0.03242311,0.9988393,-38.69227,-10.14941,-28.96871,994.4031
85.998804092,-2.909202,-0.3364966,26.5795,-0.09904824,-0.03858659,0.9929502,-31.25422,2.396496,-29.1031,994.4084
87.000110626,0.1203955,0.1373928,-2.508199,-0.08580209,-0.03832899,0.9838149,-28.01521,4.20498,-29.57386,994.4048
87.998944759,0.1203955,0.01892048,-0.3129011,-0.08914714,-0.04467592,0.9846599,-28.00601,3.896754,-29.12879,994.4066
89.000251293,0.1203955,-0.09955186,-0.1299596,-0.08673747,-0.04125172,0.9847162,-28.0029,3.834643,-28.68573,994.399
89.999085903,0.05856696,0.01892048,-0.6787842,-0.08872901,-0.03935564,0.9861968,-28.75892,4.199643,-29.57078,994.4092
91.000391960,-0.4978897,-0.6919136,9.322018,-0.07375421,-0.0855528,0.9828083,-27.62502,3.530252,-29.1273,994.4181
91.999226570,-9.153883,-1.284275,102.5612,-0.009590272,-0.03085204,0.9840552,-5.771004,-0.008688927,-26.65813,994.4198
92.998060226,-3.589316,-0.3957328,34.81186,-0.08263962,-0.0198927,0.9836904,-7.851862,-21.25366,-27.29531,994.4124
93.999366283,-0.3742327,-0.2180242,7.1877,-0.08635977,-0.001098781,0.9869507,-14.04605,-24.18818,-28.95272,994.4124
94.998200417,-0.1887471,-0.04031569,0.05298184,-0.08579778,-0.0369069,0.9890962,-14.40877,-24.56002,-28.94816,994.4133
95.999505997,0.05856696,0.196629,0.05298184,-0.08031612,-0.04069966,0.9904251,-14.76991,-24.93244,-28.50104,994.4152
96.998340130,0.182224,-0.158788,-0.1299596,-0.08720225,-0.04414306,0.981318,-15.15089,-24.56594,-28.50252,994.4133
97.999645710,-0.003261562,-0.04031569,-0.007998656,-0.08872918,-0.03887986,0.9876391,-14.76991,-24.93244,-28.50104,994.4081
98.998479843,-9.153883,-0.5142051,93.90196,-0.01924767,-0.06885372,1.003877,-22.89196,-24.98954,-29.35257,994.4023
99.999785900,-7.484513,-0.2772604,77.07135,-0.04411417,0.006796593,0.9907147,-37.67851,-6.080015,-29.38593,994.4036
100.998619080,-2.661888,-0.09955186,26.09166,-0.09173615,-0.03839231,0.978591,-31.6094,1.656066,-29.53806,994.4036
101.999925137,-0.003261562,-0.04031569,0.3578843,-0.0881746,-0.04464738,0.9822679,-29.11245,3.519577,-29.12115,994.3948
102.998758316,0.1203955,-0.09955186,-0.3129011,-0.08864089,-0.04325667,0.9918488,-29.47517,3.147737,-29.11658,994.4055
104.000063896,0.1203955,-0.158788,0.2359233,-0.08911772,-0.04613486,0.9860631,-29.47654,3.148236,-29.49592,994.4138
104.998897552,-0.1269186,0.07815664,-0.1909401,-0.08775441,-0.03837817,0.9871666,-29.85752,3.51474,-29.4974,994.4208
106.000202656,-5.196858,-0.8103859,76.64449,-0.03958906,-0.09665167,0.986233,-25.03122,3.857157,-29.58314,994.4152
106.999035835,-9.401197,-0.158788,98.29256,-0.04167952,-0.02174136,0.9958614,-1.152824,-8.775788,-26.54101,994.3975
108.000340939,-2.971031,-0.3957328,26.76244,-0.07248157,-0.03720141,0.9923655,-9.597328,-23.48051,-28.09161,994.3922
108.999174595,-0.7452039,-0.2180242,-0.1909401,-0.0817861,-0.03977906,0.9947488,-14.41631,-24.19143,-28.50863,994.408
109.998007774,0.1203955,0.1373928,-0.1909401,-0.08818044,-0.04178741,0.9899657,-14.04763,-24.1876,-29.39527,994.4001
110.999312878,0.05856696,-0.09955186,0.1139623,-0.08523682,-0.04030339,0.9923682,-14.38733,-25.29953,-28.057,994.3984
111.998145580,0.05856696,0.07815664,-0.007998656,-0.08717848,-0.04321781,0.9889769,-13.29161,-24.5526,-28.51021,994.3906
112.999450684,0.6768522,-0.4549689,7.553583,-0.07403404,-0.07097924,0.9716407,-13.65434,-24.92444,-28.50565,994.3954
113.998283386,-9.463026,-1.047331,102.8051,-0.020691,-0.03888092,1.004485,-32.52903,-21.42676,-30.16473,994.3914
114.999588013,-4.393087,-0.3957328,34.20206,-0.0885389,-0.02284756,0.9764982,-35.97878,-2.068255,-29.0468,994.3914
115.998420238,-0.7452039,-0.2772604,7.248681,-0.09552045,-0.04480482,0.9899426,-29.83036,2.407308,-29.55155,994.3963
116.999725819,0.05856696,0.01892048,0.6018063,-0.09069835,-0.03891061,0.9876484,-30.51963,2.771004,-29.1092,994.4016
117.998558521,-0.2505757,0.196629,0.1139623,-0.09014378,-0.04467814,0.9822773,-30.15691,3.142844,-29.11376,994.3902
118.999862671,-0.06509008,-0.2180242,0.2359233,-0.08719344,-0.04177466,0.9904385,-29.82877,2.406725,-29.109,994.3867
119.998695374,0.1203955,0.01892048,0.2969038,-0.0867798,-0.0374007,0.9881363,-30.20063,2.404057,-29.10746,994.392
121.000000000,-9.339369,-0.3364966,94.02393,-0.01227798,-0.076916,0.99413,-22.14256,4.984409,-28.71915,994.395
121.998831749,-7.422685,-0.8103859,76.64449,-0.03888606,-0.004398542,1.017206,-2.822445,-13.89606,-26.11239,994.3986
123.000136375,-2.785545,-0.3364966,25.54283,-0.07875437,-0.04219607,1.002803,-10.35017,-23.11667,-28.09156,994.3999
123.998968601,-0.06509008,-0.2772604,-0.1909401,-0.08476123,-0.04075307,0.9875814,-12.55703,-24.17809,-28.51631,994.4048
124.997800350,-0.06509008,-0.3957328,-0.06897916,-0.08911066,-0.04566697,0.9889377,-12.55544,-24.17867,-28.07376,994.3991
125.999104977,0.05856696,0.01892048,-0.1909401,-0.08629663,-0.03880983,0.9818977,-12.56458,-23.8095,-28.07678,994.4008
126.997936726,0.05856696,0.01892048,-0.007998656,-0.08666914,-0.04370433,0.9908748,-12.56458,-23.8095,-28.07678,994.4004
127.999240875,-2.847374,-0.158788,41.09286,-0.07327522,-0.154632,0.9642318,-12.57536,-23.50069,-28.96441,994.4056
128.998072624,-9.463026,-0.9880944,101.5245,0.00219974,-0.02112813,1.008544,-36.33733,-17.76231,-29.73705,994.3983
129.999376774,-2.229088,-0.4549689,28.40891,-0.08054841,-0.02427559,0.9945753,-35.27159,-0.5862322,-29.06198,994.4102
130.998208046,0.4913666,-0.3957328,-0.7397647,-0.08515975,-0.04704597,0.9869799,-30.88077,2.398582,-28.66208,994.4063
131.999511719,0.05856696,-0.04031569,0.1139623,-0.08477811,-0.04073465,0.984239,-31.62608,2.393827,-29.10156,994.397
132.998342991,-0.06509008,0.01892048,0.1749428,-0.0813835,-0.03824664,0.9814065,-31.25422,2.396496,-29.1031,994.3987
133.999647141,-0.06509008,-0.04031569,0.1749428,-0.08419735,-0.04557955,0.9870043,-31.25422,2.396496,-29.1031,994.404
134.998478413,0.05856696,0.01892048,-0.06897916,-0.08628026,-0.03740091,0.9895663,-31.26176,2.765084,-28.66357,994.4089
135.999782085,-9.957654,-1.106567,101.5245,-0.009626674,-0.05275955,1.007971,-16.55399,4.654682,-28.29664,994.4138
136.998613358,-6.247943,-0.3364966,52.06935,-0.06563678,-0.003204784,0.9887136,-3.116587,-17.15866,-26.90602,994.4222
137.999916553,-1.73446,-0.3957328,16.94458,-0.07900807,-0.03335823,0.9791046,-10.72203,-23.11934,-28.09002,994.4341
138.998747826,0.2440526,-0.09955186,0.2969038,-0.08375652,-0.04313767,0.9841858,-10.70688,-23.79557,-28.52703,994.4341
139.997578621,0.05856696,-0.09955186,-0.06897916,-0.08577558,-0.03835794,0.9890671,-11.08635,-23.4906,-28.52801,994.423
140.998881817,0.1203955,-0.04031569,0.1139623,-0.08577558,-0.03835794,0.9890671,-11.83006,-23.49594,-28.52494,994.4142
141.997713089,-0.1887471,0.01892048,0.1749428,-0.08774269,-0.03743976,0.9924382,-11.82086,-23.80416,-28.07986,994.412
142.999015331,-5.9388,-1.225039,77.19331,-0.0394844,-0.09961955,0.9981114,-15.54556,-23.8286,-29.77148,994.4208
143.997846127,-9.524855,-0.6919136,98.4755,-0.007311535,-0.01824844,0.9862061,-37.87997,-13.03484,-29.76998,994.413
144.999149323,-2.971031,-0.2180242,27.37225,-0.07939828,-0.03585538,0.99195,-34.54909,0.1585312,-29.893,994.4127
145.997980118,-0.1887471,-0.2180242,-0.3738816,-0.08950352,-0.05434405,0.9820805,-31.99017,2.022487,-29.47633,994.4108
146.999282360,-0.003261562,-0.2180242,0.3578843,-0.0862505,-0.03981141,0.9880854,-32.36202,2.019818,-29.47479,994.4161
147.998113155,-0.06509008,-0.158788,0.2359233,-0.08527314,-0.03978813,0.9866482,-31.9888,2.021987,-29.097,994.4161
148.999416351,0.05856696,-0.04031569,-0.1299596,-0.0876706,-0.04370128,0.9875371,-31.98103,1.653315,-29.47331,994.4192
149.998246193,-0.003261562,-0.09955186,-0.06897916,-0.08771516,-0.04032342,0.9890376,-30.85633,1.292149,-29.4749,994.4135
150.999548912,0.1815636,0.01983786,-0.06848913,-0.08474677,-0.04076887,0.9904462,-32.35153,1.650146,-29.09244,994.4153
151.998379230,0.1243571,0.1126392,-0.04063409,-0.08109045,-0.05616385,0.9848666,-31.61831,2.025155,-29.47787,994.4056
152.999681950,-0.1533739,-0.4431964,-1.54394,-0.02615825,-0.02599788,0.9350506,-31.59868,1.286312,-29.09249,994.4056
153.998511791,4.792908,-17.85863,-0.9951152,-0.2335262,0.01927129,0.5678771,-30.87459,2.030492,-29.48095,994.4086
154.999814510,-0.8334876,-2.990352,0.04155331,-0.09478195,-0.03025272,0.9854548,-32.33167,0.9112206,-28.64383,994.3998
155.998644352,-1.822744,0.3268738,0.2244948,-0.0975351,-0.04573714,0.9779959,-32.33303,0.9117203,-29.02316,994.3779
156.997474194,-0.4006879,0.8599994,0.1025338,-0.09965641,-0.03799217,0.9714761,-31.59091,0.9176397,-29.46879,994.3933
157.998776913,-0.2152024,0.5045823,-0.01942719,-0.09435314,-0.0573546,0.9877753,-31.9719,1.284143,-29.47028,994.4017
158.997606754,-0.1533739,0.5045823,-0.01942719,-0.09259029,-0.04615973,0.9808275,-31.97967,1.652815,-29.09397,994.3999
159.998908997,-0.0297168,0.1491653,0.04155331,-0.09317394,-0.03988484,0.9819111,-31.60004,1.286812,-29.47182,994.4172
160.997738838,0.03673467,0.03253408,-0.07951532,-0.089174,-0.0436954,0.9822921,-32.35153,1.650146,-29.09244,994.4026
