Time (s),Percentage (%),Time To Empty (minutes),Voltage (V),Current (mA),Is Charger Connected (Boolean)
82.937078476,100.0234,15372286728.0913,4.17375,0,1
83.991746426,100.0234,15372286728.0913,4.1725,0.625,1
84.870857239,100.0234,15372286728.0913,4.1725,-0.625,1
85.925512314,100.0234,15372286728.0913,4.174375,0,1
86.980305195,100.0234,15372286728.0913,4.1725,-1.25,1
87.859433651,100.0234,15372286728.0913,4.1725,0,1
88.914066315,100.0234,15372286728.0913,4.1725,-1.25,1
89.968964100,100.0234,15372286728.0913,4.174375,0.9375,1
90.847862720,100.0234,15372286728.0913,4.171875,-0.3125,1
91.902678013,100.0234,15372286728.0913,4.1725,-1.25,1
92.957565308,100.0234,15372286728.0913,4.171875,0.9375,1
93.836433887,100.0234,15372286728.0913,4.174375,0.3125,1
94.891364098,100.0234,15372286728.0913,4.173125,-1.5625,1
95.946014881,100.0234,15372286728.0913,4.1725,-2.5,1
97.000810623,100.0234,15372286728.0913,4.175,0.625,1
97.879885197,100.0234,15372286728.0913,4.173125,0.3125,1
98.934569836,100.0234,15372286728.0913,4.1725,0,1
99.989484787,100.0234,15372286728.0913,4.174375,0.9375,1
100.868365765,100.0234,15372286728.0913,4.1725,0.625,1
101.923136234,100.0234,15372286728.0913,4.173125,0.9375,1
102.978024483,100.0234,15372286728.0913,4.1725,0,1
103.856910229,100.0234,15372286728.0913,4.17375,0.625,1
104.911793709,100.0234,15372286728.0913,4.1725,0.625,1
105.966486931,100.0234,15372286728.0913,4.1725,0.625,1
106.845477581,100.0234,15372286728.0913,4.17375,-0.625,1
107.900382996,100.0234,15372286728.0913,4.17375,0,1
108.955065727,100.0234,15372286728.0913,4.1725,-1.5625,1
109.834199429,100.0234,15372286728.0913,4.1725,-0.3125,1
110.888881206,100.0234,15372286728.0913,4.1725,-0.3125,1
111.943635464,100.0234,15372286728.0913,4.173125,-0.9375,1
112.998517513,100.0234,15372286728.0913,4.171875,0.9375,1
113.877442360,100.0234,15372286728.0913,4.173125,-0.9375,1
114.932314396,100.0234,15372286728.0913,4.1725,0,1
115.986991405,100.0234,15372286728.0913,4.17375,0,1
116.865959644,100.0234,15372286728.0913,4.1725,-0.625,1
117.920877933,100.0234,15372286728.0913,4.17125,0,1
118.975539684,100.0234,15372286728.0913,4.1725,0.625,1
119.854702949,100.0234,15372286728.0913,4.173125,-0.3125,1
120.909346104,100.0234,15372286728.0913,4.1725,0.625,1
121.964127541,100.0234,15372286728.0913,4.1725,0.9375,1
122.843218327,100.0234,15372286728.0913,4.1725,0,1
123.897922993,100.0234,15372286728.0913,4.1725,0,1
124.952805519,100.0234,15372286728.0913,4.174375,-0.3125,1
125.831726074,100.0234,15372286728.0913,4.173125,0.9375,1
126.886471271,100.0234,15372286728.0913,4.173125,0.625,1
127.941421509,100.0234,15372286728.0913,4.173125,0.625,1
128.996047974,100.0234,15372286728.0913,4.1725,-0.3125,1
129.875177383,100.0234,15372286728.0913,4.17375,0,1
130.929821968,100.0234,15372286728.0913,4.1725,-0.3125,1
131.984604836,100.0234,15372286728.0913,4.1725,0.9375,1
132.863719940,100.0234,15372286728.0913,4.1725,0.3125,1
133.918422699,100.0234,15372286728.0913,4.173125,0,1
134.973279953,100.0234,15372286728.0913,4.173125,0.9375,1
135.852170467,100.0234,15372286728.0913,4.174375,0.625,1
136.906949520,100.0234,15372286728.0913,4.1725,-0.3125,1
137.961898327,100.0234,15372286728.0913,4.17375,1.5625,1
138.840736866,100.0234,15372286728.0913,4.1725,0.3125,1
139.895660877,100.0234,15372286728.0913,4.1725,0.3125,1
140.950355053,100.0234,15372286728.0913,4.1725,0,1
141.829304695,100.0234,15372286728.0913,4.17125,0,1
142.884201527,100.0234,15372286728.0913,4.17375,-0.3125,1
143.938902855,100.0234,15372286728.0913,4.17375,-0.3125,1
144.993794918,100.0234,15372286728.0913,4.173125,0.3125,1
145.872656822,100.0234,15372286728.0913,4.17375,0.625,1
146.927485466,100.0234,15372286728.0913,4.17125,0.9375,1
147.982371807,100.0234,15372286728.0913,4.1725,0.625,1
148.861224651,100.0234,15372286728.0913,4.17375,-0.3125,1
149.916160583,100.0234,15372286728.0913,4.173125,-0.625,1
150.970808506,100.0234,15372286728.0913,4.1725,0.625,1
151.849804401,100.0234,15372286728.0913,4.173125,-0.3125,1
152.904721260,100.0234,15372286728.0913,4.1725,-0.3125,1
153.959376335,100.0234,15372286728.0913,4.17125,-0.9375,1
154.838484764,100.0234,15372286728.0913,4.173125,-0.3125,1
155.893157482,100.0234,15372286728.0913,4.1725,0,1
156.947949409,100.0234,15372286728.0913,4.1725,-1.25,1
157.827100754,100.0234,15372286728.0913,4.174375,1.5625,1
158.881734848,100.0234,15372286728.0913,4.1725,0,1
159.936644554,100.0234,15372286728.0913,4.174375,0,1
160.991326332,100.0234,15372286728.0913,4.1725,0.9375,1
