Time (s),XX,XY,XZ,YX,YY,YZ,ZX,ZY,ZZ
53.999819756,0.1433803,-0.9856348,-0.01594874,0.9857634,0.1433466,0.003270788,-0.0008868114,-0.0162565,0.9931223
54.998671532,-0.2986543,-0.951741,-0.01626308,0.9518799,-0.2986177,-0.004660212,-0.0003675278,-0.01691362,0.993112
55.999996185,-0.3172747,-0.9457436,-0.01735401,0.9458687,-0.3170556,-0.01420603,0.008018636,-0.02094455,0.993003
56.998847961,-0.3164114,-0.9460235,-0.01769274,0.9460928,-0.3160592,-0.02005683,0.01348742,-0.02309543,0.9928969
58.000172615,-0.3156798,-0.946258,-0.01807217,0.9462793,-0.3152328,-0.02377228,0.01691576,-0.02460857,0.992808
58.999024391,-0.3150563,-0.9464612,-0.01818975,0.9464464,-0.3145531,-0.02592913,0.01894451,-0.02538292,0.9927518
59.997875690,-0.6279514,-0.7765691,-0.01040586,0.7765639,-0.6276497,-0.02220248,0.01078198,-0.02202228,0.9929538
60.999200344,-0.9863852,-0.1641105,-0.004490596,0.1641626,-0.9862527,-0.01623124,-0.001755923,-0.01674918,0.9931127
61.998052120,-0.9626161,0.2703767,0.003814906,-0.2704013,-0.9624532,-0.01771209,-0.001133959,-0.01808275,0.9930906
62.999376297,-0.9628947,0.2691125,0.01273176,-0.2693169,-0.9627404,-0.01865816,0.007217639,-0.02140398,0.9929993
63.998228073,-0.9629786,0.2684856,0.01838693,-0.2688237,-0.9628662,-0.01929011,0.0125052,-0.02353312,0.9928989
64.999552250,-0.9631112,0.2677556,0.02179496,-0.2681788,-0.9630429,-0.01947517,0.01575452,-0.02461905,0.9928265
65.998404026,-0.9632666,0.2670214,0.02385913,-0.2675018,-0.9632254,-0.01978745,0.0176772,-0.02546209,0.9927731
66.999727726,-0.8060187,0.5904314,0.02039938,-0.5907099,-0.8059838,-0.01196687,0.009338655,-0.02172856,0.9929742
67.998579979,-0.2147796,0.9738325,0.01496024,-0.9739436,-0.2147108,-0.006051352,-0.002740571,-0.01590336,0.9931245
68.999903679,0.2452747,0.9649886,0.01544212,-0.9651099,0.2452765,0.001839652,-0.002071406,-0.01541274,0.993134
69.998755455,0.2605202,0.9608933,0.01764955,-0.9610338,0.2603467,0.01154337,0.006459208,-0.02007572,0.9930323
71.000079632,0.2595952,0.961136,0.01824235,-0.9612349,0.2592928,0.01736206,0.01193592,-0.02217562,0.9929373
71.998930931,0.2588878,0.9613189,0.01876636,-0.9613822,0.2584981,0.02084851,0.0151789,-0.02358893,0.9928604
72.997782707,0.2582256,0.9614958,0.01894486,-0.9615306,0.2577847,0.02285808,0.01708799,-0.02427756,0.992813
73.999106407,0.576539,0.8104563,0.01141287,-0.8104829,0.5762815,0.01963781,0.009331543,-0.02070796,0.9929965
74.997957706,0.9674208,0.2253886,0.005235952,-0.2254416,0.9673176,0.01427801,-0.001870694,-0.01509229,0.9931393
75.999281883,0.9709927,-0.2094541,-0.002884519,0.2094732,0.9708618,0.01598062,-0.0005388266,-0.01622992,0.9931229
76.998133183,0.971467,-0.2069197,-0.01178946,0.2071087,0.971332,0.01799888,0.007793196,-0.02005535,0.9930229
77.999456882,0.9715194,-0.2062741,-0.01742178,0.2065939,0.9714211,0.01905793,0.01309564,-0.02225371,0.9929207
78.998308182,0.971602,-0.205574,-0.0207624,0.2059766,0.9715434,0.0194865,0.01629061,-0.02335417,0.9928485
79.999632359,0.9717399,-0.2046998,-0.02281105,0.2051567,0.9717097,0.01980311,0.0182505,-0.02407128,0.9927973
80.998482704,0.7559202,-0.6452898,-0.01851051,0.6455123,0.7558872,0.01027895,0.007446491,-0.01982033,0.9930304
81.999806404,0.1544493,-0.9839432,-0.01467278,0.9840505,0.1544009,0.004395317,-0.002016573,-0.01518363,0.9931379
82.998657703,-0.2035654,-0.9761409,-0.01839898,0.9763141,-0.2035193,-0.004335358,0.0005512796,-0.01889481,0.9930762
83.999980927,-0.1933526,-0.978164,-0.0192268,0.9783121,-0.1931288,-0.01284831,0.008949522,-0.02132265,0.9929874
84.998832226,-0.1926957,-0.978275,-0.02003553,0.9783815,-0.1923471,-0.01802611,0.01389514,-0.02309303,0.9928909
85.997683525,-0.1920266,-0.9783937,-0.02054168,0.9784617,-0.1915932,-0.02126709,0.01699854,-0.02419296,0.9928166
86.999006748,-0.1912208,-0.9785389,-0.02101006,0.9785818,-0.1907292,-0.02327757,0.01890538,-0.02501708,0.992762
87.997857571,-0.6373606,-0.7688929,-0.01136466,0.7689405,-0.6371181,-0.01906348,0.0074807,-0.02089523,0.9930079
88.999180794,-0.984345,-0.1758736,-0.005263414,0.1759354,-0.9842249,-0.01554837,-0.002436301,-0.0162333,0.9931201
89.998032093,-0.9879682,0.154346,0.003868933,-0.1543913,-0.9877988,-0.01829382,0.0009884351,-0.01867232,0.9930803
90.999355316,-0.988737,0.1489366,0.0118781,-0.1491544,-0.9885693,-0.02016613,0.008728232,-0.02171589,0.9929804
91.998205662,-0.9887711,0.1482334,0.01682105,-0.1485793,-0.9886274,-0.02152631,0.01342739,-0.02379149,0.9928807
92.999528885,-0.9888522,0.1473003,0.0199696,-0.1477353,-0.9887367,-0.02231708,0.01644547,-0.02502765,0.9928052
93.998380184,-0.9884509,0.14973,0.02163137,-0.1502008,-0.9883712,-0.02199106,0.01807511,-0.02499627,0.9927775
94.999702930,-0.7008007,0.7117488,0.01654686,-0.7119333,-0.7007137,-0.01151646,0.003353293,-0.01987921,0.9930512
95.998553276,-0.118076,0.9899071,0.0139189,-0.9899976,-0.1180099,-0.005450011,-0.003812233,-0.01445356,0.9931432
96.997404575,0.131766,0.9872516,0.01840999,-0.9874222,0.1317147,0.004005384,0.001472338,-0.01878306,0.9930775
97.998727322,0.1295696,0.9875169,0.02009933,-0.9876838,0.12936,0.01139868,0.008617621,-0.02143944,0.9929878
98.997577667,0.1287921,0.9876034,0.02095659,-0.9877377,0.1284684,0.01609874,0.01318069,-0.02290454,0.9929052
99.998900890,0.1279296,0.9877005,0.02177342,-0.9878114,0.1275255,0.01899631,0.01596641,-0.0240835,0.9928362
100.997751713,0.1315239,0.9872174,0.02172462,-0.9872969,0.1310754,0.02087412,0.01774632,-0.02434659,0.9928002
101.999074459,0.6960303,0.7099177,0.0109331,-0.7099935,0.6958647,0.01560169,0.003442694,-0.01873749,0.9930732
102.997924805,0.9850715,0.127367,0.004790819,-0.1274216,0.9849815,0.01367251,-0.003003728,-0.01417276,0.99315
103.999248028,0.9870681,-0.1107874,-0.004528045,0.1108506,0.9869157,0.01756172,0.002547041,-0.01795633,0.9930903
104.998097897,0.9871382,-0.1096117,-0.01188448,0.10983,0.9869928,0.01952777,0.009662081,-0.0207176,0.9929934
105.999421120,0.9871562,-0.1088679,-0.01636251,0.1091974,0.987038,0.02073751,0.01399515,-0.02240339,0.9929052
106.998270988,0.9871715,-0.1082476,-0.01930325,0.1086573,0.9870807,0.02153079,0.01684511,-0.02350388,0.992836
107.999593735,0.9867477,-0.1117674,-0.02089861,0.1122114,0.9866878,0.02135305,0.01836625,-0.02356663,0.9928073
108.998444557,0.7197882,-0.6855955,-0.01626734,0.6857737,0.7197242,0.01062095,0.004496349,-0.0189001,0.993066
109.997294426,0.1415365,-0.9859393,-0.01385126,0.9860339,0.141489,0.004368289,-0.002308139,-0.01433917,0.9931495
110.998616695,-0.0978834,-0.9919637,-0.01850637,0.9921323,-0.09781326,-0.004620399,0.002845102,-0.01886105,0.993073
111.997467518,-0.09637585,-0.9920649,-0.02060528,0.9922264,-0.09613804,-0.01217891,0.01020522,-0.0216508,0.9929681
112.998790264,-0.09557138,-0.9921104,-0.02197386,0.9922476,-0.09521612,-0.01661531,0.01451502,-0.02341439,0.9928745
113.997640133,-0.09446031,-0.9921951,-0.0227742,0.9923082,-0.0940275,-0.01930869,0.01715123,-0.02444023,0.992808
114.998962402,-0.09625769,-0.9920272,-0.02282341,0.9921131,-0.09578418,-0.02093129,0.01871839,-0.02467081,0.9927738
115.997812271,-0.6755826,-0.7357061,-0.01168283,0.7357872,-0.6753979,-0.01629427,0.004150629,-0.01961541,0.9930536
116.999135017,-0.9860978,-0.1657846,-0.005732626,0.1658516,-0.9859984,-0.01435433,-0.003264309,-0.01510808,0.9931358
117.997984886,-0.9987639,0.04952564,0.003089254,-0.04957556,-0.9985861,-0.01893393,0.002143984,-0.01906412,0.9930707
118.999307632,-0.99875,0.04877182,0.01055684,-0.04899262,-0.9985585,-0.02170329,0.00947948,-0.02219502,0.9929631
119.998157501,-0.9987369,0.04793055,0.01478724,-0.04826778,-0.9985583,-0.02327908,0.01364629,-0.02396574,0.9928737
120.999480247,-0.9987311,0.0470993,0.0175862,-0.04752083,-0.99857,-0.02429019,0.01641305,-0.02509781,0.9928043
121.998330116,-0.9984605,0.0519209,0.01924505,-0.05236896,-0.9983462,-0.02347599,0.01799009,-0.02445098,0.992793
122.997179985,-0.7666227,0.6406947,0.01503183,-0.640864,-0.7665141,-0.01321972,0.003011773,-0.01979005,0.9930543
123.998501778,-0.2075417,0.9754,0.01327998,-0.9754827,-0.2074674,-0.00672535,-0.003862556,-0.01437598,0.9931441
124.997351646,0.04899719,0.9950827,0.01829663,-0.9952503,0.0489675,0.002094331,0.001130203,-0.01838139,0.9930853
125.998674393,0.04679533,0.9951508,0.02060709,-0.995329,0.04660961,0.009402569,0.008355168,-0.02105354,0.9929978
126.997524261,0.04591296,0.9951577,0.02233614,-0.9953248,0.04560686,0.01400709,0.01288872,-0.02299963,0.9929065
127.998846054,0.0452645,0.9951649,0.02341087,-0.9953177,0.04487741,0.01677207,0.01561407,-0.0241986,0.9928392
128.997695923,0.0482347,0.9950146,0.02344384,-0.9951435,0.04780888,0.01835644,0.01712278,-0.02435945,0.9928108
129.999017715,0.6337038,0.7663246,0.01211436,-0.7664132,0.6335501,0.01438235,0.003316829,-0.01850968,0.9930775
130.997868061,0.9702311,0.2129011,0.006073896,-0.2129638,0.9701518,0.01282201,-0.003194035,-0.01382368,0.9931546
131.999190331,0.992766,-0.03112756,-0.002463248,0.0311665,0.9926103,0.017712,0.001908458,-0.01778033,0.9930948
132.998039722,0.9928651,-0.02603987,-0.00995435,0.02624049,0.9926984,0.02051473,0.00941278,-0.0207688,0.9929942
133.999362469,0.9928332,-0.02505451,-0.01460725,0.02537807,0.9926819,0.02232574,0.01403759,-0.02268824,0.9928981
134.998211384,0.9928135,-0.02413953,-0.01725202,0.02453978,0.9926806,0.02329781,0.01667777,-0.02371228,0.9928335
135.997061253,0.992731,-0.02617644,-0.01895967,0.02662081,0.9926226,0.02349579,0.01833052,-0.02398986,0.9927979
136.998383522,0.7783786,-0.6179706,-0.0156317,0.6181507,0.7782966,0.01225001,0.004664395,-0.01930431,0.9930574
137.997233391,0.2244929,-0.9701321,-0.01370042,0.9702263,0.224437,0.00552863,-0.002250005,-0.01460153,0.9931458
138.998555183,-0.02195292,-0.9962812,-0.01857961,0.9964511,-0.02190129,-0.00293819,0.002591743,-0.0186311,0.9930778
139.997404575,-0.01895114,-0.9962735,-0.02151683,0.9964535,-0.01872614,-0.01054829,0.01021307,-0.02167796,0.9929669
140.998726368,-0.01846795,-0.9962394,-0.02336727,0.9964045,-0.01811663,-0.01508475,0.01473317,-0.02359052,0.9928672
141.997576237,-0.01783107,-0.9962246,-0.02437824,0.9963716,-0.01739974,-0.01771387,0.01736358,-0.02462896,0.9927999
142.998897552,-0.01858195,-0.9962053,-0.02470688,0.9963346,-0.01810884,-0.01915615,0.01878271,-0.02499196,0.9927649
143.997747421,-0.6102532,-0.7904376,-0.01305914,0.7905324,-0.6100656,-0.0157602,0.004549904,-0.01995554,0.9930449
144.999068737,-0.969075,-0.2462585,-0.006469554,0.2463274,-0.968978,-0.01396944,-0.002816443,-0.01513499,0.9931368
145.997918606,-0.9998376,-0.01784718,0.002287164,0.01780037,-0.9996598,-0.01900661,0.002626745,-0.01896266,0.9930713
146.999239922,-0.999798,-0.01785701,0.009151042,0.01764759,-0.9995919,-0.02240057,0.009548655,-0.02223399,0.9929615
147.998089314,-0.9997274,-0.01897321,0.01353956,0.01864342,-0.9995365,-0.02400168,0.01399019,-0.02374183,0.9928743
148.996938229,-0.9996702,-0.01976388,0.01632976,0.01934733,-0.9994935,-0.02519989,0.0168212,-0.02487454,0.9928027
149.998260498,-0.9996639,-0.01848892,0.01811276,0.01802288,-0.9995112,-0.02547833,0.01857654,-0.02514219,0.9927648
150.997109413,-0.8135385,0.5802417,0.0147326,-0.580417,-0.813422,-0.01422272,0.003693986,-0.02014174,0.9930449
151.998430729,-0.2843792,0.9561016,0.01309877,-0.9561852,-0.284302,-0.00742585,-0.003431606,-0.01466101,0.9931415
152.997280121,-0.04042762,0.9957699,0.0183298,-0.9959373,-0.04044966,0.0008587586,0.001539939,-0.01828517,0.9930864
153.998601437,-0.04147089,0.995662,0.02173562,-0.9958569,-0.04166066,0.008351034,0.009177977,-0.02139957,0.9929833
154.997450352,-0.04219098,0.995594,0.02350333,-0.9957833,-0.0424896,0.01233671,0.01324641,-0.0230029,0.9929018
155.998771667,-0.04315291,0.9955271,0.02469335,-0.9957034,-0.04353471,0.01510839,0.01608681,-0.0240674,0.9928346
156.997621059,-0.04387006,0.9954784,0.02548978,-0.9956459,-0.04430588,0.0167544,0.017782,-0.02478386,0.9927887
157.998942375,-0.04497556,0.9954187,0.02603132,-0.9955785,-0.0454498,0.01787915,0.0189565,-0.02525757,0.9927549
158.997791767,-0.04574031,0.9953793,0.02630522,-0.9955332,-0.04623654,0.01852972,0.01963788,-0.0254886,0.9927361
159.999112606,-0.04649182,0.9953415,0.02650722,-0.9954932,-0.04700108,0.01887558,0.02001161,-0.02566039,0.9927239
160.997961998,-0.04715421,0.9953121,0.02652356,-0.9954629,-0.04766525,0.01892839,0.02008218,-0.02566104,0.9927223
161.996810436,-0.04773774,0.9952808,0.02673046,-0.9954364,-0.04825338,0.01894102,0.02011917,-0.02585534,0.9927167
162.998131752,-0.04829929,0.9952506,0.02691746,-0.9954123,-0.04881687,0.01886706,0.02006838,-0.02603412,0.9927133
163.996981144,-0.04849631,0.9952424,0.02689266,-0.9954011,-0.04901612,0.01897037,0.02017564,-0.02600065,0.9927118
164.998302460,-0.04864894,0.9952346,0.02691878,-0.995393,-0.04917059,0.01901984,0.02023026,-0.02602137,0.9927099
165.997150898,-0.04891068,0.9952241,0.02686773,-0.9953786,-0.04943454,0.01914278,0.02035759,-0.02595938,0.9927092
166.998472214,-0.04920865,0.9952061,0.02702987,-0.9953632,-0.04973765,0.01921067,0.02044076,-0.02611205,0.9927034
167.997320652,-0.04942565,0.9951977,0.02697117,-0.9953523,-0.04995462,0.01925422,0.02048723,-0.02604693,0.9927045
