Time (s),X (g),Y (g),Z (g)
0.000000000,0.001403161,-0.001116685,-0.00249786
0.998852253,0.001819748,0.002954894,-0.006305781
2.000176430,0.0009488283,-0.003433493,-0.0001170344
2.999029160,0.008058346,-0.02122001,-0.001102825
4.000353813,-0.00422883,-0.004422495,0.001636932
4.999205589,-0.002250503,-0.03244407,-0.007168274
6.000530243,0.006702917,-0.009176797,0.002097315
6.999382019,-0.0004745554,-0.01109628,-0.009669068
8.000706673,0.001405389,-0.00919916,-0.008654968
8.999558926,-0.001331484,-0.002963824,0.002704591
10.000883102,0.006600963,-0.004092133,-0.001979427
10.999735355,-1.241986E-05,-0.0006876808,-0.005345537
11.998587131,-0.003760775,0.001518223,-0.000634448
12.999911785,0.002320335,0.0007116852,-0.0043962
13.998763561,0.003985875,0.001938476,0.0008080341
15.000088215,0.0003061957,-0.005150948,-0.001931275
15.998939991,0.002017741,0.002645701,-0.003473661
17.000264168,0.001000457,0.002742462,-0.004898576
17.999115944,-0.005470445,-0.005050652,0.0007339806
19.000440598,0.01985323,-0.0137938,-0.0003963606
19.999292374,0.03363527,-0.007585268,0.002391797
21.000616550,0.01650471,0.003580722,0.0002710783
21.999468327,0.01389387,0.00361864,0.00511693
23.000792980,0.005124263,0.0008887145,-0.0005956134
23.999644279,0.005990383,-0.0001821373,-0.001019647
24.998496056,0.003278966,0.001880386,-0.007324567
25.999820709,0.01697059,0.01347306,-0.003215484
26.998672485,0.009139212,0.02080522,-0.002259229
27.999996662,-0.002110234,0.01354529,-0.00730857
28.998848438,-0.002219257,0.009834811,-0.002013279
30.000173092,-0.00293336,0.004139746,-0.00532899
30.999024868,-0.003181017,-0.0002849338,-0.0006141817
32.000348568,0.01219846,0.008689639,-0.008751544
32.999200821,-0.01465901,0.009226982,0.002499441
34.000525951,-0.02428949,0.01044473,-0.004175563
34.999377251,-0.01253687,0.000779604,0.003590032
36.000701904,-0.01229823,0.001227579,0.0008485988
36.999553680,-0.005362233,0.00103443,-0.004380984
37.998406410,-0.003969306,-0.006327774,0.005591037
38.999730110,-0.008926773,-0.001763364,0.004079049
39.998582840,-0.02033895,-0.01925178,0.00620084
40.999907494,-0.01606633,-0.03123582,-0.003796406
41.998759270,0.0006497705,-0.01801197,0.00168212
43.000083923,-0.001366393,-0.006308184,-0.003493279
43.998935699,0.001347758,-0.005171113,0.001769577
45.000260353,0.0002187654,-0.002998837,-0.003438712
45.999113083,-0.000853293,-0.01051454,0.002177375
47.000437737,0.00998278,-0.008216741,-0.003637145
47.999289513,0.0221447,-0.00702051,-0.0112894
49.000614166,0.01039443,0.0001592182,-0.006383101
49.999466419,0.009032735,0.002067024,0.001287311
50.998318672,0.006950904,-0.002791849,0.0003784862
51.999643326,0.006985376,0.00311728,-0.002899271
52.998495102,0.01407334,0.001956817,-0.006789295
53.999819756,0.01387359,0.02093617,0.001026551
54.998671532,0.007364907,0.02156253,0.003900927
55.999996185,-0.003045455,0.01143023,0.00263983
56.998847961,-0.002206115,0.009605223,0.002725099
58.000172615,0.00271501,0.004099282,0.0008373862
58.999024391,-0.0002662802,0.001446965,0.000360371
60.000348568,2.489476E-06,0.00800891,0.004085779
60.999200344,-0.01855877,0.01156971,0.002464108
61.998052120,-0.01999947,0.02501966,-0.005571994
62.999376297,-0.01165769,0.001757134,-0.00732523
63.998228073,-0.004100736,0.003537533,0.002672016
64.999552250,-0.00414451,0.0009680916,-0.00439682
65.998404026,-0.002635893,0.004472567,-0.001055244
66.999727726,-0.0137682,-0.007329579,0.007422897
67.998579979,-0.01362782,-0.01854622,-0.009419489
68.999903679,-0.006019635,-0.01918142,0.01479498
69.998755455,-0.003056862,-0.01729254,-0.005437662
71.000079632,-0.0003539653,-0.007765344,0.005526864
71.998930931,-0.005654592,-0.004012198,-0.006779246
73.000254631,-0.003314919,-0.002363488,-0.003450705
73.999106407,-0.008460967,-0.01793695,0.006932585
74.997957706,0.02180336,-0.0147447,0.002418388
75.999281883,0.0194194,-0.02269016,-0.004193862
76.998133183,0.009960001,-0.000757002,-0.01017385
77.999456882,0.007349342,0.0001626499,0.001747321
78.998308182,0.002651225,-0.001861634,-0.006309573
79.999632359,0.0008662967,-0.0005168734,-0.0058293
80.998482704,0.01122325,-3.153184E-05,-0.004017052
81.999806404,0.02176269,0.01771268,-0.0170447
82.998657703,0.04135361,0.03095205,-0.007019559
83.999980927,0.003058176,0.01178179,-0.003032865
84.998832226,0.003492327,0.009285201,0.007951218
86.000155449,0.004853971,0.007524743,-0.002433016
86.999006748,0.004299445,0.001463468,-0.002477554
87.997857571,0.004560664,0.00591198,0.0002430088
88.999180794,-0.01887222,0.02183532,-0.008981538
89.998032093,-0.02474932,0.006262622,0.01814944
90.999355316,-0.01272535,0.002568849,-0.004926932
91.998205662,-0.006678896,0.0008148649,0.0008059264
92.999528885,-0.005426134,0.002272006,-0.003889634
93.998380184,-0.003906774,0.006734972,0.006090763
94.999702930,-0.01281444,-0.01189659,0.005890598
95.998553276,-0.01784882,-0.01384418,-0.002317327
96.999876499,-0.003372256,-0.02635021,-0.008874426
97.998727322,-0.005284425,-0.01306052,0.005506129
99.000050545,-0.0003260497,-0.01076791,-0.002962399
99.998900890,0.003014547,-0.0009935988,0.004092844
100.997751713,0.01060455,-0.00160153,-0.001587656
101.999074459,0.002008203,-0.01204827,-0.005484731
102.997924805,0.02128132,-0.01232209,-0.006600637
103.999248028,0.0176173,0.004904984,-0.00644565
104.998097897,0.01096054,-0.00219556,0.0007651268
105.999421120,0.006858067,5.729064E-06,0.0008082932
106.998270988,0.00807634,-0.001083524,0.002775643
107.999593735,-0.0114855,-0.00723547,0.01014015
108.998444557,0.005809695,-0.000269193,-0.01827216
109.999766827,0.01320319,0.02054563,0.01000883
110.998616695,0.004509502,0.02344033,-0.01168197
111.999939442,0.003087908,0.009018407,0.0002946297
112.998790264,0.004221827,0.008306385,0.002267887
113.997640133,0.0005602624,0.002916193,-0.008187244
114.998962402,-0.01905378,0.007091946,-0.01054151
115.997812271,-0.004806793,0.01700516,-0.003107197
116.999135017,-0.02207972,0.01775716,0.0009508193
117.997984886,-0.01554603,-0.002906863,-0.0002853094
118.999307632,-0.01001556,0.009238045,-0.0001691773
119.998157501,-0.007574297,0.004714165,-0.003437241
120.999480247,-0.002911737,-0.002434308,-0.004889097
121.998330116,-0.01619383,-0.02818751,0.007538915
122.999651909,-0.005763539,-0.003285168,-0.003102863
123.998501778,-0.01819357,-0.02237311,-0.004761009
124.997351646,-0.007257076,-0.02151764,-0.01408524
125.998674393,-0.006261444,-0.01382796,0.0007613756
126.997524261,-0.002310563,-0.008147432,-0.005830149
127.998846054,-0.004779607,-0.0006146259,0.001740234
128.997695923,-0.008401821,0.0009336518,-0.01531925
129.999017715,-0.00467928,-0.007498059,-0.01164088
130.997868061,0.02041463,-0.02379338,0.001854547
131.999190331,0.01880523,-0.0003552301,0.006812982
132.998039722,0.01105023,-0.00410134,-0.004926385
133.999362469,0.003291713,0.002367592,-0.003972339
134.998211384,0.003838483,-0.002810264,-0.003910488
135.999534130,0.008072458,0.006466189,0.003728016
136.998383522,0.02362556,0.004206032,0.004481524
137.997233391,0.01655935,0.01826948,-0.009437175
138.998555183,0.006952314,0.01599085,0.01156482
139.997404575,0.003828028,0.008786395,-0.003972694
140.998726368,0.005365382,0.006361935,-0.006276924
141.997576237,0.00322682,0.004575698,0.00228277
142.998897552,-0.005137969,0.008193191,0.008959816
143.997747421,0.0005564888,0.01806662,-0.001200409
144.999068737,-0.01008703,0.02100087,-0.002303354
145.997918606,-0.02261754,-0.003227164,0.002077161
146.999239922,-0.009338754,0.006054121,-0.004919267
147.998089314,-0.01029973,0.00193675,0.002745263
148.999411106,-0.00695503,-0.0007563602,0.005602784
149.998260498,0.001111514,-0.002896452,-0.0006467832
150.997109413,-0.01427693,0.005438836,0.007808187
151.998430729,-0.01239706,-0.01848897,-0.0008857449
152.997280121,0.003924937,-0.01927183,-0.005514664
153.998601437,-0.007068006,-0.0109512,-0.0006543171
154.997450352,-0.003353577,-0.00700579,0.0008085347
155.998771667,-0.001183888,-0.001330697,-0.002053884
156.997621059,-0.004924236,-0.0025574,-0.007208938
157.998942375,-0.002687899,0.0006444685,0.003191157
158.997791767,-0.006464021,-0.001089483,-0.001965982
159.999112606,-0.006144248,0.00320948,-0.001548751
160.997961998,-0.004807111,-0.0006798113,-0.001024529
161.999283314,-0.0002332212,0.001149265,-0.002028676
162.998131752,0.001937893,0.002995347,-0.002070384
163.996981144,0.001361661,0.002594942,-0.004430673
164.998302460,0.0002740532,-0.001733695,-0.004357526
165.997150898,0.0007195775,-0.0001701521,-0.005805373
166.998472214,-0.003297627,0.001123665,0.0003711104
167.997320652,-0.001405595,0.003041488,-0.001568538
