Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
22.998320103,-0.2499914,-0.03648959,-0.1171606,0.01744774,-0.02468026,0.9940697,13.08445,14.01631,-13.25854,1008.174
23.999644279,0.1209798,-0.09572576,-0.1171606,0.02338022,-0.02699324,0.9916057,13.43963,14.75674,-12.82357,1008.168
24.998496056,0.4919509,0.6151083,41.83742,0.0139139,-0.02178463,0.9855501,15.78797,10.03505,-12.79397,1008.166
25.999820709,0.615608,0.2004551,37.87369,0.01311378,-0.03246466,0.9896381,16.76005,0.8720341,-12.27937,1008.173
26.998672485,0.5537795,-0.03648959,12.26188,0.01510258,-0.03340653,0.9905643,12.08099,-5.377547,-11.82912,1008.181
27.999996662,-0.1263343,-0.1549619,-0.1171606,0.02134271,-0.02457138,0.9854566,12.45285,-5.374878,-11.83066,1008.179
28.998848438,-0.1263343,0.02274658,-0.1171606,0.0233458,-0.02505326,0.9906897,12.45444,-5.375461,-11.38811,1008.182
30.000173092,0.1209798,0.02274658,-0.05618013,0.02182245,-0.02312318,0.9873933,12.44372,-5.005706,-11.83368,1008.186
30.999024868,0.05915124,0.02274658,-0.05618013,0.01986257,-0.02221289,0.9921968,12.08099,-5.377547,-11.82912,1008.191
32.000348568,0.5537795,0.2004551,42.2033,0.007728815,-0.03638709,0.9838565,8.11647,-7.990658,-11.79129,1008.183
32.999200821,0.1209798,-0.09572576,37.44683,0.01352402,-0.02523335,0.9955112,-3.67531,-9.921464,-11.72721,1008.188
33.998052597,-0.3118199,-0.09572576,8.846972,0.01861008,-0.036749,0.9923897,-10.02304,-6.275832,-10.84646,1008.188
34.999377251,0.3682939,0.08198275,0.004800373,0.01897367,-0.02708876,0.9964014,-11.13702,-6.28442,-10.39929,1008.179
35.998229027,-0.2499914,0.02274658,0.004800373,0.01992933,-0.0270418,0.9906672,-9.643641,-6.641752,-11.28753,1008.17
36.999553680,-0.1263343,-0.09572576,0.06578087,0.02041698,-0.02750463,0.9882677,-10.78661,-5.542242,-11.29199,1008.174
37.998406410,-0.1881628,-0.09572576,-0.05618013,0.02381747,-0.02121824,0.9984044,-11.12948,-6.653009,-10.83882,1008.176
38.999730110,0.4301224,0.2596913,42.02036,0.0174918,-0.02663078,0.9968957,-13.40068,-2.607103,-11.30568,1008.185
39.998582840,0.1209798,-0.1549619,38.54448,0.01909912,-0.03435975,0.9991205,-15.53088,8.33165,-11.38774,1008.176
40.999907494,-0.806448,0.02274658,10.55443,0.02212065,-0.04199724,0.988924,-11.29343,14.94679,-11.45988,1008.18
41.998759270,-0.3118199,-0.1549619,-0.2391216,0.02387217,-0.02603398,0.9944876,-10.94143,15.68839,-11.91003,1008.177
43.000083923,-0.0645058,0.08198275,-0.1781411,0.01743843,-0.02562131,0.9892756,-10.92316,14.95004,-11.90397,1008.171
43.998935699,0.05915124,-0.03648959,0.1267614,0.02088881,-0.02414539,0.9945405,-11.30415,15.31655,-11.90546,1008.175
44.997788429,-0.00267728,-0.2141981,-0.1171606,0.01542968,-0.02275524,0.9902983,-10.55267,14.95321,-12.28485,1008.18
45.999113083,0.8010936,0.1412189,41.34958,0.01701946,-0.02856266,0.9949493,-6.555153,18.67486,-12.77457,1008.175
46.997964859,0.8629221,0.2004551,37.75173,0.01408324,-0.03053035,0.9925372,4.846862,18.75728,-13.26428,1008.173
47.999289513,-0.682791,-0.03648959,9.456778,0.01844365,-0.02943326,0.9815537,11.94148,15.11582,-13.263,1008.164
48.998141289,-0.1881628,-0.03648959,-0.3610826,0.02179991,-0.02072057,0.9903067,12.30421,15.48766,-13.26756,1008.162
49.999466419,0.1209798,0.1412189,0.1267614,0.02234849,-0.02315234,0.9940754,12.31493,15.1179,-12.82198,1008.166
50.998318672,-0.0645058,-0.1549619,-0.1171606,0.02193276,-0.02847525,0.993016,12.31334,15.11849,-13.26454,1008.169
51.999643326,-0.1881628,-0.09572576,-0.1171606,0.02578025,-0.02355851,0.9897522,12.68679,15.12057,-12.82352,1008.178
52.998495102,-0.3118199,0.4373998,42.26429,0.02288119,-0.02842039,0.9858492,15.01527,11.13781,-13.24253,1008.171
53.999819756,-0.2499914,0.2004551,37.38585,0.02191539,-0.02702947,0.994,17.13486,0.87362,-11.45902,1008.171
54.998671532,0.4919509,-0.2734343,11.16423,0.01804329,-0.03049253,0.9968156,13.55175,-4.629112,-11.39877,1008.174
55.999996185,0.05915124,-0.09572576,-0.3610826,0.01987205,-0.02174764,0.9955488,12.44372,-5.005706,-11.83368,1008.176
56.998847961,-0.00267728,0.08198275,-0.1781411,0.0233551,-0.02411222,0.9954838,12.81717,-5.003621,-11.39267,1008.173
57.997700214,0.1209798,-0.03648959,0.004800373,0.02185361,-0.02268161,0.9950425,13.19815,-5.370124,-11.39118,1008.167
58.999024391,-0.1881628,0.08198275,-0.05618013,0.02041148,-0.02559623,0.9930813,13.55929,-4.997701,-11.8383,1008.165
59.997875690,0.8010936,0.2004551,42.14233,0.01251101,-0.0266445,0.9854599,8.861773,-7.985904,-11.35181,1008.156
60.999200344,1.048408,0.08198275,37.44683,0.01844696,-0.02515646,0.9954878,-2.187883,-9.910789,-11.73336,1008.145
61.998052120,1.295722,0.1412189,7.688343,0.01136193,-0.04747634,0.9869589,-8.890795,-7.005587,-11.28758,1008.152
62.999376297,-0.00267728,0.2004551,-0.05618013,0.01791884,-0.02607624,0.9854439,-8.870943,-7.744513,-10.83897,1008.152
63.998228073,-0.0645058,-0.09572576,0.1267614,0.01553759,-0.02810467,0.9954435,-10.00478,-7.014175,-10.84041,1008.145
64.999552250,-0.1881628,-0.03648959,0.06578087,0.01941759,-0.02655265,0.9882919,-8.880075,-7.375341,-10.842,1008.146
65.998404026,-0.00267728,0.08198275,-0.2391216,0.01900136,-0.0304482,0.9915587,-9.616245,-7.749267,-11.27845,1008.15
66.999727726,1.419379,0.3781636,41.71546,0.02485609,-0.02411547,1.000251,-12.98912,-4.082287,-10.41001,1008.153
67.998579979,0.1828083,0.3189274,38.30055,0.0183867,-0.02509067,0.983551,-15.88288,7.590055,-10.93759,1008.149
68.999903679,0.739265,0.02274658,11.77404,0.01507837,-0.02624607,1.007899,-11.64703,14.20578,-11.4523,1008.156
69.998755455,-0.4973055,-0.03648959,-0.05618013,0.02238133,-0.02746861,0.9873034,-11.27358,14.20786,-11.01128,1008.157
70.997606754,0.2446368,-0.03648959,-0.1781411,0.01798701,-0.02805307,0.9930444,-11.64703,14.20578,-11.4523,1008.168
71.998930931,-0.0645058,0.08198275,-0.1171606,0.01748815,-0.02995601,0.9858458,-11.65616,14.57495,-11.45532,1008.164
72.997782707,0.05915124,-0.09572576,0.004800373,0.01846226,-0.02755118,0.9911419,-11.28589,14.5782,-11.89941,1008.157
73.999106407,0.739265,0.2596913,41.8984,0.01916072,-0.03823182,0.9995201,-7.632608,17.18959,-12.3153,1008.159
74.997957706,0.615608,0.08198275,37.93467,0.02287021,-0.02460359,0.9954764,4.084885,19.49029,-13.26726,1008.161
75.999281883,-1.301076,0.2004551,7.383441,0.01375664,-0.04260899,0.9884767,11.16283,16.58659,-12.82947,1008.159
76.998133183,0.2446368,0.02274658,0.1267614,0.01736029,-0.02268238,0.9826494,11.17037,16.218,-13.269,1008.16
77.999456882,0.1828083,-0.03648959,-0.05618013,0.02038912,-0.0236694,0.9945526,11.16124,16.58717,-13.27202,1008.151
78.998308182,0.2446368,0.1412189,0.004800373,0.01840856,-0.02559014,0.9864061,10.47196,16.95087,-12.82967,1008.165
79.999632359,-0.1263343,0.2004551,-0.1171606,0.01888847,-0.02461772,0.9869007,10.80924,15.84558,-12.82188,1008.161
80.998482704,-0.0645058,-0.1549619,42.93507,0.01598134,-0.02709278,0.988776,15.39785,10.77072,-12.79849,1008.166
81.999806404,-1.177419,0.3189274,32.81231,0.01897361,-0.03374711,0.9757342,17.12413,1.243375,-11.9046,1008.157
82.998657703,2.037664,0.2004551,0.7975469,0.02246633,-0.06567914,0.9851054,13.89621,-3.518928,-11.40938,1008.159
83.997509003,-0.3118199,-0.03648959,-0.05618013,0.01947903,-0.02994894,0.9901338,14.27719,-3.885431,-11.4079,1008.164
84.998832226,-0.0645058,0.08198275,-0.05618013,0.02246362,-0.02850967,1.000653,14.27561,-3.884849,-11.85045,1008.155
85.997683525,-0.1263343,0.08198275,-0.05618013,0.01747577,-0.02899128,0.9863428,14.26806,-3.51626,-11.41092,1008.154
86.999006748,0.1828083,0.08198275,-0.1171606,0.01947163,-0.02946525,0.9901435,14.65523,-4.250853,-12.2283,1008.156
87.997857571,0.4301224,0.3189274,42.14233,0.009125712,-0.02819147,0.9930867,8.479195,-7.618817,-11.79585,1008.157
88.999180794,0.8010936,0.08198275,32.81231,0.02000657,-0.03426015,0.9838368,-2.931597,-9.916127,-11.73028,1008.168
89.998032093,0.1209798,-0.09572576,-2.007556,0.02449323,-0.02902049,1.011138,-8.121275,-8.107183,-11.72413,1008.166
90.999355316,-0.00267728,0.02274658,0.004800373,0.02088466,-0.02604327,0.9878172,-8.130407,-7.73801,-11.72716,1008.17
91.998205662,0.4301224,-0.09572576,0.1267614,0.0199216,-0.02560655,0.9935611,-8.489954,-8.111016,-10.83749,1008.175
92.999528885,0.2446368,0.02274658,0.06578087,0.02141137,-0.02797556,0.9887308,-7.747829,-8.105097,-11.28312,1008.169
93.998380184,0.4301224,0.02274658,2.565981,0.02103629,-0.03239165,0.9986725,-7.368429,-8.471017,-11.72418,1008.174
94.997231007,0.739265,0.2596913,42.14233,0.01168371,-0.03539244,0.9900644,-14.54372,-1.56854,-11.75219,1008.157
95.998553276,-0.1881628,0.2596913,29.58034,0.01210442,-0.03055058,0.9906367,-14.81616,9.445086,-11.84244,1008.151
96.997404575,0.4301224,0.02274658,-2.007556,0.03425783,-0.03068037,0.989089,-12.3105,13.46254,-11.44343,1008.147
97.998727322,-0.1263343,0.02274658,0.004800373,0.02097469,-0.02851957,0.9982727,-13.05421,13.45721,-11.44035,1008.149
98.997577667,0.05915124,0.08198275,-0.05618013,0.02437478,-0.02793996,0.9906267,-12.29383,12.72478,-11.87993,1008.15
99.998900890,0.2446368,-0.2734343,0.004800373,0.01741041,-0.02131029,0.9970026,-13.04508,13.08803,-11.43732,1008.153
100.997751713,0.615608,0.08198275,2.44402,0.02071656,-0.01396969,0.9914024,-13.04962,13.0897,-12.70177,1008.15
101.999074459,0.4919509,0.1412189,42.32527,0.01349044,-0.02567229,0.9873846,-5.067726,18.68554,-12.78072,1008.158
102.997924805,0.2446368,0.2004551,29.33642,0.01985585,-0.02363235,0.986438,5.601297,18.39286,-12.82178,1008.153
103.999248028,0.615608,0.1412189,-1.702654,0.02070725,-0.01491073,0.9866083,10.09852,16.94878,-13.27069,1008.153
104.998097897,-0.3118199,-0.09572576,0.06578087,0.0203917,-0.02414782,0.9935879,9.728249,16.94553,-12.8266,1008.161
105.999421120,-0.1263343,-0.03648959,-0.1171606,0.02086919,-0.02317277,0.993605,8.986125,16.93961,-12.38097,1008.159
106.998270988,-0.0645058,0.02274658,-0.1171606,0.02485418,-0.02554019,0.9954476,9.744924,16.20777,-13.2631,1008.158
107.997121811,1.419379,0.02274658,2.870884,0.01210465,-0.02436801,1.009862,9.363935,16.57427,-13.26459,1008.164
108.998444557,0.3682939,0.3189274,42.63017,0.00845802,-0.02277604,0.9745746,15.4177,10.0318,-12.34988,1008.177
109.997294426,0.6774365,0.08198275,28.90956,0.01497853,-0.02328346,0.9969754,16.76141,0.8715343,-11.90004,1008.175
110.998616695,-0.0645058,-0.03648959,-1.336771,0.02576646,-0.02544586,0.9811188,14.6292,-3.143837,-11.85804,1008.16
111.997467518,0.05915124,-0.1549619,0.06578087,0.02237601,-0.02603599,0.990675,14.61246,-2.467022,-11.86358,1008.176
112.998790264,-0.1263343,0.02274658,0.004800373,0.0224347,-0.02847808,0.9949235,14.98431,-2.464354,-11.86512,1008.165
113.997640133,-0.0645058,0.08198275,-0.05618013,0.0198684,-0.02507287,0.984499,15.36242,-2.768828,-12.24347,1008.169
114.998962402,1.110236,-0.1549619,2.565981,0.02744449,-0.006073162,0.9824532,14.62007,-2.774665,-11.86106,1008.163
115.997812271,0.6774365,0.02274658,42.81311,0.01993191,-0.02752022,0.9897025,8.124241,-8.35933,-12.16759,1008.17
116.999135017,-0.1881628,-0.03648959,29.45838,0.02145269,-0.02897188,0.9939635,-2.567284,-9.544869,-11.29229,1008.169
117.997984886,0.05915124,0.1412189,0.004800373,0.01781442,-0.0169258,0.9927906,-6.632259,-8.097092,-11.28773,1008.175
118.999307632,0.4301224,-0.1549619,-0.2391216,0.01902838,-0.0319045,0.9924846,-6.606453,-9.204023,-11.72121,1008.182
119.998157501,-0.00267728,0.02274658,-0.1171606,0.02093629,-0.02895325,0.9891912,-6.994984,-8.468931,-11.28317,1008.186
120.997007370,-0.1263343,0.08198275,0.06578087,0.0214186,-0.02798346,0.9901633,-6.243725,-8.832184,-11.72577,1008.182
121.998330116,-1.362905,0.2004551,5.066182,0.03577191,0.00266378,1.000732,-5.871868,-8.829515,-11.72731,1008.194
122.997179985,0.9247506,-0.03648959,42.38625,0.01305308,-0.02431316,1.002695,-13.78015,-2.302128,-11.30666,1008.196
123.998501778,0.3064654,0.02274658,29.45838,0.02189386,-0.02748157,0.9882607,-15.52175,7.962477,-11.38471,1008.183
124.997351646,-0.806448,-0.03648959,-2.739322,0.02232314,-0.02645388,0.9787285,-13.7614,11.97518,-11.42517,1008.187
125.998674393,-0.1881628,0.1412189,-0.05618013,0.02192777,-0.02799419,0.9935032,-13.76299,11.97577,-11.86773,1008.187
126.997524261,-0.1263343,0.02274658,-0.05618013,0.02087244,-0.02555433,0.9868719,-13.01768,11.98052,-11.42825,1008.178
127.998846054,-0.00267728,-0.03648959,-0.1781411,0.01603986,-0.02905908,0.9944668,-12.64742,11.98377,-11.87234,1008.185
128.997695923,-0.3736484,-0.03648959,3.114806,0.01551258,-0.03235779,0.9772121,-13.38954,11.97785,-11.42671,1008.177
129.999017715,0.1828083,0.3189274,42.32527,0.006089488,-0.02672077,0.9811932,-6.183296,18.67753,-12.77611,1008.179
130.997868061,0.3064654,0.02274658,28.72662,0.02200899,-0.03283889,0.9948384,5.211176,19.12854,-12.82629,1008.188
131.999190331,1.172065,0.08198275,-2.312459,0.02083394,-0.01885386,0.9998996,9.345672,17.31262,-13.27064,1008.183
132.998039722,0.1828083,-0.09572576,0.06578087,0.02037757,-0.0250836,0.9878389,8.966271,17.67854,-12.82957,1008.191
133.996889591,-0.1263343,-0.09572576,-0.05618013,0.01841304,-0.02464383,0.9902454,8.975404,17.30936,-12.82655,1008.186
134.998211384,-0.00267728,-0.09572576,-0.1171606,0.02040459,-0.0265399,0.9887646,8.967861,17.67795,-12.38702,1008.195
135.997061253,0.3682939,-0.03648959,2.261079,0.02625225,-0.02067506,0.9945828,8.975404,17.30936,-12.82655,1008.18
136.998383522,0.1828083,-0.03648959,42.56919,0.0259298,-0.03085582,0.9972458,15.38871,11.13989,-12.80151,1008.171
137.997233391,-0.00267728,-0.09572576,29.76328,0.01939349,-0.02652633,0.9835172,17.47773,1.984386,-11.91219,1008.173
138.998555183,0.4919509,-0.09572576,-2.373439,0.01850756,-0.02617383,1.00454,15.34704,-2.092513,-11.86968,1008.166
139.997404575,0.1209798,0.08198275,-0.05618013,0.01891291,-0.02559561,0.9887911,15.71889,-2.089845,-11.87122,1008.171
140.998726368,0.1209798,-0.09572576,0.06578087,0.02092182,-0.02893746,0.9863263,15.34704,-2.092513,-11.86968,1008.174
141.997576237,0.05915124,0.08198275,-0.1781411,0.021935,-0.02800209,0.9949356,15.34704,-2.092513,-11.86968,1008.175
142.998897552,0.4301224,-0.03648959,1.468332,0.0272656,-0.02021548,1.00175,14.5837,-1.359008,-12.25199,1008.174
143.997747421,0.6774365,0.2596913,42.32527,0.01852386,-0.03142325,0.9915416,8.497459,-8.357161,-11.7898,1008.168
144.999068737,0.2446368,-0.03648959,29.21446,0.01214142,-0.03296898,0.9905881,-2.187883,-9.910789,-11.73336,1008.171
145.997918606,0.615608,0.08198275,-1.031868,0.02518868,-0.01537259,0.9951718,-6.223873,-9.57111,-11.27717,1008.171
146.996767998,-0.4354769,-0.09572576,-0.05618013,0.01840873,-0.02606592,0.984964,-5.498423,-8.827429,-11.28629,1008.173
147.998089314,-0.2499914,-0.09572576,-0.05618013,0.02436189,-0.02554788,0.9954499,-5.117435,-9.193933,-11.28481,1008.178
148.996938229,0.1828083,0.02274658,-0.05618013,0.02236312,-0.02364391,0.9954982,-5.487703,-9.197184,-10.84071,1008.18
149.998260498,0.6774365,0.08198275,2.078137,0.0174011,-0.02225134,0.9922085,-5.870279,-8.830097,-11.28476,1008.172
150.997109413,0.3682939,0.3781636,42.63017,0.01219204,-0.03302425,1.000615,-13.75428,-3.348115,-11.29809,1008.172
151.998430729,0.2446368,-0.03648959,29.21446,0.0178786,-0.02127629,0.9922256,-15.84795,6.113951,-11.36805,1008.17
152.997280121,-0.4973055,0.3781636,-1.27579,0.02068988,-0.01346496,0.9875924,-14.11651,11.2957,-11.41809,1008.188
153.998601437,0.1209798,-0.03648959,-0.1171606,0.02044366,-0.02800937,0.9920778,-14.11651,11.2957,-11.41809,1008.179
154.997450352,-0.0645058,0.08198275,0.06578087,0.02042129,-0.02608254,0.993549,-14.4975,11.6622,-11.41958,1008.184
155.998771667,-0.0645058,-0.03648959,0.004800373,0.01743827,-0.02514552,0.9907178,-14.12564,11.66487,-11.42111,1008.191
156.997621059,-0.0645058,0.08198275,0.1267614,0.02043211,-0.02942356,0.9853641,-14.48996,11.29361,-11.85911,1008.2
157.998942375,0.1209073,-0.2137835,-0.1771531,0.01849376,-0.02806117,0.9959068,-14.12564,11.66487,-11.42111,1008.185
158.997791767,-0.126571,-0.09425545,-0.1104853,0.02098791,-0.03186322,0.9905654,-14.11492,11.29511,-10.97553,1008.191
159.996640205,0.0590652,-0.09421434,-0.1049603,0.02191107,-0.02845156,0.9887187,-13.73552,10.9292,-11.4166,1008.187
160.997961998,-0.003669219,-0.03513966,-0.03909913,0.02097054,-0.03041745,0.9915494,-14.11651,11.2957,-11.41809,1008.197
161.996810436,0.05947776,0.02382083,-0.03483301,0.02087401,-0.02317804,0.9945599,-13.75538,11.66812,-11.86521,1008.204
162.998131752,0.06010274,0.1416214,-0.09172984,0.01693118,-0.02418585,0.9907396,-14.12405,11.66429,-10.97856,1008.204
163.996981144,-0.001757219,0.08139108,-0.02932136,0.01741882,-0.02464868,0.9883401,-14.13326,11.97251,-11.42364,1008.192
164.998302460,0.3077749,0.08216712,-0.02818231,0.02186426,-0.02554684,0.9882995,-14.48083,10.92444,-11.85608,1008.202
165.997150898,-0.1253607,-0.09541436,-0.02627344,0.02037275,-0.02507834,0.9868839,-14.48996,11.29361,-11.85911,1008.199
166.998472214,-0.0007451214,-0.09446416,-0.1460636,0.01948609,-0.02948105,0.9930083,-14.13326,11.97251,-11.42364,1008.197
167.997320652,-0.06262815,0.02475479,-0.0834685,0.01747767,-0.02756656,0.9911466,-13.74466,11.29837,-11.41963,1008.204
