Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
34.000674725,0.1940322,-0.04377142,-0.0946378,0.002122774,-0.02151969,0.9918232,-11.00999,12.98448,-15.11165,1008.318
34.999244690,0.008546621,0.01546475,-0.0336573,-0.005724504,-0.02310165,0.993264,-10.62764,12.61748,-14.73083,1008.33
36.000286579,0.008546621,0.01546475,0.0273232,-0.0009017321,-0.01911058,0.9852013,-11.00086,12.61531,-15.10863,1008.33
37.001328945,-0.0532819,1.02248,40.64034,-0.01978117,-0.009227045,0.9821523,-8.903229,15.52272,-15.1413,1008.327
37.999899864,-0.300596,0.4893541,41.79897,-0.007785048,-0.01684983,0.9943545,1.963076,19.60247,-16.48388,1008.324
39.000942707,-0.7952242,0.6670626,41.98191,-0.0102815,-0.02017929,0.9771094,13.44117,16.79137,-15.68546,1008.332
39.999514103,-0.424253,0.6078265,41.61602,-0.003226206,-0.02500582,0.9946457,19.1066,8.460953,-14.375,1008.342
41.000557423,-0.6097386,0.1339371,20.82167,-0.007033451,-0.03472251,0.9911278,18.56988,0.08772469,-14.30336,1008.34
41.999129295,-0.2387675,0.1339371,0.4541867,0.001087231,-0.02052823,0.9846852,18.59863,-1.02029,-13.91495,1008.337
43.000172615,-0.2387675,-0.04377142,-0.1556183,-0.003348574,-0.0196406,0.9866357,18.23591,-1.392131,-13.91038,1008.328
44.001216412,-0.176939,0.01546475,-0.0946378,-0.001852742,-0.01868702,0.9933327,18.23591,-1.392131,-13.91038,1008.325
44.999789238,-0.0532819,-0.1030076,-0.0946378,0.002196094,-0.02445336,0.9974945,17.92603,-1.394355,-13.9091,1008.332
46.000833511,-2.093623,0.9040073,37.77425,0.003092229,-0.01958539,0.9947221,17.20819,-2.445678,-13.89746,1008.327
46.999406338,-0.2387675,0.785535,42.83563,-0.006697209,-0.0226544,0.9970981,8.177362,-8.355639,-14.63351,1008.327
48.000450611,-0.8570527,0.6670626,42.71367,-0.008785,-0.02112884,0.978038,-3.173401,-8.067856,-14.58963,1008.325
48.999023914,-0.424253,0.6670626,41.18916,-0.01079991,-0.01445124,0.9896426,-11.78175,-0.8679638,-14.61427,1008.334
50.000069141,-0.300596,0.1339371,28.01737,0.01145333,-0.01754364,0.9990184,-12.77035,8.971779,-15.07119,1008.339
51.001114368,-0.7952242,-0.4584247,0.3322257,0.009490315,-0.02138594,0.9884456,-11.37135,12.61214,-14.72776,1008.342
51.999688625,-0.300596,0.1931733,-0.0946378,-0.0003978894,-0.0176887,0.9919127,-10.98259,11.87697,-15.10258,1008.343
53.000734329,0.1940322,-0.1030076,0.1492842,-0.001429284,-0.01479936,0.9914982,-11.73408,12.2403,-14.7232,1008.35
53.999309063,-0.0532819,0.07470092,-0.1556183,-0.005305194,-0.02111187,0.984706,-11.73703,12.24138,-15.54508,1008.348
55.000355721,-9.32756,0.1339371,21.91932,0.02356051,0.1057811,1.042971,-10.62282,12.24989,-15.92903,1008.333
55.998929977,-0.176939,0.3708818,41.49406,-0.005426158,-0.01289457,0.9858263,-3.097752,18.82657,-15.63492,1008.33
56.999977589,-0.6715671,0.7262988,41.85994,-0.01336273,-0.007245007,0.99171,8.242517,18.90846,-16.06116,1008.326
58.001023769,-0.424253,0.7262988,42.04288,0.002341806,-0.005043194,0.9878541,16.83555,12.44583,-15.22069,1008.33
58.999599934,-0.5479101,0.3116456,29.72482,0.000712987,-0.02732323,0.9874164,19.96887,3.728088,-13.95992,1008.342
60.000647068,0.997803,-0.5176608,-2.655819,-0.005825513,-0.01680854,0.9924354,18.58791,-0.6505365,-14.36053,1008.346
60.999223232,-0.300596,-0.1030076,-0.0336573,-0.001884078,-0.0186528,0.9871256,18.19938,0.08455658,-13.92248,1008.347
62.000271797,-0.0532819,0.1339371,0.0273232,-0.001367847,-0.01819565,0.9933401,18.95223,-0.2792788,-13.92253,1008.341
62.998847485,0.008546621,0.01546475,-0.1556183,-0.0009358143,-0.01812216,0.981401,18.58037,-0.2819471,-13.921,1008.34
63.999896049,-0.2387675,0.1339371,0.4541867,-0.001877015,-0.01818492,0.9900001,18.20852,-0.2846155,-13.91946,1008.334
65.000944614,-0.6097386,0.4301179,42.04288,-0.009090515,-0.02466967,1.00471,13.6322,-5.793882,-14.29766,1008.341
65.999522209,-0.7952242,0.9040073,42.34779,-0.002514713,-0.008997418,0.9892322,2.698015,-9.871908,-14.5986,1008.341
67.000570774,-0.9807097,0.785535,42.34779,-0.009167315,-0.02553703,0.9865472,-8.38759,-5.213424,-14.21272,1008.344
67.999148369,-0.2387675,0.3708818,32.83483,-0.003264773,-0.02496371,0.9870062,-13.01587,3.862233,-15.02781,1008.334
69.000197887,0.07037515,0.1931733,10.27205,-0.00762468,-0.02748816,0.9936633,-12.45176,11.12795,-15.09038,1008.331
69.998775482,0.1940322,0.01546475,0.1492842,-0.0008927616,-0.01721797,0.9928797,-12.44127,10.75828,-14.70802,1008.333
70.999825478,-0.1151104,0.01546475,-0.0946378,-0.00134739,-0.02154719,0.9870649,-11.71445,11.50146,-14.33781,1008.343
72.000875473,0.1322037,-0.2807162,0.0273232,-0.002818551,-0.01729609,1.001483,-11.69755,10.76361,-14.7111,1008.341
72.999454021,-0.2387675,0.1339371,0.0273232,-0.005355248,-0.0158256,0.9910201,-11.70668,11.13279,-14.71412,1008.348
74.000504494,-0.6097386,0.4893541,41.49406,0.008420584,-0.01227193,0.9996169,-7.434067,16.27174,-15.1535,1008.345
74.999083996,-0.6097386,0.7262988,42.28681,-0.006841437,-0.01678971,0.9862329,2.328751,19.97323,-15.66655,1008.332
76.000134945,-0.1151104,0.6670626,42.16485,-0.007740319,-0.02070347,0.991412,13.06018,17.15788,-15.68694,1008.346
76.998714447,0.2558607,0.5485903,38.01817,-0.002272617,-0.0259078,0.9855497,19.48736,8.094534,-14.43674,1008.347
77.999765873,-0.5479101,-0.4584247,15.21147,-0.0119801,-0.0290663,1.00416,19.29669,0.830905,-13.93315,1008.341
79.000817776,0.3795178,0.07470092,-0.1556183,-0.0003929012,-0.01816974,0.9914255,18.94605,0.08881092,-13.10367,1008.341
79.999397278,-0.0532819,0.2524094,0.0883037,-0.001911264,-0.01672072,0.9876419,18.55297,0.8255682,-13.93007,1008.337
81.000449181,-0.1151104,-0.1622438,0.1492842,0.002157359,-0.02393546,0.9912971,18.95223,-0.2792788,-13.92253,1008.342
81.999030113,-0.176939,0.01546475,-0.2165988,-0.002760259,-0.02544497,0.9879491,19.30582,0.4617329,-13.93012,1008.34
83.000082493,-1.166195,0.5485903,41.00622,-0.00190179,-0.01625546,0.990994,16.47361,-2.820187,-13.89135,1008.332
83.998663902,-0.300596,0.6078265,42.46975,-0.01798814,-0.02429281,0.9990327,7.462407,-9.46899,-14.24203,1008.333
84.999716282,-0.6715671,0.6078265,42.28681,0.0009767478,-0.01470039,0.9805048,-3.542307,-8.071607,-13.7662,1008.341
86.000769615,-0.3624245,0.5485903,40.94524,-0.007658929,-0.02602396,0.9913051,-12.17187,-0.1322889,-14.61878,1008.335
86.999351025,0.3176893,0.2524094,19.96795,-0.005424894,-0.03912362,1.003925,-13.5127,8.965942,-14.68879,1008.33
88.000404835,0.1322037,-0.1030076,-0.0946378,-0.005735885,-0.02499163,0.9851081,-12.06028,10.39178,-14.70653,1008.334
88.998986721,-0.1151104,0.1339371,0.0273232,-0.001339656,-0.02298245,0.9841709,-12.43077,10.38861,-14.32566,1008.337
90.000040531,-0.1151104,0.07470092,-0.1556183,0.001175181,-0.02395347,0.9917793,-11.68842,10.39444,-14.70807,1008.338
90.998622417,0.07037515,-0.04377142,-0.0336573,-0.004787057,-0.01922999,0.9957244,-12.05114,10.0226,-14.70351,1008.334
91.999677181,-1.969966,1.02248,38.2621,-0.001433768,-0.01574567,0.987659,-10.97346,11.5078,-15.09955,1008.332
93.000731945,-0.0532819,0.2524094,41.92093,-0.01820652,-0.01311553,0.9897069,-2.725895,18.82924,-15.63646,1008.343
93.999314785,-1.042538,0.7262988,41.61602,-0.01119686,-0.01836785,0.9967292,8.617325,18.91005,-15.24081,1008.353
95.000369549,-0.424253,0.9632435,42.46975,-0.003223628,-0.02548424,0.9936811,17.89051,12.45289,-14.84571,1008.349
95.998953342,0.008546621,0.4893541,27.59051,0.008130307,-0.02486583,1.001276,19.97023,3.727589,-13.58059,1008.331
97.000008583,0.5650033,0.01546475,0.6371282,-0.008309183,-0.01539594,0.9924763,19.30582,0.4617329,-13.93012,1008.336
97.998592854,0.1322037,-0.1030076,0.0273232,-0.006231429,-0.02261776,0.9918436,19.29805,0.8304052,-13.55382,1008.339
98.999648094,0.008546621,-0.1622438,-0.1556183,-0.003282485,-0.02256637,0.9908746,18.54521,1.194241,-13.55377,1008.329
100.000703812,0.1322037,0.01546475,-0.0946378,0.003073449,-0.02099169,0.986576,19.27843,1.569248,-13.9392,1008.331
100.999288559,-4.072136,0.785535,22.22422,0.007779855,0.05080104,0.966978,18.92483,0.8282366,-13.93161,1008.342
102.000344753,0.1940322,0.1339371,41.92093,-0.002402321,-0.01340054,0.9982166,13.26795,-6.104193,-14.2936,1008.35
102.998929501,-0.7333956,0.8447711,42.04288,-0.01508824,-0.02180985,0.995725,1.647371,-9.880551,-13.77235,1008.348
103.999986172,-0.176939,0.3708818,42.71367,-0.01367195,-0.02076942,0.9866655,-9.160063,-4.110747,-14.59805,1008.353
104.998571396,-1.289852,0.4301179,29.176,-0.002869505,-0.01628926,0.9943408,-13.43203,5.704926,-14.66206,1008.343
105.999628544,0.1322037,-0.04377142,-2.594838,-0.006745082,-0.02355333,0.9846644,-12.79638,10.07879,-14.70094,1008.339
107.000685692,0.008546621,-0.04377142,-0.2775793,-0.00473235,-0.02404574,0.9918074,-12.79502,10.07829,-14.3216,1008.344
107.999270916,0.1322037,0.07470092,0.0273232,-0.001327771,-0.02251982,0.9880005,-13.16824,10.07613,-14.6994,1008.345
109.000329018,-0.0532819,0.07470092,0.2102647,-0.000870564,-0.01866901,0.9928505,-12.42452,10.08146,-14.70247,1008.343
109.998915195,0.3176893,0.1339371,1.429875,-0.00294249,-0.01430717,0.9857854,-12.80399,10.38644,-14.70346,1008.341
110.999973774,-0.6097386,0.4893541,41.677,-0.002753363,-0.02450129,0.9922658,-7.071339,16.64358,-15.15806,1008.345
111.998559952,-0.6097386,0.4893541,42.46975,-0.01521425,-0.01976986,0.9766651,3.823949,19.61523,-16.04901,1008.327
112.999618053,-0.424253,0.3116456,41.00622,-0.01723399,-0.01308699,0.9873149,14.88783,16.06218,-14.86341,1008.327
113.998205185,0.4413463,0.5485903,34.54229,-0.001321546,-0.01967301,0.9980856,19.8713,7.72695,-13.61336,1008.324
114.999263763,-0.2387675,0.01546475,8.015768,0.005111292,-0.02436512,0.9898409,19.28756,1.200077,-13.93617,1008.33
116.000323296,0.07037515,-0.22148,-0.0946378,0.003065547,-0.01908065,0.9909122,19.27843,1.569248,-13.9392,1008.335
116.998910427,-0.1151104,-0.1622438,-0.0336573,-0.0002992912,-0.02397917,0.9922638,19.28756,1.200077,-13.93617,1008.334
117.999970436,-0.0532819,0.1931733,-0.0336573,-0.003836214,-0.01917777,0.9890351,18.91706,1.196909,-13.5553,1008.341
118.998557568,-0.176939,-0.1030076,0.1492842,0.003080009,-0.01909644,0.9937769,18.93396,0.4590645,-13.92859,1008.342
119.999617577,-0.8570527,0.5485903,41.3721,-0.008404868,-0.01053546,0.9882763,16.48274,-3.189359,-13.88833,1008.338
120.998206139,-0.424253,0.7262988,42.53073,-0.01771322,-0.01596255,0.9810519,7.063155,-8.364143,-14.24956,1008.331
121.999266148,-0.6715671,0.6078265,42.28681,-0.003212917,-0.02169112,1.007605,-4.679092,-7.340187,-14.58953,1008.335
123.000326633,-0.4860815,0.3708818,37.71327,-0.007185017,-0.02171578,1.00094,-12.57889,1.341229,-14.25001,1008.34
123.998915195,-0.424253,1.140952,13.50401,0.0009722002,-0.02230505,0.9559983,-12.39713,8.973948,-14.6934,1008.342
124.999975681,-0.176939,-0.1030076,-0.4605208,0.001542026,-0.01667479,0.9890579,-12.03576,9.346287,-15.07729,1008.343
125.998565197,0.07037515,0.1339371,-0.0336573,-0.002778138,-0.02257184,0.9932596,-12.78861,9.710123,-15.07724,1008.344
126.999625683,0.008546621,0.01546475,0.0273232,-0.003852919,-0.01963513,0.9842507,-12.41675,9.712791,-15.07878,1008.352
127.998215675,0.07037515,0.07470092,0.0273232,0.0001639109,-0.02346412,0.987974,-12.05403,10.08463,-15.08334,1008.347
128.999276638,-1.289852,0.4301179,41.31112,-0.01056849,0.001060533,0.9851766,-10.63813,12.98715,-15.11319,1008.349
130.000338554,-0.424253,0.785535,41.98191,-0.01205566,-0.02660578,0.9965686,-0.9377193,19.21131,-15.64692,1008.353
130.998928547,-1.042538,0.785535,42.34779,-0.009224601,-0.02024286,0.9914288,10.42081,18.55486,-16.06711,1008.351
131.999990463,-0.5479101,0.5485903,41.55504,-0.01412277,-0.02224921,0.9904585,18.30939,10.6092,-14.45279,1008.34
132.998580933,0.3176893,0.6670626,19.05324,-0.002281253,-0.02875198,0.974987,19.61664,2.986575,-13.573,1008.339
133.999642849,0.008546621,0.01546475,-0.2775793,0.005534752,-0.02047746,0.9880065,18.9157,1.197409,-13.93464,1008.332
134.998234272,0.008546621,0.01546475,-0.0946378,-0.002280687,-0.02352098,0.9913279,19.65028,1.571918,-13.94074,1008.339
135.999296665,-0.0532819,0.1339371,0.0273232,7.495377E-05,-0.01718417,0.9895327,19.64115,1.941089,-13.94376,1008.317
137.000359535,-0.0532819,0.2524094,0.1492842,0.00159797,-0.01816268,0.9957134,19.27065,1.937921,-13.56289,1008.309
137.998950481,-1.042538,0.6078265,41.00622,-0.008071767,-0.003219932,0.9788705,18.22678,-1.022959,-13.91341,1008.317
139.000013828,-0.6715671,0.6670626,42.53073,-0.01623443,-0.01451476,0.9858487,9.675284,-8.714636,-14.2573,1008.306
139.998605251,-0.424253,0.6078265,42.46975,-0.006332941,-0.0148973,0.9953414,-2.019941,-9.537037,-14.20281,1008.302
140.999669075,-1.351681,0.7262988,41.0672,-0.01157508,-0.02753651,0.9912947,-11.40076,-1.234467,-14.61278,1008.304
141.998260498,0.4413463,0.07470092,18.26049,-0.00375583,-0.02164354,0.9975809,-13.10567,7.492424,-15.05755,1008.305
142.999324322,-0.0532819,-0.1622438,0.0273232,0.0006166305,-0.02055961,0.9889848,-13.11208,7.860596,-14.30191,1008.3
143.997916698,-0.0532819,-0.1030076,0.0273232,-0.002791533,-0.0187524,1.002409,-13.13171,8.59944,-14.6873,1008.303
144.998980522,-0.0532819,-0.04377142,0.0883037,-0.001906443,-0.01672598,0.9885968,-12.0344,9.345787,-14.69796,1008.306
146.000045300,0.07037515,-0.04377142,-0.0336573,0.000612481,-0.02245748,0.9822614,-12.76762,8.970779,-14.31253,1008.31
146.998637676,-1.413509,0.4893541,41.00622,-0.004931957,-0.01146216,0.9906278,-12.08926,11.49987,-15.15816,1008.309
147.999702454,-0.3624245,0.4893541,42.16485,-0.01416425,-0.02077711,0.9866678,-2.426508,19.20114,-16.0201,1008.311
148.998295784,-1.042538,0.6078265,41.31112,-0.01093882,-0.01001916,0.975406,8.998154,18.60457,-14.8605,1008.293
149.999361038,-0.176939,0.4893541,39.29876,-0.007137541,-0.02652363,0.9955903,17.58976,12.0815,-14.84141,1008.286
150.997954369,-0.176939,0.1339371,19.29716,-0.005711614,-0.02549373,0.9884406,19.23565,3.353079,-13.57449,1008.3
151.999019623,0.1940322,0.01546475,-0.3385598,0.005071886,-0.02194408,0.989412,19.24478,2.983907,-13.57146,1008.295
153.000085354,-0.176939,0.07470092,0.0273232,0.004057198,-0.01859738,0.993782,19.25391,2.614736,-13.56844,1008.295
153.998679161,0.1322037,-0.04377142,0.0883037,0.001187904,-0.02586977,0.9883981,19.63202,2.310262,-13.94679,1008.292
154.999744415,0.008546621,-0.2807162,-0.0946378,-0.004287027,-0.02065755,0.9928281,19.99921,2.619491,-13.12896,1008.299
155.998339176,0.3176893,0.5485903,41.0672,-0.01547423,1.365319E-05,0.9856582,18.58037,-0.2819471,-13.921,1008.297
156.999404907,-0.3624245,0.4893541,42.40877,-0.009168154,-0.0231581,0.9937578,10.69235,-7.230388,-14.27376,1008.298
157.997999668,-0.2387675,0.785535,40.76229,-0.0105442,-0.02899849,0.9960355,-0.976841,-9.159805,-14.58953,1008.289
158.999066353,-1.042538,0.4301179,41.25014,-0.01404429,-0.0261397,0.9942003,-10.60378,-3.382633,-14.59821,1008.284
160.000132561,-0.7952242,0.1931733,19.1752,-0.007631911,-0.02748026,0.9922309,-13.80525,5.702756,-15.03986,1008.288
160.998728275,0.1940322,-0.1030076,-0.1556183,-0.006784153,-0.02208387,0.9813514,-12.36219,7.497843,-15.12385,1008.291
161.999794483,-0.1151104,-0.1622438,0.0883037,-0.003745853,-0.02260564,0.9966065,-13.11344,7.861095,-14.68125,1008.297
162.998390675,-0.2387675,0.01546475,-0.0336573,-0.002381864,-0.01675209,0.9919415,-13.83753,7.116915,-14.29279,1008.302
163.999457836,-0.2387675,0.07470092,0.0883037,-0.003348574,-0.0196406,0.9866357,-13.09382,7.122252,-14.29586,1008.3
164.998053551,-0.5479101,0.5485903,41.12818,0.003022556,-0.01332649,1.000101,-12.08013,11.1307,-15.15514,1008.29
165.999121189,-0.6097386,0.6078265,42.34779,-0.01507069,-0.02373142,0.9932988,-3.105522,19.19525,-15.25862,1008.297
166.997716904,-0.9188812,0.785535,42.40877,-0.007365739,-0.01486005,0.9857967,8.233386,19.27763,-16.06419,1008.299
167.998785496,-0.6715671,0.1339371,41.25014,-0.007061811,-0.02945993,1.001739,17.58358,12.44958,-14.02254,1008.3
168.999853611,-0.3624245,0.6670626,18.99226,-0.01310259,-0.0275043,0.9812749,19.93234,5.204775,-13.97202,1008.296
169.998449802,-0.9188812,-0.22148,-0.2165988,0.002157863,-0.02536282,0.9869707,19.58924,4.09409,-13.58208,1008.295
170.999518394,-0.1151104,0.07470092,0.0273232,-0.002357592,-0.01725419,0.9952741,19.59996,3.724337,-13.1365,1008.3
171.998115063,0.07037515,0.07470092,-0.0946378,0.001529807,-0.01618585,0.9881127,19.98713,2.989744,-13.95387,1008.302
172.999184608,0.008546621,0.1931733,0.0883037,-0.0008798703,-0.01961005,0.9880564,19.97023,3.727589,-13.58059,1008.301
173.997781754,-0.7333956,0.4893541,41.18916,-0.004828034,-0.01918525,0.9876074,18.55434,0.8250685,-13.55074,1008.304
174.998850822,-0.424253,1.02248,40.94524,-0.01224064,-0.01451378,0.9968116,11.42693,-6.855879,-14.27986,1008.307
175.999919891,-0.9188812,0.4893541,41.3721,0.0006162953,-0.01960804,0.9918691,0.5119476,-9.149631,-14.21634,1008.299
176.998517513,-0.3624245,0.6670626,41.49406,-0.007680119,-0.02742762,0.9826815,-10.2834,-3.75008,-14.21713,1008.303
177.999587059,0.4413463,0.07470092,18.93128,-0.01113217,-0.02414569,0.9918379,-13.3955,4.228238,-14.64996,1008.294
178.998185158,0.1322037,-0.1030076,-0.2165988,-0.002833579,-0.02251131,0.9822779,-13.0831,6.752497,-13.85028,1008.281
179.999255180,-0.176939,-0.1622438,-0.0336573,-0.005293478,-0.02017346,0.9899777,-13.45654,6.750412,-14.2913,1008.274
180.997853756,-0.1151104,0.07470092,0.0273232,-0.001367512,-0.01914722,0.9904558,-13.4579,6.750912,-14.67063,1008.276
181.998924255,-0.0532819,0.1339371,-0.0946378,-0.004306143,-0.02111228,0.9875662,-13.45495,6.749828,-13.84875,1008.281
182.997522831,-0.1151104,0.01546475,-0.0946378,0.0001171059,-0.0205594,0.9875548,-13.82976,6.748243,-14.6691,1008.318
183.998593330,-0.05440191,0.1340483,-0.03205802,-0.001872026,-0.01866596,0.9895129,-13.46408,7.118999,-13.85177,1008.306
184.999663830,-0.1153084,0.07410231,-0.02956561,-0.003387308,-0.0191227,0.9804384,-13.09223,7.121668,-13.85331,1008.275
185.998263359,-0.0518783,0.1326832,-0.02767049,-0.001332592,-0.02251456,0.9870455,-13.09382,7.122252,-14.29586,1008.272
186.999334335,-0.1736052,0.01369777,0.1574882,-0.001303834,-0.02207035,0.9942172,-12.71124,6.755165,-13.85182,1008.276
187.997934341,-0.04792072,0.01132731,-0.08382815,0.0001092036,-0.01864837,0.9918909,-12.70363,6.447521,-13.8493,1008.281
188.999005795,-0.04766662,0.01065322,0.1011007,-0.003807457,-0.01873356,0.9962068,-13.45949,6.751493,-15.11319,1008.292
189.997605801,0.1371325,0.009121108,-0.1410062,-0.004867608,-0.01628843,0.9886206,-13.44893,6.442768,-14.28878,1008.302
190.998677731,0.1372197,-0.3451062,-0.01754834,-0.005318589,-0.01729243,0.9938557,-13.08469,6.75308,-14.29284,1008.299
191.999749660,0.2604127,0.1285388,-0.1375067,0.0006405679,-0.02011014,0.9952016,-13.08469,6.75308,-14.29284,1008.301
192.998350143,-0.1713074,-0.05071332,-0.1355629,-0.0009096349,-0.01719955,0.9895374,-13.44893,6.442768,-14.28878,1008.297
193.999422073,0.0143361,0.009278729,-0.01179806,-0.00623866,-0.02260987,0.9904112,-13.44893,6.442768,-14.28878,1008.299
194.998023033,0.2608845,0.008058235,-0.07245752,-0.00130658,-0.02111615,0.9966239,-13.0831,6.752497,-13.85028,1008.305
195.999095917,-0.1100166,-0.4080113,-0.01023576,-0.001363027,-0.01820091,0.9942949,-13.45654,6.750412,-14.2913,1008.303
196.997696877,-0.1709706,-0.0528633,0.05251459,-0.0007649022,-0.02449159,0.996076,-13.45495,6.749828,-13.84875,1008.311
197.998769760,0.01552425,0.06408855,-0.06860797,-0.002283433,-0.02256678,0.9937347,-13.08605,6.75358,-14.67217,1008.303
198.997370720,-0.1078295,-0.1130305,0.1154241,-0.006275489,-0.02066725,0.9890177,-13.45654,6.750412,-14.2913,1008.292
199.998445034,0.0776803,-0.05351079,0.1785329,-0.003370771,-0.01818956,0.9866648,-13.06635,6.075683,-13.84474,1008.289
200.999517918,-0.04533105,0.1828255,-0.06408544,-0.005308611,-0.01825453,0.9928814,-13.44893,6.442768,-14.28878,1008.314
201.998119831,0.2018199,-0.05449453,-0.063306,-0.003326041,-0.02204321,0.9837222,-13.46568,7.119583,-14.29433,1008.303
202.999193668,0.01652661,-0.2324777,-0.06392516,-0.00733956,-0.01393742,0.9939331,-13.4579,6.750912,-14.67063,1008.302
203.997795582,0.01687394,0.06333341,-0.002064422,-0.003307596,-0.01968534,0.9947526,-13.08469,6.75308,-14.29284,1008.298
204.998870373,0.1403596,0.2422642,-0.002028476,-0.007192081,-0.02218367,0.9980651,-13.08469,6.75308,-14.29284,1008.294
205.997472763,0.01660307,0.1238692,0.05899544,-0.003789912,-0.02065513,0.9937806,-13.82215,6.440599,-14.66658,1008.293
206.998547554,-0.04547764,0.06506239,0.1191654,0.001581265,-0.01862004,0.9909289,-12.69609,6.078934,-14.28883,1008.301
