Time (s),W,X,Y,Z
0.000000000,0.706199,0.007464278,0.006709619,-0.7055566
1.001033306,0.7061822,0.007467242,0.006736942,-0.705573
1.999595165,0.7061333,0.007420857,0.006664557,-0.705623
3.000629425,0.4868191,0.01255834,0.003965801,-0.8714708
4.001663685,0.1507886,0.01675494,0.004350735,-0.986707
5.000226498,-0.05015219,0.0143433,0.008028079,-0.9969164
6.001260757,-0.0519479,0.008486211,0.009099483,-0.9968823
6.999824047,-0.05147476,0.004990406,0.009919777,-0.9969226
8.000859261,-0.05114936,0.002880847,0.01010687,-0.9969458
9.001894951,-0.06517871,0.002011318,0.008729359,-0.9961422
10.000459194,-0.3958133,0.007286523,0.01265734,-0.9163767
11.001495361,-0.6954899,0.008546147,0.01565225,-0.7159632
12.000059605,-0.9029601,0.006260626,0.0171364,-0.4253914
13.001096249,-0.9922621,0.001130921,0.01679407,-0.1084452
13.999660969,-0.9977351,-0.004842764,0.01254284,0.03117216
15.000698090,-0.99781,-0.006868206,0.007966171,0.0298731
16.001735687,-0.9978286,-0.008238139,0.004991591,0.02954556
17.000301361,-0.9978359,-0.009069264,0.003291737,0.02929072
18.001339436,-0.9978303,-0.009557614,0.002217064,0.02942859
18.999905109,-0.9540852,-0.01129084,0.007010875,0.2935512
20.000943661,-0.7873127,-0.01459249,0.009405557,0.6135674
20.999510288,-0.5176373,-0.01631479,0.007626539,0.8534371
22.000549793,-0.1945296,-0.01657364,0.00287369,0.9790316
23.001588345,0.006573368,-0.01352736,-0.003695023,0.9981923
24.000155926,0.006876643,-0.008389139,-0.006490219,0.9982324
25.001195431,0.006643475,-0.005195966,-0.008022534,0.9982445
25.999763489,0.006405447,-0.003323325,-0.008950319,0.9982462
27.000803471,0.006243844,-0.00215274,-0.009501169,0.9982454
27.999372005,0.20917,-0.005766292,-0.0105052,0.9760798
29.000412464,0.5416899,-0.009111082,-0.01443323,0.8383963
30.001452923,0.805321,-0.008365837,-0.01655772,0.5896961
31.000022411,0.9609868,-0.004567828,-0.01721377,0.2698424
32.001063347,0.9979144,0.001649017,-0.01513857,0.02371654
32.999632835,0.9982441,0.005567312,-0.009898726,0.002713998
34.000674725,0.9982599,0.007337607,-0.006424798,0.003104454
34.999244690,0.9982607,0.008528209,-0.004394636,0.003351996
36.000286579,0.9982589,0.009209193,-0.003089301,0.003513258
37.001328945,0.98926,0.009076917,-0.00537875,-0.1337197
37.999899864,0.8788645,0.01319761,-0.009685876,-0.473241
39.000942707,0.650228,0.01545429,-0.009462159,-0.7572997
39.999514103,0.3423502,0.01643689,-0.005890355,-0.9376134
41.000557423,0.06305505,0.01526791,0.0005603374,-0.9962019
41.999129295,0.01067501,0.01027779,0.005170063,-0.998189
43.000172615,0.01086501,0.006540662,0.007258553,-0.9982055
44.001216412,0.01117129,0.004206244,0.008427035,-0.9982055
44.999789238,0.01141475,0.002773494,0.009172166,-0.9982011
46.000833511,-0.05452031,0.003218934,0.008076216,-0.9967846
46.999406338,-0.4045375,0.008736228,0.01284928,-0.9125434
48.000450611,-0.704538,0.009454297,0.01546309,-0.707054
48.999023914,-0.9088045,0.006732234,0.01694116,-0.4127588
50.000069141,-0.9914052,0.001158714,0.01623406,-0.1160967
51.001114368,-0.9979605,-0.004405305,0.01193788,-0.02325002
51.999688625,-0.9979817,-0.00669217,0.007924209,-0.0235083
53.000734329,-0.9979803,-0.008008122,0.005401435,-0.02386938
53.999309063,-0.9979701,-0.008978807,0.003874051,-0.02424188
55.000355721,-0.9981721,-0.007122407,0.003008275,-0.01484756
56.001401901,-0.9454961,-0.01141875,0.008917258,0.3200855
56.999977589,-0.7708108,-0.01440386,0.01029835,0.6341646
58.001023769,-0.493484,-0.01604175,0.008016886,0.8676288
58.999599934,-0.1808228,-0.0161052,0.002694993,0.9816639
60.000647068,-0.04175026,-0.01243418,-0.003757627,0.9973544
60.999223232,-0.04332567,-0.007905012,-0.006104443,0.9973219
62.000271797,-0.04359626,-0.005181964,-0.007723499,0.9973167
63.001319408,-0.04389673,-0.003578301,-0.00883941,0.9973013
63.999896049,-0.04406066,-0.00256087,-0.009361749,0.9972925
65.000944614,0.2356834,-0.00780376,-0.01081107,0.9700016
65.999522209,0.5682988,-0.01032395,-0.01424881,0.8205819
67.000570774,0.8252165,-0.008838266,-0.01626649,0.5615183
67.999148369,0.967944,-0.004242075,-0.01698726,0.2437324
69.000197887,0.9967089,0.001948382,-0.01420418,0.0547124
70.001247406,0.9967625,0.005520356,-0.009461726,0.05451907
70.999825478,0.9967443,0.007295449,-0.006501712,0.05507162
72.000875473,0.9967285,0.008474638,-0.004813435,0.05536209
72.999454021,0.9967108,0.009138593,-0.003523096,0.05567187
74.000504494,0.9868323,0.009575709,-0.007224221,-0.1504848
74.999083996,0.8675078,0.01339122,-0.01077169,-0.4937232
76.000134945,0.635671,0.01542622,-0.009886223,-0.7695547
77.001186371,0.3211339,0.0163831,-0.005734544,-0.9450923
77.999765873,0.08791508,0.01450469,0.0008873172,-0.9943276
79.000817776,0.07044964,0.009519618,0.005007681,-0.9957654
79.999397278,0.0709386,0.006362108,0.007258615,-0.995742
81.000449181,0.0712055,0.004333228,0.008425877,-0.9957247
81.999030113,0.07145709,0.003150068,0.009264321,-0.9957036
83.000082493,-0.0651932,0.005361916,0.008806053,-0.9961281
83.998663902,-0.4177287,0.01030743,0.01288556,-0.9065639
84.999716282,-0.7130764,0.01011138,0.01528775,-0.6984368
86.000769615,-0.9163544,0.00688791,0.01680488,-0.3957177
86.999351025,-0.9898579,0.0006744961,0.01596911,-0.1286613
88.000404835,-0.9946471,-0.004262468,0.01123373,-0.08461916
88.998986721,-0.9945996,-0.006636727,0.007789782,-0.08540864
90.000040531,-0.9945794,-0.007965967,0.005669699,-0.08569646
90.998622417,-0.9945629,-0.008764925,0.004378832,-0.08588472
91.999677181,-0.9980369,-0.007426338,0.004791246,-0.02172552
93.000731945,-0.9409311,-0.01166526,0.01065201,0.3332066
93.999314785,-0.7605816,-0.01419775,0.01139062,0.6463838
95.000369549,-0.478823,-0.01583095,0.008518732,0.8758042
95.998953342,-0.1895663,-0.01561607,0.002576448,0.9800214
97.000008583,-0.1001491,-0.01153939,-0.003345794,0.9932036
97.998592854,-0.09975717,-0.007688814,-0.006111437,0.9932672
98.999648094,-0.1000673,-0.00529023,-0.007739119,0.9932403
100.000703812,-0.1002823,-0.003854696,-0.008607572,0.9932181
100.999288559,-0.08959503,-0.002922026,-0.006706732,0.994257
102.000344753,0.2535236,-0.009293399,-0.01121271,0.9654746
102.998929501,0.5828858,-0.01113559,-0.01431463,0.8102733
103.999986172,0.836677,-0.009229762,-0.01616686,0.544291
104.998571396,0.9682996,-0.003987077,-0.01651562,0.2423528
105.999628544,0.9926161,0.002663733,-0.01346851,0.1056048
107.000685692,0.9923376,0.005432397,-0.009050881,0.1085454
107.999270916,0.9923245,0.007292628,-0.006455529,0.108742
109.000329018,0.9922968,0.008420083,-0.004911262,0.1089944
109.998915195,0.9923465,0.008924204,-0.003953754,0.1085406
110.999973774,0.9827228,0.01001718,-0.00910504,-0.175215
111.998559952,0.8544648,0.01313554,-0.01177811,-0.5159519
112.999618053,0.6106243,0.01507548,-0.01013464,-0.7895794
114.000677109,0.3001737,0.01598816,-0.005430007,-0.9519655
114.999263763,0.1082502,0.01371615,0.001339112,-0.9923304
116.000323296,0.1073981,0.009058627,0.004914362,-0.9924651
116.998910427,0.1076213,0.006189361,0.006977688,-0.9924507
117.999970436,0.1077601,0.004420207,0.00816151,-0.9924361
118.998557568,0.1078827,0.003366649,0.0089556,-0.9924201
119.999617577,-0.1013087,0.007164761,0.009542545,-0.993087
121.000677586,-0.4531468,0.01112682,0.01291997,-0.889379
121.999266148,-0.7406975,0.01051577,0.01509986,-0.6690712
123.000326633,-0.9308742,0.006638284,0.01659444,-0.3602519
123.998915195,-0.9895594,-0.0001789443,0.01507867,-0.131044
124.999975681,-0.9914917,-0.004339696,0.01042746,-0.1159491
125.998565197,-0.9914526,-0.006548366,0.007351084,-0.1164146
126.999625683,-0.9914305,-0.008015308,0.005430586,-0.1166168
127.998215675,-0.9914002,-0.008831167,0.004373331,-0.1168597
128.999276638,-0.9980992,-0.00824163,0.006519732,0.01775324
130.000338554,-0.9251117,-0.01188707,0.01134823,0.3748679
130.998928547,-0.728898,-0.01417894,0.01133765,0.6819133
131.999990463,-0.4343921,-0.01570903,0.008018942,0.8986769
132.998580933,-0.1725069,-0.01498985,0.00146722,0.9831797
133.999642849,-0.1339188,-0.01059402,-0.00372403,0.9892257
134.998234272,-0.1344604,-0.007326643,-0.006233749,0.9891692
135.999296665,-0.1345469,-0.005288377,-0.007804161,0.9891592
137.000359535,-0.1346119,-0.003981784,-0.008680485,0.9891492
137.998950481,-0.001795025,-0.006019277,-0.008177292,0.9982591
139.000013828,0.3582029,-0.01120412,-0.01192823,0.9316923
139.998605251,0.6703768,-0.01136408,-0.01446523,0.7395162
140.999669075,0.8911996,-0.00812876,-0.01614392,0.4495152
141.998260498,0.9791894,-0.001815593,-0.01558075,0.193829
142.999324322,0.986699,0.00343683,-0.01134899,0.1513676
144.000388622,0.9866352,0.005867749,-0.00807355,0.1519175
144.998980522,0.9866086,0.007475574,-0.006074889,0.1521131
146.000045300,0.9865757,0.008455073,-0.004958971,0.1523152
146.998637676,0.9980213,0.008003829,-0.006962443,0.02164745
147.999702454,0.9394249,0.01121476,-0.01201649,-0.337399
148.998295784,0.7555714,0.01370066,-0.011989,-0.6522332
149.999361038,0.4708984,0.01541072,-0.008576956,-0.8800973
150.997954369,0.2105625,0.01509323,-0.002101502,-0.9757351
151.999019623,0.1751881,0.01083524,0.003151479,-0.982756
153.000085354,0.1754406,0.007649501,0.005803446,-0.9827289
153.998679161,0.1756238,0.005582285,0.007419826,-0.9826993
154.999744415,0.175748,0.004431923,0.008397335,-0.9826751
155.998339176,0.04389985,0.006452512,0.007753185,-0.9972956
156.999404907,-0.3169997,0.01172901,0.01127121,-0.9465063
157.997999668,-0.6367223,0.01192984,0.01386534,-0.7686857
158.999066353,-0.869723,0.00883898,0.01577398,-0.489778
160.000132561,-0.9709316,0.002489245,0.01572016,-0.23166
160.998728275,-0.98039,-0.003006996,0.01174661,-0.1879262
161.999794483,-0.9803252,-0.005631642,0.008545536,-0.1883761
162.998390675,-0.9802852,-0.007242657,0.006575684,-0.1886076
163.999457836,-0.9802406,-0.008302314,0.005299905,-0.1888359
164.998053551,-0.996474,-0.007465995,0.007315376,-0.05964673
165.999121189,-0.9505909,-0.01094113,0.01261186,0.3045091
167.000188828,-0.7761832,-0.01334007,0.01275997,0.627556
167.998785496,-0.499643,-0.01499461,0.009348908,0.8641021
168.999853611,-0.2415454,-0.01503934,0.002651451,0.9685299
169.998449802,-0.2079049,-0.01070255,-0.002716259,0.9763613
170.999518394,-0.2088355,-0.007705334,-0.005355266,0.97618
171.998115063,-0.209075,-0.005801756,-0.007072947,0.976131
