Time (s),X (g),Y (g),Z (g)
0.000000000,-0.004027891,-0.000927003,-0.01255258
1.001033306,-0.002325382,-0.001823328,0.001205351
2.002066612,-0.003479469,-0.002346362,-0.005903924
3.000629425,-0.002755526,0.006747554,-0.005839377
4.001663685,-0.0295854,0.006423665,-0.003491479
5.000226498,-0.0329935,-0.00797859,-0.005993736
6.001260757,-0.0156866,-0.006461294,-0.006033022
6.999824047,-0.0116523,0.004017141,0.0001739758
8.000859261,-0.009415839,0.0002843469,-0.004555172
9.001894951,0.001020246,-0.03579872,-0.006769177
10.000459194,-0.01205408,-0.01083035,0.00206888
11.001495361,-0.008564189,-0.02151349,-0.01175895
12.000059605,-0.001881539,-0.03788346,-0.01081782
13.001096249,0.01800748,-0.0295472,-0.008322442
14.002132893,0.02158171,-0.008968722,-0.01281706
15.000698090,0.01081127,-0.007292268,-0.005964329
16.001735687,0.007047389,-0.007482135,-0.004520228
17.000301361,0.001067893,-0.005234387,-0.009675193
18.001339436,0.003394597,0.009628432,0.0007218021
18.999905109,0.002726612,0.007620934,-0.005775496
20.000943661,0.01050019,0.01943212,-0.01317016
21.001982212,0.0002377451,0.03857277,0.002826992
22.000549793,-0.01625521,0.03441472,-0.00659212
23.001588345,-0.0375024,0.02193799,0.000292839
24.000155926,-0.01849151,0.009938858,-0.006621948
25.001195431,-0.009061184,0.003166378,-0.006910814
25.999763489,-0.003492516,0.002763511,0.0007273418
27.000803471,-0.005997854,0.0006307828,-0.00357836
28.001843929,0.002752106,-0.01161277,-0.003849456
29.000412464,-0.01714207,-0.01629462,-0.007542977
30.001452923,0.003956049,-0.03535503,-0.0008406885
31.000022411,0.01449626,-0.0351928,0.002392928
32.001063347,0.02025656,-0.02095484,-0.002946416
32.999632835,0.0147836,-0.009518827,-0.0008288539
34.000674725,0.01474473,-0.006895116,-0.001323304
35.001716614,0.007280384,-0.00263198,-0.001204394
36.000286579,0.005112185,-0.0008788998,-0.007829529
37.001328945,-0.008445662,0.004996025,-0.01083737
37.999899864,0.01420044,0.01658756,0.001021236
39.000942707,0.0104561,0.02672721,-0.01619935
39.999514103,-0.008327828,0.0393272,0.000888539
41.000557423,-0.01908928,0.03435695,-0.002259914
42.001600742,-0.02162077,0.006641379,-0.007606507
43.000172615,-0.009355373,0.00530604,-0.006434133
44.001216412,-0.006317408,0.001906477,0.000230442
44.999789238,-0.007408833,0.006167227,0.00446387
46.000833511,-0.01075413,0.00265721,0.001591518
46.999406338,-0.0178668,-0.01041367,0.003879937
48.000450611,-0.01285035,-0.02566999,-0.01527233
49.001495838,-0.003123867,-0.02820562,-0.01179969
50.000069141,0.038909,-0.02567486,0.004845653
51.001114368,0.03217879,-0.01352054,-0.005123799
51.999688625,0.01477991,-0.004652313,-0.001299596
53.000734329,0.008949289,0.0009780301,-0.001676454
53.999309063,0.001762667,-0.003223338,-0.008260126
55.000355721,0.03300733,0.1190469,0.04760486
56.001401901,0.01418977,0.002197586,-0.01207058
56.999977589,0.002067379,0.02063698,-0.001638471
58.001023769,-0.01675004,0.0340676,-0.006078677
58.999599934,-0.02143627,0.03680047,-0.006338384
60.000647068,-0.01789197,0.00980496,-0.0008655088
