Time (s),Percentage (%),Time To Empty (minutes),Voltage (V),Current (mA),Is Charger Connected (Boolean)
57.895199776,100,15372286728.0913,4.165625,0,1
58.949946880,100,15372286728.0913,4.166875,0.625,1
59.829100132,100,15372286728.0913,4.1675,0.625,1
60.883773804,100,15372286728.0913,4.168125,-0.625,1
61.938517094,100,15372286728.0913,4.16875,-0.3125,1
62.993437767,100,15372286728.0913,4.165625,0.9375,1
63.872316837,100,15372286728.0913,4.168125,0.625,1
64.927136421,100,15372286728.0913,4.1675,0.3125,1
65.981872082,100,15372286728.0913,4.168125,-0.3125,1
66.860986233,100,15372286728.0913,4.16625,0,1
67.915689468,100,15372286728.0913,4.166875,1.25,1
68.970435619,100,15372286728.0913,4.1675,-0.625,1
69.849539757,100,15372286728.0913,4.16875,-0.625,1
70.904270649,100,15372286728.0913,4.1675,0,1
71.959000587,100,15372286728.0913,4.1675,0.625,1
72.838165283,100,15372286728.0913,4.166875,0.9375,1
73.892817974,100,15372286728.0913,4.16625,-0.3125,1
74.947607040,100,15372286728.0913,4.1675,-0.3125,1
76.002402306,100,15372286728.0913,4.1675,0.9375,1
76.881513596,100,15372286728.0913,4.1675,-0.9375,1
77.936153889,100,15372286728.0913,4.166875,-0.625,1
78.990979195,100,15372286728.0913,4.16875,-0.9375,1
79.870040894,100,15372286728.0913,4.166875,0.625,1
80.924757481,100,15372286728.0913,4.166875,-1.5625,1
81.979499340,100,15372286728.0913,4.16875,-0.3125,1
82.858643532,100,15372286728.0913,4.168125,-0.3125,1
83.913435459,100,15372286728.0913,4.168125,-0.3125,1
84.968098640,100,15372286728.0913,4.1675,0.625,1
85.847089291,100,15372286728.0913,4.1675,-0.625,1
86.901963234,100,15372286728.0913,4.1675,1.5625,1
87.956664562,100,15372286728.0913,4.168125,0,1
88.835654259,100,15372286728.0913,4.16625,-0.3125,1
89.890562057,100,15372286728.0913,4.166875,-0.3125,1
90.945220947,100,15372286728.0913,4.165625,-0.625,1
92.000024319,100,15372286728.0913,4.16625,1.5625,1
92.879121780,100,15372286728.0913,4.166875,0.9375,1
93.933934212,100,15372286728.0913,4.1675,-0.625,1
94.988571167,100,15372286728.0913,4.168125,0,1
95.867551804,100,15372286728.0913,4.16875,-1.5625,1
96.922452927,100,15372286728.0913,4.166875,-0.3125,1
97.977148056,100,15372286728.0913,4.1675,-0.3125,1
98.856102943,100,15372286728.0913,4.166875,1.5625,1
99.911020279,100,15372286728.0913,4.1675,-0.625,1
100.965697289,100,15372286728.0913,4.1675,0,1
101.844714642,100,15372286728.0913,4.166875,0.625,1
102.899591923,100,15372286728.0913,4.1675,0,1
103.954353809,100,15372286728.0913,4.1675,0.625,1
104.833261967,100,15372286728.0913,4.166875,-0.3125,1
105.888051987,100,15372286728.0913,4.16625,-1.25,1
106.942929268,100,15372286728.0913,4.168125,-0.3125,1
107.997628689,100,15372286728.0913,4.1675,-1.5625,1
108.876594543,100,15372286728.0913,4.1675,0,1
109.931521893,100,15372286728.0913,4.16875,0,1
110.986211777,100,15372286728.0913,4.16625,0.9375,1
111.865226269,100,15372286728.0913,4.166875,0,1
112.920083523,100,15372286728.0913,4.1675,0.625,1
113.974906921,100,15372286728.0913,4.1675,0.9375,1
114.853760242,100,15372286728.0913,4.168125,0,1
115.908527374,100,15372286728.0913,4.1675,0,1
116.963474274,100,15372286728.0913,4.166875,0.3125,1
117.842317104,100,15372286728.0913,4.168125,0.3125,1
118.897098064,100,15372286728.0913,4.16625,0,1
119.951997280,100,15372286728.0913,4.1675,0.3125,1
120.830892086,100,15372286728.0913,4.166875,0.3125,1
121.885686398,100,15372286728.0913,4.168125,0.625,1
122.940579891,100,15372286728.0913,4.1675,0.9375,1
123.995357990,100,15372286728.0913,4.1675,0.9375,1
124.874233246,100,15372286728.0913,4.1675,-0.625,1
125.929022312,100,15372286728.0913,4.1675,-0.625,1
126.983916283,100,15372286728.0913,4.1675,0,1
127.862846851,100,15372286728.0913,4.1675,0.3125,1
128.917581081,100,15372286728.0913,4.166875,0.625,1
129.972491741,100,15372286728.0913,4.16625,0.625,1
130.851370335,100,15372286728.0913,4.166875,-1.25,1
131.906204224,100,15372286728.0913,4.1675,1.25,1
132.961052895,100,15372286728.0913,4.16625,0,1
133.839982033,100,15372286728.0913,4.16875,-1.25,1
134.894753933,100,15372286728.0913,4.166875,0,1
135.949506760,100,15372286728.0913,4.16625,-1.25,1
136.828669071,100,15372286728.0913,4.165,0,1
137.883284092,100,15372286728.0913,4.1675,0,1
138.938086987,100,15372286728.0913,4.1675,-0.625,1
139.992980480,100,15372286728.0913,4.168125,-0.3125,1
140.871869087,100,15372286728.0913,4.1675,-0.3125,1
141.926691055,100,15372286728.0913,4.1675,-0.3125,1
142.981608868,100,15372286728.0913,4.166875,1.25,1
143.860457420,100,15372286728.0913,4.168125,-0.3125,1
144.915260792,100,15372286728.0913,4.16625,-0.625,1
145.970012188,100,15372286728.0913,4.166875,-0.625,1
146.849119663,100,15372286728.0913,4.166875,-1.25,1
147.903794289,100,15372286728.0913,4.1675,0,1
148.958626270,100,15372286728.0913,4.166875,0.625,1
149.837680817,100,15372286728.0913,4.1675,-0.625,1
150.892347336,100,15372286728.0913,4.166875,0,1
151.947137833,100,15372286728.0913,4.1675,0.625,1
152.826238632,100,15372286728.0913,4.168125,-0.9375,1
153.880936623,100,15372286728.0913,4.166875,1.5625,1
154.935758591,100,15372286728.0913,4.16875,-1.25,1
155.990540028,100,15372286728.0913,4.16625,-0.9375,1
156.869515896,100,15372286728.0913,4.16625,0.625,1
157.924292564,100,15372286728.0913,4.166875,0,1
158.979087830,100,15372286728.0913,4.166875,0,1
159.858179092,100,15372286728.0913,4.16625,-0.625,1
160.912867546,100,15372286728.0913,4.16625,-0.3125,1
161.967635632,100,15372286728.0913,4.1675,-0.3125,1
162.846728802,100,15372286728.0913,4.168125,0,1
163.901450634,100,15372286728.0913,4.166875,0.3125,1
164.956201553,100,15372286728.0913,4.16625,-0.625,1
165.835306168,100,15372286728.0913,4.165625,-0.3125,1
166.889999390,100,15372286728.0913,4.16625,0,1
167.944819450,100,15372286728.0913,4.165625,1.875,1
168.999591351,100,15372286728.0913,4.166875,0,1
169.878667831,100,15372286728.0913,4.166875,0.625,1
170.933355808,100,15372286728.0913,4.16625,0.3125,1
171.988127232,100,15372286728.0913,4.1675,0,1
172.867255211,100,15372286728.0913,4.168125,0.625,1
173.921903610,100,15372286728.0913,4.1675,0,1
174.976696491,100,15372286728.0913,4.166875,-0.3125,1
175.855794907,100,15372286728.0913,4.1675,0.3125,1
176.910484791,100,15372286728.0913,4.1675,-0.9375,1
177.965261459,100,15372286728.0913,4.166875,0.9375,1
178.844372272,100,15372286728.0913,4.1675,-0.3125,1
179.899197102,100,15372286728.0913,4.16875,0,1
180.953837395,100,15372286728.0913,4.165625,0,1
181.832890034,100,15372286728.0913,4.166875,-1.25,1
182.887725353,100,15372286728.0913,4.168125,0.9375,1
183.942429543,100,15372286728.0913,4.1675,0.9375,1
184.997182846,100,15372286728.0913,4.166875,1.25,1
185.876320839,100,15372286728.0913,4.166875,0.625,1
186.930979252,100,15372286728.0913,4.16875,-0.625,1
187.985772133,100,15372286728.0913,4.16625,-0.3125,1
188.864875317,100,15372286728.0913,4.16625,0.625,1
189.919555664,100,15372286728.0913,4.16875,0,1
190.974356651,100,15372286728.0913,4.1675,0.3125,1
191.853418827,100,15372286728.0913,4.168125,-0.9375,1
192.908257008,100,15372286728.0913,4.168125,0.625,1
193.962934494,100,15372286728.0913,4.1675,1.25,1
194.841915131,100,15372286728.0913,4.166875,-0.3125,1
195.896792412,100,15372286728.0913,4.16875,0.625,1
196.951473713,100,15372286728.0913,4.1675,0.625,1
197.830475330,100,15372286728.0913,4.166875,0.3125,1
198.885360718,100,15372286728.0913,4.166875,-0.3125,1
199.940051556,100,15372286728.0913,4.1675,1.25,1
200.994817257,100,15372286728.0913,4.1675,-0.3125,1
201.873928547,100,15372286728.0913,4.1675,0.3125,1
202.928631306,100,15372286728.0913,4.1675,-1.25,1
203.983389854,100,15372286728.0913,4.166875,0.625,1
204.862486362,100,15372286728.0913,4.166875,-0.3125,1
205.917325020,100,15372286728.0913,4.168125,-1.5625,1
206.972005844,100,15372286728.0913,4.166875,0,1
207.850943565,100,15372286728.0913,4.1675,-1.25,1
208.905860901,100,15372286728.0913,4.1675,-0.3125,1
209.960549831,100,15372286728.0913,4.16625,-0.3125,1
210.839510441,100,15372286728.0913,4.166875,-0.3125,1
211.894418240,100,15372286728.0913,4.1675,-0.625,1
212.949134827,100,15372286728.0913,4.168125,-0.3125,1
213.828086853,100,15372286728.0913,4.1675,-0.9375,1
214.883037567,100,15372286728.0913,4.16625,-0.3125,1
215.937658787,100,15372286728.0913,4.1675,0,1
216.992451668,100,15372286728.0913,4.1675,2.5,1
217.871565819,100,15372286728.0913,4.16625,0.625,1
218.926341534,100,15372286728.0913,4.1675,-2.8125,1
219.981056213,100,15372286728.0913,4.166875,0.625,1
220.860040665,100,15372286728.0913,4.1675,0,1
221.914945126,100,15372286728.0913,4.16625,0.3125,1
222.969582081,100,15372286728.0913,4.16625,0,1
223.848562241,100,15372286728.0913,4.165625,0.3125,1
224.903470993,100,15372286728.0913,4.1675,0.9375,1
225.958194256,100,15372286728.0913,4.1675,1.5625,1
226.837146759,100,15372286728.0913,4.166875,0,1
227.892043114,100,15372286728.0913,4.166875,-0.3125,1
228.946870804,100,15372286728.0913,4.1675,0.625,1
229.825714588,100,15372286728.0913,4.168125,0,1
230.880585670,100,15372286728.0913,4.16625,-0.9375,1
231.935432911,100,15372286728.0913,4.166875,0,1
232.990123272,100,15372286728.0913,4.168125,0.3125,1
233.869078636,100,15372286728.0913,4.16625,0,1
234.923985481,100,15372286728.0913,4.166875,-1.25,1
235.978702068,100,15372286728.0913,4.165625,0.9375,1
236.857639790,100,15372286728.0913,4.166875,-0.3125,1
237.912549019,100,15372286728.0913,4.1675,0.625,1
238.967247963,100,15372286728.0913,4.16625,-1.25,1
239.846211910,100,15372286728.0913,4.166875,0,1
240.901109219,100,15372286728.0913,4.16625,-0.3125,1
241.955797195,100,15372286728.0913,4.1675,-0.3125,1
242.834806442,100,15372286728.0913,4.168125,-1.5625,1
243.889648437,100,15372286728.0913,4.1675,0.9375,1
244.944452286,100,15372286728.0913,4.165625,-0.9375,1
245.999184132,100,15372286728.0913,4.1675,1.25,1
246.878151417,100,15372286728.0913,4.1675,-0.625,1
247.933011532,100,15372286728.0913,4.168125,0,1
248.987726688,100,15372286728.0913,4.166875,0.625,1
249.866724014,100,15372286728.0913,4.168125,-0.3125,1
250.921609402,100,15372286728.0913,4.16625,0.9375,1
251.976264000,100,15372286728.0913,4.16625,-0.3125,1
252.855261326,100,15372286728.0913,4.165625,-0.3125,1
253.910175323,100,15372286728.0913,4.165625,-0.625,1
254.964873314,100,15372286728.0913,4.1675,-0.9375,1
255.843839169,100,15372286728.0913,4.1675,1.5625,1
256.898718357,100,15372286728.0913,4.16625,0,1
257.953571320,100,15372286728.0913,4.166875,0,1
258.832425117,100,15372286728.0913,4.166875,-0.3125,1
259.887227058,100,15372286728.0913,4.166875,-0.3125,1
260.942136765,100,15372286728.0913,4.166875,-1.25,1
261.996775627,100,15372286728.0913,4.16625,-0.625,1
262.875759602,100,15372286728.0913,4.16625,0,1
263.930628300,100,15372286728.0913,4.1675,0.3125,1
264.985380650,100,15372286728.0913,4.165625,1.25,1
265.864321232,100,15372286728.0913,4.165625,-0.9375,1
266.919226646,100,15372286728.0913,4.166875,-0.625,1
267.973896027,100,15372286728.0913,4.16625,-0.3125,1
268.852893352,100,15372286728.0913,4.166875,0,1
269.907797337,100,15372286728.0913,4.1675,0.9375,1
270.962627411,100,15372286728.0913,4.166875,0,1
271.841454506,100,15372286728.0913,4.16625,0,1
272.896371365,100,15372286728.0913,4.1675,0,1
273.951174259,100,15372286728.0913,4.1675,0,1
274.830052853,100,15372286728.0913,4.166875,-0.625,1
275.884807110,100,15372286728.0913,4.1675,0,1
276.939762115,100,15372286728.0913,4.166875,-0.625,1
277.994424820,100,15372286728.0913,4.16625,1.25,1
278.873420715,100,15372286728.0913,4.16625,-0.625,1
279.928327084,100,15372286728.0913,4.166875,-0.625,1
280.982954025,100,15372286728.0913,4.165625,0.3125,1
281.861956596,100,15372286728.0913,4.16625,0.9375,1
282.916858196,100,15372286728.0913,4.166875,0.625,1
283.971556664,100,15372286728.0913,4.166875,-0.625,1
284.850514412,100,15372286728.0913,4.168125,-0.3125,1
285.905430794,100,15372286728.0913,4.164375,-0.625,1
286.960208416,100,15372286728.0913,4.16625,0,1
287.839127064,100,15372286728.0913,4.166875,-0.625,1
288.893963814,100,15372286728.0913,4.166875,0.3125,1
289.948801041,100,15372286728.0913,4.1675,0,1
290.827678204,100,15372286728.0913,4.1675,-0.9375,1
291.882456303,100,15372286728.0913,4.166875,0,1
292.937357903,100,15372286728.0913,4.16875,-0.3125,1
293.992064476,100,15372286728.0913,4.166875,0.3125,1
294.870997429,100,15372286728.0913,4.1675,0.625,1
295.925909996,100,15372286728.0913,4.168125,-0.625,1
296.980580807,100,15372286728.0913,4.166875,-0.625,1
297.859608173,100,15372286728.0913,4.1675,0.3125,1
298.914491653,100,15372286728.0913,4.16625,0.625,1
299.969153881,100,15372286728.0913,4.166875,-0.3125,1
300.848159313,100,15372286728.0913,4.1675,-0.3125,1
301.903050423,100,15372286728.0913,4.16625,0.9375,1
302.957846642,100,15372286728.0913,4.1675,0.9375,1
303.836740017,100,15372286728.0913,4.1675,0.9375,1
304.891538620,100,15372286728.0913,4.16625,-0.3125,1
305.946411133,100,15372286728.0913,4.166875,-0.625,1
306.825278282,100,15372286728.0913,4.166875,0.625,1
307.880064487,100,15372286728.0913,4.1675,0.625,1
308.934991837,100,15372286728.0913,4.165625,0.9375,1
309.989698887,100,15372286728.0913,4.166875,-1.25,1
310.868664265,100,15372286728.0913,4.1675,0.625,1
311.923561096,100,15372286728.0913,4.165625,-1.5625,1
312.978221416,100,15372286728.0913,4.165625,0,1
313.857214928,100,15372286728.0913,4.166875,0,1
314.912096024,100,15372286728.0913,4.166875,-0.9375,1
315.966809273,100,15372286728.0913,4.166875,-0.625,1
316.845771313,100,15372286728.0913,4.16625,0.3125,1
317.900656700,100,15372286728.0913,4.165625,-0.625,1
318.955457211,100,15372286728.0913,4.1675,-0.625,1
319.834336758,100,15372286728.0913,4.166875,0,1
320.889155865,100,15372286728.0913,4.16875,-0.3125,1
321.944051743,100,15372286728.0913,4.1675,0.3125,1
322.998705387,100,15372286728.0913,4.16625,0,1
323.877704620,100,15372286728.0913,4.1675,0,1
324.932605267,100,15372286728.0913,4.1675,3.75,1
325.987302303,100,15372286728.0913,4.1675,-0.3125,1
326.866259098,100,15372286728.0913,4.16625,-0.625,1
327.921148300,100,15372286728.0913,4.166875,-0.625,1
328.975861549,100,15372286728.0913,4.166875,0.9375,1
329.854834080,100,15372286728.0913,4.16625,1.875,1
330.909743309,100,15372286728.0913,4.1675,0.9375,1
331.964442253,100,15372286728.0913,4.16625,0.625,1
332.843401432,100,15372286728.0913,4.16625,-0.625,1
333.898304462,100,15372286728.0913,4.1675,-0.3125,1
334.953131199,100,15372286728.0913,4.16625,0.625,1
335.832004070,100,15372286728.0913,4.168125,0.3125,1
336.886824608,100,15372286728.0913,4.16625,-0.3125,1
337.941711426,100,15372286728.0913,4.166875,0.9375,1
338.996367931,100,15372286728.0913,4.1675,-0.3125,1
339.875323772,100,15372286728.0913,4.166875,0.625,1
340.930244446,100,15372286728.0913,4.166875,-0.625,1
341.984910488,100,15372286728.0913,4.16625,0,1
342.863887787,100,15372286728.0913,4.166875,-0.3125,1
343.918772221,100,15372286728.0913,4.165625,1.5625,1
344.973483562,100,15372286728.0913,4.16875,0,1
345.852460861,100,15372286728.0913,4.1675,-0.625,1
346.907376289,100,15372286728.0913,4.16625,-1.25,1
347.962059021,100,15372286728.0913,4.16875,-0.3125,1
348.841032505,100,15372286728.0913,4.166875,-0.3125,1
349.895918846,100,15372286728.0913,4.16625,0.9375,1
350.950751305,100,15372286728.0913,4.165625,-0.625,1
351.829629421,100,15372286728.0913,4.165625,0.625,1
352.884515762,100,15372286728.0913,4.166875,0,1
353.939329147,100,15372286728.0913,4.1675,-0.625,1
