Time (s),X (g),Y (g),Z (g)
44.000271320,-0.001104757,0.01409687,0.003672957
44.999098778,-0.01048542,-0.02500929,0.001266241
46.000398636,-0.01783964,-0.009603593,-0.001061022
46.999226570,-0.007571869,-0.01187505,0.009298205
47.998054028,-0.01072729,-0.003758084,-0.005365252
48.999353886,-0.0001563355,-0.00246444,-0.0008106828
49.998181820,-0.007347859,-0.0005178452,0.004155815
50.999481678,0.005827412,-0.004032459,-0.005098343
51.998308659,-0.006502569,-0.02286383,-0.0008160472
52.999608517,-0.009152226,-0.005250622,-0.002952039
53.998436451,-0.005660795,0.001742825,-0.000187397
54.999736786,-0.002339602,-0.0004112683,-0.004443109
55.998564720,-0.003134556,0.003152739,0.002119303
56.999864578,-0.007849269,0.006067649,8.916855E-05
57.998692513,-0.00627169,-0.00187961,-0.005039692
58.999992371,-0.002895176,-0.003754288,-0.0001600385
59.998820305,-0.003610022,0.001633909,-0.003319621
61.000120163,0.001257122,-0.001284078,0.007171094
61.998948097,-0.004237458,-0.008872844,-0.0006023049
63.000247955,-0.00735753,0.001158167,0.01166719
63.999075890,-0.0030986,0.003539514,-9.357929E-06
64.997902870,-0.002664,-0.0001269914,-0.0004969239
65.999203682,-0.003390819,-0.001473937,0.008612871
66.998031139,-0.001742907,-0.004472226,-0.003382921
67.999331474,0.00831655,-0.01429221,0.008273363
68.998158932,-0.01346525,-0.04439436,0.003169477
69.999458790,-0.01345265,-0.02260123,-0.003707707
70.998286724,-0.01186553,-0.004926484,-0.005235612
71.999587059,-0.0101302,-0.006867047,-0.006331027
72.998414516,-0.01087499,0.001036335,-0.005432725
73.999714375,-0.006427251,0.003283363,-0.00511086
74.998542309,0.01400729,0.006265573,0.001968682
75.999842644,0.02226068,0.00298205,0.008018672
76.998670101,0.02418665,0.01783681,0.00124979
77.999969959,0.01183293,-0.00921898,0.003629446
78.998797894,0.0103872,-0.002256852,0.004515052
80.000097752,0.00713814,-0.005518567,-0.0006103516
80.998925209,0.002720341,-0.0001577064,0.0002990961
81.997753143,0.02087943,0.008067273,0.001348853
82.999053001,0.02478012,0.005271031,-0.003465056
83.997879982,0.01156927,-0.01850489,-0.002360404
84.999179840,0.01018098,-0.005465426,-0.0008393526
85.998007298,0.00397592,-0.00254022,-0.002078533
86.999307156,0.004560091,0.0003148355,0.0006219149
87.998134613,0.002396159,-0.0006279908,-0.004676282
88.999434471,0.00169424,-0.01509787,-0.0025177
89.998262405,-0.001154348,-0.02517895,0.01541549
90.999561787,-0.01693276,-0.003450833,-0.00141263
91.998389721,-0.006799653,-0.01543139,-0.002058864
92.999689579,-0.004592545,-0.00286774,-0.00534749
93.998516560,0.0006751865,-0.00267081,-0.00232774
94.999816418,-0.01063999,0.03397854,2.926588E-05
95.998643875,-0.007294185,-0.009547506,-0.006125212
96.999943733,-0.0100899,0.0006951578,0.0005090237
97.998771191,-0.004765451,-0.001400881,-0.001771152
98.997598171,0.02356857,0.003332242,0.0033409
99.998898029,0.02189516,0.003597125,0.003612518
100.997725487,0.01674575,-0.01528588,-0.00136286
101.999025345,0.007767953,-0.002854176,-0.00557524
102.997852802,0.004714563,-0.00187121,-0.0006110072
103.999152660,0.002669781,-0.003937744,0.001069844
104.997979641,-0.001091056,0.007928953,-0.0002266765
105.999279499,-0.001530655,0.002554595,-0.004175842
106.998106956,0.002521254,-0.01159287,-0.004563391
107.999406815,0.018654,0.007511459,0.01044214
108.998234272,0.007261172,-0.001725752,-0.003651857
109.999534130,0.004989065,-0.001230679,0.005593956
110.998361111,0.007405169,0.008903954,-0.001092851
111.999660969,0.00658609,-0.0004580393,0.001493394
112.998488426,0.006214283,0.01740679,0.005544245
113.997316360,-0.001522161,-0.01552622,-0.003688335
114.998616219,-0.001430627,-0.04828358,0.003433585
115.997443676,-0.007751882,-0.0126024,0.003537416
116.998743534,-0.006639525,-0.005401324,-0.005820632
117.997570515,-0.0086281,0.001418334,-0.006771028
118.998870373,-0.007319078,0.001536969,-0.004107893
119.997698307,-0.0007022768,-0.0007357337,0.0001733899
120.998998165,-0.004899949,0.002056595,0.00656569
121.997825623,0.02301957,0.008457564,0.004716516
122.999125481,0.02417318,0.03405346,0.006021976
123.997952938,0.01513554,0.02587381,-0.0001992583
124.999252796,0.01217321,-0.00380598,0.0009711981
125.998079777,0.009442657,-0.001556445,0.002128601
126.999380112,0.007510521,0.0001566894,0.004031241
127.998208046,-0.0113748,-0.00692486,0.008082807
128.999507904,-0.01143829,0.00886225,-0.00474292
129.998334885,-0.00691624,-0.002147228,0.007829726
130.997162342,-0.003381915,0.007022124,0.002456367
131.998462200,-0.006634153,0.001481023,-0.0008047223
132.997289181,0.002303571,0.001152981,0.0006581545
133.998588562,-0.001895286,-0.005878162,0.00102371
134.997416496,-0.004318282,0.003423408,0.004249871
135.998715878,0.001166679,0.003789887,-0.0009194016
136.997542858,0.0002843887,-0.0007600822,0.0005866289
137.998843193,-0.002308033,0.0004717,0.003602684
138.997669697,-0.00279332,0.0008586347,0.006476521
139.998969555,0.007965691,0.00977812,0.007422209
140.997796535,0.04249434,0.01194689,0.01159227
141.999095917,0.01973439,-0.005622305,-0.00359273
142.997923374,0.01920119,-0.02152457,0.004006624
143.999222279,0.009527616,-0.005664356,-0.004170716
144.998049736,0.003734723,-0.006557424,-0.003419518
145.999349117,0.005234867,-0.0007600971,-0.005856395
146.998176098,-0.002787925,0.003475685,-0.009625971
147.997003555,0.004498579,0.001600251,0.001228869
148.998302937,-0.0003783479,0.0471971,-0.003805518
149.997129917,0.003852647,-0.04237469,0.003429115
150.998429298,-0.0226079,-0.01519085,0.006086707
151.997256279,-0.01642838,-0.00476063,-0.003713727
152.998555660,-0.00798142,-0.008158434,0.0003970265
153.997383118,-0.002944455,0.0004301481,0.002708197
154.998682022,-0.002001643,-0.001940519,-0.004334331
155.997509480,0.0158226,-0.006119557,0.004775941
156.998808861,0.02842502,-0.00149589,0.002547026
157.997635365,0.018606,-0.0135676,-0.0008760691
158.998934746,0.01569313,-0.01467877,0.002326727
159.997761726,0.009232819,-0.001349919,0.0002561212
160.999061108,0.008825414,0.0009621754,0.004765153
161.997888088,0.002663948,-0.0120714,-0.006095588
162.999187469,9.397417E-05,-0.0005641058,-0.0001890659
163.998013973,0.006361209,0.005931558,0.006233215
164.996841431,-0.0110494,-0.001394577,-0.001613617
165.998140812,-0.01855287,-0.006843448,-0.003460646
166.996967793,-0.01001763,-0.003867757,-0.006271482
167.998267174,-0.005567543,-0.002219345,0.001144409
168.997093678,-0.007577419,0.01278256,-0.001631558
169.998393536,0.0003570914,-0.004359275,-0.005283773
170.997220039,-0.008653611,-0.004983094,-0.002800703
171.998519421,-0.0003065318,0.001859244,0.001810908
172.997345924,-0.006890044,0.00504531,-0.0007818937
173.998645306,-0.002363488,-0.001413196,-0.003229678
174.997471809,-0.0003141984,-0.003438622,-0.002117813
175.998771191,0.006579824,0.0356543,0.004174054
176.997597694,0.003346518,0.02873208,0.001992524
177.998897076,-0.005476467,0.006201092,-0.005403697
178.997723579,-0.001076348,0.002384294,0.005714953
179.999022961,0.009692658,0.0008672141,-0.01226515
180.997849464,-0.008071374,-0.006180007,-0.008415997
181.996675968,-0.01021735,-0.003030796,-0.0008240938
182.997974396,-0.004927956,-0.001209218,0.002265632
183.996801376,0.01587493,0.002164491,0.006308496
184.998099804,0.03166146,0.008585181,0.001010656
185.996926308,0.01484224,0.01986768,0.004490972
186.998224735,0.009828649,-0.003226526,-0.004282773
187.997051239,0.007093534,-0.003497276,-0.0008292198
188.998350620,0.0009980351,0.0004841387,-0.002863109
189.997177124,0.002187796,-0.001241736,-0.0001659989
190.998476028,0.0001397356,-0.001928441,-0.003543794
191.997302532,0.001274526,-0.003458936,-0.001294076
192.998600960,0.01047335,-0.002448222,0.003294528
193.997427464,-0.01554693,-0.04812709,0.02044779
194.998726845,-0.01635467,-0.02825659,-0.004612803
195.997553349,-0.01275268,-0.01205772,-0.007114053
196.998852253,-0.007263906,-0.01459809,-0.004881501
197.997678757,-0.002985425,-0.003219966,-0.001599073
198.996505260,-0.0067674,0.002504315,0.001987338
199.997803688,-0.001186542,0.00459332,-0.00557375
200.996630192,0.02816052,-0.0002627373,0.00215143
201.997929096,0.02058835,0.004161686,0.003017426
202.996755600,0.01204185,0.0295764,0.003094018
203.998054028,0.01241227,-0.004470389,0.007440567
204.996880531,0.008583538,-0.006740507,0.003736258
205.998179436,0.008826628,0.001201544,-0.0001064539
206.997005939,0.0202447,-0.01523072,-0.003929675
207.998305321,-0.02155894,-0.02439098,-0.01279128
208.997130871,-0.01704816,0.004926948,0.006143272
209.998430252,-0.01250415,-0.01224196,-0.007051885
210.997256279,-0.009035796,0.0003707372,-0.001705289
211.998555660,0.03685948,0.01178802,0.002288043
212.997381210,0.0238612,0.0106349,-0.004831553
213.998680592,0.02191661,-0.02590593,0.004844427
214.997506618,0.005266815,-0.009980496,-0.01046789
215.996332645,0.006432466,-0.004848786,-0.0005838871
216.997631550,0.007604778,0.002415691,-0.006367147
217.996457577,0.004415505,0.0001091287,0.001035273
218.997756004,0.001514301,0.01104993,-0.003007174
219.996582985,0.003015198,0.01014923,0.002301633
