Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
196.996379375,-0.4841752,0.1502443,0.4692634,-0.07833803,-0.04543465,0.9774268,-13.65116,-24.9256,-27.62054,995.1108
197.997678757,-0.9788034,0.03177194,0.2253414,-0.07292655,-0.04154116,0.9884605,-13.2793,-24.92294,-27.62208,995.102
198.996505260,0.01045299,0.2094804,-0.1405416,-0.07790661,-0.03679967,0.9919235,-13.28248,-24.92177,-28.50719,995.1094
199.997803688,-0.1750326,0.387189,-0.2015221,-0.07304443,-0.03522963,0.9842897,-13.29916,-24.18401,-28.07068,995.1037
200.996630192,-4.626687,-0.1459366,49.98543,-0.05114016,-0.04847386,0.9910764,-16.57793,-24.57559,-28.93918,995.1091
201.997929096,-3.575602,-0.7975345,30.04481,-0.07506865,-0.02949307,0.9911004,-32.11906,-22.90136,-29.71161,995.1073
202.996755600,0.01045299,0.0910081,-0.2625026,-0.07948794,0.001884623,0.991751,-36.25414,-18.50129,-28.90937,995.1183
203.998054028,0.07228152,-0.02746423,0.3473024,-0.07097559,-0.03768571,0.9966459,-36.98849,-18.87589,-28.84005,995.1161
204.996880531,0.13411,0.03177194,0.1643609,-0.07041878,-0.04298008,0.9931944,-36.99762,-18.50671,-28.84307,995.1183
205.998179436,-0.1132041,0.03177194,0.04239991,-0.06757309,-0.03710873,0.9894772,-37.3802,-18.13963,-29.28712,995.1055
206.997005939,3.90565,0.03177194,-55.44986,-0.04438072,-0.04108732,0.9868922,-32.10993,-23.27053,-29.70859,995.1126
207.998305321,2.174451,0.387189,-24.47176,-0.07437765,-0.0463484,0.978821,-18.02724,-26.06353,-28.47838,995.1183
208.997130871,0.3195956,-0.4421175,2.237698,-0.07262764,-0.02610308,0.9973637,-12.55385,-24.17925,-27.6312,995.1108
209.995957851,0.01045299,-0.02746423,-0.8113271,-0.07429726,-0.04881417,0.9873669,-13.29916,-24.18401,-28.07068,995.1003
210.997256279,0.01045299,0.03177194,-0.2015221,-0.0764466,-0.03675818,0.9885741,-13.29297,-24.5521,-28.88955,995.1003
211.996082783,-3.451944,-0.619826,56.99818,-0.05290801,-0.02963077,0.9909852,-23.55384,-25.73336,-28.90114,995.0963
212.997381210,-1.040632,-0.4421175,23.03205,-0.06883318,-0.02112845,0.9835956,-35.14711,-20.70826,-29.27491,995.087
213.996208191,-0.5460037,-0.3236451,-2.030937,-0.06727712,-0.05645594,0.9890884,-36.62599,-18.50396,-28.90783,995.0931
214.997506618,0.07228152,-0.0867004,-0.1405416,-0.07586933,-0.0454041,0.9788475,-35.94562,-18.49857,-29.28998,995.1126
215.996332645,0.01045299,-0.1459366,0.04239991,-0.07143246,-0.04248809,0.9889116,-36.99921,-18.50613,-29.28563,995.1089
216.997631550,-0.1132041,0.1502443,0.04239991,-0.06761182,-0.03659084,0.9832799,-36.62894,-18.50288,-29.72972,995.1142
217.996457577,0.13411,0.8018422,1.26201,-0.06802114,-0.03954272,0.9908634,-36.62735,-18.50346,-29.28716,995.105
218.997756004,-0.5460037,1.038787,-0.8723075,-0.07937147,-0.007278981,0.9867915,-36.22515,-19.60939,-28.45774,995.1156
219.996582985,0.2577671,-0.4421175,-0.07956108,-0.07877126,-0.01262072,0.9919344,-36.24636,-18.86996,-29.28568,995.1209
