Time (s),X (g),Y (g),Z (g)
0.000000000,-0.001903226,-0.00303437,-0.001523215
0.998839378,-0.001284836,-0.0001478072,-0.002014918
2.000150204,-0.001364799,0.003555913,-0.01011329
2.998989582,0.003035263,-0.009411508,-0.0004457738
4.000300884,0.004831943,0.003113021,0.004129768
4.999140263,0.011158,-0.001765003,-0.00106759
6.000452042,0.00894255,0.008555403,-0.001139821
6.999291420,0.009389417,0.005739396,0.009762033
8.000603199,0.01369873,0.003817945,0.01593978
8.999442577,0.01276153,0.01071435,0.02684678
10.000754356,0.00921083,0.01133963,-0.003512487
10.999594212,0.004568839,0.001995725,-0.003548351
11.998433590,-0.0005535122,0.003180417,0.01352034
12.999745369,0.005749923,0.0151174,-0.006354132
13.998585224,-0.009094211,0.01471133,-0.001617847
14.999897480,-0.007657598,0.009887241,-0.003992409
15.998737335,-0.002718219,0.005116659,0.005039253
17.000049591,-0.005860532,0.002389623,0.002725946
17.998889923,-8.232299E-06,-0.0004716783,-0.005375268
19.000201702,-0.004471302,0.003454917,-0.003841483
19.999041557,-0.000693157,0.003686083,0.00701726
21.000354290,-0.01090509,0.005703386,0.0004050752
21.999194145,-0.009714803,-0.0004956071,0.01074358
23.000506878,-0.01045059,-0.008217554,-0.01301052
23.999347210,-0.01189968,0.0005492604,0.009294076
25.000658989,-0.01452698,-0.00496117,0.02019091
25.999499798,-0.003286941,-0.003612783,-0.007822733
26.998339653,-0.002717848,-0.00235621,-0.006877236
27.999652386,0.0002031671,-0.01455319,0.02158047
28.998492718,-0.007112146,-0.01857137,-0.01965861
29.999805450,0.01114642,-0.01475451,0.002615303
30.998645782,0.01079569,-0.0161144,0.001204338
31.999958515,0.009173212,-0.01480947,-0.006840166
32.998798370,0.004413085,0.001730163,-0.000683039
34.000111580,0.008261326,-0.002695399,-0.0005715035
34.998952389,0.004101354,0.004167961,-0.003948377
36.000264168,0.0006931338,-0.003593849,0.0003757674
36.999104977,0.004685855,-0.002995853,0.006539043
38.000417233,0.006519504,0.002190494,-0.001593456
38.999258041,0.007199707,0.003869265,-0.01063333
40.000570774,0.02124186,-0.0006059429,0.008393986
40.999410629,0.00635982,0.01171644,0.003099671
41.998250484,0.006521591,0.01433334,-0.02866517
42.999563217,0.009430418,0.01544422,0.0002782806
43.998403549,0.00468973,0.01937009,-0.02343095
44.999715328,0.0008638701,0.02558631,0.01261897
45.998555183,-0.008966506,0.01797786,-0.00494957
46.999867916,-0.009026508,0.01738925,0.0007483598
