Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
17.000787258,0.4107139,-0.01081127,-0.08984472,-0.03640625,-0.04487586,0.9944164,-28.07712,-25.70521,-28.1875,1007.595
17.999382019,-0.02208576,0.1668973,-0.08984472,-0.03787332,-0.04538523,0.9948912,-28.09539,-24.96687,-28.19355,1007.596
19.000448704,0.1015713,-0.07004744,0.03211628,-0.03935502,-0.04540304,0.9939432,-27.73402,-24.59453,-28.57744,1007.609
19.999043941,-0.1457428,0.1076611,0.03211628,-0.04422119,-0.04934673,0.9934115,-28.45811,-25.33871,-28.18899,1007.619
21.000111103,-2.618884,-0.7216454,54.54868,-0.02450223,-0.05097128,0.9928013,-35.49837,-21.38916,-28.19305,1007.62
21.998706818,-1.320485,-0.3069921,27.83922,-0.05391135,-0.06060936,0.99037,-41.63716,-11.21824,-27.80984,1007.619
22.999774933,0.2252284,-0.01081127,-2.102201,-0.04959427,-0.05280654,0.9914594,-40.6178,-7.211875,-27.08856,1007.605
24.000843048,0.1015713,-0.1292836,-0.1508252,-0.04035475,-0.04349948,0.9968516,-40.25348,-6.840618,-26.65057,1007.602
24.999440193,-0.1457428,-0.07004744,-0.08984472,-0.04173802,-0.04933198,0.997697,-40.25644,-6.839536,-27.47246,1007.603
26.000509262,0.03974277,0.04842491,0.09309678,-0.04275137,-0.04979156,0.99053,-40.99102,-7.214044,-27.46636,1007.596
26.999106407,-0.1457428,0.1076611,0.9468237,-0.03973757,-0.05599379,0.9832274,-40.6178,-7.211875,-27.08856,1007.592
28.000176430,-2.557055,-0.4847006,53.39005,-0.0281942,-0.03696416,0.9868925,-35.71671,0.08547115,-27.54841,1007.571
28.998775005,-0.8258566,-0.5439368,24.54628,-0.06041844,-0.0277061,0.9719604,-24.41981,4.535338,-27.25204,1007.57
29.999845505,0.2870569,-0.01081127,0.4589798,-0.04142538,-0.0386649,0.9945661,-21.51743,4.925913,-27.64644,1007.546
31.000916958,0.03974277,-0.07004744,-0.1508252,-0.04032756,-0.04543158,0.9963352,-21.14262,4.927499,-26.82609,1007.538
31.999516010,0.1015713,-0.01081127,0.03211628,-0.03828198,-0.05024025,0.9967061,-21.14557,4.928581,-27.64798,1007.544
33.000587940,-0.1457428,-0.07004744,-0.08984472,-0.04084121,-0.04636715,0.9891562,-20.78148,5.299922,-27.27321,1007.551
33.999187946,-1.444142,-0.01081127,23.50961,-0.04128382,-0.08692481,0.9725878,-21.15334,5.297254,-27.27167,1007.581
35.000260830,-2.124256,-0.5439368,51.37769,-0.03027778,-0.02688237,0.995223,-7.015442,-2.233892,-26.00238,1007.598
35.998861313,-0.8258566,-0.1885198,14.7894,-0.04137583,-0.04252382,0.9925786,-4.220406,-12.42991,-25.54986,1007.601
36.999934673,-0.02208576,-0.1885198,0.03211628,-0.03794989,-0.04007002,0.995953,-4.919981,-14.21958,-25.53216,1007.619
37.998535633,-0.2075713,-0.07004744,0.03211628,-0.03737896,-0.04442861,0.9982505,-4.182516,-13.90709,-25.15843,1007.617
38.999609470,-0.2075713,-0.01081127,0.03211628,-0.04131938,-0.04543906,0.9949076,-4.548124,-14.21691,-25.5337,1007.602
40.000682831,-0.02208576,-0.1292836,-0.08984472,-0.03588228,-0.04585395,0.9977369,-4.182516,-13.90709,-25.15843,1007.613
40.999285221,0.03974277,-0.603173,50.03612,-0.04087202,-0.07731721,0.986149,-5.276525,-14.95951,-26.34646,1007.602
42.000360012,-1.691456,-0.5439368,45.88945,-0.02681176,-0.02875274,0.9932579,-17.48697,-25.26049,-27.85502,1007.58
42.998962402,0.1015713,-0.07004744,13.99665,-0.04571735,-0.04934875,0.9895988,-25.91709,-25.32047,-28.19949,1007.575
44.000037670,-0.1457428,0.1668973,-0.2118057,-0.03924936,-0.05122562,0.9971689,-27.04043,-24.95981,-27.81857,1007.577
44.998641014,-0.02208576,-0.01081127,-0.08984472,-0.04087372,-0.04300244,0.993044,-27.40451,-25.33115,-28.19334,1007.589
45.999717236,0.03974277,0.04842491,0.03211628,-0.04029231,-0.04975048,0.9900408,-27.71304,-25.33387,-27.81273,1007.594
46.998321056,0.2252284,0.2853696,0.09309678,-0.04229125,-0.04737073,0.9915311,-27.03266,-25.32848,-28.19488,1007.591
47.999397755,-1.567799,-1.017826,54.30476,-0.01970662,-0.07460504,0.9927813,-32.15123,-23.88826,-28.18596,1007.618
49.000473976,0.4107139,-0.603173,28.51001,-0.03002531,-0.03904806,1.008349,-40.82816,-13.79761,-27.41241,1007.641
49.999078751,-0.8258566,-0.3662283,1.617609,-0.04420162,0.008794477,0.9792944,-41.69525,-8.69715,-26.62929,1007.671
51.000155926,0.03974277,0.1076611,0.09309678,-0.03943009,-0.04436988,0.982026,-41.32499,-8.693899,-27.07339,1007.699
51.998761654,-0.1457428,0.04842491,-0.08984472,-0.04183869,-0.04399044,0.9939841,-40.64325,-8.689007,-27.0762,1007.718
52.999840260,-0.02208576,0.1076611,-0.02886422,-0.04728235,-0.04547079,0.9839539,-40.97003,-7.953386,-26.70164,1007.731
53.998446941,0.1633998,0.04842491,-0.02886422,-0.04476511,-0.04644445,0.9920397,-40.95313,-8.691231,-27.07492,1007.735
54.999525547,-2.680712,-0.4254645,54.97554,-0.02953308,-0.04569873,0.9876796,-37.82212,-2.453268,-27.13943,1007.732
56.000604630,-1.753284,-0.8993539,27.47334,-0.03677882,-0.05642871,0.9827262,-27.38553,4.144818,-27.2367,1007.722
56.999212265,-0.3930569,-0.07004744,-1.065533,-0.04530421,-0.04354742,0.9916229,-22.63027,4.916909,-26.88316,1007.7
58.000291824,-0.02208576,-0.01081127,-0.08984472,-0.04080904,-0.04878028,0.9881526,-22.26891,5.289248,-27.26705,1007.692
58.998899937,-0.02208576,-0.07004744,-0.02886422,-0.04032016,-0.04591525,0.9963255,-22.25064,4.550905,-27.261,1007.682
59.999979973,-0.08391429,0.04842491,0.1540773,-0.04664067,-0.05228462,0.9928874,-22.6225,4.548237,-27.25947,1007.678
60.998588562,-0.2693999,-0.07004744,1.190746,-0.04162911,-0.05753612,0.9941894,-21.89705,5.291917,-27.26859,1007.656
61.999669075,-2.680712,-0.1885198,54.06084,-0.01584037,-0.03872509,0.9901373,-9.690199,0.6393576,-26.07854,1007.65
62.998278141,-1.629627,-0.5439368,25.82687,-0.04628156,-0.04357069,0.9930601,-3.531485,-10.20954,-25.57109,1007.64
63.999359608,0.2870569,-0.1292836,-1.065533,-0.04371151,-0.05078482,0.9924251,-4.555735,-13.90926,-25.53622,1007.643
65.000440121,-0.1457428,-0.07004744,0.03211628,-0.04624748,-0.04455911,0.9968603,-4.573999,-13.17092,-25.54227,1007.645
65.999050140,0.1633998,0.04842491,-0.02886422,-0.04479728,-0.04403131,0.9930433,-4.564867,-13.54009,-25.53925,1007.653
67.000131130,-0.08391429,-0.01081127,-0.1508252,-0.04218334,-0.05272016,0.9966763,-4.552784,-13.91035,-24.71433,1007.642
67.998741150,1.028999,-0.8401177,23.02176,-0.02922715,-0.08177246,1.036619,-5.331385,-12.80542,-26.80666,1007.63
68.999822617,-2.433398,-0.603173,51.6826,-0.02531078,-0.02875599,0.9980255,-14.23741,-23.76073,-27.50137,1007.635
69.998433113,-1.320485,-0.3069921,16.67979,-0.0359172,-0.04248661,1.001147,-24.78325,-26.05081,-28.19806,1007.615
70.999515057,0.2870569,0.1668973,0.1540773,-0.04481191,-0.04353973,0.9916206,-25.91709,-25.32047,-28.19949,1007.617
71.998125076,0.03974277,-0.01081127,-0.08984472,-0.04172771,-0.05124564,0.9938383,-26.28758,-25.32364,-27.81862,1007.608
72.999207497,-0.02208576,0.1076611,0.1540773,-0.03874759,-0.05075268,1.000519,-26.26796,-26.06248,-27.43324,1007.594
74.000289917,-0.08391429,-0.07004744,-0.1508252,-0.04185058,-0.04445307,0.9901547,-26.27845,-25.69281,-27.8156,1007.59
74.998900414,0.1015713,0.1668973,0.09309678,-0.03986437,-0.04491652,0.9920455,-26.26796,-26.06248,-27.43324,1007.593
75.999983788,0.1012238,-0.1291883,0.09407454,-0.04478713,-0.04546919,0.9906269,-25.90818,-25.68956,-28.25969,1007.609
76.998594284,-0.208904,-0.01014245,0.03554505,-0.04372099,-0.05125008,0.989073,-25.91573,-25.32097,-27.82016,1007.621
77.999677658,0.1620703,-0.06868017,-0.2063961,-0.04078286,-0.04785766,0.996289,-26.28622,-25.32414,-27.43929,1007.64
78.998289585,-0.147975,-0.1284296,0.1013488,-0.04323194,-0.04886083,0.9958038,-26.66721,-24.95764,-27.44078,1007.651
79.999372959,-0.08553112,-0.01064209,-0.0788517,-0.04273292,-0.04743369,1.00156,-26.66103,-25.32573,-28.25964,1007.656
80.997984886,-0.08560765,-0.0699121,0.1676631,-0.03831332,-0.05020604,0.9904991,-25.90818,-25.68956,-28.25969,1007.652
